"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Not fully insured, affiliate sweep d	Fully insured, non-affiliate sweep d	Not fully insured, non-affiliate swe	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
3139321	16545	0	0	15896	0	23942	0	0	873	0	52009	0	2944		10220	10877		23942	49065	0	0	182	873	673	2125	5338	10996	291	7463	500	951	4386	0	8530	5837	0	0	1451	0													
3140822	48334	0	20947	141034	0	237722	0	0	0	0	204353	0	38825		20993	89533		216028	165279	747	249	1134	0	0	13952	29823	3482	953	43774	6215	11401	662	0	27216	18277	32448	0	17616	0						true							
3141726	183233	0	5161	24798	0	77558	0	0	0	0	1251535	0	122877		93587	909636	40258	72397	1128120	0	538	14244	0	0	32334	68579	29738	10301	100908	5386	6937	3820	1569	47365	17712	0	0	12323	0	0	0	0	0	0	true	4800	26838	449301	460335	180941	2292	
3145797	42695	0	9975	140028	0	284028	0	0	9480	0	377961	0	22284		55863	230191		274053	355677	0	0	5103	9480	9480	16911	31586	30038	3526	48497	1116	19225	2326	348	26197	23015	0	0	20341	0													
3146150	52709	0	0	679186	31509	742907	0	39932	0	0	1070113	0	141706		27806	799018	13800	711398	879760	0	8715	5788	0	0	21813	64301	11262	936	86114	22554	67561	9477	20482	70506	120074	0	0	90115	7716	0	0	0	0	0	true	128420	20173	430173	211607	34586	18122	
3148613	8369	0	0	52180	0	71075	0	0	0	0	91051	0	943		5632	52043		71075	90083	0	25	2814	0	0	2858	6352	10369	1948	9210	1573	1069	6470	0	15895	9112	3704	0	2642	1239													
3150205	13370	0	544	271778	0	300083	0	0	0	0	195548	0	518		4886	130478		299539	195030	0	0	1847	0	0	4863	13591	1214	47	18453	4648	24085	3253	0	14828	31985	0	0	28733	0													
3150447	0	0	0	48117000	0	68590000	0	0	12126000	0	280920000	0	0		0	280920000	115625000	68584000	280920000	6000	0	0	6695000	6695000	0	0	0	0	0	0	0	0	0	0	0	0	5431000	0	0	177551000	147529000	0	0	325080000	true	4000	20330000	3939000	276981000	0	0	
3153233	0	0	0	87820	0	93003	0	0	40978	0	121448	0	12025		43777	24684		92690	77976	313	31447	0	40978	5000	8166	21636	22562	32218	29802	250	2358	5064	4512	40804	12184	20172	0	2608	29585													
3153297	65450	815	14488	143004	0	183413	0	0	0	0	328911	436	62956		45412	78355		168110	265278	0	241	12406	0	0	22758	69686	26290	7704	92437	9889	34254	12499	2026	81026	58668	15058	0	44143	0													
3154780	34175	0	13357	181721	0	281281	0	0	0	0	195948	0	14		11599	124302		267924	195934	0	0	2429	0	0	6670	15232	5380	2004	21902	3307	3679	1199	0	17687	8185	4	0	6986	0													
3158546	29700	0	13914	672213	0	950379	0	0	116124	0	1227226	0	129992		10114	1010847		935641	1090854	824	6380	2226	116124	116124	51003	54450	8635	2093	105453	14322	18103	24375	13698	106067	70498	390710	0	32425	0													
3160978	26075	0	7345	205319	0	205319	0	0	0	0	99399	0	1863		3234	64193		197974	97536	0	0	611	0	0	1273	2767	1624	226	4040	0	2554	688	0	2655	3242	1473	0	2554	0													
3165357	42429	0	57616	108784	0	261340	0	0	3975	0	218846	0	4491		37540	96185		203724	214296	0	59	4738	3975	3975	12474	25161	30523	1017	21416	840	5443	4773	0	31635	11057	12813	0	6003	0													
3166699	0	0	0	140803	0	410759	0	0	29929	0	316479	0	1901		30364	261849		410759	314578	0	0	7377	29929	0	782	5536	29929	53	6318	14121	3414	796	0	5935	18331	3367	0	17534	0													
3174920	42502	0	120084	332756	0	604740	0	0	75000	0	322927	0	97496		100556	102956		484655	225431	1	0	6130	75000	25000	12275	53644	60347	7417	65894	7053	28016	4653	4064	33127	43786	3659	0	35069	0													
3180136	3274	0	0	5269	0	8515	0	0	0	0	23658	0	0		4439	5982	0	8310	21315	205	2343	0	0	0	5858	4901	2053	198	10759	1115	276	0	0	8572	1391	0	0	1391	2591	0	0	0	0	0	true							
3184228	75493	0	7478	155992	0	196425	0	0	73489	0	573959	0	25917		68864	300575		188947	548042	0	0	5549	73489	14253	12921	52935	41536	5203	65856	34112	41528	9655	0	43732	85295	7367	0	75640	0													
3185579	28999	0	3931	42028	0	52394	0	0	3011	0	137529	0	10905		26001	30091		48463	109579	0	17045	2875	0	0	8561	27815	22421	4625	35376	4774	8318	1664	261	37421	15017	0	3011	13092	17045													
3185896	0	0	0	227428	0	227428	0	0	20000	0	202483	0	0		21246	147515		225313	202483	2115	0	2133	20000	10000	9850	15646	5105	5000	25496	3796	15572	0	0	14355	19368	0	0	19368	0						true							
3187612	81567	15	10	178067	0	452221	0	0	130108	0	1374714	0	2148		21532	1254656	8038	452196	1372566	0	0	4893	115108	115108	5831	19342	2935	557	25172	6428	2391	501	506	7133	9826	38965	15000	8819	0	0	0	133271	0	31620	true	1764	174053	294271	960385	63588	17979	
3187630	31309	0	475718	828682	0	2360577	0	0	3420009	0	3211887	0	43837		153976	2729864		1878392	3052146	6467	115904	4634	3419204	1390366	43216	197012	98738	65625	240227	12830	27326	5328	640	250614	46124	434417	805	40156	117383													
3189063	44248	0	28770	968742	0	1005036	0	0	0	0	738338	0	12754		2057	653537		972284	721610	3982	3974	0	0	0	23778	5250	108	125	29028	5275	6016	0	0	27205	11291	113222	0	11291	0													
3194692	114946	0	22375	157076	0	300799	0	0	47253	0	281108	0	11024		79574	14260	21504	278424	270084	0	0	12008	47253	11913	15790	50593	37880	15722	54470	3317	24430	4171	0	40412	31917	0	0	27747	0	0	0	0	0	0	false							
3199811	38316	0	31854	62207	0	118789	0	0	1	0	124786	0	2462		11710	47387		86935	121826	0	498	710	1	1	5618	15183	3712	1316	20662	1010	8875	3370	0	14119	13255	0	0	9885	498													
3202702	1945383	0	0	133361	0	11074575	0	0	0	0	2000400	0	0		0	55017	0	11074575	2000400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3211937	35049	0	32140	126198	0	191169	0	0	7633	0	167332	0	14535		10139	84957		159029	152797	0	0	2262	7633	7183	11964	15708	4861	353	27672	4198	7656	2587	0	22746	14441	7183	0	11854	0													
3212149	19225513	0	0	7808	0	8317	0	0	15471100	0	101840112	24951	60807		11135347	71479252	13522901	8317	101754006	0	348	0	15471100	8630320	283880	4010688	5902420	938359	4294568	0	0	0	0	0	0	6457402	0	0	0	39472968	22169585	9836699	0	66642553	false							
3212402	13028	0	0	816187	0	833737	0	0	79131	0	1150706	0	60000		133960	532422	5117	833737	1090706	0	0	1480	79131	75375	101920	194537	9316	211	296457	129029	169042	1200	0	172025	299271	0	0	298071	0	0	0	0	0	0	true	169765	685	262345	270077	10378	2650	
3213333	19852	0	14394	63971	0	83139	0	0	0	0	77784	0	4041		15969	11881		66506	73246	2239	497	2013	0	0	8903	20407	4951	330	29310	3001	7454	1006	0	18621	11461	39360	0	10455	0													
3213735	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3214059	11804	0	0	807690	0	854542	0	0	0	0	963137	0	0		1250	879032	0	854542	963137	0	0	0	0	0	2001	2922	1624	133	4923	3374	6902	8261	47083	5430	65621	0	0	10276	1736	0	0	0	0	0	false							
3216017	253006	5	34804	424835	0	568550	0	0	177462	0	1176519	0	78323		90195	695810	47797	532430	1097449	1311	747	9073	177462	177462	35296	91742	54153	939	127038	10282	18225	17066	0	91935	45573	45208	0	28507	498	133002	0	70846	0	133002	true	86154	137778	126611	497717	191428	61578	
3216316	90422	0	0	24662	0	29698	0	0	0	0	241484	0	0		12863	32109		29698	241484	0	0	0	0	0	13389	56245	407	0	69634	8820	35045	5047	0	57178	48912	0	0	43865	0													
3217331	94403	0	68123	193865	0	261992	0	0	12095	0	230447	0	3316		58357	0		193869	227131	0	0	3016	12095	0	28800	45010	15186	16039	73708	8362	17692	4663	292	46678	31009	0	0	23498	0													
3217957	93572	0	962	282567	0	451403	0	0	378	0	273272	0	2102		20817	136485		450441	271170	0	0	2613	378	376	6777	19266	7462	2184	26043	1151	4937	1439	0	14871	7527	378	0	6088	0													
3219269	500	0	0	0	0	0	0	0	0	0	500	0	0		0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3220863	6752	0	0	29055	0	29055	0	0	100545	0	114068	0	0		720	9506		24829	106642	4226	7426	0	100545	16442	1828	10286	66380	19046	12114	0	0	0	272	96820	272	0	0	0	1393													
3221468	132407	14	29519	3234601	0	3434910	0	0	1012250	0	5333303	0	1064032		388395	3533532	312836	3389653	2727631	15724	1541640	32881	1004496	1004496	213634	529563	80966	8303	743197	146523	626396	56782	5197	444071	834898	50863	7754	772919	24886	0	0	97153	0	12672	true	114755	307651	692070	1563378	109613	22794	
3223305	19665	0	32083	227612	0	274667	0	0	0	0	162827	0	15440		3092	136091		242584	147387	0	0	424	0	0	1346	3027	955	301	4373	1134	0	308	0	2537	1442	8810	0	1134	0													
3223408	47939	0	990	41633	0	94937	0	0	0	0	137320	0	4153		20504	26116		93947	133167	0	0	6304	0	0	5793	17459	15605	6436	23252	2866	4871	8128	2106	24790	17971	0	0	7737	0													
3223417	104813	26	235	75914	0	126909	0	0	4990	0	150528	0	0		14562	9194	1889	126648	149290	0	1238	327	4990	1998	4584	14798	7816	507	19382	3165	4840	559	251	13144	8815	0	0	8005	1238	0	0	0	0	0	true							
3224302	50848	0	45161	114942	0	262184	0	0	0	0	112670	0	11348		11430	18910		215260	100806	1763	516	1472	0	0	8229	11297	4353	1755	19477	4326	9509	2770	673	14204	17278	752	0	13835	0													
3224375	915	0	0	175075	0	177458	0	0	0	0	377091	0	0		5194	255225		177458	360943	0	16148	1307	0	0	11086	25445	12207	4575	36531	17627	40094	9917	0	48119	67638	0	0	57721	15908													
3224478	12677	0	901	25118	0	56518	0	0	2027	0	66159	0	1465		10542	23200	4371	55617	59119	0	5575	1170	0	0	4581	17194	4737	284	21775	568	2918	0	0	16254	3486	0	2027	3486	5575	0	0	0	0	0	false							
3224580	2900861	0	0	37267	0	37267	0	0	1532601	0	8481751	0	24851		1833819	2025655	479104	37267	8429750	0	27150	0	1532601	1119681	152862	1700178	903562	128576	1853040	17486	421881	186991	43700	1051359	670058	0	0	439367	27150	0	0	0	0	0	true	0	0	1998665	2139	2900861	0	
3228908	1100	0	0	0	0	0	0	0	1549481	0	1559802	0	0		1549481	0		0	1550581	0	9221	0	1549481	476183	110763	368998	765197	313744	479761	0	0	0	0	9221	0	0	0	0	9221													
3229642	0	0	0	759	0	4170	0	0	0	0	72268	0	6492		4672	53250		4170	65776	0	0	2593	0	0	5876	4646	3249	275	10522	3822	1150	0	0	9374	4972	0	0	3822	0													
3229875	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3232204	1039484	0	0	587736	0	591236	0	0	230740	0	3008866	0	310765		286149	462653		591236	2278523	0	419578	29620	230740	65386	97776	386357	104178	177029	484133	309750	368199	61662	1777	479191	741388	28263	0	677949	168233													
3232370	16409	0	11143	47598	0	98066	0	0	498	0	174760	0	51322		16348	99109		86923	118968	0	4470	2209	498	0	6826	19836	7422	3374	26539	8446	12222	811	304	21110	21784	0	0	20668	0													
3235410	143803	0	22591	795679	0	1015629	0	0	0	0	640642	0	49200		16827	384845	8650	993038	589561	0	1881	4015	0	0	15110	28378	2524	1003	43486	39083	22047	772	3077	30189	64978	36654	0	61130	0	0	0	0	0	0	true	132602	150461	185327	199518	96782	47021	
3243282	977	0	8093	29377	0	83878	0	0	0	0	785168	0	26714		1558	755712		75287	756010	498	2444	0	0	0	18356	5514	1206	0	23870	889	2513	0	0	23518	3402	92314	0	3402	0													
3247589	393612	0	3459	51182	0	51182	0	0	0	0	456299	0	1315		8097	39385		47723	454984	0	0	1497	0	0	4394	9471	3737	348	13763	2010	2563	779	0	9853	5352	0	0	4573	0													
3248849	27759	0	0	675536	0	702017	0	0	293848	0	870361	0	34690		32877	256818	6164	702017	610498	0	225173	5524	293848	193308	38622	313543	145850	2282	352165	10823	61351	13056	257	467420	85487	101724	0	72173	105053	0	0	0	0	0	true	31227	9954	18077	72922	14251	13508	
3253834	4747	2	0	53102	0	74188	0	0	1339	0	72078	0	0		4908	53870	1776	74186	72078	0	0	462	1339	844	2221	4957	3218	368	7178	280	1665	752	0	5856	2697	1	0	1945	0	0	0	0	0	0	true							
3254297	17186	0	672	38330	0	38330	0	0	0	0	52116	0	8565		4862	8877		37658	43551	0	0	1214	0	0	2875	6473	1959	557	9348	3727	5361	5101	0	7002	14189	0	0	9088	0													
3262788	21731	0	854	71231	0	96613	0	0	350	0	124926	0	5598		5863	75186		95759	119079	0	249	949	0	0	2718	6354	2918	754	9072	5986	3176	5360	743	6882	15265	0	350	9162	249													
3267738	10140	0	0	204921	0	273402	0	0	50054	0	223166	0	2610		3800	118563		273402	130918	0	89638	0	50054	5324	5767	6228	30855	24843	11995	514	17364	8891	0	63894	26769	24004	0	17878	10174													
3268173	0	0	0	500	0	500	0	0	0	0	0	0	0		0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3268249	776503	0	120592	1227	0	120592	0	0	0	0	849706	0	849706		303	72736		0	0	0	0	0	0	0	85	164	178	40	249	0	0	0	0	164	0	0	0	0	0													
3270046	5191	37	734	71886	0	86896	0	0	0	0	143670	0	1432		15538	105331	9598	86069	142238	56	0	5599	0	0	7390	11175	6192	2442	18544	1079	3406	760	705	11659	5950	2466	0	4485	0	0	0	0	0	0	true							
3271799	39385	0	21105	196683	0	279771	0	0	321107	0	1395795	0	172104		332565	918684		255681	1222952	2985	739	4159	321107	261822	126865	226368	32215	37141	353233	1996	8893	4249	0	90023	15138	21375	0	10889	0													
3271986	45696	0	19413	386321	0	386321	0	0	30443	0	234174	0	9210		3241	143400		361965	224466	4943	498	788	0	0	3085	3100	1652	931	6185	31063	1247	4000	0	5527	36310	79939	30443	32310	0													
3272956	9151	0	15917	52558	0	91234	0	0	49091	0	307153	0	15376		65106	138906		75317	225497	0	66280	5258	31068	10043	14312	66144	47166	8055	60194	3382	7536	11641	857	70572	23416	21621	0	10918	17189													
3274709	51299	0	973	610503	0	610503	0	0	48056	0	933994	0	23137		99018	602332	18694	609281	909120	249	1737	9408	47233	47233	89110	78846	44080	2357	167956	5285	35821	24285	578	115375	65969	64746	823	41106	2738	0	0	30940	0	30940	true	24114	128792	313460	288872	36760	14539	
3276543	14580	0	949	116830	0	116830	0	0	0	0	106016	0	252		4782	80575		115881	105764	0	0	1003	0	0	2495	3481	2007	1537	5976	0	1342	0	0	4738	1342	0	0	1342	0													
3277241	128057	0	0	189178	0	190577	0	0	39051	0	268783	0	7214		54056	7362		190328	236947	249	24622	2641	39051	13265	7773	51261	40245	11020	59034	2220	13912	6933	0	56243	23065	17647	0	16132	18099													
3280625	209223	0	1079	492446	0	632179	0	0	16645	0	747333	0	43488		82189	327398		631100	701794	0	2051	14522	10884	1227	44907	89602	34156	5593	76342	5803	18951	9447	2253	92069	36454	66680	2624	24678	1227													
3281510	129811	0	37258	814122	0	1178266	0	0	43870	0	947077	0	22857		34250	592778		1139513	917581	1495	6639	5127	0	0	30710	63647	12657	4047	93825	12256	52078	47259	1834	76811	113427	56828	5000	63820	0													
3282012	11236	0	5403	41262	0	50544	0	0	728	0	82857	0	3811		13615	29604		45141	79046	0	0	1104	247	247	4348	13909	7217	1231	18257	770	11166	3376	0	13090	15312	0	0	11936	0													
3282692	0	0	0	41458	0	67217	0	0	5000	0	50905	0	0		281	44797		67217	48414	0	2491	0	5000	5000	746	2701	0	108	3447	251	1999	302	0	3275	2552	0	0	2250	2491													
3284070	93067000	0	0	2330000	0	6723000	0	0	9617000	0	141359000	0	0		20418000	11535000	4341000	6723000	141359000	0	0	1305000	9617000	4287000	5466000	13854000	10818000	1489000	19320000	762000	2750000	1489000	129000	11209000	5130000	0	0	3511000	4097000	0	0	657000	0	657000	true	1000	4158000	8717000	2818000	83960000	9107000	
3284397	9872	0	0	0	0	0	0	0	10684044	0	12076930	0	0		10504479	784086	52363	0	11867769	0	209161	29666	10684044	9562213	3033842	6718301	1072455	239313	9752143	26978	159295	22116	10673	559432	219062	0	0	186272	191699	0	0	350100	0	0	false							
3284445	10214	0	5721	119016	0	124534	0	0	40051	0	352840	11310	20995		10148	127162		117569	220748	1244	99787	3538	40051	40051	22432	87388	37427	2540	109820	17277	46046	2354	0	139639	65677	41803	0	63323	109608													
3284490	41352	0	5362	142165	0	270484	0	0	29252	0	918227	0	22892		136659	550107	38172	265122	895086	0	249	19117	29252	29252	66522	131424	57041	9945	197946	12579	28706	18484	2069	128273	61837	10766	0	41285	847	0	0	0	0	0	true	15122	76023	395269	153363	38712	2640	
3285246	5557	0	3058	17684	0	18360	0	0	0	0	30799	0	3838		8558	6180	3161	15302	26961	0	0	766	0	0	5672	2503	2441	2960	8175	4760	0	724	0	5019	5485	0	0	4760	0	0	0	0	0	0	true							
3285778	64145	0	0	82240	0	114424	0	0	0	0	123256	0	0		10671	35297		114424	123256	0	0	3224	0	0	3568	9142	5197	2546	12710	862	1519	980	0	9782	3361	0	0	2381	499													
3286999	32048	0	32738	31092	0	105070	0	0	12110	0	115135	0	47		24443	38101		72331	114838	1	250	4357	12110	0	6328	16198	7019	10048	22526	1038	2214	2141	0	15150	5393	733	0	3252	0													
3287660	75475	0	0	14	0	14	0	0	3219145	0	5429217	0	0		3223242	1747830	0	14	5429217	0	0	0	3219145	1659554	232346	1439215	561581	1006993	1671561	50916	87384	175928	51549	16893	365777	0	0	138300	0	0	0	0	0	0	true	14	0	613357	1134473	391	75084	
3288452	11249	0	21913	157915	0	295052	0	0	45532	0	209100	0	986		53942	122753		269407	208114	3732	0	679	45532	37429	8970	50101	11165	132	59071	2847	1883	0	0	16426	4730	81451	0	4730	0													
3290240	12289	250	65	362	0	362	0	0	116473	0	800012	0	13413		3874	659672	5756	47	783548	0	3051	607	47087	35911	10905	19231	14497	3592	30136	42161	16302	10802	10561	44350	79826	9712	44320	54449	3133	0	0	21950	1619	4220	true							
3293540	27464	0	0	206929	0	239087	0	0	0	0	180664	0	0		7359	121126		239087	180664	0	0	686	0	0	5777	10359	2113	185	16136	3503	8634	1504	0	11074	13641	0	0	12137	0													
3296859	1203	0	0	71010	0	71302	0	0	0	0	48186	0	0		4453	15375		71302	48186	0	0	169	0	0	7392	5783	2459	200	13175	2094	4523	8116	1041	11382	15774	0	0	6617	0													
3297490	5421	0	0	101667	0	127670	0	0	0	0	177283	0	8305		10049	96510		127670	148963	0	20015	3820	0	0	7074	22418	15484	1933	29492	8923	16417	2596	506	36860	28442	0	0	25340	10387													
3303298	29420040	1128	9756903	62104013	0	93122145	0	0	4811752	0	87621040	0	808478		6832607	48515346	3910815	83350585	86792571	13529	19991	189679	4765907	4765907	3196219	4276144	667975	146261	7472363	917835	342645	123226	15349	1453993	1399055	2171294	45845	1260480	2377366	735341	0	6585848	0	6967491	true	12959484	22269374	25317807	22289552	28079329	1327974	
3303944	15049	0	7041	103083	0	150889	0	0	5009	0	99734	0	452		3086	71572		143848	99282	0	0	0	5009	5009	2311	4531	2481	0	6842	762	2339	689	0	6237	3790	37026	0	3101	2980													
3303953	265045	0	52796	35696	0	52796	0	0	0	0	531026	0	531026		0	265981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3306280	37127	0	11491	324745	0	475473	0	0	5776	0	350688	0	15890		38868	221919		463982	334798	0	0	6974	5776	5776	15430	39515	21771	77	54945	2845	9106	2898	0	37925	14849	0	0	11951	0													
3306598	29853	0	54	59568	0	70616	0	0	0	0	123269	0	2912		29541	16160		70562	120357	0	0	2703	0	0	9446	26375	14178	4996	161	2043	17500	1672	1044	25454	22259	0	0	19543	0													
3308529	13929	0	0	24375	0	45460	0	0	0	0	55955	0	0		5296	22880	1567	45460	55955	0	0	676	0	0	1778	4835	7008	463	6613	540	1725	2797	0	8788	5062	0	0	2265	100	0	0	0	0	0	false							
3308574	406	0	79	32608	0	32608	0	0	4492	0	37077	0	3934		3484	11473		32529	24728	0	8415	164	4492	2821	9865	6898	5482	48	16763	1497	350	1059	0	18809	2906	5003	0	1847	6719													
3309393	25719	0	5665	119116	0	139946	0	0	0	0	137074	0	9839		21835	7252		134281	126735	0	500	3121	0	0	15552	32947	8202	441	48498	6235	34825	5902	0	35306	46963	0	0	41060	0													
3309571	73374	0	1677	56818	0	62649	0	0	99252	0	480662	0	10938		83001	154139	5899	60723	253653	249	216071	3503	99252	24049	13077	64983	87772	54956	78060	1283	7453	21279	2346	137787	32361	27854	0	8736	115884	0	0	13433	0	12933	true							
3310287	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
3314043	21517	0	6485	81036	0	139986	0	0	38011	0	253793	0	60007		48367	149031		133501	185982	0	7804	2178	38011	35547	38302	20651	8297	1688	58953	2610	7845	3852	0	20571	14307	0	0	10455	7555													
3314119	9158	0	0	40409	0	51348	0	0	0	0	84526	0	501		3349	52651		51348	83776	0	249	180	0	0	2902	6582	3241	0	9484	1108	7545	1339	0	9375	9992	0	0	8653	0													
3316739	18191	0	10123	30482	0	66197	0	0	0	0	103990	0	15172		10731	29338		56074	60159	0	28659	373	0	0	4151	12154	22121	11298	16304	539	3151	2748	300	38991	6738	0	0	3690	29157													
3317192	7715	0	80	43035	0	49600	0	0	0	0	79838	0	0		15144	30671		48793	76605	727	3233	1241	0	0	3953	14880	13913	1289	18833	513	4971	1934	0	18891	7418	0	0	5484	3233													
3317932	388429	0	415391	2285667	0	3533571	0	0	1045036	0	3883979	0	413153		743809	1574312	120471	3118180	3231177	0	239649	37933	1040285	733724	113890	599814	415712	205040	713704	236544	231598	109261	9380	590646	586783	300168	4751	468142	239649	0	0	0	0	0	true	281706	586306	775328	798983	380228	8201	
3320576	2672	0	0	48707	0	49762	0	0	0	0	202135	0	0		1750	151109		48422	180306	1340	21829	1200	0	0	20595	9670	3382	0	30177	4447	8193	2067	0	31897	14707	0	0	12640	21829													
3320781	155970	0	73368	345548	0	579582	0	0	0	0	289698	0	27515		29664	76719		502980	261920	3234	263	1855	0	0	15852	20228	8541	1919	36072	4805	4795	869	0	16876	10469	75344	0	9600	0													
3322468	9174	0	198	86046	0	92569	0	0	18497	0	86638	0	0		21702	53922		92371	65908	0	20730	0	18497	5000	2661	5549	14651	680	8210	0	0	0	0	1840	0	0	0	0	2430													
3325759	823029	0	46650	508985	0	513254	0	0	0	0	2206266	0	113451		112562	1020244	27448	462872	2077068	3732	15747	9997	0	0	41000	112188	71895	8802	153188	32066	69159	27144	739	121323	129108	0	0	101225	15747	0	0	0	0	0	true	40653	170764	421222	381828	544788	278241	
3337097	57486	0	0	573988	0	585021	152	0	61017	0	949962	0	30000		101209	302686		584869	898488	0	21474	2394	61017	32784	49608	228866	33246	5119	278474	36507	228604	7840	0	215630	272951	0	0	265111	0													
3340725	221454	0	5732	17359	0	54410	0	0	3389	0	606776	0	11756		61941	90493		47434	568936	1244	26084	252	3389	2389	20694	89229	83902	12617	109923	8183	45274	29148	5783	144502	88388	50744	0	53457	30840													
3340903	6431	0	2206	71200	0	71200	0	0	0	0	64454	0	2233		5917	39747		68994	62221	0	0	725	0	0	3951	7603	3490	387	11554	977	1604	263	0	9514	2844	0	0	2581	0													
3341393	19469	0	0	80902	0	124090	0	0	0	0	144731	0	0		10828	89625		124090	143250	0	1481	2529	0	0	4773	17427	2049	534	22200	1632	8447	777	0	13955	10854	0	0	10079	1481													
3342671	7186	0	1741	89895	0	120256	0	0	3251	0	80274	0	0		2261	38838		117743	68022	772	12252	0	1243	249	3105	10219	9293	446	13324	1016	7912	2258	0	20803	11186	5799	2008	8928	9608													
3343146	21172	0	4308	55752	0	130869	0	0	0	0	66117	0	1516		10676	16048		126561	64601	0	0	592	0	0	3531	10301	4363	3428	13832	535	4375	1441	924	10947	7274	0	0	4910	0													
3344321	536843	0	19919	174094	0	174094	0	0	69710	0	1307347	0	3267		59543	583852	13806	151687	1303830	2488	250	11130	69710	14046	7598	11502	52976	7080	19100	24483	48696	13828	20489	19613	107496	53935	0	73179	0	0	0	46455	0	46455	true	0	20069	195734	388118	130733	406110	
3346268	53317	0	995	124749	0	220123	0	0	10010	0	239192	0	8586		16249	124286		219128	225514	0	5092	4260	10010	10010	24101	20652	10429	1115	44753	1694	1792	1807	0	40047	5293	19539	0	3486	5092													
3346633	2993	0	0	53212	0	53588	0	0	11505	0	44422	0	13247		386	33927		53588	30345	0	830	0	11505	11505	744	739	504	65	1483	750	2349	2042	308	1666	5449	31244	0	3099	0													
