"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
860259	34519	0	3361	106334	0	155159	0	0	3827	0	127335	0	3865		7981	65108	3076	151062	117652	736	5818	835	3827	1739	3919	10480	4160	573	14399	1232	5102	2242	0	11151	8576	6008	0	6334	1990	0	0	0	0	0	true							
860334	72831	0	44488	110339	0	169093	0	0	0	0	192212	0	14304		27003	31381		124605	177908	0	0	1603	0	0	13667	42094	2529	1448	55761	11402	14401	2052	409	32735	28263	0	0	25803	0													
860352	51947	0	20105	55270	0	94117	0	0	0	0	187742	0	18236		32367	36545		74012	169506	0	0	0	0	0	10420	43282	9792	2810	51965	9179	17307	6460	0	33937	32946	5707	0	26486	0													
861153	3487	0	1444	8207	0	12480	0	0	0	0	23108	0	7209		2656	13610		11036	15899	0	0	308	0	0	1224	2392	1105	133	3616	383	774	0	0	2198	1157	0	0	1157	0													
861658	46493	99	12934	85995	0	115181	0	0	0	0	94926	115	4034		9686	30924		102148	90777	0	0	1042	0	0	2341	8926	1290	381	11267	1565	1970	1036	0	3252	4571	1081	0	3535	0													
861854	8379	0	3179	2562	0	21120	0	0	2000	0	30230	0	1384		5480	9797		17941	28846	0	0	0	0	0	2814	5672	519	25	8485	1025	2000	0	0	3550	3025	0	0	1025	0													
862057	66045	0	70084	105884	0	206444	0	0	0	0	184836	0	30659		34387	22027		135675	154177	685	0	3613	0	0	9499	42588	9843	2416	52087	8821	17555	6042	0	29959	32418	0	0	26376	0													
862141	42525	52	9265	67897	0	136148	0	0	0	0	191864	0	42595		33586	25000		126831	132266	0	17003	2070	0	0	7823	49140	14819	557	56963	11707	28846	11446	0	38753	51999	0	0	37024	17003													
863362	1715	0	0	7662	0	9605	0	0	0	0	3959	0	109		988	893		9605	3850	0	0	0	0	0	378	962	11	0	1339	0	0	0	0	363	0	0	0	0	0													
863607	41143	8	9889	111542	0	152301	0	0	15592	0	206384	0	1187		32208	80873		142245	205186	159	11	3105	15592	15592	8125	40029	2047	183	48154	10087	23897	0	0	18176	33984	0	0	33984	0													
863652	4986	0	1453	17387	0	17592	0	0	0	0	38686	0	11893		8449	9947		16139	26793	0	0	220	0	0	2332	7359	3215	401	9691	2518	7928	0	0	4858	10446	0	0	10446	0													
863746	64459	0	6902	136733	0	203473	0	0	0	0	304609	0	47000		30751	123098		196571	257609	0	0	4214	0	0	4466	43846	24099	133	48312	2060	21880	20569	0	41794	44509	15662	0	23939	0													
864378	25892	0	605	256	0	44825	0	0	0	0	92206	0	3638		23652	17012		44220	87128	0	1440	2939	0	0	3491	22080	12772	2509	25571	577	7573	300	0	17200	8450	0	0	8150	1440													
864471	117821	0	0	1320	0	91730	0	0	18304	0	721624	0	0		152284	139977		91730	721624	0	0	0	18304	0	58067	186037	64152	18551	244104	30959	72350	22243	11468	174523	137020	0	0	103309	5953													
864846	32217	0	20559	37343	0	144926	0	0	0	0	109862	0	10132		14309	32210		124367	99730	0	0	1878	0	0	8473	15861	2343	0	22101	5857	12143	759	0	12368	18759	0	0	18000	0													
864855	4808	27	335	8911	0	11325	0	0	7813	0	67964	38	22157		7975	23245		10854	45769	109	0	3595	7813	7813	5382	23538	959	1039	28920	1781	5636	1213	363	22943	8993	0	0	7417	3973													
865142	75354	0	9437	27991	0	44852	0	0	24904	0	278986	0	4477		27662	89194		35415	274509	0	0	0	24904	14018	15366	40969	15567	2441	56328	5704	20874	11040	2478	46681	40096	0	0	26578	21669													
865151	93737	0	25595	114253	0	202626	0	0	0	0	214719	0	37774		38755	17865		177031	176945	0	0	6253	0	0	13095	49064	5981	886	62159	9165	24926	0	0	30271	34091	212	0	34091	0													
865450	161038	0	21638	189282	0	189282	0	0	12330	0	245632	1576	8917		33708	0		166646	235139	998	0	544	12330	5531	6271	35252	13045	425	41523	5164	12983	11453	0	21285	29600	37908	0	18147	0													
865544	128983	0	13182	126283	0	196645	0	0	0	0	304322	117	17971		47755	63366		183463	286154	0	80	6036	0	0	22678	44961	16162	1856	67617	8996	16143	1177	0	37902	26316	2669	0	25139	0													
865759	27600	0	34989	25134	0	81872	0	0	5500	0	67554	0	3612		15546	5740		46883	63942	0	0	492	5500	3500	4739	14582	8123	3104	19321	2363	1304	0	0	15001	3667	0	0	3667	0													
865852	19329	0	3577	22881	0	37750	0	0	0	0	53016	0	8863		11034	0		34173	44153	0	0	3537	0	0	1763	10617	8176	712	12380	3540	7091	1789	0	10233	12420	3995	0	10631	0													
866000	301280	0	322910	927845	0	985884	0	0	0	0	1900920	0	218905		106832	1329681	42841	661477	1675035	1497	6980	9528	0	0	47692	125125	22516	5344	172676	24219	39231	5832	0	93845	69282	514198	0	63450	0	0	0	447581	0	447581	true	259832	5765	649967	478255	260520	28789	
866121	73846	0	31825	157852	0	234847	0	0	0	0	263900	0	33142		69102	50741		203022	230758	0	0	3087	0	0	30187	54568	18260	6403	84755	13026	9583	6227	1059	40316	29895	1003	0	22609	0													
866251	0	0	2660	8649	0	26373	0	0	0	0	5802	0	216		3747	0		23713	5586	0	0	0	0	0	1874	2129	1412	387	4003	0	0	0	0	2055	0	0	0	0	0													
867070	88894	0	4328	77761	0	143520	0	0	5000	0	258621	0	9415		63401	28377		139192	249206	0	0	6207	5000	5000	22663	69799	20077	2714	92462	5247	19579	1271	0	51853	26097	470	0	24826	0													
867632	50042	0	0	529273	5807	538967	0	1400	0	0	373433	0	7606		11789	188814	473	533160	363928	0	499	0	0	0	26353	25638	1220	884	51991	34843	43673	1000	966	42306	80482	67344	0	78516	0	0	0	0	0	0	true							
867650	190331	2	113543	977299	0	1141093	0	0	0	0	1113934	0	25536		63067	667637	24734	1024057	1088398	3491	0	12395	0	0	58436	76954	10430	2191	135390	39263	65114	2308	1270	84944	107955	156761	0	104377	0	0	0	140560	0	140560	true	232126	184209	410865	239835	175655	11791	
867856	33817	0	6265	59875	0	112115	0	0	10166	0	212629	0	27631		35758	86830		105850	184998	0	0	2369	0	0	17683	35884	18326	228	51804	3904	11726	4233	0	36361	19863	3401	10166	15630	2228													
868059	38344	0	5250	43588	0	56838	0	0	18421	0	80742	0	3543		23262	53		51588	77199	0	0	1705	18421	0	6516	9693	15906	6212	16209	853	2167	998	0	15065	4018	0	0	3020	0													
868572	15220	0	608	6974	0	6974	0	0	0	0	25999	0	0		6251	0		6366	25999	0	0	437	0	0	2743	4312	2027	308	7055	953	0	437	0	3138	1390	0	0	953	0													
868956	74356	0	28444	132926	0	235362	0	0	56418	0	453362	0	114211		36472	213659		206918	339151	0	0	4745	56418	56418	20913	51519	12051	785	72315	11064	59024	9991	0	48796	80079	56418	0	49339	0													
869346	22193	0	27213	30826	0	106912	0	0	0	0	115795	0	34761		21899	44624	6191	79699	81034	0	0	3248	0	0	7711	24924	5017	725	32635	2571	6436	1592	0	16479	10599	0	0	9007	0	0	0	0	0	0	true							
869551	48627	0	16952	66384	0	120433	0	0	0	0	221618	0	46985		48048	62764		103481	174633	0	0	7444	0	0	7382	38776	34322	1759	46158	5782	17219	4987	0	34191	27988	0	0	22441	0													
869663	49389	0	27229	68394	0	119267	0	0	0	0	420554	0	95204		25107	206867		91203	324264	835	1086	4682	0	0	8351	36079	19250	4603	44430	11420	72354	11606	635	43176	96015	0	0	83774	0													
869953	33323	1	38838	89841	0	177538	0	0	0	0	156473	0	25396		6857	80009		138699	131077	0	0	1837	0	0	7629	12423	1963	0	20052	2516	17830	780	0	15158	21126	0	0	20346	0													
870539	93532	0	309844	247191	0	571946	0	0	0	0	158778	0	19867		15324	33258		261913	138911	189	0	1674	0	0	6638	11379	5416	1109	16864	1518	3428	1302	1197	9218	7445	0	0	4946	0													
870650	38005	2	21446	136053	0	234622	0	0	41098	0	401686	0	21946		52089	119620		213174	378561	0	1179	9615	41098	19485	44673	103344	21836	1888	148015	11308	50211	10800	0	119653	72319	48062	0	61518	0													
870856	14952	0	3583	17362	0	28170	0	0	0	0	41891	0	4963		12733	5044		24587	36928	0	0	1822	0	0	5885	9421	2802	1156	4728	387	2244	0	0	6530	2631	0	0	2631	0													
870913	50713	0	15418	48781	0	113547	0	0	20094	0	192687	0	17407		34769	30186		96384	168425	1745	6855	2684	20094	0	11178	44941	17302	20722	56119	2143	9721	5777	3	59374	17644	57146	0	11864	5110													
871358	9829	0	2594	12809	0	20859	0	0	2500	0	37830	0	453		9442	5392	1467	18265	37377	0	0	499	2500	2500	11027	8849	0	33	19876	1671	1030	0	0	10466	2701	0	0	2701	0	0	0	0	0	0	false							
871648	18034	0	5327	27657	0	39044	0	0	0	0	70300	100	16382		16377	20270		33717	53818	0	0	2221	0	0	1831	18885	6469	1369	20076	971	2171	300	0	12177	3442	0	0	3142	0													
871769	1024027	18	197114	279139	0	307297	0	0	0	0	8748293	0	12170		112316	6683023	93309	85104	8736117	25061	6	55797	0	0	123980	209988	54490	17836	333968	267628	309519	43708	14094	293979	634949	0	0	577147	0	0	0	0	0	0	true	25905	42065	2651065	4031958	755995	268032	
871956	14937	0	1488	31597	0	37037	0	0	0	0	35428	0	2699		5592	6052		35549	32729	0	0	1015	0	0	1688	5979	1510	387	7667	1501	3071	303	0	3972	4875	0	0	4572	0													
872047	42541	1	14952	196264	0	196264	0	0	14053	0	388788	0	42446		69051	170755	12948	181311	346093	0	249	0	0	0	28033	49956	31304	2694	77989	10716	28921	20633	3234	42936	63504	3790	7196	39637	249	0	0	0	0	0	true							
872579	10746	0	190	15615	0	42958	0	0	0	0	180018	0	0		47923	17467		42768	166275	0	13743	4032	0	0	8107	75378	21707	6243	83485	2766	30448	6337	819	63512	40370	40	0	33214	9244													
873259	112430	0	23146	241059	0	264844	0	0	19743	0	461260	0	33022		52284	176925		241698	427252	0	986	0	8205	5084	29496	68547	14355	904	98043	21186	19188	18227	0	61020	58601	28497	8205	40374	0													
874050	312090	0	2609	29672	0	43409	0	0	0	0	459140	0	20372		71929	3327	25647	40800	438657	0	111	5405	0	0	16872	90702	9855	4424	107574	5481	13735	2366	286	49924	21868	0	0	19216	0	0	0	0	0	0	true							
874452	11597	47	2323	16900	0	23943	0	0	5894	0	49290	53	5613		13066	14207		21573	42130	0	1494	728	5894	248	3647	10344	5626	523	13991	1500	1846	0	0	7074	3346	0	0	3346	4901													
874845	315650	13	787735	1729788	0	3005068	0	0	177430	0	2661975	0	752392		315824	1274233	50406	2217283	1842190	37	67393	21537	100000	100000	41693	426827	57089	21593	468520	97929	331675	78557	16729	231378	524890	163411	0	429604	0	0	0	0	0	0	true	231514	509638	159048	594580	284459	30923	
875048	55755	11	11320	48771	0	94953	0	0	0	0	187459	0	9197		42963	32845		83622	178262	0	0	7338	0	0	18314	30774	25749	2524	49088	3608	11896	5375	619	34398	21498	0	0	15503	0													
875057	46742	0	11476	133692	0	173784	0	0	0	0	147478	0	17547		26156	33519		162308	129931	0	0	2246	0	0	10147	28661	7247	1899	38808	4084	12143	2329	709	21796	19265	0	0	16226	0													
875132	56878	0	16616	96385	0	112421	0	0	30890	0	177924	6000	12102		9785	48817		95805	153896	0	5926	2974	0	0	3232	18993	7366	71	22224	5645	36922	0	0	19877	42567	11325	30890	42567	0													
875655	23342	0	343	31619	0	44178	0	0	0	0	67337	0	312		16983	16026		43835	67025	0	0	1707	0	0	3951	16237	3285	505	20188	0	2872	778	341	6996	3991	0	0	2872	0													
875758	20051	0	172	80761	0	104106	0	0	0	0	78916	0	5		4930	42161		103934	78911	0	0	387	0	0	2670	6001	38	26	8662	297	7672	0	0	3805	7969	0	0	7969	0													
875879	13674	0	0	620	0	8055	0	0	5025	0	50386	0	2655		10118	9286		8055	44969	0	2762	1794	5025	5025	8738	9107	3475	728	17845	2918	1859	601	0	11930	5378	0	0	4777	0													
875936	0	0	154174	420615	0	420615	0	0	0	0	76272	0	5645		33910	0		266441	70627	0	0	6840	0	0	8343	33290	15604	3277	41613	4171	7872	3461	254	26604	15758	0	0	12042	0													
876157	5553	0	48	12150	0	13009	0	0	4732	0	45477	0	3282		12194	10163		12961	41200	0	995	734	4732	4234	7269	12079	3368	18	19348	2652	3859	516	0	10540	7027	0	0	6511	995													
876634	2247366	4	42064	669814	0	958843	0	0	0	0	2651648	0	413819		54917	304323	23570	916171	2237829	604	0	1842	0	0	28499	41175	10223	3449	57219	4773	6842	1885	3112	28430	16612	12025	0	11615	0	0	0	0	0	0	true	102639	53604	140544	94901	977644	922987	
876700	337479	0	11835	403325	0	439992	0	0	160000	0	1357591	0	130102		368860	301661	107613	428157	1225494	0	1995	43920	160000	160000	219420	278295	69533	25997	497715	22748	91970	7622	2865	224385	125205	170879	0	114718	0	0	0	5172	0	5172	true	84374	121083	175679	125925	280028	57451	
877350	12444	98	3843	37268	0	58124	0	0	3000	0	108244	191	8326		16266	50484		54169	96727	14	3000	1420	3000	3000	8747	16251	1576	1145	21998	2509	14016	1072	0	11453	17597	0	0	16525	0													
877752	30816	5	6310	57870	0	89146	0	0	0	0	209802	0	40196		31197	95531		82831	169606	0	0	6767	0	0	21561	22195	5548	710	36323	14102	12389	6950	0	18817	33441	0	0	25742	0													
877958	6045	0	0	5761	0	7044	0	0	0	0	16587	0	995		1822	0	0	7044	15592	0	0	0	0	0	1401	4880	183	505	6281	1542	2031	0	0	5147	3573	0	0	3573	0	0	0	0	0	0	false							
879336	30838	1	30276	42356	0	80998	0	0	0	0	71270	0	12654		12812	9337	8719	50721	58507	0	109	2520	0	0	8170	8289	4627	820	16459	1575	7100	513	0	9095	9188	800	0	8675	0	0	0	0	0	0	true							
879439	15138	0	10443	31060	0	43875	0	0	0	0	80961	0	421		11889	7873		33432	80540	0	0	3392	0	0	5782	26477	820	297	32259	2939	21635	0	0	21488	24573	0	0	24574	0													
879457	730841	2	26285	170447	0	170447	0	0	41228	0	1187125	0	195424		78717	155487	6789	142663	990738	1497	963	2703	41228	13	16616	84168	50615	8152	100784	5505	76105	53103	6534	80834	141247	164832	0	81610	0	0	0	0	0	0	true	3956	7400	48821	44607	437035	231833	
879550	6915	0	1627	15144	0	15144	0	0	0	0	17410	0	2472		3770	5593		13517	14938	0	0	579	0	0	1009	2036	1202	657	3045	0	0	0	0	1132	0	0	0	0	0													
879644	35668	0	16998	73772	0	141744	0	0	25501	0	267366	0	38684		54870	88011		124746	212633	0	16049	8834	25501	15059	23490	56393	18775	3679	79883	7502	19897	13949	0	47467	41348	1967	0	27399	992													
879747	35027	0	9436	57421	0	94763	0	0	0	0	121985	0	2662		24406	40304		85327	119323	0	0	2256	0	0	8358	26844	3778	380	35202	2822	3668	803	0	14955	7293	0	0	6490	0													
880332	23031	0	70556	68832	0	159861	0	0	4000	0	166369	0	13821		25451	42649		89305	152548	0	0	3760	0	0	9599	37740	5142	2902	45273	20631	17747	6122	808	29932	45308	2066	0	38378	0													
880855	77263	0	12217	209131	0	240891	0	0	48885	0	383352	0	17729		37619	118789		228674	365623	0	0	7639	48885	2000	34066	31741	34485	24857	53937	40854	18039	3258	0	87530	62151	9503	0	58893	0													
881012	155750	3	15727	166891	0	313836	0	0	0	0	327742	0	4399		72111	41521		298106	323343	0	0	9357	0	0	15682	40422	44199	13084	56101	4082	6715	6287	0	41276	17084	0	0	10797	0													
881441	7229	0	3030	20492	0	31430	0	0	2008	0	67913	0	14664		6638	18850		28400	53249	0	0	1106	3	3	3415	11030	7012	3940	14445	4730	6959	3335	1413	18759	16437	0	2005	11689	1197													
881478	506028	0	153708	2115732	0	3433877	0	0	107461	0	2215887	0	115960		237984	1081253	31847	3276176	2099590	3993	337	8783	107461	107461	77900	287176	23840	7250	365076	49091	171745	6891	4713	158182	232440	297559	0	220836	0	0	0	257332	0	257332	true	220737	750397	367358	607456	346023	152670	
881852	9522	11	5814	28837	0	47209	0	0	4462	0	109701	0	18735		16527	28149		41384	90966	0	0	524	4462	0	12148	41277	6459	959	53425	2398	5039	3750	0	44316	11187	10414	0	7437	0													
881900	14161	0	140	30701	0	30807	0	0	0	0	68406	0	2904		5159	13178	1743	30667	44331	0	21171	287	0	0	4467	17813	6607	2341	22280	6442	2024	1373	0	26069	9839	0	0	8466	21171	0	0	0	0	0	true							
882242	65652	0	45098	97571	0	166863	0	0	7114	0	192454	0	20107		22487	49444		121765	172347	0	0	331	7114	7114	11876	33684	3570	1041	45476	8408	11388	7391	0	27684	27187	0	0	19796	0													
882541	25677	4	5742	29324	0	47225	0	0	0	0	49103	0	2524		6746	9397		41479	46579	0	0	1471	0	0	6359	3740	1134	208	10099	1300	1287	0	0	4695	2587	0	0	2587	0													
882701	844480	0	10398	60551	0	135663	0	0	120000	0	1423847	0	59242		153318	344372		125265	1363607	0	998	1573	120000	120000	35625	139406	9930	2337	175031	1688	43249	2759	0	33981	47696	23045	0	44937	0													
882952	25851	1	69905	50836	0	179092	0	0	0	0	104600	0	12261		11983	40537		109082	92339	104	0	1930	0	0	6300	18379	3266	553	24679	2732	5687	1020	275	16515	9713	0	0	8419	0													
883351	22862	0	5546	22930	0	38221	0	0	0	0	72585	0	18956		14190	2095		32675	53629	0	0	1139	0	0	3371	14842	6301	3975	18213	360	12009	4770	2000	14299	19139	0	0	12369	0													
883959	51651	0	12946	85186	0	130585	0	0	8233	0	159329	0	10412		23925	33662		117639	136933	0	11984	1156	8233	231	13739	32586	8176	6851	40768	4284	6457	930	992	37427	12663	39643	0	10741	10986													
884303	261822	0	106045	683348	0	994348	0	0	175000	0	1485050	0	184959		297318	632040	26211	888078	1293311	225	6780	4989	175000	175000	304616	215150	16049	5286	519765	3058	45022	1455	552	243783	50087	417087	0	48080	0	0	0	0	0	0	true	394650	37288	173498	211175	219995	41827	
884358	77494	0	85457	107214	0	220498	0	0	2000	0	146689	0	15147		25864	16371		135041	131542	0	0	4123	2000	2000	5382	15420	15737	2000	20802	8047	1420	4819	0	12674	14286	0	0	9467	0													
884376	18232	0	3416	5904	0	39138	0	0	1442	0	70651	0	1540		17474	13981		35722	69111	0	0	4040	0	0	8987	22348	2885	841	31335	1038	858	1481	0	17587	3377	0	610	1896	0													
884442	244290	122	63825	141317	0	170890	0	0	0	0	546164	0	134400		54977	179671		106943	411764	0	0	4098	0	0	14618	43178	32320	7201	55844	1011	19682	3387	806	42340	24886	12926	0	20693	0													
884648	22719	0	44917	31734	0	136248	0	0	0	0	86570	0	13011		25030	6716		91331	73559	0	0	1420	0	0	5751	27708	9384	0	33459	4534	8974	784	0	17813	14292	0	0	13508	0													
884657	10891	197	1201	21788	0	31684	0	0	0	0	58531	1019	2160		9194	16038		30286	55352	0	0	471	0	0	5274	13565	2759	477	18839	1197	7508	568	255	12880	9528	0	0	8705	0													
885225	100747	0	3356	375980	0	407209	0	0	0	0	381536	0	8082		82767	77212		403782	373454	71	0	8613	0	0	12394	132560	10345	2661	144932	1972	42515	764	367	75193	45618	0	0	44487	0													
885252	4966	0	6273	55817	0	68677	0	0	0	0	131150	0	339		8404	97415		62008	130561	396	250	876	0	0	8083	12621	1964	0	20181	2066	3234	803	0	14264	6103	0	0	5299	0													
885430	189197	0	10317	18900	0	26094	0	0	0	0	233729	0	9457		10341	14242		15777	224272	0	0	1139	0	0	4761	10263	693	0	11674	2434	12140	0	0	5375	14574	0	0	13542	0													
885579	6052	0	0	4973	0	4973	0	0	6840	0	54555	0	6665		4835	0		4973	14361	0	33529	1615	5332	4137	6629	24783	5512	1214	31412	1083	4015	1510	3757	33303	10365	0	750	5097	26689													
885869	115519	0	84254	381570	0	703469	0	0	0	0	528365	0	38236		59253	242220		618638	489932	577	197	6479	0	0	15251	54991	32409	8562	70242	14103	34745	10232	333	51960	59413	0	0	48848	0													
886204	436758	0	1748	116679	0	123639	0	0	0	0	1145731	0	4648		123292	341960		121079	1140876	812	207	18957	0	0	45159	156458	28368	3458	201617	22846	105356	5368	0	110151	133570	0	0	128202	0													
886624	382743	0	6322	57133	0	70263	0	0	0	0	708862	0	67873		65118	154991		63414	640645	527	344	11938	0	0	26881	57102	37948	7935	83982	4374	21562	14383	944	64747	41263	30302	0	25936	0													
887340	181807	1	29770	452765	0	452765	0	0	0	0	746755	0	110426		172283	152946		422944	635874	50	455	12336	0	0	42811	180230	66788	2772	223041	10959	94927	12223	1290	120319	119399	66507	0	105886	0													
887827	17139	0	4649	11834	0	22791	0	0	0	0	66226	0	4395		18130	5405		18142	61583	0	248	1262	0	0	12458	14985	8574	1731	27443	3318	2026	590	0	19618	5934	0	0	5344	0													
887854	12047	0	3241	24930	0	31330	0	0	0	0	30758	0	2147		5426	8068		28089	28611	0	0	0	0	0	2205	3895	889	107	6100	1114	2182	251	0	1670	3547	0	0	3296	0													
888002	116046	0	8518	1362975	0	1525178	0	0	0	0	3359486	0	27522		631688	1672178	275349	1515665	3323115	995	8849	143807	0	0	276255	542557	202139	121223	818812	142648	164665	71798	49977	510486	429088	0	0	307313	0	0	0	0	0	0	true	614405	88476	1358266	297725	114582	1463	
888141	47249	0	38826	135144	0	139151	0	0	0	0	74137	0	2774		12464	8949		99910	71363	415	0	123	0	0	7838	4920	4040	613	12758	0	529	0	0	4946	529	0	0	529	0													
888271	114003	0	8439	96737	0	96737	0	0	0	0	258873	0	8581		57049	23423		88298	250292	0	0	14829	0	0	34671	47021	10850	4732	81692	8402	14211	1198	364	40224	24175	170	0	22613	0													
888552	95852	0	9150	34996	0	82811	0	0	0	0	666525	0	50937		26334	492474		73661	614341	0	1247	3012	0	0	17131	28410	5277	2536	45541	11501	9599	3241	504	27021	24845	40429	0	21100	0													
888833	49493	52	67590	141018	0	339000	0	0	0	0	186999	0	26343		39006	49242		271034	160656	324	0	5436	0	0	13718	45733	7154	2921	52829	2741	14944	1053	0	30520	18738	0	0	16505	0													
890050	37995	0	19016	218165	0	237181	0	0	0	0	296164	0	55696		19028	155885		218165	240468	0	0	3832	0	0	14770	32156	8746	1842	46926	10001	27040	4608	3121	38486	44770	1	0	37041	0													
890078	25091	0	918	23316	0	23316	0	0	0	0	41787	0	348		11461	0		22398	39697	0	1742	127	0	0	1916	9883	3770	877	11798	0	0	252	0	4984	252	0	0	0	1742													
890649	17778	0	7486	20489	0	59527	0	0	7891	0	90840	0	6893		19002	23673		52041	83947	0	0	1250	7891	7891	8423	19847	2886	83	27681	10006	7331	813	0	12237	18150	0	0	17337	0													
890742	551582	0	14067	48916	0	79829	0	0	0	0	1178004	0	236232		163431	290922		65762	941772	0	0	13192	0	0	41929	150214	63412	14378	192143	10028	42710	10145	2682	106502	65565	0	0	52738	0													
890957	12463	0	3621	14575	0	34042	0	0	0	0	46862	0	4327		9695	10307		30421	42535	0	0	0	0	0	3161	15711	954	0	18872	1206	3059	0	0	10132	4265	0	0	4265	0													
891226	79599	8	10396	182019	0	247539	0	0	25213	0	398331	0	17208		96494	87230		235999	380517	1136	606	9307	25213	10592	16515	126403	29074	2524	142918	3805	49543	2084	1554	78022	56986	70787	0	53348	0													
891253	11568	247	393	39620	0	49978	0	0	0	0	64968	0	2		2630	42202		49338	64966	0	0	970	0	0	2304	3739	111	0	5676	947	4097	0	0	3524	5044	0	0	5044	0													
892205	794854	1567	7903	146793	0	146793	0	0	1669	0	2032566	0	106075		208536	654910	85039	136274	1925756	1049	735	34166	1669	0	83069	287364	12007	2999	370433	57507	139542	315	0	176902	197364	33862	0	197049	0	0	0	13551	0	13551	true	60302	9453	430840	142318	768963	74	
892223	24426	0	10367	32178	0	74331	0	0	4012	0	87332	0	6155		14696	18807		63964	81177	0	0	605	4012	3620	8093	17793	6183	1134	25506	3575	4529	2384	407	18507	10895	4350	0	8104	0													
893855	187366	0	40	327545	0	327545	0	0	221843	0	466770	0	1074		222295	54658		316407	465696	11098	0	0	221843	58703	14860	44305	163779	0	59165	0	1802	0	0	649	1802	92583	0	1802	0													
894272	41029	0	20960	36433	0	72955	0	0	0	0	172295	0	27352		37848	14520		51995	144943	0	0	8621	0	0	6983	38396	23260	3642	45379	3268	27821	12146	1230	34433	44465	0	0	31089	0													
894348	39204	0	18640	213928	0	226931	0	0	55109	0	594595	0	49162		96672	345934		207542	542441	749	2992	5229	55109	7444	13411	63621	51054	11178	77031	14603	46345	8822	423	42591	70193	99446	0	60948	248													
894544	109843	0	68254	130003	0	311536	0	0	17000	0	203716	0	13613		60224	0		243282	190023	0	80	2676	17000	0	5805	30643	27282	14098	36448	1781	14265	0	0	17603	16046	0	0	16046	0													
894834	6251	0	1202	21825	0	27825	0	0	0	0	13043	0	298		3286	0		26623	12745	0	0	454	0	0	1467	4279	514	20	5746	0	511	0	0	2994	511	0	0	511	0													
895055	39717	0	37482	199033	0	229089	0	0	201618	0	565764	0	121040		214532	115117		189113	438002	2494	6722	4728	194602	78098	44633	122229	109758	46181	166862	21199	21995	43473	1460	108271	88127	129752	6768	43194	48626													
895448	18111	0	2464	14538	0	23063	0	0	25780	0	108663	0	20133		11493	11491		20599	61098	0	27432	67567	25780	18254	16501	38058	11111	2036	54559	3930	5576	987	860	56214	11354	0	0	9506	12515													
895710	224076	0	144635	912709	0	1040421	0	0	62513	0	1000085	0	117954		179276	355859		891548	880167	4238	1964	18452	62513	62513	107977	102721	57071	12935	190568	18416	91577	28901	552	101428	139446	222615	0	108082	0													
896155	52541	0	11300	71022	0	108406	0	0	10000	0	159697	0	9019		36914	40365		97106	150678	0	0	3818	10000	10000	6819	37627	10619	2421	44445	827	6870	988	619	20572	9304	0	0	7697	0													
897170	131846	0	0	278403	0	302092	0	0	100986	0	1126745	0	31914		223690	453012		300922	961426	1170	133405	7565	42504	4312	154716	125782	89154	49549	280498	49890	57778	11886	3133	195511	122687	145759	0	107668	15180													
897237	11688	0	1094	8124	0	12805	0	0	2025	0	28365	0	64		3368	4831		11711	28301	0	0	551	0	0	8	5417	335	955	5425	1338	3793	0	0	3347	5131	0	2025	5131	0													
897330	9566	0	3588	24110	0	29905	0	0	0	0	36451	0	5208		5940	782		25340	31243	977	0	1611	0	0	1628	8523	3866	3674	10150	2938	2367	2048	1059	11751	8412	0	0	5305	0													
897451	21262	0	2738	30308	0	35427	0	0	0	0	40421	0	3711		10240	2433		32689	36710	0	0	661	0	0	1916	10190	2361	82	12106	900	1277	0	0	4309	2177	0	0	2177	0													
897648	9289	0	12475	37226	0	55364	0	0	750	0	64423	0	7987		11177	9602	4241	42889	56436	0	0	2071	750	750	5672	19321	1472	0	24419	6695	12371	0	0	15289	19066	0	0	19066	0	0	0	0	0	0	false							
897853	8829	0	8095	16714	0	42160	0	0	0	0	64546	0	5184		20718	14489		34065	59362	0	0	1083	0	0	9412	22023	1711	581	31435	2771	4730	0	0	13008	7501	0	0	7501	0													
898458	0	0	0	1000	0	1000	0	0	0	0	0	0	0		0	0		1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
898579	60608	0	0	49879	0	205767	0	0	0	0	282377	0	0		60402	25325		205767	282377	0	0	13088	0	0	15993	82427	20898	4149	98335	13081	53578	4691	1628	63065	72978	0	0	66659	0													
898627	74993	0	12193	253532	0	446837	0	0	0	0	432204	0	14299		52766	257053		434644	417905	0	0	7265	0	0	13536	59070	8261	2481	71705	2303	9964	4277	266	30582	16810	0	0	12267	0													
898850	1752	0	1497	139399	0	151533	0	0	58769	0	403379	0	27920		80775	128187		150035	354381	1	21078	6497	58769	32909	34108	138401	29594	97	172509	15570	54939	731	0	121425	71240	87635	0	70508	18958													
