"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
675042																																							549	2316	25287	0	223	1924	0	3809	120968	102351	472	109823	0	681	7000	0	11145	400	120968	0	0	8365	0	0	5096	0	23000	79351			0	76298	75617	-2716	89	0	0	0	11145	120	11034	
675051																																							22187	1451	6176	0	0	2819	0	829	95855	82065	2924	85009	0	503	0	0	10846	2843	95855	0	0	3735	0	0	4957	0	35191	46874			0	62896	62393	-689	0	0	0	20	10846	0	0	
675079																																							34583	6112	33425	0	0	6667	0	1523	424993	383295	1255	394550	0	2894	10000	0	30443	1174	424993	0	0	23399	0	0	13611	0	25636	357659			0	340318	337424	-7741	0	0	0	0	30443	0	5259	
675248																																							2172	2237	33094	0	134	148	0	3906	126605	114848	714	121062	0	1480	5500	0	5543	118	126605	0	0	9644	0	0	2343	0	22612	92236			0	84759	83279	-6562	1635	0	0	0	5543	0	0	
675341																																							5177	579	18698	0	0	91	109	1358	32176	26872	992	29577	0	352	0	0	2599	300	32176	0	0	2139	0	0	3100	0	3771	23101			0	6386	6034	-2940	130	0	1713	0	2599	0	0	
675659																																							1611	3235	65694	0	311	707	0	2161	152759	139324	537	145787	0	1102	2891	0	6972	1000	152759	0	0	10788	0	0	3915	0	48062	91262			0	80082	78980	-8731	0	0	1535	1500	6972	60	0	
675855																																							7989	1629	10497	0	0	4848	0	3584	114611	101659	545	102204	0	813	0	0	12407	1487	114611	0	0	5567	0	0	5704	0	36529	65130			0	80856	80043	-351	1025	0	0	0	12407	0	4996	
676049																																							2465	4404	39438	0	0	1840	0	3086	223619	191313	706	202019	0	1123	10000	0	21600	1000	223619	0	0	22587	0	0	2500	0	66403	124910			0	125807	124684	-4487	1725	0	0	0	21600	0	45977	
676151																																							27459	7820	118633	112	5896	7688	0	21512	580594	494784	4697	548130	0	6972	40000	0	32464	600	580594	0	0	28905	0	0	26606	0	117097	377687			0	396765	389793	-23647	1500	0	0	8649	32464	181	0	
677176																																							461321	46131	450100	0	553	73610	1185	97636	6053596	5234380	85003	5450088	0	47226	0	0	603508	29427	6053596	0	0	499764	0	0	105823	3282	773451	4460929			0	4960280	4913054	-31506	0	0	130705	0	603508	0	6724	
677354																																							804	2184	62749	0	0	722	0	2016	127325	122679	1602	124944	0	680	663	0	2381	100	127325	0	0	9079	0	0	2450	0	51526	71153			0	57453	56773	-9248	0	0	0	0	2381	2077	0	
677448																																							5306	3108	48213	0	1161	2771	0	8179	322414	251614	1093	291964	0	2544	20420	0	30450	100	322414	0	0	27501	0	0	6600	0	28132	223482			0	214927	212383	-3751	0	0	1990	16847	30450	29	41264	
677644																																							2221	32903	357255	0	52717	31828	340	92539	1789202	1457237	16504	1616162	0	14743	131952	0	173040	10	1789202	0	0	46864	0	0	174082	0	351977	1105260			0	1221781	1207038	-47916	11568	0	0	10469	173040	0	793	
677756																																							1606	1272	65740	0	0	539	0	3648	139293	113067	855	124572	0	909	10650	0	14721	200	139293	0	0	16103	0	0	3800	0	26423	86644			0	66136	65227	-5382	1200	0	0	0	14721	61	0	
677970																																							12918	1707	18401	0	346	5201	0	7305	236488	209942	1007	216449	0	1785	5500	0	20039	0	236488	0	0	21236	0	0	0	325	49926	160016			0	192070	190285	-1197	0	0	0	0	20039	0	0	
678052																																							14064	2304	18014	0	0	268	0	241	45810	41279	24	41303	0	244	0	0	4507	200	45810	0	0	5056	0	0	1400	0	26572	14707			0	11163	10919	-2149	0	0	0	0	4507	0	0	
678070																																							9153	908	189846	0	0	1301	0	21992	281457	210725	3248	217973	0	472	4000	0	63484	0	281457	0	0	94115	0	0	0	0	8209	202516			0	49640	49168	-30631	0	0	0	0	63484	0	9089	
678258																																							0	1368	6064	0	0	412	0	913	70419	64470	354	64824	0	341	0	0	5595	100	70419	0	0	3100	0	0	2900	0	25066	39404			0	37017	36676	-505	12000	0	0	0	5595	0	12986	
678454																																							8125	2938	56910	0	0	5201	146	8249	219503	193006	2092	198098	0	1672	3000	0	21405	283	219503	0	0	17595	0	0	7717	0	52178	140828			0	139606	137934	-4190	0	0	0	0	21405	0	0	
678557																																							1627	4124	39614	0	0	353	0	1940	105073	82966	125	90956	0	623	6244	0	14117	500	105073	0	0	14540	0	0	1400	0	20653	62313			0	58038	57415	-2323	0	0	0	1621	14117	0	0	
678744																																							1519	7239	48642	0	5221	8345	0	12893	463847	359786	2784	428234	0	4779	61700	0	35613	800	463847	0	0	23061	0	0	21200	560	62295	297491			0	384207	379428	-9448	0	0	0	3964	35613	0	0	
679451																																							130	1075	23566	0	0	1512	0	3655	123969	92248	146	115849	0	1070	22954	0	8120	10	123969	0	0	3214	0	0	7675	0	25245	67003			0	61550	60480	-2779	0	0	501	0	8120	40	33511	
680055																																							43	15637	53970	0	0	2282	1240	9870	384944	322733	1318	354051	0	4412	0	0	30893	800	384944	0	0	22765	0	0	12256	0	78594	244139			0	306314	301902	-4928	0	0	30000	0	30893	0	0	
680130																																							81669	1754	182407	0	362	7396	0	24264	697442	617416	10285	629328	0	4308	1627	0	68114	1500	697442	0	0	69600	0	0	11387	0	312035	305381			0	370922	366614	-14373	32976	0	0	0	68114	0	0	
680457																																							80050	12022	0	0	6747	16946	0	25029	1157096	957244	4312	988289	0	3192	769	0	168807	3500	1157096	0	0	108807	0	0	56500	281	299065	658179			0	665497	662305	0	0	0	0	25964	168807	0	353716	
680813																																							35319	54883	1204347	0	193473	53752	34	278219	4955742	4573658	52253	4625911	0	34753	0	0	329831	81359	4955742	0	0	209219	0	0	290723	1910	1100308	3473350			0	3168554	3133801	-251470	0	0	0	0	329831	4	0	
681043																																							13615	949	12478	0	0	1100	0	616	96007	84560	315	85369	0	727	494	0	10638	197	96007	0	0	10166	0	0	2253	0	15546	69014			0	67888	67161	-1978	88	0	0	0	10638	0	0	
681249																																							9870	842	0	0	0	45	0	1893	41889	36562	670	37232	0	357	0	0	4657	70	41889	0	0	3867	0	0	720	0	10774	25788			0	16507	16150	0	0	0	0	0	4657	0	13089	
682143																																							89893	21900	20832	0	3699	10181	0	30128	1204681	1098920	8293	1107213	0	13116	0	0	97468	5282	1204681	0	0	76614	0	0	18515	1157	241069	857851			0	935347	922231	-2943	0	0	0	0	97468	316	104344	
682563																																							6955779	586499	16074419	0	705378	1166544	725	1221871	48799477	41392199	557204	45882301	0	242235	0	0	2917176	8500	48799477	215458	184703	3520911	0	0	1166592	0	15031419	26360779			0	18399266	18157031	-1778827	3000	84650	25950	3722245	2917176	0	3628123	
682648																																							6179	1099	81067	0	0	2431	0	9085	243602	202108	1630	236738	0	1824	33000	0	6864	200	243602	0	0	21689	0	0	2800	0	37953	164155			0	145290	143466	-17825	275	0	0	0	6864	0	0	
683449																																							7569	2626	161132	0	354	2082	391	22646	394084	305842	2869	345256	0	2230	14722	0	48828	875	394084	0	0	61758	0	0	3125	0	59278	246564			0	199347	197117	-16930	0	0	0	21823	48828	167	0	
683814																																							1021	5190	92656	0	70	6864	20	4080	272895	232099	997	233243	0	1663	0	0	39652	2000	272895	0	0	33082	0	0	14000	0	60294	171805			0	164657	162994	-9430	0	0	147	0	39652	0	0	
684455																																							34503	10822	99533	0	1288	28467	0	49439	966207	855246	8474	863720	0	6500	0	0	102487	35	966207	0	0	29245	0	0	79528	8426	189467	665779			0	739654	733154	-6321	575	0	0	0	102487	0	0	
685023																																							5789	1206	17593	0	0	1002	0	5028	111749	90793	924	103004	0	778	11287	0	8745	1200	111749	0	0	9069	0	0	1200	0	19101	71692			0	79170	78392	-2724	0	0	0	0	8745	0	2739	
685649																																							11486	8177	65971	0	3284	6457	0	12458	397857	341948	2393	367698	0	4090	13418	0	30159	1450	397857	0	0	29514	0	0	8020	596	73017	268931			0	292010	287920	-8825	1195	0	0	9939	30159	313	0	
685676																																							557	20217	308008	8836	55168	92979	0	97303	2060699	1624170	31409	1855336	0	16230	199757	0	205363	0	2060699	0	0	98532	0	0	137696	17880	435682	1188488			0	1475773	1459543	-30865	0	0	0	0	205363	208	0	
685779																																							12389	8789	90127	0	2251	14064	625	23180	614789	548229	3371	570600	0	5713	19000	0	44189	100	614789	0	0	14012	0	0	40550	112	124904	423325			0	468887	463174	-10473	0	0	0	0	44189	78	0	
686459																																							670	7039	33705	0	2269	9286	622	10307	344235	310300	1665	315965	0	2986	4000	0	28270	150	344235	0	0	18531	0	0	14225	0	43123	267177			0	281935	278949	-4636	1308	0	0	0	28270	80	0	
686570																																							2486	6288	13543	0	0	524	301	1717	82996	67737	679	78102	0	450	8500	0	4894	0	82996	0	0	7375	0	0	0	0	10599	57138			0	58587	58137	-2481	0	0	1186	0	4894	0	0	
686758																																							1556	2177	75764	0	0	207	0	7196	168069	121195	802	144497	0	89	22500	0	23572	1250	168069	0	0	25805	0	0	5750	0	51326	69869			0	24871	24782	-9233	0	0	0	0	23572	84	56303	
687009																																							287768	65900	942510	0	279733	71468	0	435997	11168588	8650218	199725	9903712	0	75159	950000	0	1264876	25471	11168588	0	0	408102	0	0	917429	1251	1912798	6737420			0	8294057	8218898	-86126	157	0	74368	29401	1264876	17207	847699	
687054																																							10860	1579	4388	0	0	1276	0	2549	102316	84223	1034	86757	0	711	1500	0	15559	40	102316	0	0	5901	0	0	9960	0	15536	68687			0	75600	74889	-342	6775	0	0	0	15559	0	0	
687830																																							12326	2262	74474	0	0	412	0	4830	176239	160168	491	160659	0	815	0	0	15580	300	176239	0	0	14295	0	0	3176	0	44290	115878			0	78831	78016	-2191	0	0	0	0	15580	0	3919	
687951																																							13428	35352	241716	0	44169	50220	604	54925	2115548	1767118	13740	1904230	0	16801	120700	0	211318	1600	2115548	0	0	138572	0	0	95422	1456	317490	1449628			0	1675387	1658586	-24276	0	0	0	2672	211318	118	14974	
688079	729405	0	0	0	0	0	0	599490	1328895	52475	52475	0	0	0	0	1276420	64307	1328895	0	0	239622	0	0	972491	0		0	0	0	0	0	0	1276420	0	0													0																	0	0							0		0					
688257																																							38930	3792	16606	0	0	6498	0	9353	412143	361434	3831	370265	0	833	0	0	41878	800	412143	0	0	23291	0	0	18450	0	165032	196402			0	180811	179978	-663	0	0	5000	0	41878	0	156986	
688453																																							0	1664	15580	0	0	235	0	1154	69758	57969	153	62497	0	326	0	0	7261	400	69758	0	0	6985	0	0	1200	0	15752	42217			0	51405	51079	-1324	0	0	4375	0	7261	46	0	
688556																																							1457	3270	36448	0	0	1071	0	1484	105870	93122	347	93469	0	891	0	0	12401	414	105870	0	0	12630	0	0	1286	0	27053	66069			0	62789	61898	-1929	165	0	0	0	12401	0	77	
689209																																							28774	16598	237660	0	1757	12682	0	40375	1823375	1321353	16007	1560715	0	13973	223355	0	262660	0	1823375	0	0	0	0	0	299320	0	344954	976399			0	1420217	1406244	-36660	0	0	0	0	262660	4419	74866	
689357																																							714	8437	204780	0	0	3689	0	5904	715572	650759	5384	676393	0	4990	20250	0	39179	200	715572	0	0	3054	0	0	69800	0	183638	467121			0	497038	492048	-33875	0	0	0	0	39179	0	0	
689759																																							17997	10315	51680	0	0	698	0	2870	180379	164594	879	165473	0	1112	0	0	14906	1115	180379	0	0	2090	0	0	14885	0	139021	25573			0	97931	96819	-3184	0	0	0	0	14906	0	0	
691042																																							245	818	24109	0	0	269	54	1674	45573	43495	125	43620	0	129	0	0	1953	150	45573	0	0	4921	0	0	600	0	17658	25837			0	17258	17129	-3718	1275	0	0	0	1953	0	0	
691556																																							10965	3397	105474	0	0	2580	0	7369	255108	235620	519	241139	0	1623	5000	0	13969	150	255108	0	0	14873	0	0	12350	0	56001	179619			0	126946	125323	-13404	0	0	0	0	13969	0	0	
691743																																							3750	2829	0	0	0	1373	0	631	104739	88706	151	90457	0	324	800	0	14282	1600	104739	0	0	11082	0	0	1600	0	28041	60665			0	37662	37338	0	0	0	800	0	14282	0	58818	
691958																																							23351	6055	69578	0	6149	44146	0	21809	1004903	872693	9410	907103	0	9871	25000	0	97800	58	1004903	0	0	48401	0	0	53922	16359	106407	766286			0	793500	783629	-4581	18750	15077	0	0	97800	0	0	
692450																																							27278	2427	1805	0	0	5017	0	3073	194180	167888	1250	169138	0	1639	0	0	25042	173	194180	0	0	24571	0	0	387	0	34706	133182			0	133220	131581	-89	6232	0	0	0	25042	0	16767	
692704																																							0	5000	0	0	0	0	0	88979	93979	0	2639	48860	0	0	46221	0	45119	378	93979	0	0	33267	0	0	11474	0	0	0			0	0	0	0	0	0	0	0	45119	0	0	
692946																																							8748	8713	127797	0	0	4598	0	12904	435911	338998	2904	398222	0	2606	0	0	37689	1000	435911	0	0	21836	0	0	24630	0	136080	202917			0	275757	273151	-9777	0	0	11320	45000	37689	0	0	
693073																																							1702	647	0	0	0	48	0	1561	25105	18771	720	19991	0	145	500	0	5114	0	25105	0	0	5114	0	0	0	0	0	18771			0	15772	15627	0	0	0	0	0	5114	0	5520	
693224																																							159718	233526	2083200	84619	946488	168216	1405	813029	20619657	16809231	219767	17938779	0	125627	502369	0	2680878	5	20619657	115884	272476	924422	0	0	2234398	6608	4114318	12694913			0	15283620	15157993	-477947	5701	0	0	134936	2680878	0	843270	
693345																																							29058	43638	1223068	0	92311	58525	63	245918	4771865	4075345	56182	4348839	0	39034	84578	0	423026	14485	4771865	0	0	358082	0	0	226476	1074	792677	3282668			0	3116556	3077522	-176017	688	0	63425	69309	423026	0	0	
693952																																							698	2769	35191	0	830	2407	0	8720	254846	198825	2603	224175	0	3665	16688	0	30671	400	254846	0	0	28716	0	0	3600	327	48167	150658			0	207449	203784	-2045	0	0	1100	4959	30671	120	0	
694146																																							43	476	15266	0	1963	355	0	357	26786	23336	89	23503	0	83	78	0	3283	60	26786	0	0	-1469	0	0	5898	0	5946	17390			0	7012	6929	-1206	1397	0	0	0	3283	0	0	
694771																																							9884	1346	0	0	0	179	0	281	55470	49540	115	50655	0	204	1000	0	4815	25	55470	0	0	4065	0	0	725	0	27565	21975			0	4032	3828	0	0	0	0	0	4815	0	39952	
694847																																							52492	8281	142285	20	767	4118	0	15947	455983	401556	2478	409534	0	3328	5500	0	46449	2936	455983	0	0	32339	0	0	19065	286	253682	147874			0	218829	215501	-7891	0	0	0	0	46449	0	16286	
694904	6048841	637304	8722635	55586	4215306	1079804	5454	4690650	111167131	2570237	99375123	91	619178	13406294	0	11791917	3000	111167131	153599	17306	5821408	0	0	6762541	1925794		0	83995122	83375944	-795032	242829	0	11792008	13385	0	0												82834286																	24862917	57971369							0		547000					
695349																																							1522	7059	128977	0	788	7133	126	20309	544819	455948	1056	496504	0	4059	39500	0	48315	500	544819	0	0	41333	0	0	21500	0	128089	327859			0	382478	378419	-15018	34	0	0	0	48315	0	452	
695947																																							1491	4791	15166	0	0	514	0	903	62410	53068	66	55134	0	359	2000	0	7276	200	62410	0	0	7733	0	0	550	0	14841	38227	1a	1231	0	39004	38645	-1207	0	0	0	0	7276	0	900	
696047																																							264	2505	30112	0	0	1665	0	3904	115004	95998	174	102563	0	1174	5891	0	12441	60	115004	0	0	15701	0	0	690	0	30754	65244			0	77200	76026	-4010	528	0	500	0	12441	0	0	
696168																																							11872	9601	0	0	0	1212	0	7114	393823	341943	2535	344478	0	9082	0	0	49345	3628	393823	0	0	45717	0	0	0	0	1686	340257			0	368151	359069	0	4955	0	0	0	49345	0	0	
696430																																							61854	8789	167987	0	3529	17409	242	23198	723799	653563	8439	662002	0	4784	0	0	61797	1000	723799	0	0	63397	0	0	24500	3146	201234	452329			0	442429	437645	-27100	0	0	0	0	61797	0	0	
696645																																							0	2302	61243	0	128	1754	0	7846	164935	145978	664	153920	0	1377	0	0	11015	360	164935	0	0	14555	0	0	420	0	29647	116331			0	93039	91662	-4320	0	0	7278	0	11015	0	0	
697035																																							14750	1731	16593	0	0	2085	0	3508	98647	85311	1423	86734	0	601	0	0	11913	563	98647	0	0	7985	0	0	5883	0	19147	66164			0	60406	59805	-2518	175	0	0	0	11913	0	0	
697147																																							5934	6615	145674	0	204	7968	0	23155	426608	340055	2542	415097	0	3953	72500	0	11511	0	426608	0	0	23883	0	0	12000	0	67304	272751			0	239936	235983	-24372	1075	0	0	0	11511	0	0	
697156																																							6877	12761	28153	0	1390	17638	81	16478	571818	493928	6443	523823	0	4828	23325	0	47995	600	571818	0	0	43030	0	0	8751	445	127781	366147			0	476098	471270	-4386	11065	0	0	127	47995	13	5647	
697231																																							141760	2233	1	0	0	10937	0	7215	566429	499311	2311	501622	0	4493	0	0	64807	1400	566429	0	0	62065	0	0	1400	864	22234	477077			0	227935	223442	-58	0	0	0	0	64807	0	179977	
697763																																							296966	124036	3906233	0	122077	37000	0	246695	6520076	5701665	94437	6035306	0	17744	0	0	484770	408560	6520076	0	0	301522	30107	6000	54397	0	2725042	2976623			0	885850	868106	-285709	0	0	0	239204	484770	0	888856	
697950																																							5522	698	10834	0	0	554	0	2509	65885	53689	1255	59396	0	602	4452	0	6489	1212	65885	0	0	3899	0	0	2228	0	17208	36481			0	46370	45768	-850	0	0	0	0	6489	0	0	
698144																																							275	16213	267156	0	1659	43058	14	70294	1361388	1211638	8758	1278107	0	15932	57211	0	83281	1950	1361388	0	0	66165	0	0	70028	1581	53645	1157993			0	966305	950373	-54862	0	0	500	0	83281	154	10611	
698546																																							7430	5242	36983	0	0	1470	47	5025	153030	131024	1581	137605	0	978	5000	0	15425	150	153030	0	0	14478	0	0	3879	0	28364	102660			0	97809	96831	-3082	2	0	0	0	15425	0	0	
698649																																							13668	11403	158329	0	15167	8794	0	24569	587410	514284	2665	536949	0	3709	20000	0	50461	526	587410	0	0	4548	0	0	59143	0	179633	334651			0	319225	315516	-13756	2297	0	0	0	50461	0	37667	
699105																																							5433	10342	305714	0	1276	15161	0	52255	1476849	1226257	9951	1382306	0	7679	146098	0	94543	1	1476849	0	0	48222	0	0	95816	2345	193232	1033025			0	1092002	1084323	-49496	0	0	0	0	94543	0	0	
699253																																							9876	5194	5526	0	0	103	0	1733	91117	79880	392	80272	0	849	0	0	10845	375	91117	0	0	10355	0	0	400	0	23350	56530			0	63122	62273	-285	6412	0	0	0	10845	0	0	
700140																																							19911	1424	10432	0	306	141	88	1334	56472	50091	289	50380	0	426	0	0	6092	120	56472	0	0	3333	0	0	3530	0	10303	39788			0	23262	22836	-891	0	0	0	0	6092	0	0	
700252																																							7368	1296	38962	0	0	635	0	4263	101091	90722	2180	92902	0	690	0	0	8189	655	101091	0	0	10644	0	0	1305	0	41024	49698			0	33350	32660	-4415	15907	0	0	0	8189	0	0	
700430																																							5440	5366	111725	0	0	4985	0	11070	228531	215402	2421	217823	0	1895	0	0	10708	202	228531	0	0	18367	0	0	10133	0	53020	162382			0	90940	89045	-17994	900	0	0	0	10708	0	0	
700458																																							1258	1423	58860	0	592	1528	0	6008	234777	196405	2019	216680	0	1800	18256	0	18097	1000	234777	0	0	11643	0	0	9278	0	38328	158077			0	165657	163857	-3824	0	0	0	0	18097	13	1238	
701062																																							329913	108818	625253	129	8797	129672	0	293051	7623719	6896105	127609	7078757	0	64517	50000	0	544962	17710	7623719	5043	5043	-323707	38797	0	1000506	0	1985654	4910451			0	5508710	5444193	-149547	0	0	0	0	544962	0	640053	
701222																																							40201	15444	145322	0	13749	11914	0	40117	1327136	1103280	11861	1224286	0	11056	98306	0	102850	2000	1327136	0	0	68530	0	0	47795	0	225019	878261			0	1004530	993474	-15475	6346	0	0	10839	102850	0	60569	
701839																																							11926	5091	539533	0	14	16911	0	22546	1288984	1229772	13083	1300013	0	7188	40000	0	-11029	1079	1288984	0	0	37401	0	0	62902	0	461276	768496			0	700151	692963	-112411	0	0	0	17158	-11029	0	0	
701857																																							8015	1193	9200	0	0	419	0	1804	45550	40538	255	40793	0	266	0	0	4757	100	45550	0	0	4402	0	0	900	0	19218	21319			0	24491	24225	-645	0	0	0	0	4757	0	694	
702117																																							456989	213358	1399032	0	367155	78343	0	744842	13739714	11573438	266280	12359732	0	114601	429834	0	1379982	25000	13739714	0	0	785114	0	0	752720	4113	974485	10598953			0	9667375	9552774	-182852	0	0	0	90180	1379982	8588	914520	
702359																																							35849	1218	33518	0	89	3513	0	2086	219446	186450	3654	200465	0	1622	10361	0	18981	200	219446	0	0	9139	0	0	12989	0	66706	119744			0	142845	141223	-3347	1950	0	0	0	18981	0	0	
702612																																							73646	24365	278482	0	15727	21949	0	23741	1220116	1113313	9320	1124840	0	11109	0	0	95276	779	1220116	0	0	42604	0	0	71210	0	257265	856048			0	782101	770992	-19317	126	0	0	2207	95276	11088	0	
702836																																							5494	3194	12428	0	0	6232	0	5079	214035	195281	1162	196443	0	2442	0	0	17592	608	214035	0	0	16915	0	0	607	0	41457	153824			0	149712	147270	-538	20775	0	0	0	17592	0	13563	
702911																																							27544	9177	286436	0	860	1949	0	35771	711295	628129	2574	672703	0	4467	42000	0	38592	2000	711295	0	0	77885	0	0	2000	832	143211	484918			0	352683	348216	-43293	0	0	0	0	38592	0	510	
702966																																							498	1962	24236	0	0	318	0	1936	55266	54365	217	54582	0	267	0	0	684	50	55266	0	0	5396	0	0	500	0	15576	38789			0	21404	21137	-5262	5179	0	0	0	684	0	0	
703039																																							4186	1169	30335	0	0	474	0	7680	152624	122948	1802	124750	0	5016	0	0	27874	100	152624	0	0	18340	0	0	12752	0	25651	97297			0	112396	107380	-3318	1400	0	0	0	27874	0	0	
703552																																							235961	5410	308636	0	1787	86997	0	56826	2517168	2113749	29069	2342818	0	27242	200000	0	174350	50	2517168	0	0	122273	0	0	83823	295	838799	1274950			0	1449156	1421914	-31796	0	0	0	0	174350	0	399342	
703767																																							46993	27558	593430	0	53777	18518	0	125305	2435287	2149346	36463	2185809	0	15534	0	0	249478	6465	2435287	0	0	200053	0	0	129721	0	991012	1158334			0	1275411	1259877	-86761	24	0	0	0	249478	6354	303451	
705378																																							23	2631	9827	0	210	2907	0	4754	141992	124689	1385	131730	0	1184	5656	0	10262	1	141992	0	0	11523	0	0	1299	225	26015	98674			0	114313	113129	-2561	8260	0	0	0	10262	26	0	
705556																																							247	4608	99408	0	21	4614	0	2774	302777	265834	1441	293848	0	2079	6774	0	8929	4	302777	0	0	24696	0	0	6349	2474	62043	203791			0	180810	178731	-22120	9900	0	0	19799	8929	0	0	
706030																																							11002	4132	25981	0	0	4762	0	3815	210398	193394	625	197519	0	2646	3500	0	12879	103	210398	0	0	8310	0	0	11823	0	39626	153768			0	162268	159622	-7357	469	0	0	0	12879	0	615	
706058																																							5545	441	29582	0	0	204	219	2802	131189	111718	608	118710	0	1059	6384	0	12479	150	131189	0	0	18206	0	0	150	0	23737	87981			0	90755	89696	-6027	2700	0	0	0	12479	0	0	
706236																																							500	3308	7720	0	0	1900	27	3690	139613	116402	839	121860	0	1651	4619	0	17753	1430	139613	0	0	8481	0	0	8140	0	22465	93937			0	113331	111680	-298	10788	0	0	0	17753	0	0	
706254																																							1992	7085	59696	0	655	7055	230	5201	326823	300053	1413	308901	0	3532	7435	0	17922	853	326823	0	0	26945	0	0	3979	0	79466	220587			0	247490	243958	-13855	951	0	0	0	17922	0	0	
706450																																							2520	979	12396	0	0	282	0	1020	29460	27022	50	27072	0	141	0	0	2388	175	29460	0	0	-305	0	0	3920	0	10366	16656			0	10110	9969	-1402	2294	0	0	0	2388	0	0	
706656																																							11957	3877	96548	0	608	1777	0	9611	217387	203206	1477	204683	0	1258	0	0	12704	332	217387	0	0	19053	0	0	2234	0	33396	169810			0	93950	92692	-8915	0	0	0	0	12704	30	287	
707354																																							145649	32365	592968	0	78343	68824	198	156141	3902357	3394042	25103	3499201	61	25888	80000	0	403095	299	3902357	0	56	325661	0	0	155934	1954	827121	2566921			0	2851757	2825869	-78799	46	0	0	0	403156	0	0	
708379																																							1875	5951	85097	0	0	674	0	13884	246852	212957	954	229124	0	1584	15213	0	17728	10	246852	0	0	17897	0	0	8968	130	14496	198461			0	135552	133968	-9147	0	0	0	0	17728	0	5273	
709143																																							10433	6922	210433	0	15200	6785	0	37265	657386	513433	3757	611640	0	4316	47500	0	45746	1600	657386	0	0	27266	0	0	46368	317	48682	464751			0	374103	369787	-29488	244	0	0	46950	45746	0	0	
709451																																							8198	10315	32492	0	745	591	0	1993	159694	139445	112	145557	0	1353	6000	0	14137	100	159694	0	0	15895	0	0	260	0	23993	115452			0	106713	105360	-2118	0	0	0	0	14137	0	0	
709554																																							11039	5994	53824	0	0	1605	0	6957	307706	285568	1560	287128	0	1954	0	0	20578	400	307706	0	0	22798	0	0	5350	0	183675	101893			0	140516	138562	-7970	61935	0	0	0	20578	0	27790	
709602																																							31837	10367	398727	0	497	21527	0	64016	2520940	2237506	27353	2367388	0	26187	0	0	153552	28025	2520940	6644	6644	198606	0	0	0	0	288588	1948918			0	1966772	1940585	-73079	34	0	0	95885	153552	0	46706	
709639																																							245	9183	246673	0	489	5046	8	32525	651805	593483	7199	621613	0	3079	20931	0	30192	600	651805	0	0	65729	0	0	600	0	94208	499275			0	346853	343774	-36737	13862	0	0	0	30192	0	0	
709956																																							614	3440	7862	0	0	4947	63	1099	107157	88772	419	98229	0	931	9038	0	8928	0	107157	0	0	8537	0	0	983	0	23213	65559			0	85020	84089	-592	5043	0	0	0	8928	0	0	
710176																																							9899	1817	28895	0	329	3697	0	11052	438031	381978	1626	393604	0	4469	10000	0	44427	500	438031	0	0	28684	0	0	17389	0	107343	274635			0	355629	351160	-2146	31156	0	0	0	44427	26	0	
710859																																							19652	20787	126981	0	0	3576	0	17129	477534	406973	3609	456876	0	3675	30000	0	20658	2000	477534	0	0	40581	0	0	10566	0	106950	300023			0	293084	289409	-32489	0	0	0	16294	20658	0	0	
711472	113098	30891	470165	0	2502	19537	0	129658	2561465	43172	2394547	0	31551	0	0	166918	20890	2561465	0	0	191920	0	5000	23156	0		-290	1511580	1480029	-73758	0	0	166918	0	315585	500484	161422	339062			470165							1850891					0												680662	1170229							0	0	0	0		0		
711520																																							1871	6482	21938	0	0	1896	504	2889	90082	79505	1356	80861	0	590	0	0	9221	1150	90082	0	0	9445	0	0	1150	0	43369	36136			0	50649	50059	-2524	4443	0	0	0	9221	0	0	
711548																																							45951	5189	101749	0	0	2923	600	14946	403382	365976	2031	368088	0	4124	81	0	35294	3200	403382	0	0	28199	0	0	16800	0	122131	243845			0	235593	231469	-12905	478	0	0	0	35294	77	0	
711753																																							20367	1308	15497	0	23	157	0	1988	83584	73171	473	73644	0	816	0	0	9940	450	83584	0	0	1139	0	0	8750	0	26569	46602			0	42320	41504	-399	0	0	0	0	9940	2740	0	
711801																																							25415	4859	130451	0	3014	11597	0	31369	768661	693039	4523	697562	0	5352	0	0	71099	0	768661	0	0	87378	0	0	0	0	156091	536948			0	554879	549527	-16279	0	0	0	0	71099	12429	0	
712059																																							15288	3450	89382	0	8817	12308	319	18716	841244	713668	4709	763300	0	7116	29923	0	77944	100	841244	0	0	18731	0	0	70275	0	69690	643978			0	699766	692650	-11162	0	0	15000	0	77944	314	0	
