IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJJ33
12647.0,474.0,0.0,0.0,1846.0,301.0,0.0,185.0,,208.0,,98.0,0.0,,0.0,793.0,1621.0,190.0,29.0,331.0,1279.0,2414.0,365.0,747.0,37.0,,0.0,,,172.0,517.0,517.0,0.0,23.0,517.0,351.0,973.0,79.0,3.0,,0.0,0.0,0.0,,,,,,0.0,,,true,8.0,5.0,,76.0,29.0,,0.0,,0.0,161.0,0.0,29.0,,,,,,,,,,,,,0.0,,,,,,0.0,517.0,107.0,,,,,100.0,109.0,517.0,0.0,0.0,0.0,15.0
12946.0,2789.0,-2.0,0.0,33142.0,6276.0,118.0,500.0,,684.0,,2375.0,0.0,,891.0,17499.0,20514.0,5115.0,2022.0,5058.0,16440.0,38013.0,24.0,8663.0,387.0,,45.0,,,2502.0,6776.0,8357.0,1581.0,51.0,6776.0,5667.0,19130.0,1429.0,7687.0,,546.0,42.0,86.0,,,,,,0.0,,,false,84.0,1301.0,,848.0,960.0,,0.0,,0.0,2039.0,0.0,217.0,,,,,,,,,,,,,0.0,,,,,,0.0,6776.0,1023.0,,,,,2818.0,3137.0,8287.0,70.0,35.0,0.0,900.0
13103.0,5161.0,0.0,0.0,27744.0,2802.0,0.0,0.0,,0.0,,2730.0,0.0,,0.0,14534.0,17391.0,7233.0,508.0,6612.0,19287.0,31925.0,254.0,11027.0,385.0,,0.0,1352.0,0.0,1520.0,9331.0,12444.0,3113.0,0.0,9255.0,8690.0,13428.0,80.0,595.0,0.0,92.0,0.0,1309.0,0.0,,,,,0.0,0.0,0.0,false,0.0,2824.0,,218.0,887.0,0.0,0.0,0.0,0.0,4424.0,0.0,128.0,0.0,0.0,294.0,0.0,698.0,,,,,,,,0.0,,,,,,76.0,9331.0,,205.0,24.0,26.0,253.0,4239.0,3187.0,5200.0,7244.0,,,137.0
13251.0,74.0,0.0,0.0,801.0,121.0,22.0,,,41.0,,1.0,0.0,,0.0,174.0,744.0,61.0,4.0,109.0,475.0,918.0,66.0,316.0,9.0,,0.0,,,50.0,295.0,315.0,20.0,4.0,295.0,287.0,215.0,0.0,2.0,,15.0,0.0,0.0,,,,,,0.0,,,true,0.0,137.0,,13.0,0.0,,48.0,,0.0,9.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,295.0,0.0,,,,,98.0,0.0,315.0,0.0,0.0,0.0,15.0
13457.0,30.0,0.0,0.0,662.0,95.0,43.0,51.0,,51.0,,4.0,0.0,,0.0,178.0,591.0,10.0,5.0,104.0,438.0,769.0,18.0,301.0,8.0,,0.0,,,16.0,103.0,103.0,0.0,0.0,103.0,45.0,460.0,1.0,4.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,11.0,,39.0,3.0,,0.0,,0.0,5.0,0.0,17.0,,,,,,,,,,,,,0.0,,,,,,0.0,103.0,0.0,,,,,114.0,30.0,103.0,0.0,0.0,0.0,60.0
14155.0,287.0,0.0,0.0,5546.0,382.0,25.0,755.0,,933.0,,70.0,0.0,,0.0,1586.0,4242.0,494.0,125.0,789.0,2555.0,5828.0,12.0,1514.0,59.0,,197.0,,,252.0,2091.0,2091.0,0.0,0.0,2091.0,1692.0,2390.0,70.0,276.0,,17.0,0.0,0.0,,,,,,0.0,,,true,0.0,149.0,,109.0,49.0,,0.0,,0.0,369.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2091.0,40.0,,,,,685.0,101.0,2091.0,0.0,0.0,0.0,90.0
14650.0,318.0,0.0,0.0,1412.0,423.0,79.0,,,8.0,,30.0,0.0,,0.0,520.0,1074.0,257.0,21.0,296.0,604.0,1594.0,46.0,290.0,17.0,,0.0,,,18.0,497.0,567.0,70.0,0.0,497.0,471.0,268.0,30.0,9.0,,1.0,1.0,0.0,,,,,,0.0,,,false,0.0,242.0,,26.0,0.0,,0.0,,-15.0,249.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,497.0,0.0,,,,,161.0,32.0,567.0,0.0,0.0,1.0,160.0
14753.0,28.0,0.0,0.0,373.0,43.0,147.0,209.0,,209.0,,25.0,2.0,,0.0,104.0,519.0,8.0,5.0,82.0,277.0,623.0,38.0,181.0,8.0,,0.0,,,14.0,205.0,270.0,65.0,3.0,205.0,14.0,96.0,4.0,0.0,,6.0,0.0,0.0,,,,,,0.0,,,false,0.0,11.0,,27.0,5.0,,0.0,,0.0,3.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,205.0,0.0,,,,,71.0,5.0,250.0,20.0,0.0,0.0,0.0
14865.0,168.0,0.0,0.0,9733.0,1558.0,0.0,3699.0,,3786.0,,115.0,0.0,,0.0,854.0,11696.0,907.0,138.0,1869.0,7482.0,12550.0,411.0,4913.0,156.0,,0.0,,,653.0,3712.0,4921.0,1209.0,87.0,3712.0,235.0,4091.0,23.0,378.0,,10.0,0.0,0.0,,,,,,0.0,,,false,11.0,52.0,,927.0,1354.0,,20.0,,0.0,749.0,0.0,47.0,,,,,,,,,,,,,0.0,,,,,,0.0,3712.0,0.0,,,,,275.0,33.0,4921.0,0.0,0.0,0.0,200.0
14977.0,17.0,0.0,0.0,713.0,82.0,12.0,182.0,,196.0,,7.0,0.0,,0.0,243.0,661.0,28.0,9.0,248.0,617.0,904.0,4.0,332.0,17.0,,0.0,0.0,0.0,37.0,51.0,64.0,13.0,0.0,51.0,158.0,168.0,0.0,7.0,0.0,133.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,109.0,,35.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,51.0,,,,,,163.0,56.0,64.0,0.0,,,8.0
16551.0,48.0,0.0,0.0,4878.0,471.0,0.0,169.0,,169.0,,187.0,3.0,,0.0,1443.0,3967.0,702.0,86.0,3677.0,6257.0,5410.0,39.0,2070.0,106.0,,6.0,,,509.0,-1654.0,-1588.0,66.0,11.0,-1654.0,1720.0,2291.0,187.0,11.0,,44.0,0.0,62.0,,,,,,0.0,,,true,9.0,218.0,,252.0,7.0,,132.0,,0.0,422.0,0.0,1.0,,,,,,,,,,,,,0.0,,,,,,0.0,-1654.0,294.0,,,,,897.0,187.0,-1588.0,0.0,0.0,0.0,0.0
17110.0,0.0,0.0,0.0,1568.0,185.0,0.0,,,160.0,,334.0,0.0,,16069.0,1569.0,870.0,16069.0,0.0,3809.0,14023.0,2439.0,536.0,9491.0,135.0,,0.0,0.0,0.0,723.0,2916.0,2916.0,0.0,0.0,2916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,true,0.0,1223.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,2916.0,,,,,,720.0,849.0,2916.0,0.0,,,0.0
17147.0,31176.0,-2.0,0.0,206213.0,78959.0,14.0,1656.0,,10088.0,,14014.0,0.0,,5984.0,106227.0,129673.0,26778.0,7986.0,22642.0,95152.0,235900.0,6479.0,57154.0,2101.0,,1032.0,6919.0,0.0,13399.0,51461.0,59297.0,7836.0,8190.0,51461.0,31668.0,82253.0,13611.0,39490.0,1079.0,835.0,4.0,2153.0,2217.0,,,,,0.0,0.0,0.0,false,0.0,3245.0,,1969.0,6376.0,0.0,430.0,0.0,675.0,7310.0,0.0,1957.0,0.0,20.0,516.0,1700.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,51461.0,,1328.0,1618.0,351.0,4689.0,19875.0,7735.0,59297.0,0.0,,,2000.0
17259.0,26.0,0.0,0.0,823.0,53.0,1.0,,,39.0,,75.0,1.0,,0.0,364.0,606.0,114.0,28.0,173.0,642.0,970.0,11.0,333.0,26.0,,144.0,,,136.0,63.0,63.0,0.0,5.0,63.0,201.0,399.0,21.0,1.0,,13.0,0.0,0.0,,,,,,0.0,,,true,0.0,131.0,,25.0,21.0,,0.0,,0.0,66.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,63.0,0.0,,,,,154.0,39.0,63.0,0.0,0.0,20.0,15.0
17950.0,1257.0,34.0,0.0,5386.0,578.0,0.0,811.0,,819.0,,460.0,5.0,,0.0,2950.0,4431.0,247.0,161.0,820.0,3551.0,7381.0,138.0,2347.0,132.0,,0.0,,,312.0,932.0,1131.0,199.0,13.0,932.0,1174.0,2499.0,348.0,368.0,,49.0,10.0,4.0,,,,,,0.0,,,false,0.0,316.0,,163.0,1180.0,,0.0,,0.0,69.0,0.0,72.0,,,,,,,,,,,,,0.0,,,,,,0.0,932.0,77.0,,,,,775.0,473.0,1131.0,0.0,0.0,3.0,30.0
17978.0,13.0,0.0,0.0,1739.0,0.0,0.0,0.0,,9.0,,69.0,0.0,,0.0,857.0,1633.0,113.0,17.0,285.0,934.0,2490.0,273.0,527.0,29.0,,0.0,,,122.0,536.0,812.0,276.0,0.0,536.0,1274.0,389.0,46.0,2.0,,7.0,0.0,0.0,,,,,,0.0,,,false,0.0,67.0,,402.0,0.0,,0.0,,0.0,96.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,536.0,0.0,,,,,640.0,202.0,812.0,0.0,0.0,0.0,0.0
18050.0,370.0,0.0,0.0,8580.0,270.0,0.0,40.0,,70.0,,715.0,0.0,,0.0,4417.0,6731.0,1556.0,303.0,2133.0,6350.0,11148.0,348.0,3733.0,147.0,,0.0,,,484.0,1787.0,1787.0,0.0,30.0,1787.0,2189.0,5775.0,432.0,1433.0,,47.0,0.0,32.0,,,,,,0.0,,,true,0.0,276.0,,205.0,1253.0,,0.0,,0.0,1069.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1787.0,264.0,,,,,1153.0,1197.0,1787.0,0.0,152.0,0.0,150.0
18827.0,8778.0,0.0,0.0,29653.0,2239.0,0.0,24.0,,726.0,,602.0,0.0,,0.0,14591.0,17184.0,1857.0,358.0,3995.0,11464.0,31775.0,163.0,6264.0,299.0,,0.0,,,983.0,3058.0,3787.0,729.0,600.0,3058.0,7220.0,15944.0,133.0,523.0,,236.0,0.0,0.0,,,,,,0.0,,,false,0.0,3524.0,,597.0,524.0,,0.0,,1.0,1440.0,0.0,222.0,,,,,,,,,110.0,,53.0,,0.0,,,,,,0.0,3058.0,1927.0,,,,,2407.0,956.0,3677.0,110.0,58.0,0.0,3900.0
18836.0,318.0,0.0,0.0,2288.0,74.0,0.0,,,32.0,,115.0,0.0,,0.0,732.0,1889.0,285.0,90.0,635.0,1739.0,2621.0,157.0,876.0,46.0,,0.0,,,228.0,308.0,387.0,79.0,11.0,308.0,1221.0,638.0,2.0,45.0,,10.0,0.0,0.0,,,,,,0.0,,,false,0.0,323.0,,25.0,26.0,,0.0,,0.0,192.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,308.0,0.0,,,,,337.0,32.0,387.0,0.0,0.0,3.0,48.0
18854.0,3494.0,0.0,0.0,30117.0,12063.0,0.0,496.0,,3064.0,,115.0,0.0,,0.0,11277.0,22010.0,2008.0,249.0,2955.0,9135.0,33287.0,2083.0,5289.0,123.0,,0.0,0.0,0.0,891.0,11288.0,14883.0,3595.0,1.0,11288.0,2183.0,12709.0,73.0,4702.0,0.0,60.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,false,0.0,98.0,,741.0,171.0,0.0,0.0,0.0,0.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,11288.0,,89.0,74.0,0.0,86.0,2196.0,885.0,14883.0,0.0,,,0.0
19356.0,121.0,0.0,0.0,1997.0,360.0,58.0,,,48.0,,73.0,0.0,,0.0,868.0,1329.0,194.0,58.0,381.0,922.0,2197.0,9.0,446.0,27.0,,19.0,,,94.0,511.0,511.0,0.0,0.0,511.0,465.0,1014.0,73.0,152.0,,21.0,3.0,0.0,,,,,,0.0,,,true,0.0,110.0,,0.0,39.0,,0.0,,0.0,133.0,0.0,1.0,,,,,,,,,,,,,0.0,,,,,,0.0,511.0,36.0,,,,,220.0,320.0,511.0,0.0,0.0,0.0,90.0
19936.0,962.0,0.0,0.0,4111.0,888.0,0.0,388.0,,426.0,,169.0,0.0,,0.0,1991.0,3838.0,485.0,202.0,912.0,2261.0,5829.0,1112.0,1160.0,44.0,,0.0,,,189.0,1608.0,2062.0,454.0,0.0,1608.0,607.0,2052.0,80.0,304.0,,10.0,0.0,0.0,,,,,,0.0,,,false,0.0,138.0,,229.0,198.0,,0.0,,0.0,282.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1608.0,29.0,,,,,498.0,198.0,2062.0,0.0,0.0,1.0,0.0
19972.0,757.0,0.0,0.0,538.0,0.0,0.0,,,0.0,,194.0,0.0,,0.0,757.0,301.0,34.0,0.0,133.0,361.0,1058.0,325.0,184.0,5.0,,0.0,,,44.0,18.0,41.0,23.0,0.0,18.0,492.0,46.0,194.0,0.0,,1.0,0.0,0.0,,,,,,0.0,,,false,0.0,0.0,,0.0,0.0,,0.0,,0.0,34.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,18.0,0.0,,,,,0.0,0.0,18.0,23.0,0.0,0.0,-44.0
20053.0,346.0,0.0,0.0,2523.0,253.0,168.0,,,77.0,,24.0,0.0,,0.0,1196.0,1553.0,172.0,40.0,457.0,1082.0,2749.0,8.0,560.0,25.0,,0.0,,,65.0,466.0,583.0,117.0,4.0,466.0,780.0,1361.0,23.0,66.0,,0.0,0.0,0.0,,,,,,0.0,,,false,2.0,50.0,,14.0,12.0,,65.0,,0.0,67.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,466.0,75.0,,,,,556.0,153.0,583.0,0.0,0.0,0.0,60.0
20633.0,324.0,0.0,0.0,3771.0,84.0,3.0,0.0,,5.0,,139.0,0.0,,148.0,1969.0,2277.0,561.0,130.0,801.0,2448.0,4246.0,89.0,1267.0,68.0,,8.0,,,380.0,368.0,466.0,98.0,3.0,368.0,1300.0,2345.0,107.0,720.0,,30.0,34.0,7.0,,,,,,0.0,,,false,0.0,37.0,,65.0,149.0,,20.0,,-4.0,222.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,368.0,271.0,,,,,453.0,193.0,485.0,-19.0,4.0,0.0,-95.0
20857.0,1424.0,0.0,0.0,5203.0,570.0,0.0,2048.0,,2074.0,,1138.0,0.0,,0.0,2910.0,4067.0,293.0,48.0,657.0,3037.0,6977.0,389.0,1842.0,63.0,,0.0,,,513.0,1235.0,1324.0,89.0,26.0,1235.0,420.0,2101.0,1118.0,423.0,,26.0,0.0,-4.0,,,,,,0.0,,,true,0.0,38.0,,208.0,13.0,,27.0,,33.0,189.0,0.0,25.0,,,,,,,,,,,,,0.0,,,,,,0.0,1235.0,79.0,,,,,625.0,359.0,1323.0,1.0,0.0,0.0,0.0
21256.0,2.0,0.0,0.0,81.0,28.0,0.0,9.0,,9.0,,0.0,29.0,,0.0,32.0,98.0,9.0,2.0,35.0,92.0,130.0,14.0,46.0,3.0,,0.0,,,11.0,-5.0,-5.0,0.0,29.0,-5.0,31.0,5.0,0.0,20.0,,0.0,1.0,0.0,,,,,,0.0,,,false,0.0,8.0,,6.0,0.0,,0.0,,0.0,6.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-5.0,0.0,,,,,4.0,6.0,-5.0,0.0,0.0,0.0,20.0
21359.0,114.0,0.0,0.0,593.0,111.0,0.0,143.0,,143.0,,48.0,0.0,,0.0,243.0,588.0,121.0,26.0,116.0,498.0,831.0,94.0,322.0,16.0,,0.0,,,55.0,190.0,210.0,20.0,0.0,190.0,143.0,124.0,28.0,3.0,,3.0,0.0,0.0,,,,,,0.0,,,true,0.0,72.0,,32.0,61.0,,0.0,,0.0,16.0,0.0,5.0,,,,,,,,,,,,,0.0,,,,,,0.0,190.0,0.0,,,,,55.0,71.0,211.0,-1.0,0.0,79.0,0.0
21658.0,91.0,-75.0,0.0,2167.0,105.0,2.0,216.0,,225.0,,62.0,0.0,,0.0,938.0,1466.0,255.0,39.0,206.0,1120.0,2404.0,22.0,784.0,41.0,,4.0,82.0,0.0,130.0,528.0,528.0,0.0,9.0,528.0,624.0,1064.0,44.0,221.0,37.0,18.0,-3.0,-3.0,,,,,,0.0,0.0,,true,2.0,147.0,,77.0,56.0,0.0,107.0,0.0,0.0,105.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,528.0,,,,,,471.0,69.0,526.0,2.0,,,0.0
22048.0,148.0,0.0,0.0,3516.0,887.0,2.0,,,36.0,,173.0,0.0,,41.0,1494.0,2503.0,456.0,183.0,622.0,2098.0,3997.0,164.0,1248.0,59.0,,1.0,,,228.0,786.0,786.0,0.0,0.0,786.0,1041.0,1224.0,125.0,445.0,,0.0,0.0,3.0,,,,,,0.0,,,true,0.0,328.0,,41.0,101.0,,0.0,,0.0,221.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,786.0,77.0,,,,,540.0,283.0,786.0,0.0,0.0,8.0,75.0
22543.0,265.0,0.0,0.0,4148.0,395.0,442.0,51.0,,67.0,,13.0,0.0,,0.0,1002.0,3870.0,274.0,122.0,858.0,3566.0,4872.0,170.0,2397.0,108.0,,0.0,,,311.0,455.0,569.0,114.0,0.0,455.0,1775.0,1859.0,12.0,328.0,,14.0,0.0,30.0,,,,,,0.0,,,false,0.0,52.0,,85.0,0.0,,-69.0,,0.0,191.0,0.0,0.0,,,,,,,,,-251.0,,0.0,,0.0,,,,,,0.0,455.0,0.0,,,,,339.0,70.0,566.0,3.0,0.0,0.0,12.0
22552.0,13.0,0.0,0.0,1426.0,187.0,0.0,358.0,,363.0,,4.0,0.0,,0.0,464.0,1098.0,43.0,36.0,248.0,884.0,1562.0,13.0,498.0,21.0,,137.0,,,138.0,204.0,228.0,24.0,0.0,204.0,135.0,676.0,3.0,6.0,,16.0,0.0,0.0,,,,,,0.0,,,true,0.0,65.0,,26.0,77.0,,0.0,,0.0,-11.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,204.0,20.0,,,,,282.0,6.0,227.0,1.0,18.0,0.0,30.0
22730.0,196.0,-242.0,0.0,1721.0,219.0,3.0,,,3.0,,361.0,104.0,,0.0,736.0,2097.0,256.0,87.0,577.0,1637.0,2833.0,75.0,898.0,47.0,,89.0,,,162.0,219.0,232.0,13.0,106.0,219.0,299.0,802.0,325.0,56.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,398.0,,15.0,554.0,,0.0,,1.0,168.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,219.0,74.0,,,,,173.0,148.0,232.0,0.0,0.0,0.0,242.0
23456.0,163.0,0.0,0.0,3807.0,296.0,77.0,264.0,,273.0,,237.0,0.0,,0.0,1994.0,2400.0,401.0,116.0,769.0,2157.0,4394.0,14.0,1161.0,50.0,,1.0,,,227.0,559.0,644.0,85.0,1.0,559.0,1509.0,1373.0,230.0,449.0,,16.0,0.0,28.0,,,,,,0.0,,,true,66.0,290.0,,0.0,243.0,,0.0,,0.0,217.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,559.0,185.0,,,,,893.0,303.0,644.0,0.0,0.0,40.0,0.0
23504.0,53448.0,0.0,0.0,143565.0,16350.0,0.0,0.0,,4867.0,,2317.0,0.0,,0.0,86926.0,74016.0,10200.0,2391.0,12461.0,52140.0,160942.0,7643.0,32079.0,843.0,,0.0,13857.0,0.0,7293.0,19746.0,27058.0,7312.0,118.0,19746.0,9770.0,112494.0,68.0,1223.0,0.0,1903.0,0.0,330.0,8.0,,,,,0.0,406.0,0.0,false,0.0,84.0,,754.0,4760.0,0.0,189.0,0.0,2968.0,3272.0,0.0,307.0,0.0,0.0,13.0,4.0,627.0,0.0,0.0,,,,,,0.0,,,,,,0.0,19746.0,,87.0,224.0,80.0,2000.0,15679.0,2719.0,26866.0,192.0,,,5210.0
23643.0,52.0,0.0,0.0,2569.0,614.0,22.0,,,131.0,,183.0,0.0,,0.0,1488.0,1489.0,244.0,60.0,594.0,1466.0,2977.0,15.0,756.0,38.0,,0.0,,,116.0,237.0,237.0,0.0,2.0,237.0,704.0,800.0,183.0,172.0,,18.0,3.0,4.0,,,,,,0.0,,,true,0.0,320.0,,9.0,161.0,,0.0,,0.0,172.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,237.0,109.0,,,,,553.0,602.0,237.0,0.0,0.0,5.0,30.0
23755.0,145.0,-64.0,0.0,2823.0,433.0,34.0,0.0,,53.0,,233.0,0.0,,0.0,1411.0,2251.0,401.0,116.0,636.0,2158.0,3662.0,330.0,1242.0,53.0,,0.0,,,280.0,552.0,552.0,0.0,41.0,552.0,1062.0,1220.0,228.0,565.0,,10.0,0.0,58.0,,,,,,0.0,,,true,0.0,55.0,,27.0,205.0,,108.0,,0.0,119.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,552.0,343.0,,,,,273.0,85.0,470.0,82.0,0.0,0.0,-40.0
24006.0,3489.0,0.0,0.0,19513.0,1160.0,1170.0,0.0,,56.0,,352.0,0.0,,0.0,11264.0,13708.0,695.0,160.0,2625.0,11100.0,24972.0,610.0,5303.0,157.0,,26.0,,,1551.0,2543.0,3386.0,843.0,56.0,2543.0,3336.0,14958.0,186.0,995.0,,109.0,0.0,0.0,,,,,,0.0,,,false,0.0,3.0,,2045.0,1173.0,,0.0,,0.0,535.0,0.0,1621.0,,,,,,,,,,,,,0.0,,,,,,0.0,2543.0,525.0,,,,,4927.0,1302.0,3386.0,0.0,0.0,0.0,-83.0
24378.0,10.0,0.0,0.0,686.0,68.0,11.0,,,0.0,,13.0,0.0,,0.0,232.0,619.0,45.0,11.0,168.0,543.0,851.0,14.0,292.0,15.0,,0.0,,,83.0,96.0,121.0,25.0,0.0,96.0,462.0,62.0,0.0,2.0,,8.0,0.0,0.0,,,,,,0.0,,,false,0.0,94.0,,12.0,107.0,,1.0,,0.0,33.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,96.0,60.0,,,,,160.0,0.0,121.0,0.0,0.0,0.0,0.0
24659.0,97.0,0.0,0.0,785.0,119.0,30.0,126.0,,126.0,,22.0,0.0,,0.0,194.0,1229.0,50.0,46.0,227.0,657.0,1423.0,67.0,327.0,20.0,,0.0,,,43.0,549.0,622.0,73.0,0.0,549.0,167.0,304.0,15.0,54.0,,0.0,0.0,0.0,,,,,,0.0,,,true,2.0,67.0,,519.0,0.0,,0.0,,0.0,4.0,48.0,12.0,,,,,,,,,,,,,0.0,,,,,,0.0,549.0,0.0,,,,,34.0,9.0,622.0,0.0,0.0,0.0,0.0
24949.0,411.0,0.0,0.0,3654.0,399.0,0.0,0.0,,126.0,,0.0,0.0,,8.0,1784.0,3891.0,700.0,116.0,468.0,3053.0,5675.0,645.0,2165.0,94.0,,0.0,,,420.0,1235.0,1538.0,303.0,122.0,1235.0,686.0,2374.0,0.0,259.0,,42.0,0.0,32.0,,,,,,0.0,,,false,9.0,60.0,,138.0,1196.0,,69.0,,0.0,203.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1235.0,13.0,,,,,885.0,216.0,1538.0,0.0,272.0,0.0,0.0
25357.0,382.0,0.0,0.0,9434.0,567.0,404.0,1425.0,,1498.0,,92.0,1.0,,0.0,4838.0,5603.0,508.0,414.0,952.0,3671.0,10441.0,78.0,2368.0,115.0,,0.0,,,272.0,1352.0,1352.0,0.0,75.0,1352.0,1886.0,5229.0,13.0,3610.0,,150.0,0.0,0.0,,,,,,0.0,,,true,0.0,254.0,,0.0,282.0,,0.0,,0.0,94.0,79.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1352.0,0.0,,,,,658.0,188.0,1352.0,0.0,0.0,0.0,1088.0
25647.0,1030.0,0.0,0.0,4666.0,560.0,0.0,0.0,,0.0,,32.0,0.0,,8.0,2852.0,2293.0,155.0,83.0,521.0,2186.0,5145.0,374.0,1345.0,45.0,,0.0,0.0,0.0,320.0,134.0,187.0,53.0,0.0,134.0,1503.0,2544.0,0.0,14.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,false,0.0,59.0,,38.0,35.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,134.0,,,,,,1301.0,507.0,187.0,0.0,,,75.0
26765.0,8782.0,0.0,0.0,50410.0,13683.0,0.0,44.0,,1051.0,,179.0,0.0,,0.0,22921.0,34116.0,6347.0,1446.0,5333.0,23790.0,57037.0,5405.0,15959.0,481.0,,1.0,,,2061.0,17628.0,17628.0,0.0,7.0,17628.0,5632.0,29943.0,57.0,2385.0,,188.0,0.0,134.0,,,,,,0.0,,,true,0.0,101.0,,19.0,836.0,,0.0,,0.0,4759.0,0.0,437.0,,,,,,,,,,,,,0.0,,,,,,0.0,17628.0,2010.0,,,,,3129.0,6614.0,17628.0,0.0,8.0,0.0,-955.0
27070.0,712.0,0.0,0.0,7656.0,765.0,22.0,10.0,,166.0,,791.0,0.0,,0.0,5452.0,4077.0,470.0,49.0,1156.0,4580.0,9529.0,368.0,2797.0,121.0,,0.0,,,627.0,-65.0,-213.0,-148.0,80.0,-65.0,2706.0,3876.0,413.0,397.0,,229.0,0.0,19.0,,,,,,0.0,,,false,0.0,143.0,,103.0,360.0,,46.0,,0.0,356.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-65.0,1182.0,,,,,2604.0,557.0,-213.0,0.0,0.0,0.0,180.0
27614.0,97.0,0.0,0.0,2937.0,67.0,0.0,0.0,,41.0,,645.0,0.0,,0.0,1177.0,3535.0,913.0,363.0,1319.0,3568.0,4712.0,114.0,1723.0,96.0,,0.0,,,526.0,835.0,869.0,34.0,41.0,835.0,2276.0,472.0,633.0,35.0,,0.0,0.0,18.0,,,,,,0.0,,,false,0.0,81.0,,502.0,514.0,,6.0,,12.0,513.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,835.0,90.0,,,,,776.0,179.0,869.0,0.0,0.0,1.0,11.0
