"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
67209		0	13008	1218	149	0	12969	1328	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60		
67254		0	5	0	0	0	5	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
67656		0	73414	16289	1130	0	74235	18240	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67870		0	4889	30	27	0	4837	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27		
68671		0	1051	20	2	0	1029	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
68756		0	8310	321	8	0	7996	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68831		0	2287	6	255	0	2089	63	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
69333		0	13853	219	34	0	14570	68	-902				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69678		0	3362	150	15	0	3304	107	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
70218		0	1082	0	0	0	1082	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70414		0	3954	0	1	0	4023	70	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
70638		0	5933	170	296	0	5714	247	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
70955		0	188	0	0	0	188	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
71073		0	1016	-48	0	0	1064	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5		
71457		0	5931	90	0	0	5841	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
71859		0	177	0	2	0	175	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
72258		0	3286	150	4	0	3222	90	0				24	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0		
72351		0	1402	0	4	0	1401	1	-2				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
72454		0	866	0	14	0	854	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
72678		0	2148	95	12	0	2041	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
73116		0	4809	11	5	0	4797	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		
73152		0	980	0	0	0	980	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
73554		0	3525	30	94	0	3422	21	0				35	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0		
73956		0	419	0	10	0	416	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
74056		0	1148	0	0	0	1148	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
74140		0	13390	327	146	0	13108	191	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	
74403		0	11460	228	35	0	11407	210	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
74449		0	83	0	0	0	83	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
75259		0	9809	3600	3	0	10965	4759	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
75446		0	3459	84	0	0	3382	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
75455		0	632	0	0	0	632	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
75633	3454		2071030	-1587	31233	0	2213109	171725	0	0	0	0	2646	0	3165	0	0	5811	0	0	0	0	0	0	0	0	456	-31985	190000	
75651		0	651	13	46	0	593	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
76153		0	625	0	7	0	618	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76443		0	1322	15	0	0	1322	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
76854		0	8448	60	0	0	8388	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
77150		0	797	0	0	0	797	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77253		0	4028	73	25	0	4049	119	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66		
77422		0	1847	0	10	0	1837	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
77851		0	42027	2600	138	0	41719	2430	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78157		0	419	55	1	0	390	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
78241		0	1409	0	0	0	1413	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
78559		0	861	0	0	0	861	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
79042		0	1863	94	0	0	1770	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7	0	
79127		0	956	20	12	0	972	48	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
79145		0	2377	0	0	0	2377	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
79257		0	405	28	0	0	377	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
79855		0	2819	0	0	0	2820	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
80150		0	1724	25	15	0	1703	19	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
80374		0	740	0	0	0	740	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
80431		0	1936	70	3	0	1875	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
81175		0	6027	4	1	0	6027	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		
82033		0	2930	0	0	0	2930	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
82257		0	1887	358	21	0	1919	411	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
82350		0	362	0	2	0	360	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
83151		0	2791	-20	9	0	2802	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
83375		0	16110	4593	32	0	16075	4590	0				17	0	-2	0	0	15	0	0	0	0	0	0	0	0	0	-142		
83638	0		96050	12400	1348	0	95504	13202	0			12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83834		110	1504	0	0	0	1516	12	0				12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0		
83852		0	481	0	0	0	481	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
83955		0	960	0	22	0	999	61	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
84046		0	144	30	0	0	114	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
84541		0	21253	441	378	0	21206	772	0				30	0	45	0	0	75	0	0	0	0	0	0	0	0	0	0		
85052		0	788	0	0	0	788	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
85472		0	67173	385	92	0	67138	442	0				1133	0	-75	0	0	1058	0	0	0	0	0	0	0	0	0	280	0	
85931		0	2357	74	16	0	2329	62	0				226	0	-9	0	0	217	0	0	0	0	0	0	0	0	0	-5		
86349		0	6351	194	45	0	3587	206	2731				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-39		
86675		0	8508	-82	75	0	8515	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1		
87047		0	1088	0	0	0	1089	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
87234		0	6732	150	0	0	6583	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
87476		0	6628	0	0	0	6628	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
87579		0	5777	122	0	0	5656	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-47	0	
88231		0	13131	150	26	0	12956	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
88259		0	758	0	0	0	758	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
88352		0	2015	0	0	0	2015	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88455		0	6245	60	2	0	6174	7	16				183	0	0	-16	0	167	0	0	0	0	0	0	0	0	0	0		
89032		0	1281	0	10	0	1313	42	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
89135		0	1003	0	4	0	999	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
89854		0	2347	45	3	0	2303	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
89957		0	1706	5	1	0	1700	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14		
90047		0	229	0	0	0	229	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
90177		0	1457	0	1	0	1456	0	0				5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0		
90328		0	6765	47	17	0	6739	38	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46		
90337		0	17494	0	72	0	17912	490	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90579		0	3940	0	0	0	3940	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
91615		0	888	21	3	0	900	36	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
91754		0	3636	0	5	0	3658	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91950		0	255	0	1	0	254	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
92144		0	494	0	0	0	494	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
92676		0	4627	5	1	0	4627	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	
92706		0	2259	33	40	0	2325	139	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
92902		0	201	0	0	0	201	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
93244		0	1959	50	3	0	1918	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
93543		0	6765	12	25	0	6962	234	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
93619	0		0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94139		0	7773	90	75	0	7692	84	0				0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	-89		
94522		0	7151	156	34	0	7002	41	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-27		
94755		0	2867	-113	39	0	2956	15	0				3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	113		
94858		0	1384	38	7	0	1361	22	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6		
95051		0	3842	722	55	0	4036	971	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
95677		0	599	8	1	0	590	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
96553		0	1331	16	0	0	1315	0	0				58	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0		
97055		0	3279	0	8	0	3271	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
97279		0	729	-38	52	0	726	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64		
97457		0	1661	40	3	0	1623	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
97804		0	8707	315	82	0	9014	704	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130		
97943		0	3428	750	0	0	2696	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
98351		0	1380	15	1	0	1367	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
98463		0	5861	388	3	0	5606	136	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		
98717		0	2231	0	0	0	2231	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99143		0	1389	75	38	0	1288	12	0				20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0		
99376		0	26600	2425	108	0	24259	192	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99442		0	4946	100	184	0	5168	506	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
99536		0	5044	260	71	0	4817	104	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
99853		0	202	0	3	0	205	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
100236		0	6349	92	12	0	6245	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
100357		0	9168	370	35	0	8853	90	0				19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0		
100562		0	124394	4015	132	0	121522	1275	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	
100777		0	2629	183	4	0	2447	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
100843		0	10430	150	27	0	10333	80	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
101037		0	15044	0	35	0	15088	68	-11				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
101439		0	3793	0	28	0	3795	30	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
101671		0	4319	0	13	0	4349	43	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101738		0	1223	2	25	0	1261	65	0				5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0		
101952		0	1286	0	1	0	1285	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
102333		0	382	0	0	0	382	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
102342		0	4587	75	0	0	4512	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
102557		0	1789	0	0	0	1789	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
102874		0	1517	0	1	0	1516	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
103134		0	430	0	1	0	429	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
104234		0	795	30	0	0	766	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
104542		0	324	16	6	0	309	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
104971		0	134	0	3	0	131	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
105026		0	3783	51	103	0	3685	56	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
105473		0	12819	75	0	0	12724	20	40				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
105530		0	1441	24	4	0	1416	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
106359		0	24830	0	191	0	24904	265	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
106452		0	6290	0	5	0	6301	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
106676		0	546	-160	0	0	706	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
107244		0	365935	33805	1632	0	339394	8896	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9118	0	
107570		0	5790	500	25	0	5335	70	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
107758		0	322	0	11	0	314	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
108072		0	2512	40	0	0	2500	28	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
108269		0	292	0	0	0	292	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
108652		0	168	30	0	0	172	34	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
108746		0	148	0	1	0	147	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
108951		0	4667	200	6	0	4461	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
109136		0	1945	112	1	0	1903	0	-71				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
109154		0	1036	15	2	0	1038	19	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
109453		0	2394	75	10	0	2319	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
109574		0	3536	45	2	0	3497	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
109659		0	4226	105	6	0	4126	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
110413		0	5897	0	0	0	5897	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110936		0	20645	977	4	0	19682	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53		
110945		40	2646	60	18	0	2571	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
110972		0	508	22	0	0	486	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
111157		0	770	0	0	0	770	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111205		0	8988	77	5	0	8919	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		
111942		0	5199	150	7	0	5158	5	-111				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
111979		0	7018	0	4	0	7018	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
112163		0	30560	-250	200	0	30920	310	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112332		0	861	33	8	0	860	40	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
112510		0	763	15	2	0	748	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
112556		0	726	18	55	0	653	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
112837	0		15379601	2707007	657191	3494	15295641	3270179	-6565	0	708003	0	0	0	0	0	0	0	3664	377	125	0	600	3566	0	0	0	-24275	3582116	
113003		0	1203	0	0	0	1212	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113030		161	2800	8	1	0	2791	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0		
113441		0	7232	116	24	0	7145	53	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
113601		0	11623	12	0	0	11611	0	0				107	0	26	0	0	133	0	0	0	0	0	0	0	0	0	176		
113740		0	13417	0	20	0	13463	66	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114149		0	2322	0	7	0	2316	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
114260		0	18800	1028	64	0	17750	42	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-75	0	
114457		0	2846	18	9	0	2822	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11		
114774		0	507	-10	0	0	517	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
114840		0	4761	150	4	0	4612	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
114859		0	722	0	4	0	718	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
115146		0	996	0	0	0	996	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
115575		0	8132	0	2	0	8136	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
116358		0	279	-50	0	0	361	32	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
116554		0	30	6	0	0	24	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
116741		0	1637	15	0	0	1622	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
117038		0	1782	31	7	0	1752	4	-4				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117074		0	1561	-79	0	0	1641	1	0				134	0	44	0	0	178	0	0	0	0	0	0	0	0	0	15		
117458		0	12360	0	2011	0	10349	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
117775		0	983	0	24	0	971	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118156		0	3209	0	38	0	3214	43	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
118660		0	2169	92	0	0	2077	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
118736		0	1737	0	0	0	1745	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
119153		0	3424	0	8	0	3427	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119779		0	10002	0	0	0	10048	46	0				67	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	
119872		0	3420	30	0	0	3390	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50		
120476		0	348	0	0	0	348	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
120542		0	6762	-50	33	0	6791	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50		
120609		0	11782	375	45	0	11588	226	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
120953		0	1404	0	1	0	1409	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
121642		0	66840	1911	497	0	65872	1440	0				0	0	0	0	0	0	2035	0	0	0	2035	0	0	0	0	-1875	0	
121651		0	9861	2238	453	0	10648	3478	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
121914		0	3186	150	22	0	3084	70	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
122153		0	210	0	8	0	210	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
122546		0	963	11	7	0	995	50	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
122854		0	148437	-3384	28	0	151861	68	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	
123075		0	422	24	0	0	402	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
123374		0	901	15	36	0	902	52	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
124344		0	8066	-150	0	0	8266	50	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
124830		0	1105	30	2	0	1074	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48		
125154		0	2841	378	254	0	2895	686	0				57	0	-16	0	0	41	0	0	0	0	0	0	0	0	0	4	0	
125855		0	9141	0	143	0	9571	368	-205				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
125873		0	999	0	0	0	1123	124	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
126012		0	3458	32	20	0	3453	47	0				20	0	8	0	0	28	0	0	0	0	0	0	0	0	0	-2		
126049		0	1783	0	93	0	1862	172	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
126375		0	813	0	0	0	862	49	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
126553		0	2045	60	0	0	1985	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126834		0	4646	116	13	0	4542	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
127055		0	740	0	0	0	742	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
127224		0	923	-22	2	0	977	34	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
128258		0	385	6	1	0	378	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
128904		28	149190	7451	761	0	148993	8015	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	-2051	0	
129349		0	1110	-15	12	0	1223	110	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		
129358		0	1845	50	0	0	1798	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-24		
129732		0	102366	6891	838	0	101686	7049	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-248	0	
129853		0	1750	-21	200	0	1650	79	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
129910		0	4947	-30	2	0	5004	29	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
130345		0	5605	0	334	0	5271	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
130541		0	50387	805	399	0	50029	825	-21				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131436		0	7030	105	0	0	6945	20	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131717		0	702	15	3	0	698	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131940		0	978	7	2	0	932	1	38				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
132107		0	12056	127	23	0	11911	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
132451		0	1287	18	1	0	1268	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
132778		0	560	0	0	0	563	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
132938		0	1030	19	1	0	1012	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
133579		0	5138	0	7	0	5263	0	-132				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	
133850		0	18177	0	121	0	18328	272	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
133971		0	3108	-248	3	0	3353	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
134156		0	1991	11	252	0	1780	65	13				57	0	0	-1	0	56	0	0	0	0	0	0	0	0	0	12		
134437		0	12995	300	55	0	12778	138	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94		
134455		0	1148	106	0	0	1178	136	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
134848		0	2135	-23	0	0	2158	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23		
135836		0	3746	-22	119	0	3649	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22		
135854		0	949	0	4	0	945	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
136048		0	1370	117	3	0	1253	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
136338		0	2824	0	32	0	2824	32	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
136655		0	803	0	2	0	801	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
137205		0	20941	36	38	0	21046	179	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-36		
137447		0	2896	0	3	0	2910	17	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
137456		0	1442	0	5	0	1443	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
137559		0	1469	0	0	0	1469	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
137643		0	1241	0	2	0	1239	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
137652		0	4586	175	3	0	4447	39	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	
137915		0	73615	178	80	0	73357	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
138051		0	1999	0	2	0	1997	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
138257		0	466	15	0	0	456	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
138556		0	607	0	0	0	612	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
