"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
591366	65929	0	2760	210548	0	255666	0	0	0	0	281243	0	7548		35176	47350	4580	252906	273695	0	0	2255	0	0	40038	42467	4862	214	82504	34256	38697	1068	6363	52404	80384	0	0	72953	0	0		0		0		0		0	false							
592439	34081	0	0	116646	0	125785	0	0	0	0	220284	0	0		5535	168298		125785	220284	0	0	952	0	0	6800	4486	0	0	10541	3295	3323	0	0	5752	6618	0	0	6618	0																	
592448	8341	0	1601	724788	0	924788	0	0	464791	0	195520	0	515		70230	36373	6413	923187	161859	0	33146	2633	241208	201149	7774	90210	27852	15348	97984	1029	8066	526	0	70955	9621	0	223582	9095	33146	0		0		4093		3561		0	true	4963	30532	8026	28347	7259	1082	
592550	18659	0	9414	68325	0	83130	0	0	249	0	98262	0	13783		24592	14897	4465	73716	84230	0	249	1870	249	249	17259	24970	3903	1071	42229	7650	9853	0	0	22611	17503	0	0	17503	0	0		0		0		0		0	true							
592644	141499	0	139652	218188	0	434704	0	0	0	0	278843	0	246		20296	63056		295052	278597	0	0	3145	0	0	14022	11759	4109	3755	25589	37734	2909	0	0	13349	40643	0	0	40643	0																	
593007	600022	0	291068	1695237	0	2472970	0	0	153942	0	2113206	0	75118		326584	852398	59930	2172233	2036116	9669	1972	11400	153942	153942	117157	392489	25134	8929	505701	33865	80555	2329	328	217125	117077	747889	0	114420	0	0		0		765553		0		686604	true	371114	493429	651893	71576	578157	21865	
593052	98781	0	4665	141703	0	230403	0	0	125630	0	689041	0	19498		227341	147886		225490	667127	248	2416	1444	125630	100540	184345	131664	26788	11749	316009	39218	42192	4004	2414	127205	87828	40102	0	81409	1671																	
593249	184815	0	7596	17786	0	29358	0	0	0	0	426325	0	40471		57836	43156		21762	385854	0	0	17435	0	0	13469	26607	40483	40366	39779	5408	37986	10484	23551	63089	77429	0	0	43394	0																	
593333	23160	1	3882	26379	0	55991	0	0	0	0	73376	0	1866		14094	7205		52108	71510	0	0	1057	0	0	10953	13408	1143	496	24361	3979	12775	257	0	11907	17011	0	0	16754	0																	
593771	2	0	0	211	0	211	0	0	0	0	11146	0	0		1425	610		211	11146	0	0	0	0	0	1268	4611	101	327	5879	1178	2445	314	289	4883	4226	0	0	3623	0																	
593940	13927	10	3075	9216	0	22294	0	0	0	0	50998	0	4664		17277	7456	2072	19209	46334	0	0	348	0	0	6051	14218	3329	920	20269	1589	3225	283	0	7241	5097	0	0	4814	0	0		0		0		0		0	true							
594433	312227	0	13489	56762	0	78275	0	0	0	0	2171906	92	282591		201774	1244886		64786	1888728	0	495	19063	0	0	82018	296109	20553	13093	377388	51928	139682	9266	2144	209998	203020	8437	0	191610	0																	
594451	782	0	640	200679	0	200704	0	0	60368	0	785617	104	54464		33674	421637		125247	723734	74817	7315	116	60368	6454	37128	145305	37183	53914	182433	22566	45906	21196	0	239856	89668	212433	0	68472	0																	
594853	85218	0	7537	8836	0	10927	0	0	9923	0	1313109	0	273015		31246	1034117		3390	1040094	0	0	2938	9923	9923	43340	85777	7273	3836	128986	13492	31971	5283	2802	108980	53548	180946	0	45463	0																	
594938	96291	0	31552	62929	0	151018	0	0	0	0	303050	0	68899		62972	46206		119466	234151	0	0	5851	0	0	26894	55728	13362	7339	82622	16983	38200	1779	268	40351	57230	0	0	55182	0																	
594947	796358	0	166209	1034401	0	1455660	0	0	748	0	2004116	0	92950		265165	609440	77063	1289438	1910785	13	381	28368	748	748	105651	290677	37108	17937	396328	25551	112695	7185	1513	186209	146944	20689	0	138246	249	0		0		8397		0		8397	true	362735	150373	238673	370767	734201	50679	
595270	5820901	0	168960	5043829	0	5387812	0	0	2406999	0	19005666	0	125303		2677112	8499764	163231	5209635	18870162	9217	10201	71912	2406999	2406999	2579784	1003758	74817	10912	3583542	437802	555064	19952	2912	992159	1015730	1410214	0	992866	0	0		0		3637196		0		3167239	true	308846	254562	6041539	2357451	3828179	1992722	
595337	8788	0	26674	19684	0	65548	0	0	0	0	56218	0	15057		8349	41		38874	41161	0	0	2785	0	0	6307	12061	1298	1298	18368	8571	16886	270	697	12616	26424	0	0	25457	0																	
595430	370269	0	23637	284888	0	300736	0	0	199518	0	1355817	0	193495		134286	642352	46761	274113	1162074	2986	248	19212	199518	199080	62673	157205	34900	2890	219877	22462	57840	5226	0	123382	85528	168436	0	80301	248	20777		0		118559		0		33098	true	78641	8134	161520	307745	180132	190137	
595869	1021922	0	108101	1070288	298	1103215	0	38806	1794194	0	18604099	0	821972		1760418	7643589	93593	987322	17729016	7494	14305	15852	1768710	1768710	1066677	3381516	19126	862	4448169	1179602	4277777	11709	1319	2707763	5470407	362320	25484	5457378	8958	0		0		0		0		206157	true	20516	30905	2603332	4530437	802091	191083	
595944	9259	0	6454	4960	0	24502	0	0	0	0	42025	0	2268		14820	3751		18048	39757	0	0	1156	0	0	5449	15645	2308	18	21094	1112	4483	0	0	8600	5595	0	0	5595	0																	
596062	139959	0	105971	370657	0	633715	0	0	8721	0	472154	0	3495		82578	54945		527737	468659	7	0	15159	8721	4456	54836	108933	24322	6599	159512	24227	50302	6732	1300	112111	82561	0	0	74529	0																	
596156	37486	0	13136	203024	0	233116	0	0	20000	0	295949	0	3660		47725	79135	13266	216698	292043	3282	246	7606	20000	20000	39427	51475	4796	1911	90902	32626	47439	1359	294	49885	81718	16352	0	80065	0	0		0		9645		0		0	true							
596277	9550	0	0	0	0	0	0	0	26	0	23412	0	953		3320	0		0	17462	0	4997	112	26	0	3179	6244	1650	306	9409	251	1901	331	0	8059	2483	0	0	2152	0																	
596455	40991	0	5611	74858	0	124898	0	0	0	0	104568	0	3784		12019	18403		119287	100784	0	0	911	0	0	11982	14677	1325	1104	26117	4383	11702	0	0	17070	16085	0	0	16085	0																	
596978	40052	0	224	16548	0	46179	0	0	13434	0	127167	0	1315		28438	20978		45955	125576	0	276	6815	13434	4381	19533	17174	17822	2878	36707	2977	4592	1160	0	28970	8729	0	0	7569	0																	
597041	13204	0	7768	41463	0	59680	0	0	26191	0	69177	0	7409		8136	20291		51900	61645	12	123	288	5021	5021	1775	8748	1937	103	10523	995	22125	0	0	4427	23120	0	21170	23120	0																	
597313	74559	0	16137	135117	0	178634	0	0	10000	0	292517	0	37421		32957	132588		162001	255096	496	0	3282	10000	10000	9155	38295	6033	3583	47450	9714	16724	1610	254	24109	28302	19479	0	26438	0																	
597452	24622	0	26615	87378	0	123806	0	0	28719	0	142835	0	15374		13291	9695		97191	98742	0	28719	1690	24956	12227	5563	34514	12883	4152	34232	4142	38537	7798	928	43822	51405	0	3190	40064	0																	
597546	76803	0	59472	48899	0	228274	0	0	67680	0	209221	0	20417		64275	43709		168802	188569	0	235	2620	67680	19362	7844	20410	36170	22430	28254	0	446	743	665	22579	1854	4087	0	446	0																	
597658	10557	0	5386	23764	0	39008	0	0	0	0	83934	0	3304		15179	39598		33622	80630	0	0	961	0	0	0	17965	8740	0	17965	2243	301	4530	0	11526	7074	3557	0	2243	0																	
598002	137125	0	3276	99677	0	318747	0	0	0	0	360420	0	13095		70234	65997	30566	315223	346153	248	1172	13781	0	0	20284	98680	6926	1396	118964	6153	23859	0	0	57052	30012	47242	0	30012	0	0		0		40160		0		40160	true							
598048	114059	0	58807	267235	0	269466	0	0	4979	0	330413	0	12335		66276	69515		209169	317612	1490	466	11862	4979	0	23604	68322	31525	3156	91926	2633	12584	5013	0	60333	20230	69743	0	15217	0																	
598132	4885	0	4581	21245	0	29328	0	0	3000	0	21083	0	183		5146	2813		24747	20900	0	0	439	0	0	2401	5435	244	12	7836	340	4953	0	0	2946	5293	0	3000	5293	0																	
598543	12885	0	3205	15285	0	38627	0	0	0	0	54061	0	7366		17249	4345		35422	46695	0	0	1551	0	0	5145	15526	8094	8	20671	5028	1620	1410	0	11524	8058	0	0	6648	0																	
599643	27226	0	1571	18064	0	48192	0	0	30739	0	133691	0	7595		52701	32968		46621	125354	0	742	2048	30739	26394	15316	41120	8087	1003	56436	1910	5562	500	0	12825	7972	0	0	7471	742																	
599764	2313670	0	124092	324209	0	450104	0	0	244989	0	3981706	0	591959		348027	901195	32223	325267	3385097	745	4650	11764	244989	127797	138313	222173	146911	7198	360486	49906	195198	4655	2487	166568	252246	224486	0	245103	0	0		0		147845		0		147845	true	53940	34125	437383	413467	945247	877161	
600419	103738	0	18448	178116	0	280980	0	0	77810	0	914686	0	97957		208131	382964		262532	816259	0	470	11346	77810	77810	76916	230730	39385	6362	307646	17023	45098	12220	250	145262	74591	14013	0	62121	0																	
601032	5132	0	5310	7822	0	18199	0	0	0	0	15566	0	5868		3372	0	0	12889	9050	0	648	0	0	0	1950	4307	1077	40	6257	591	2469	0	0	4002	3060	1406	0	3060	0	0		0		601		0		601	true							
601041	22619	0	5391	17979	0	34824	0	0	0	0	50138	0	5569		11679	0	3761	29433	44569	0	0	1079	0	0	5870	10445	2742	296	16315	4358	3515	292	0	7675	8165	0	0	7873	0	0		0		0		0		0	false							
601050	1353829	17707	849419	10447693	0	14629403	0	0	0	0	10115346	2433	467355		997979	6297998	169645	13707763	9645558	54514	0	39485	0	0	525679	1044235	103322	7339	1523577	287240	424046	69672	1986	682596	782944	0	0	705176	0	0		0		0		0		0	true	2203415	3871153	5386391	797723	1308219	45140	
601153	10505	0	3715	36717	0	37011	0	0	23271	0	81215	0	7385		37712	10037		32346	73432	950	398	2412	23271	8986	11463	25579	7060	9757	37042	1595	5220	0	0	16148	6815	0	0	6815	0																	
601416	524744	1	196560	622487	0	854632	0	0	176579	0	4560507	0	1125360		490505	2485740	51938	651326	3430504	6745	4643	16787	176579	176579	491615	645447	11091	2000	1136921	168285	163085	68500	0	659648	399870	872700	0	331370	0	0		0		446619		0		420049	true	118786	77183	862287	1010399	476160	20238	
601443	56674	1269	21762	36818	0	116118	0	0	0	0	215455	0	17473		42710	23397		93087	197635	0	347	3809	0	0	13299	54549	13084	3053	67800	5998	36005	9396	0	41275	51399	0	0	42003	0																	
601658	14109	0	24442	135856	0	252222	0	0	46075	0	590210	0	166341		16152	260776		225494	399516	2286	24353	4681	46075	46075	27187	88252	5028	1021	115439	42027	117338	34472	0	105336	193837	75516	0	159365	24353																	
602048	807955	0	63748	121167	0	136443	0	0	60304	0	1302500	0	250369		130839	165775		69472	1052131	3223	0	3834	60304	60304	53096	112906	48757	3143	166002	50792	59826	250	0	87064	110868	201179	0	110618	0																	
602543	34528	0	20961	46695	0	128568	0	0	12015	0	153415	0	12257		30914	38959		106367	140732	1240	426	2882	12015	12015	36244	28218	2993	992	64462	3399	8081	0	0	37534	11480	57820	0	11480	0																	
602842	3732	0	1407	5026	0	7950	0	0	0	0	5880	0	477		1668	480		6543	5403	0	0	0	0	0	779	631	258	0	1405	0	0	0	0	0	0	0	0	0	0																	
603232	14551	0	2119	17058	0	22725	0	0	0	0	34932	0	997		7814	703	1994	20606	33935	0	0	827	0	0	4388	10794	0	0	15182	0	4496	0	0	7368	4496	0	0	4496	0	0		0		0		0		0	true							
603540	13634	0	2128	16056	0	23766	0	0	0	0	56451	0	9749		12853	16352		21638	46702	0	0	2401	0	0	4627	11593	4321	1253	16220	1106	2566	999	0	8941	4671	0	0	3672	0																	
603559	5809	0	363	7107	0	10401	0	0	0	0	18810	0	2176		4003	3206		10031	16141	7	493	103	0	0	2579	4328	2013	54	3109	520	300	0	0	4971	820	1137	0	820	3306																	
603755	8423	0	13332	18061	0	35213	0	0	0	0	24654	0	10525		1913	5518		21881	14129	0	0	501	0	0	656	2246	694	367	2902	4750	2000	0	0	2050	6750	0	0	6750	0																	
604024	62363	2091	41872	183233	0	292904	0	0	0	0	354908	1375	33251		39100	204258		248941	320282	0	0	5029	0	0	9231	56634	7490	257	65865	5776	8399	500	0	34512	14675	0	0	14175	0																	
604033	7150	0	3251	6418	0	12050	0	0	0	0	9276	0	605		1575	0		8799	8671	0	0	0	0	0	462	1280	384	0	1092	0	0	0	0	551	0	0	0	0	0																	
604547	20779	0	16715	36611	0	61576	0	0	17448	0	136385	0	11801		27787	33309		44810	120852	51	3732	1326	17448	17448	12690	39443	1984	20	37085	7143	20675	343	0	26350	28161	5835	0	27818	3731																	
604640	22219	0	1119	27386	0	27559	0	0	0	0	96195	0	10677		8982	48032	3630	26440	85518	0	0	1318	0	0	5363	9592	3194	632	14955	1030	5271	862	0	9799	7163	0	0	6300	0	0		0		0		0		0	true							
605571	46866	0	394	14663	0	29369	0	0	0	0	93780	0	0		25391	1912		28975	93780	0	0	7263	0	0	6393	24812	7885	0	31205	527	3807	1578	0	13699	5912	0	0	4334	0																	
605610	40223	0	0	46371	0	69815	0	0	42827	0	172815	0	0		66506	8969		69815	133960	0	38855	1620	42827	7778	17325	41051	18007	24091	58376	6547	15177	1425	0	33969	23149	0	0	21724	3284																	
605656	60830	0	39111	105355	0	206481	0	0	0	0	205923	0	10597		40379	63354	14210	167370	195326	0	0	6658	0	0	17307	37676	7752	4723	50641	2997	10447	330	508	27079	14282	0	0	12192	0	0		0		0		0		0	false							
606046	2694777	0	413217	3621302	0	4901557	0	0	501538	0	33218669	0	4347092		2233226	22864893	546792	4486595	28665256	1745	206321	219662	501538	501538	1428696	3075878	682969	59433	4504574	626039	1498128	277396	10461	3013750	2412024	1415619	0	2124167	3927	0		0		1646860		0		1298437	true	426723	969712	8111091	12067612	2551201	136126	
606176	312065	0	92131	314376	0	316815	0	0	0	0	484135	0	61334		28140	115777		224545	422801	139	0	2276	0	0	12585	21744	7155	2833	34329	4539	4077	3071	290	16177	11977	0	0	8616	0																	
606653	218081	0	86278	363156	0	363227	0	0	141990	0	684231	0	123840		88269	162979		275008	554901	1941	5490	947	141990	141990	116464	137556	6562	1074	254020	22148	16497	2870	0	173387	41515	341532	0	38645	0																	
607146	6422	0	6691	23721	0	46973	0	0	68257	0	379696	0	32665		59053	45838		40282	300917	0	46114	6532	266	50	33157	100987	30587	25420	134144	13696	59943	25101	38545	131098	137285	33659	13866	73639	39118																	
608358	5322	0	1615	20024	0	27533	0	0	0	0	44432	0	4510		5659	9704		25804	38906	114	1016	373	0	0	5928	8796	7404	658	14723	4451	1675	494	0	17127	6620	2513	0	6126	1018																	
608844	65781	0	17043	166557	0	274119	0	0	0	0	262675	0	3876		15003	127658		257076	258799	0	0	1289	0	0	31907	26461	966	161	58368	3445	5345	951	0	44491	9741	67353	0	8790	0																	
609010	209309	0	4427	22099	0	28042	0	0	10025	0	297300	0	42347		20785	25243		23615	254246	0	707	7097	10025	10025	13443	30364	5990	1425	42918	3238	6327	1709	252	30437	11526	2753	0	9211	0																	
609467	1438	0	0	9602	0	11900	0	0	0	0	109267	0	0		19892	12796		11900	109022	0	245	0	0	0	12914	46573	1085	0	59487	8149	25995	317	0	40680	34461	0	0	34144	0																	
609476	112988	0	0	11768	0	48596	0	0	0	0	383416	1	0		102532	1956		48596	383415	0	0	43183	0	0	22152	144704	39864	6604	166856	2220	42815	8592	1521	110791	55148	0	0	45035	0																	
609609	3209	0	0	126904	0	133128	0	0	0	0	172088	0	0		10230	100907		133128	171343	0	745	243	0	0	6831	22543	660	44	29374	6028	31866	0	0	19848	37894	0	0	37894	0																	
609645	6856	0	2925	10369	0	12330	0	0	1052	0	16408	0	777		4004	1299		9405	15631	0	0	0	0	0	1074	4411	705	113	5485	1052	641	257	0	2299	1950	0	1052	1693	0																	
609832	42579	0	28464	58253	0	109390	0	0	0	0	155633	0	23273		33579	46183		80926	132360	0	0	3799	0	0	22323	32976	3440	290	55299	2302	4237	1303	0	25450	7842	254	0	6539	0																	
610128	89267	0	46134	188413	0	275543	0	0	0	0	246200	0	8439		37993	95864		229409	237761	0	0	7925	0	0	9278	17043	13235	7855	25846	650	11598	328	1082	9418	13658	0	0	12248	0																	
610164	42772	0	44888	157575	0	269405	0	0	0	0	169229	0	887		33035	41913		224517	168342	0	0	2070	0	0	16089	45123	2728	776	61212	7202	12078	550	0	31679	19830	0	0	19279	0																	
610539	9761	0	18922	33760	0	43504	0	0	0	0	34416	0	1198		5218	700	4497	24582	31482	0	1736	0	0	0	2486	11575	2599	10	14061	283	5359	1643	0	11452	7285	0	0	5642	0	0		0		0		0		0	true							
610557	65360	1	2918	122332	0	122332	0	0	8237	0	154717	0	12261		8832	49761		119165	140225	248	2231	1052	8237	8237	9376	11628	1540	206	21004	8884	7700	263	0	13917	16847	44473	0	16584	0																	
610913	58314	0	21763	111776	0	156011	0	0	0	0	130764	0	11084		21016	5788		134248	119680	0	0	4001	0	0	16374	24505	3461	154	40576	4282	17584	0	302	23478	22168	0	0	21866	0																	
611031	22666	0	7637	100001	0	107668	0	0	6122	0	98521	0	3171		9466	38006		100031	95350	0	0	1581	0	0	6538	15365	2195	631	21903	4139	8692	288	0	15263	13119	1501	6122	12831	4980																	
612159	40270	13	25893	47429	0	113823	0	0	0	0	141970	0	15620		27921	15596		87180	125856	737	494	1956	0	0	5684	43698	4310	736	49382	725	27900	2454	597	26507	31676	0	0	28625	0																	
612878	11874	0	467	19361	0	19361	0	0	0	0	79395	0	6784		32439	6345		18894	72611	0	0	0	0	0	11054	22729	12437	2399	33782	3862	5168	3244	283	16180	12557	0	0	9030	0																	
613008	1818034	0	178758	975403	0	975403	0	0	90954	0	14119946	0	1273902		933878	9868775	187411	785503	12818705	11142	27339	64771	84954	39765	649212	1020629	99021	9356	1669841	255878	390679	6340	2021	844341	654918	915292	6000	646557	0	0		0		799319		0		799319	true	42935	2669	4448293	4197555	1665508	93039	
613156	272585	0	602	10343	0	27271	0	0	0	0	393786	0	3725		15998	77634		26569	390061	100	0	1839	0	0	6819	17540	5431	328	24359	3253	9916	280	0	14120	13449	38675	0	13169	0																	
613343	289047	0	121464	276287	0	496600	0	0	16892	0	956793	0	119824		174059	149501		375136	836719	0	250	7279	16641	14925	94293	210601	22036	2511	304599	74641	107888	6275	0	155382	188804	22	251	182528	0																	
613400	550242	0	196870	846437	0	935589	0	0	563163	0	2498781	0	495638		588932	1074617	39035	737481	2001906	1238	1237	9549	505125	505125	510201	193743	9721	4667	253881	36033	115689	2291	1576	129401	155589	42015	0	151647	0	0		0		88767		0		38899	true	175303	562177	327434	747183	483990	66252	
613558	113542	0	120805	37347	0	176311	0	0	0	0	829235	0	1345		60534	576386		55257	827890	249	0	443	0	0	53296	46920	4167	906	100216	8891	16679	8448	0	44755	34018	92204	0	25570	0																	
613679	86054	0	20331	78684	0	152654	0	0	97467	0	320451	0	20012		146375	4942	7456	132323	300439	0	0	2454	96918	49719	48599	95422	51812	916	144021	17832	12913	1961	0	50374	32706	367	0	30745	7789	0		0		67		0		67	true							
613839	32915	0	18003	93154	0	183569	0	0	0	0	146960	0	1742		30733	30707		165566	145218	0	0	1953	0	0	17144	32373	12255	1565	49515	4937	12555	2509	0	32604	20001	0	0	17492	0																	
613950	262231	1	2434	3001042	0	3001042	0	0	0	0	707222	1	6205		189375	78954		2998607	700520	0	496	3269	0	0	86527	206311	16359	9113	292838	13471	31240	2252	762	128936	47725	19046	0	44711	0																	
613978	19393	0	0	14786	0	18194	0	0	0	0	118280	0	0		31389	22222		18194	118280	0	0	3557	0	0	17516	25636	9907	6472	43151	4446	7772	2867	2051	28141	17136	0	0	12218	0																	
614256	13444	0	9605	15297	0	32928	0	0	0	0	49739	0	20264		6897	15945		23323	29426	0	49	213	0	0	2338	5263	1409	927	7601	7907	2227	279	0	3040	10413	0	0	10134	0																	
614313	116933	0	35087	395692	0	395692	0	0	1	0	723857	0	107967		90415	348667	19183	360605	610867	0	5023	6234	1	1	40537	125604	38851	2203	166141	6354	29065	15643	0	116781	51062	53239	0	35418	0	12916		0		0		0		12916	true	60891	244771	149861	161727	105335	10311	
614368	81967	0	22789	394868	0	394868	0	0	48343	0	533724	0	22621		78694	157968		371830	510607	249	496	8762	48343	48343	74755	110727	24596	1707	185482	24216	47327	9058	1404	133091	82005	10767	0	71543	0																	
614751	52484	0	10452	70880	0	94060	0	0	1680	0	130982	0	1407		13385	36894	9160	83608	129338	0	237	0	1680	1014	4965	19200	3293	749	24165	3811	8934	252	400	14822	13397	0	0	12745	0	0		0		0		0		0	true							
614948	26671	0	25105	42337	0	126118	0	0	0	0	116575	0	24051		26790	18140		100517	92524	496	0	1987	0	0	13815	22860	5044	1407	36675	10860	15263	2514	0	16337	28637	12813	0	26123	0																	
615217	67130	0	23667	250735	0	345151	0	0	0	0	478777	0	6218		49540	213470		321484	471815	0	744	10050	0	0	34231	75161	8306	190	109392	26120	52307	1861	0	68349	80288	9957	0	78427	0																	
615253	38032	0	13417	31322	0	51286	0	0	0	0	95232	0	4813		26271	1194		37869	90419	0	0	0	0	0	12015	28560	4128	757	40575	4046	5984	516	0	19189	10546	0	0	10030	0																	
615851	24573	0	20629	37681	0	68007	0	0	0	0	129842	0	8464		25378	52091		47378	121378	0	0	10916	0	0	19642	12957	5712	3932	27658	4544	5196	914	280	16865	10935	0	0	8025	67																	
615879	11631	0	0	1780	0	7470	0	0	11258	0	68006	0	0		14572	4380		7470	68006	0	0	2711	11258	8529	5721	29951	4601	21	35672	2195	9506	0	0	25722	11701	0	0	11701	0																	
615954	73299	1	4707	202763	0	465735	0	0	1988	0	221429	0	752		24157	22601		449896	219934	11131	743	0	490	490	30680	31985	13277	4433	62665	19341	17259	7852	700	56218	45152	5684	0	36600	9270																	
616036	98958	0	20911	225017	0	273190	0	0	0	0	311652	0	16883		24769	65511		252279	286639	0	8130	6048	0	0	15690	40340	13997	4571	56030	15491	30536	21251	5306	49830	72584	0	0	46027	0																	
616540	26444	0	6489	38022	0	69822	0	0	994	0	96164	0	15138		17655	28061		63333	81026	0	0	3632	0	0	10946	17885	1644	698	28831	7233	1340	1185	729	13518	10487	763	0	8573	0																	
617051	11712	0	9527	39015	0	52732	0	0	7278	0	63951	0	8188		3687	15111		43096	55763	109	0	243	0	0	3044	7284	73	0	10328	5143	21585	0	0	6714	26728	0	7278	26728	0																	
617079	7414	0	0	1457	0	4183	0	0	0	0	30515	0	0		8154	1942		4183	26920	0	3595	0	0	0	3054	10355	3288	732	13409	780	1926	1024	0	9275	3730	0	0	2706	0																	
617145	10211	0	22489	34846	0	88487	0	0	0	0	80681	0	4841		21291	12610		65998	75840	0	0	0	0	0	4269	31338	6765	2607	1238	500	12381	0	0	23688	12881	1238	0	12881	0																	
617275	6237	0	277	15411	0	17888	0	0	1344	0	33074	0	0		4957	10400	2172	17611	31730	0	1344	1237	1344	1244	2940	8531	825	1053	10971	274	1641	447	726	8392	3088	0	0	1915	0	0		0		0		0		0	true							
617743	58399	1795	8648	40211	0	87554	0	0	0	0	128330	0	26513		29408	0		77111	101817	0	0	0	0	0	14122	36459	3982	564	50581	8944	5062	797	0	25720	14803	0	0	14006	0																	
618647	7776	0	775	11548	0	24840	0	0	1270	0	28129	0	3989		5960	5824		24065	24140	0	0	360	0	0	4171	5779	1570	383	9950	0	2626	0	0	5943	2626	0	1270	2626	0																	
618740	45439	0	69881	359561	0	395973	0	0	14494	0	290258	0	11370		61473	93682		323382	277642	2710	1246	4157	0	0	25539	76167	11784	7337	99028	5308	20800	2373	1829	59354	30310	153189	0	26108	1495																	
618777	10406	0	380	7088	0	9324	0	0	0	0	31251	0	1111		6885	4840		8944	30140	0	0	1518	0	0	2677	8907	913	0	11451	0	3508	0	0	5612	3508	0	0	3508	0																	
618807	915721	0	46264	966763	0	1323545	0	0	0	0	3985794	0	213471		484104	1686384	171538	1277281	3772323	0	0	84037	0	0	223599	717583	36838	14044	941182	111541	271415	8411	259	507959	391626	681581	0	382956	0	0		0		618468		0		618468	true	199632	345876	787632	898752	894831	20890	
619701	0	0	19895	1029605	0	1655455	0	0	0	0	359434	0	1416		105066	0		1635560	358018	0	0	16037	0	0	60504	102642	17888	4688	163146	48256	102937	3995	18524	80656	173712	0	0	151192	0																	
