"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
1001853																																							17777	5915	7858	0	0	1590	0	9064	326041	282201	4075	286276	0	4851	0	0	39765	100	326041	0	0	32373	0	0	7394	0	71433	210768	5	1231	0	288688	283837	-102	0	0	0	0	39765	0	0	
1002373																																							14544	3070	126394	0	248	12078	0	27352	717978	535464	7100	646684	0	4999	104120	0	71294	0	717978	0	0	542	0	0	83380	0	78743	456721	1a	1231	0	536342	531343	-12628	0	0	0	0	71294	2477	472	
1002458																																							4371	1567	2787	0	0	1212	0	1470	81169	62216	639	71032	0	739	8177	0	10137	172	81169	0	0	2742	0	0	7423	0	7739	54477	4	1231	0	70501	69762	-200	0	0	0	0	10137	0	0	
1002878																																							69261	111153	1094009	0	383066	188961	50	534974	14561129	12425426	222172	13048381	0	124897	370900	0	1512748	4680	14561129	0	0	465905	0	105	1195482	8082	2702132	9723294	2a	1231	0	11495363	11370466	-153424	0	0	0	29883	1512748	0	801107	
1002953																																							13169	4097	36972	0	0	1141	0	2534	137201	124054	138	124192	0	1367	0	0	13009	500	137201	0	0	3497	0	0	11226	0	31462	92592	4	1231	0	77029	75662	-2214	3478	0	0	0	13009	148	0	
1003455																																							593	5811	161434	0	1929	9226	0	18531	434196	375346	819	427283	0	2468	51118	0	6913	50	434196	0	0	12763	0	0	26728	158	57506	317840	4	1231	0	200621	198153	-32628	38000	0	0	0	6913	72	289	
1003558																																							7280	3330	62497	0	401	3246	1700	10573	237387	214577	2581	217158	0	1118	0	0	20229	1000	237387	0	0	6728	0	0	16500	0	46475	168102	5	1231	0	149478	148360	-3999	0	0	0	0	20229	0	0	
1003839																																							45525	4816	39727	0	1235	7345	516	31344	453574	326424	13653	379677	0	5416	39600	0	73897	400	453574	0	0	65759	0	0	13600	0	83338	243086	2a	1231	0	327432	322016	-5862	0	0	0	0	73897	0	1050	
1003950																																							5439	990	21299	0	732	895	0	7294	108497	95000	3305	98305	0	280	0	0	10192	319	108497	0	0	1483	0	0	9410	0	28617	66383	4	1231	0	72128	71848	-1020	0	0	0	0	10192	0	0	
1004256																																							475	994	16723	0	0	837	0	2451	56802	49410	282	52212	0	389	2520	0	4590	300	56802	0	0	901	0	0	4700	0	9895	39515	5	1231	0	34411	34022	-1311	1300	0	0	0	4590	0	0	
1004470																																							15122	13691	153572	0	12343	12842	0	43436	1435518	1244135	11538	1277473	0	11936	21800	0	158045	0	1435518	0	0	3885	0	0	158681	0	241459	1002676	2a	630	0	1196448	1184512	-4521	0	0	0	0	158045	0	0	
1005075																																							30265	935	0	0	0	4970	0	3345	268623	170883	1403	190036	0	1575	17750	0	78587	0	268623	0	0	78587	0	0	0	0	14856	156027	1a	1231	0	200727	199152	0	0	0	0	0	78587	0	29956	
1005552																																							13419	3262	63363	0	0	2731	0	3142	191351	159951	2556	173004	0	1039	10497	0	18347	50	191351	0	0	21407	0	0	1450	0	52302	107649	5	1231	0	106473	105434	-4560	0	0	0	0	18347	0	0	
1005655																																							1227	1657	4147	0	310	844	0	1330	122005	105955	606	106561	0	1385	0	0	15444	100	122005	0	0	8547	0	0	6900	0	29819	76136	6	1231	0	112432	111047	-103	1443	0	0	0	15444	0	0	
1005851																																							3999	424	0	0	0	2293	0	3675	148292	129509	396	136005	0	761	6100	0	12287	100	148292	0	0	1487	0	0	10700	503	10535	118974	4	1231	0	130486	129725	0	0	0	0	0	12287	0	7673	
1006148																																							29335	7247	186597	0	534	9066	0	18339	1032462	816905	7514	900721	0	9125	48000	0	131741	1162	1032462	0	0	136411	0	0	4838	0	164572	652333	2a	1231	0	782054	772929	-10670	0	0	0	28302	131741	0	8415	
1006157																																							25986	1706	87821	0	0	1004	0	4688	192355	163894	968	187362	0	895	22500	0	4993	100	192355	0	0	3227	0	0	13400	0	44821	119072	6	1231	0	70056	69161	-11734	0	0	0	0	4993	0	1989	
1006513																																							3870	4927	57968	0	0	1178	0	13145	360457	305588	6796	332022	0	5048	19638	0	28435	400	360457	0	0	15658	0	0	21267	0	74520	231068	1a	831	0	275434	270386	-8890	8983	0	0	0	28435	0	0	
1006559																																							3638	4384	20175	0	1714	3697	0	2377	185057	170585	510	171095	0	1925	0	0	13962	556	185057	0	0	8982	0	0	6652	203	39307	131278	9	1231	0	148294	146369	-2228	0	0	0	0	13962	0	2500	
1006652																																							46538	5895	18790	0	0	2729	200	3218	210313	189169	1412	190581	0	1592	0	0	19732	600	210313	0	0	8424	0	0	11400	0	61068	128101	1b	1231	0	111257	109665	-692	0	0	0	0	19732	0	23278	
1007015																																							21000	56366	507659	15123	14473	91074	0	46515	3479689	2751861	105553	3079729	0	30613	15000	0	399960	3500	3479689	0	0	349419	0	0	69627	818	1057717	1694144	2a	1231	0	2751885	2721272	-22586	0	0	500	206815	399960	0	5389	
1007051																																							5684	1609	36952	0	0	364	0	4832	106277	88442	574	94433	0	772	5417	0	11844	70	106277	0	0	14304	0	0	1000	0	15888	72554	4	1231	0	57608	56836	-3530	0	0	0	0	11844	0	0	
1007154																																							133024	10230	91693	0	0	18219	823	24068	803136	673102	6418	739392	0	7808	59872	0	63744	790	803136	0	0	44402	0	0	25407	0	204056	469046	2b	1231	0	525897	518089	-6855	0	0	0	0	63744	0	6990	
1007417																																							2239	15059	606802	0	0	12885	0	55607	1133210	1003288	5675	1076686	0	2868	30000	0	56524	1350	1133210	0	0	130194	0	0	950	0	483999	519289	1a	1231	0	443486	440618	-75970	0	0	0	37723	56524	0	0	
1007734																																							31519	3551	21450	0	0	12436	277	12736	461697	403881	1695	424645	0	4094	19069	0	37052	16832	461697	0	0	390	0	0	21158	0	89738	314143	2a	1231	0	381965	377871	-1328	1857	0	0	0	37052	0	0	
1007752																																							2494	1764	39119	0	1865	3319	364	6406	222249	183966	851	197817	0	1863	13000	0	24432	200	222249	0	0	6742	0	0	19800	0	36028	147938	1a	1231	0	162594	160731	-2310	6187	0	0	0	24432	0	0	
1007819																																							39268	33465	334404	0	22117	45065	220	90763	2468910	2217985	27329	2278974	0	18886	33450	0	189936	1410	2468910	210	210	150811	0	0	95630	271	544220	1673765	2a	1231	0	1697401	1678515	-57915	0	0	0	0	189936	0	224612	
1007873																																							45326	4525	21399	0	0	23777	0	20341	533382	452024	11336	471860	0	2032	8500	0	61522	0	533382	0	0	62462	0	0	0	0	82855	369169	1b	630	0	413871	411839	-940	0	0	0	0	61522	0	6175	
1007930																																							7202	921	48030	0	0	1439	75	5274	160860	144672	983	151104	0	373	0	0	9756	80	160860	0	0	6483	0	0	5881	0	35335	109337	4	1231	0	98290	97917	-2688	2	0	5449	0	9756	0	0	
1007958																																							4041	1649	32117	0	0	129	0	2032	71636	60005	143	65273	0	890	5125	0	6363	400	71636	0	0	5776	0	0	1948	0	12124	47881	4	1231	0	32558	31668	-1761	0	0	0	0	6363	0	0	
1008076																																							14137	1585	131131	0	0	1126	0	19158	378872	317231	988	358219	0	1119	40000	0	20653	0	378872	0	0	36906	0	0	0	0	1106	316125	1b	1231	0	198198	197079	-16253	0	0	0	0	20653	660	13996	
1008151																																							0	1027	36241	0	0	406	0	1643	104680	90143	226	97341	0	657	6200	0	7339	75	104680	0	0	7510	0	0	1913	0	28348	61795	5	1231	0	66020	65363	-2159	0	0	772	0	7339	0	0	
1008209																																							2299	1845	21598	0	0	1535	0	2475	297795	259379	256	275735	0	1054	16100	0	22060	200	297795	0	0	12982	0	0	12196	0	30353	229026	4	1231	0	249196	248142	-3318	150	0	0	0	22060	0	19751	
1008432																																							30950	2627	8087	0	55	3376	0	10268	477598	393418	4294	436145	0	4055	36000	1250	41453	1160	477598	0	0	24489	0	0	16194	0	81868	311550	2b	1231	0	426290	422235	-390	0	0	0	1183	41453	0	0	
1008450																																							14674	914	6584	0	0	114	0	799	44696	40334	300	40634	0	418	0	0	4062	92	44696	0	0	91	0	0	4189	0	8495	31839	4	1231	0	20096	19678	-310	1933	0	0	0	4062	0	0	
1008553																																							2384	988	25985	0	0	567	0	4209	137438	111240	932	124210	0	986	8573	0	13228	100	137438	0	0	14876	0	0	2450	0	11426	99814	1a	1231	-2008	102871	101885	-2190	1420	0	0	3465	13228	0	0	
1008674																																							616	5469	147235	0	1261	6744	0	45708	908227	682628	20245	856223	0	4766	153350	0	52004	0	908227	0	0	0	0	0	70028	0	154030	528598	1a	430	0	703368	698602	-18024	2592	0	0	0	52004	0	0	
1008955																																							4539	1942	41103	0	0	529	0	936	127161	118424	531	118955	0	657	0	0	8206	200	127161	0	0	6957	0	0	6800	0	31525	86899	5	1231	0	74061	73404	-5751	4635	0	0	0	8206	73	0	
1009242																																							26364	12269	188225	0	11608	27240	0	38538	1198300	907511	4303	1096612	0	9300	184798	0	101688	1200	1198300	0	0	74993	0	0	40740	186	239768	667743	2a	1231	0	902943	893643	-15245	0	0	0	0	101688	127	100	
1009354																																							60445	36952	1418718	0	71927	49258	779	129023	3733306	2854160	24861	3395466	0	28167	330000	0	337840	5771	3733306	0	0	377656	0	0	135010	599	799796	2054364	2a	1231	0	1993772	1965605	-180597	0	0	0	186445	337840	0	0	
1009756																																							1743	1281	106333	0	230	1198	0	14588	363368	307398	3162	331950	0	2841	21390	0	31418	600	363368	0	0	35520	0	0	6500	0	66603	240795	4	1231	0	240742	237901	-11202	94	0	0	0	31418	0	0	
1009840																																							1089	527	49510	0	0	560	60	1593	107406	90178	306	98709	0	888	8225	0	8697	290	107406	0	0	14289	0	0	1100	0	29254	60924	4	1231	0	46300	45412	-6982	5237	0	0	0	8697	0	3418	
1010015																																							896	5131	72590	0	0	3395	0	13211	304275	260326	482	271808	0	5878	11000	0	32467	1288	304275	0	0	36405	0	0	1487	0	63673	196653	6	1231	0	185580	179702	-6713	2268	0	0	0	32467	0	27082	
1010574																																							19626	2334	13406	0	868	9431	0	9175	346913	312660	2181	316841	0	3197	2000	0	30072	11	346913	0	0	22387	97	0	8726	421	50345	262315	2a	1231	0	294752	291555	-1052	0	0	0	0	30072	0	0	
1011432																																							10825	2273	60794	0	0	1574	0	3422	192874	170152	1190	171999	0	1557	0	0	20875	600	192874	0	0	23542	0	0	609	0	54309	115843	2b	1231	0	115543	113986	-3876	0	0	0	657	20875	0	0	
1011526																																							192789	121746	1334679	0	161832	71623	399	336323	6289515	5105477	110469	5670887	0	22310	150000	0	618628	619	6289515	0	0	283076	0	0	455957	0	1408748	3696729	2a	1231	0	4091135	4068825	-121024	0	0	0	304941	618628	1299	0	
1011553																																							1719	4090	31092	0	0	1896	0	4098	107966	86358	413	97771	0	1107	11000	0	10195	75	107966	0	0	12614	0	0	250	0	26710	59648	4	1231	0	65124	64017	-2744	913	0	0	0	10195	141	0	
1011638																																							87029	13055	128623	0	3189	10786	30	22402	1257698	1103985	7384	1138369	0	14431	27000	0	119329	962	1257698	0	0	70064	0	0	60552	2969	264545	839440	2a	1231	0	998550	984119	-12249	5496	0	0	0	119329	0	0	
1011656																																							16	9346	3123	0	0	21	0	447	79294	54061	2317	56378	0	1172	0	0	22916	75	79294	0	0	20542	0	0	2300	0	5317	48744	2a	1231	0	62513	61341	-1	5000	0	0	0	22916	0	0	
1011852																																							1500	698	0	0	0	19	0	288	12837	10703	20	10723	0	118	0	0	2114	100	12837	0	0	714	0	0	1300	0	3654	7049	4	1231	0	5913	5795	0	1357	0	0	0	2114	0	3180	
1011955																																							18070	8949	170202	69	12446	6795	0	19727	693097	580255	4461	632148	0	5816	12432	0	60949	600	693097	0	0	31438	0	0	47038	133	125911	454344	2b	1231	0	461055	455239	-18127	0	0	35000	0	60949	73	1394	
1012251																																							26607	4884	273260	0	0	3447	75	30480	587323	505433	4339	544772	0	1839	35000	0	42551	2400	587323	0	0	67061	0	0	11600	0	89222	416211	2b	1231	0	184174	182335	-38510	485	0	0	0	42551	500	65250	
1012457																																							0	2478	7880	0	0	438	90	1573	48155	38077	413	43890	0	251	5400	0	4265	100	48155	0	0	2388	0	0	1900	0	7483	30594	9	1231	0	31247	30996	-123	3500	0	0	0	4265	0	1200	
1012671																																							59576	3083	97639	0	0	5538	3107	35524	682643	457125	11856	560831	0	1860	91850	0	121812	150	682643	0	0	128938	0	0	0	0	116921	340204	1a	1231	0	382182	380322	-7276	0	0	0	0	121812	0	97854	
1013070																																							4828	5598	95736	0	6080	6716	0	34477	906390	750866	6653	780519	0	6797	23000	0	125871	0	906390	0	0	109335	0	0	20100	0	84778	666088	2b	430	0	759752	752955	-3564	0	0	0	0	125871	0	0	
1013650																																							0	2128	45472	0	0	97	0	2495	115935	97972	664	98636	0	946	0	0	17299	100	115935	0	0	19157	0	0	150	0	39745	58227	5	1231	0	57307	56361	-2108	9382	0	0	0	17299	0	0	
1013744																																							51352	739	140993	0	5644	4316	0	3549	305141	240609	1282	241891	0	1132	0	0	63250	83	305141	0	0	-3914	0	26000	41385	0	11384	229225	4	1231	0	99680	98548	-304	0	0	0	0	63250	0	0	
1014059																																							15641	1216	9760	0	0	448	0	1254	78671	68304	172	68476	0	772	0	0	10195	250	78671	0	0	10487	0	0	250	0	24235	44069	4	1231	0	47519	46747	-792	3605	0	0	0	10195	0	0	
1014125																																							82816	3652	84768	0	0	7034	0	25036	854320	763028	3928	777833	0	6832	7220	0	76487	3000	854320	0	0	60243	0	0	21175	2210	171035	591993	2b	1231	0	655636	648804	-7931	0	0	0	3657	76487	0	0	
1014246																																							4762	833	4953	0	0	495	0	1421	120044	103258	5655	110913	0	628	2000	0	9131	90	120044	0	0	6319	0	0	2910	0	22729	80529	4	1231	0	107869	107241	-188	265	0	0	0	9131	74	0	
1014255																																							0	1155	0	0	0	36	0	431	36038	31500	187	31687	0	282	0	0	4351	100	36038	0	0	351	0	0	3900	0	10459	21041	5	1231	0	19057	18775	0	8000	0	0	0	4351	75	7566	
1014376																																							11506	4203	41053	0	0	4015	1004	9634	297407	258003	1275	260278	0	5909	1000	0	37129	0	297407	0	0	41706	0	0	0	0	56344	201659	1a	1231	0	231876	225967	-4577	25	0	0	0	37129	0	0	
1014451																																							500	1430	27889	0	0	67	314	1199	67837	55578	511	61414	0	422	5150	0	6423	100	67837	0	0	1596	0	0	5500	0	16690	38888	5	1231	0	36860	36438	-773	0	0	0	175	6423	0	0	
1014554																																							483	3350	1153	0	13	3145	0	4249	100521	89491	728	92219	0	1400	2000	0	8302	200	100521	0	0	5735	0	0	2370	0	23433	66058	8	1231	0	89528	88128	-3	0	0	0	0	8302	0	0	
1014657																																							31631	5553	84324	0	3565	3679	0	10463	425831	373004	1917	374921	0	2372	0	0	50910	200	425831	0	0	53088	0	0	800	0	14619	358385	4	1231	0	258021	255649	-3178	30967	0	0	0	50910	0	0	
1014853																																							15089	6535	207442	0	14883	7705	49	12292	494843	455391	971	473862	0	2605	17500	0	20981	400	494843	0	0	25938	0	0	31795	153	107121	348270	4	1231	0	231874	229269	-37152	359	0	0	0	20981	1067	0	
1015252																																							47045	9014	405437	0	273	4194	0	15342	718474	591135	3985	680529	0	1700	77000	0	37945	2431	718474	0	0	48061	0	0	11069	100	182408	408727	2b	1231	0	238769	237069	-23616	0	0	0	8409	37945	0	0	
1015270																																							39657	2332	128024	0	639	15132	0	22117	424214	354148	3529	392677	105	2771	35000	0	31432	0	424214	0	0	51414	0	0	0	0	84967	269181	2b	331	0	219084	216313	-19982	0	0	0	0	31537	0	0	
1015458																																							3920	11373	471	0	0	321	0	735	63070	54840	223	55063	0	352	0	0	8007	200	63070	0	0	306	0	0	7519	0	15689	39151	4	1231	0	30425	30073	-18	16102	0	0	0	8007	75	0	
1015560																																							66467	8814	0	0	0	49046	0	44734	2854259	2107675	107676	2395351	0	23492	180000	0	458908	5	2854259	0	0	90112	0	0	368791	0	301529	1806146	1a	1231	0	2700240	2676748	0	0	0	0	0	458908	0	8450	
1015832																																							20898	3439	146	0	255	2221	40	5927	204076	174175	1103	181278	0	2515	6000	0	22798	150	204076	0	0	9599	0	0	13050	0	42368	131807	1a	1231	0	172965	170450	-1	700	0	0	0	22798	0	0	
1015841																																							15377	3134	84876	0	4983	6776	0	9437	277261	256670	817	263093	0	2441	5606	0	14168	1775	277261	0	0	12872	0	0	13954	0	58815	197855	4	1231	0	155047	152606	-14433	0	0	0	0	14168	72	0	
1015850																																							34941	2204	60455	0	0	7912	300	8933	494661	437533	2338	445186	0	5197	0	0	49475	100	494661	0	0	18706	0	0	34900	0	112361	325172	2b	1231	0	385113	379916	-4231	0	0	0	5315	49475	0	0	
1016174																																							7249	2906	17106	0	729	5602	0	17275	261700	202305	2063	224868	0	1940	20500	0	36832	0	261700	0	0	39601	0	0	0	0	12321	189984	1b	331	0	212650	210710	-2769	0	0	0	0	36832	0	123	
1016231																																							127961	12176	120295	0	42	57573	3762	35843	1802316	1595850	9591	1655441	0	12553	50000	0	146875	338	1802316	0	0	71420	0	0	91435	133	257211	1338639	2a	1231	0	1455209	1442656	-16318	0	0	0	0	146875	1875	0	
1016259																																							32843	12917	255149	0	0	5303	0	23684	993629	835537	5143	900035	0	16441	17083	0	93594	3900	993629	0	0	105925	0	0	3900	0	165511	670026	2a	1231	0	662174	645733	-20131	18000	0	0	42272	93594	0	0	
1016558																																							2375	314	11718	0	521	366	0	2088	52419	44566	125	48178	0	557	3487	0	4241	100	52419	0	0	1592	0	0	3392	0	12082	32484	4	1231	0	35594	35037	-843	0	0	0	0	4241	0	0	
1016718																																							19871	3524	61843	0	0	1047	0	1904	166373	109968	436	123762	0	1890	0	0	42611	1200	166373	0	0	40119	0	0	2800	0	38602	71366	1b	1231	0	74828	72938	-1508	0	0	0	13358	42611	0	5246	
1016848																																							8233	4030	34924	0	922	2337	0	1131	125065	116203	298	116501	0	1187	0	0	8564	250	125065	0	0	4414	0	0	5950	0	41117	75086	4	1231	0	74675	73488	-2050	0	0	0	0	8564	0	0	
1016857																																							13613	8452	260848	0	0	14420	0	21833	1009007	878989	10574	919563	0	9561	30000	0	89444	1111	1009007	0	0	89583	0	0	16900	3225	285863	593126	1a	1231	0	696177	686616	-18150	0	0	0	0	89444	0	0	
1016941																																							2566	4700	0	0	0	5803	0	2520	271987	190465	701	217412	0	2084	22000	0	54575	572	271987	0	0	50864	0	0	3139	916	43667	146798	4	1231	0	224668	222584	0	0	0	4246	0	54575	0	32898	
1017425																																							9012	9477	197115	191	1659	7366	0	32583	839312	691340	2348	784063	0	4547	90375	0	55249	2700	839312	0	0	66915	0	0	6147	567	150649	540691	2b	1231	0	503546	498999	-20513	14482	0	0	0	55249	0	67861	
1017555																																							12671	960	25240	0	0	689	0	1184	80233	74812	215	75027	0	451	0	0	5206	250	80233	0	0	714	0	0	6750	0	17544	57268	5	1231	0	39940	39489	-2508	0	0	0	0	5206	0	0	
1017564																																							21312	1521	45065	0	0	2329	0	3477	114446	104413	509	104922	0	727	0	0	9524	600	114446	0	0	9606	0	0	1400	0	57524	46889	4	1231	0	41469	40742	-2082	0	0	0	0	9524	0	0	
1017854																																							498	3216	10967	0	0	394	0	2735	51589	43288	319	43607	0	389	0	0	7982	120	51589	0	0	8358	0	0	240	0	13707	29581	8	1231	0	32333	31944	-736	1835	0	0	0	7982	0	0	
1017939																																							642476	316347	3378845	25146	1010092	413433	1888	757518	27299239	23734126	272014	24085113	0	210934	0	0	3214126	850	27299239	26947	78973	527632	59364	0	2932732	38140	6492593	17241533	1a	1231	0	18374844	18163910	-247088	0	0	0	0	3214126	0	2465133	
1017957																																							14034	2332	62217	0	0	3620	0	3576	236917	214239	3355	217594	0	1287	0	0	19323	1250	236917	0	0	22692	0	0	1250	0	43326	170913	1a	630	0	133637	132350	-5869	0	0	0	0	19323	74	18714	
1018927																																							51274	17149	279643	0	29003	36424	0	82099	2969744	2487620	33671	2651231	0	31479	129940	0	318513	0	2969744	0	0	220658	0	0	114274	49957	669145	1818475	1a	1231	0	2447014	2415535	-16419	205	0	0	0	318513	0	8455	
1157415																																							232958	48998	151678	0	0	42749	2075	43869	2653848	2269945	28302	2298247	0	22508	0	0	355601	826	2653848	0	0	290000	0	0	68494	0	138372	2131573	2a	1231	0	2154029	2131521	-3719	0	0	0	0	355601	0	0	
1160509																																							68669	2446	77358	0	0	6425	0	6252	347478	321154	2101	323255	0	1981	0	0	24223	19	347478	0	0	22231	0	0	8981	0	95222	225932	2a	1231	0	188309	186328	-7008	0	0	0	0	24223	0	0	
1162017																																							1858	41146	165166	0	4488	10201	0	61596	1206817	958905	11128	1073033	0	15451	75000	0	133784	39930	1206817	0	0	86351	5003	0	24666	0	356122	602783	1a	1231	0	929413	913962	-17163	0	0	28000	0	133784	3397	0	
1163283																																							3017	4287	24604	0	0	1482	0	3132	125948	112690	726	113416	0	1151	0	0	12532	1500	125948	0	0	12176	0	0	1281	0	26150	86540	6	1231	0	75739	74588	-2425	4387	0	0	0	12532	0	10451	
1169650																																							26789	7791	66127	0	0	14115	0	9781	849761	677591	6611	720436	0	6633	36234	0	129325	3929	849761	0	0	117982	0	0	8025	0	150557	527034	1a	1231	0	731791	725158	-611	0	0	0	0	129325	0	0	
1176881																																							383817	1732	3124781	0	0	49504	1987	457302	4843386	2400467	108690	3758669	0	12155	1249512	0	1084717	2400	4843386	0	0	717228	0	0	425065	0	52850	2347617	2a	1231	0	836418	824263	-59976	0	0	0	0	1084717	0	0	
1176920																																							2822	1772	0	0	0	368	0	2614	87513	76933	119	81052	0	413	4000	0	6461	200	87513	0	0	4346	0	0	1915	0	24995	51938	4	1231	0	26655	26242	0	1045	0	0	0	6461	0	52650	
1187001																																							521030	38835	0	0	88208	74188	287	49216	4601694	4008643	20632	4029275	0	27641	0	0	572419	19427	4601694	0	0	346210	0	0	206782	0	954917	3053726	2a	1231	0	3857571	3829930	0	0	0	0	0	572419	0	0	
1187551																																							61609	2767	0	0	0	889	0	1648	151655	69136	255	133240	0	1050	0	0	18415	498	151655	0	0	13415	0	0	4502	0	39265	29871	1a	1231	0	82922	81872	0	0	0	63849	0	18415	0	2870	
1188772																																							23421	11604	91121	0	18432	11411	0	42594	794867	595865	9716	711534	419	4739	102073	0	82914	339	794867	0	0	88545	0	0	2582	190416	120836	475029	2b	1231	0	394616	389877	-8552	14329	0	0	3880	83333	1662	0	
1188987																																							39282	7030	174881	0	1211	4229	777	20060	449260	401213	3822	416035	0	1933	11000	0	33225	100	449260	0	0	29478	0	0	13050	0	91151	310062	1a	1231	0	188995	187062	-9403	5478	0	0	0	33225	0	9250	
1190476																																							214331	157697	1611883	0	379466	67420	8466	488336	14583193	12369101	149692	12839039	58	135498	161203	0	1744096	4156	14583193	0	0	753872	0	0	1102414	610	3920734	8448367	2a	1231	0	11028492	10892994	-116346	1045	0	0	159043	1744154	2928	758017	
1191352																																							23442	3089	78306	0	0	1005	0	4353	234650	220574	1535	222109	0	2164	0	0	12541	393	234650	0	0	19535	0	0	6534	0	47438	173136	2b	1231	0	126469	124305	-13921	150	0	0	0	12541	0	0	
1211371																																							28845	4776	136520	0	1553	11784	0	20880	1092973	738618	15349	999524	0	10012	55557	0	93449	2850	1092973	0	0	96531	0	0	4032	215	151592	587026	2a	1231	0	881585	871573	-9964	0	0	190000	0	93449	0	16827	
1216022	17862000	962000	2960000	24000	547000	1000	0	3559000	113551000	5861000	100944000	0	10463000	7710000	750000	12607000	1000	113551000	0	0	6476000	860000	0	6161000	0	2a	0	97200000	86737000	-31000	0	0	12607000	39000	0													86623000																	400000	86223000		1231					0		0					
1216826																																							246709	777	0	0	0	0	0	9751	257237	2	79922	79924	0	0	0	0	177313	0	257237	0	0	-1164911	0	0	1342224	0	0	2	9	1231	0	0	0	0	0	0	0	0	177313	0	0	
1218446																																							45948	3406	4000	0	0	1103	0	11109	199652	119734	4168	166388	0	2736	4000	0	33264	750	199652	0	0	29114	0	0	3478	0	80316	39418	2b	1231	0	136457	133721	-78	267	0	38486	0	33264	98	0	
1222519																																							85383	12618	209104	0	0	16293	0	26460	1004090	859666	6829	926495	0	5410	60000	0	77595	43	1004090	0	0	104775	0	0	3386	220	26489	833177	2b	1231	0	553412	548002	-30609	28559	0	0	0	77595	0	77451	
1222948																																							8906	11281	0	1245	3302	11343	0	5573	770382	669572	1494	675832	0	5609	0	0	94550	2546	770382	0	0	84269	0	0	7735	522	157563	512009	2b	1231	0	503982	498373	0	0	0	0	4766	94550	0	229837	
1225752																																							14581	1461	84343	0	0	2507	0	12575	283944	251832	2931	273435	0	1971	18672	0	10509	2675	283944	0	0	14747	0	0	4475	0	59740	192092	1a	1231	0	170448	168477	-11388	0	0	0	0	10509	0	0	
1225761	5197916	0	1998562	0	0	0	0	88701	13377569	649589	11945478	0	20663	0	0	1432091	750	13377569	0	0	843917	0	0	678450	0	2a	0	6113053	6092390	-91026	0	0	1432091	0	0													11295889																	0	11295889		1231					0		0					
1225798																																							10784	321	0	0	0	425	0	1747	99797	62575	1085	80395	0	998	16735	0	19402	0	99797	0	0	19402	0	0	0	0	10300	52275	8	1231	0	87518	86520	0	0	0	0	0	19402	0	0	
1228034																																							252	11287	86319	0	1660	14360	311	7987	888339	744499	6531	771204	0	10076	174	0	117135	1105	888339	0	0	117801	0	0	1365	0	198159	546340	1a	1231	0	725431	715355	-3136	50808	0	20000	0	117135	0	0	
1293078																																							1924	1293	24814	0	0	2995	0	4337	172101	148640	876	159516	0	1266	10000	0	12585	583	172101	0	0	6055	0	0	10368	0	49688	98952	1a	1231	0	134670	133404	-4421	3334	0	0	0	12585	0	0	
1356768																																							105925	41909	643924	0	5656	68856	0	155662	4624015	4106918	60971	4231135	0	60741	63246	0	392880	1576	4624015	0	0	292609	0	0	180569	400	1205778	2901140	2a	1231	0	3654322	3593581	-81874	0	0	0	0	392880	8102	0	
1369870																																							3335	2340	5345	0	3014	107	0	1245	15386	0	1663	1663	0	0	0	0	13723	5	15386	0	0	0	0	0	13769	0	0	0	1a	1231	0	0	0	-51	0	0	0	0	13723	0	0	
1386251																																							2042714	171703	1283341	14935	80822	248424	34728	279931	10648000	9380770	112185	9500905	0	82394	0	0	1147095	20863	10648000	0	0	970636	0	20000	180741	5997	3331887	6048883	1a	1231	0	6566670	6484276	-45145	0	0	7950	0	1147095	0	1129	
1387203																																							10683	3809	99114	0	9354	10724	0	2053	269600	249764	967	250731	0	1375	0	0	18869	280	269600	0	0	15117	0	0	21739	582	50086	199678	4	1231	0	134656	133281	-18267	0	0	0	0	18869	0	0	
1387605																																							24573	39812	369477	91	14113	44614	15065	81028	2550278	2072671	30546	2350379	0	25279	217350	0	199899	3500	2550278	0	0	170682	5	0	47189	3612	400462	1672209	2a	1231	0	1983167	1957888	-21472	0	0	0	29812	199899	0	0	
1391778																																							1076102	131127	80659	5590	3019	1	0	604824	8098669	3864223	366092	6824924	0	900867	2594609	0	1273745	17500	8098669	0	0	1045884	2251	0	218861	0	42015	3822208	1a	1231	0	7081742	6180875	-8500	0	0	0	0	1273745	14221	0	
