"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
411062	7755	8919	855	0	0	450	0	0	8919	0	0	-1569	
411174	10178	10162	11	0	0	0	0	0	10162	0	0	5	
411231	8598	8629	108	0	0	0	0	0	8629	0	0	-139	
411240	5316	5418	204	0	0	0	0	0	5418	0	0	-306	
411549	5070	5821	-197	0	-30	447	0	0	5821	0	0	-77	
411576	8844	8711	136	0	0	0	0	0	8711	0	0	-3	
411624	18932	19195	278	0	0	140	0	0	19195	0	0	-401	
411651	26946	26243	627	0	0	0	0	0	26243	0	0	76	
412153	27311	27096	1150	0	0	824	0	0	27096	0	0	-111	
412452	6108	6592	316	0	0	701	0	0	6592	0	0	-99	
412555	20181	20243	-855	0	0	0	0	0	20243	0	0	793	
412667	26262	25209	1053	0	0	0	0	0	25209	0	0	0	
412751	711526	814483	41879	0	0	21000	0	0	814483	0	0	-123836	
412845	41686	40757	1102	0	0	0	0	0	40757	0	0	-173	
412872	6992	7131	-552	0	0	0	0	0	7131	0	0	413	
413141	494475	454037	40252	0	0	0	0	0	454037	0	0	186	
413208	15662652	15470760	332748	0	152	0	35719	0	15470760	0	0	-105289	
413347	7368	7248	147	0	0	0	0	0	7248	0	0	-27	
413543	18814	18852	445	0	0	300	0	0	18852	0	0	-183	
413646	62845	60950	1704	0	0	0	0	0	60950	92	0	99	
413673	12208	12359	255	0	0	112	0	0	12359	0	0	-294	
413758	14856	14865	715	0	0	725	0	0	14865	0	0	1	
414102	59335	59351	1272	0	0	368	0	-888	58463	0	0	-32	
414652	16044	15793	587	0	0	135	0	0	15793	0	0	-201	
414764	85143	83814	2452	0	0	210	0	0	83814	0	0	-913	
414858	18004	17901	647	0	0	0	0	0	17901	0	0	-544	
416245	1480164	1478118	31576	0	0	25000	0	-1391	1476727	0	0	-3139	
416272	9187	9136	240	0	0	0	0	0	9136	0	0	-189	
416339	14265	13952	457	0	0	112	0	0	13952	0	0	-32	
416357	18927	18577	550	0	0	200	0	0	18577	0	0	0	
416656	36852	37469	1141	0	0	771	0	0	37469	0	0	-987	
416674	52566	50869	1539	0	0	357	0	0	50869	0	0	515	
417626	71851	71743	1137	0	0	0	0	0	71743	0	0	-1029	
417710	9073	8979	105	0	0	0	0	0	8979	0	0	-11	
418100	51653	51037	586	0	0	0	0	0	51037	0	0	30	
418249	173775	170711	6083	0	0	2500	0	0	170711	0	0	-519	
418436	3027	2971	56	0	0	0	0	0	2971	0	0	0	
418856	3241	3203	73	0	0	0	0	0	3203	0	0	-35	
419406	402922	408311	-254	0	0	0	0	0	408311	0	0	-5135	
419460	42357	42256	180	0	2	0	0	0	42256	0	0	-81	
419675	116198	116477	2564	0	0	0	0	0	116477	0	0	-2843	
419947	7799	7531	268	0	0	0	0	0	7531	0	0	0	
420578	72187	72999	-4380	0	0	0	0	0	72999	130	0	3438	
420644	38474	38084	953	0	0	0	0	0	38084	0	0	-563	
420653	23110	21806	1376	0	0	0	0	0	21806	0	0	-72	
420877	11987	11717	413	0	0	0	0	0	11717	0	0	-143	
421445	8943	9515	272	0	0	100	0	0	9515	0	0	-744	
421539	16473	16507	134	0	0	109	0	0	16507	0	0	-59	
422059	2664	2958	-240	0	0	0	0	0	2958	0	0	-54	
422116	8751	8604	207	0	0	105	0	0	8604	0	0	45	
422433	303995	302327	3415	0	0	2375	0	0	302327	0	0	628	
422657	12946	12062	894	0	0	0	0	0	12062	0	0	-10	
423159	48680	47507	1247	0	0	0	0	0	47507	0	0	-74	
423449	75910	75150	2256	0	0	0	0	0	75150	0	0	-1496	
423636	18836	18625	231	0	0	0	0	0	18625	25	0	-45	
423739	186988	186163	5480	0	0	4500	0	0	186163	0	0	-155	
424156	16380	16282	432	0	0	120	0	0	16282	0	0	-214	
424240	29709	28260	1371	0	0	0	0	0	28260	0	0	78	
424352	8607	9291	779	0	0	235	0	0	9291	0	0	-1228	
424437	2708	2644	94	0	0	30	0	0	2644	0	0	0	
424633	17598	17153	501	0	0	0	0	0	17153	0	0	-56	
425050	2459	2536	74	0	0	42	0	0	2536	0	0	-109	
425108	39127	39248	464	0	0	0	0	0	39248	0	0	-585	
425818	40081	39921	1803	0	0	1400	0	0	39921	0	0	-243	
425845	38340	37171	1578	0	0	461	0	0	37171	0	0	52	
425911	156250	153434	4519	0	17	964	0	0	153434	0	0	-756	
426057	3180	3206	107	0	0	0	0	0	3206	0	0	-133	
426141	4633	4637	90	0	0	95	0	0	4637	0	0	1	
426534	573720	563513	16928	0	0	8000	0	116	563629	0	0	1163	
426758	9366	9287	226	0	0	0	0	0	9287	0	0	-147	
426945	14336	13399	813	0	0	261	0	0	13399	0	0	385	
427241	30417	33005	797	0	0	684	0	0	33005	0	0	-2701	
427353	92972	91338	2073	0	0	0	0	0	91338	0	0	-439	
427858	12698	12409	362	0	0	50	0	0	12409	0	0	-23	
427960	16305	15575	1151	0	0	469	0	0	15575	0	0	48	
428060	104507	104488	4935	0	0	3400	0	0	104488	0	0	-1516	
428462	25549	24574	562	0	0	200	0	0	24574	0	0	613	
428547	268289	261473	10505	0	0	0	0	0	261473	122	0	-3811	
428855	14718	15049	155	0	0	0	0	0	15049	0	0	-486	
429021	62787	62300	1232	0	0	0	0	0	62300	0	0	-745	
429487	111239	112669	1042	0	0	2505	0	0	112669	95	0	-62	
430036	40211	38448	2175	0	0	262	0	0	38448	0	0	-150	
430054	23856	23401	935	0	0	487	0	0	23401	0	0	7	
430344	37059	36848	1240	0	0	565	0	0	36848	0	0	-464	
431172	3170298	3145886	51595	0	0	31635	0	0	3145886	543	0	3909	
431323	11368	11560	146	0	0	92	0	0	11560	0	0	-246	
431350	4629	4782	187	0	0	96	0	0	4782	0	0	-244	
432058	33525	33185	528	0	0	118	0	0	33185	0	0	-70	
432432	-535	595	516	0	0	0	0	113	708	0	0	-1759	
433505	173083	172387	4076	0	0	0	0	0	172387	0	0	-3380	
433550	30008	30049	448	0	0	383	0	0	30049	0	0	-106	
433608	604804	607233	16790	0	0	10153	0	-71	607162	832	0	-9827	
433859	17188	16822	366	0	0	0	0	0	16822	0	0	0	
433943	49340	46664	2083	0	0	161	0	0	46664	0	0	754	
434203	49307	49717	573	0	0	150	0	0	49717	0	0	-833	
434539	24588	24804	678	0	0	175	0	0	24804	0	0	-719	
435059	21889	22253	866	0	0	383	0	0	22253	0	0	-847	
435077	766329	756343	66123	0	0	38000	0	0	756343	0	0	-18137	
435255	23714	23568	1009	0	0	970	0	0	23568	0	0	107	
435666	14021	13606	410	0	0	0	0	0	13606	0	0	5	
435750	90357	93784	1275	0	0	0	0	0	93784	0	0	-4702	
436159	1474545	1449439	28597	0	0	8500	0	0	1449439	2593	0	2416	
436542	40708	39853	1007	0	0	0	0	0	39853	0	0	-152	
436739	26164	26454	663	0	0	950	0	0	26454	0	0	-3	
436953	91445	89212	3022	0	0	650	0	0	89212	0	0	-139	
437044	9252	9455	96	0	0	0	0	0	9455	0	0	-299	
437914	2501226	2477097	67045	0	0	0	0	0	2477097	0	0	-42916	
439132	33308	32618	1345	0	0	0	0	0	32618	0	0	-655	
439338	318593	313055	9999	0	0	0	0	0	313055	0	0	-4461	
439356	119259	117320	2215	0	0	0	0	0	117320	0	0	-276	
439404	214088	214531	6260	0	0	3900	0	0	214531	0	0	-2803	
439730	15344	15118	343	0	0	0	0	0	15118	0	0	-117	
440857	4477	4541	186	0	0	250	0	0	4541	0	0	0	
440978	5398	5490	-45	0	0	20	0	0	5490	0	0	-27	
441050	78413	74268	4145	0	0	0	0	0	74268	0	0	0	
441078	18976	19620	1	0	0	0	0	0	19620	0	0	-645	
441135	2356	2444	13	0	0	0	0	0	2444	0	0	-101	
441256	247254	241151	6924	0	0	380	0	0	241151	0	0	-441	
441359	65795	66881	586	0	0	100	0	0	66881	0	0	-1572	
441470	2673	2677	-4	0	0	0	0	0	2677	0	0	0	
441630	5574	7099	828	0	-288	1596	0	0	7099	0	0	-469	
442011	34815	35724	-569	0	0	0	0	0	35724	0	0	-340	
442057	5899	5705	294	0	0	110	0	0	5705	0	0	10	
442244	41023	42445	682	0	0	1472	0	0	42445	0	0	-632	
442655	7724	7332	351	0	0	0	0	0	7332	0	0	41	
443148	37473	37015	1377	0	0	1078	0	0	37015	0	0	159	
443205	251772	252967	3014	0	0	0	0	0	252967	0	0	-4209	
443353	57411	58137	1144	0	0	1800	0	0	58137	0	0	-70	
443625	17274	17444	313	0	0	375	0	0	17444	0	0	-108	
443634	17753	17782	347	0	0	0	0	0	17782	0	0	-376	
444350	89874	88743	2370	0	0	1438	0	0	88743	0	0	199	
444556	51719	52751	1629	0	0	1500	0	0	52751	0	0	-1161	
444677	5314	5372	-58	0	0	0	0	0	5372	0	0	0	
445674	17910	17905	28	0	0	0	0	0	17905	0	0	-23	
445955	46707	47356	307	0	0	0	0	0	47356	0	0	-956	
446130	13814	14316	457	0	0	0	0	0	14316	0	0	-959	
446149	13669	13565	194	0	0	88	0	0	13565	0	0	-2	
446176	16512	17060	-57	0	0	0	0	0	17060	0	0	-491	
446877	27687	26577	684	0	0	0	0	0	26577	0	0	426	
447070	73344	75066	-923	0	0	0	0	0	75066	0	0	-799	
447100	122959	123388	559	0	0	0	0	-64	123324	0	0	-924	
447557	58276	54839	3478	0	0	72	0	0	54839	0	0	31	
448040	91993	88980	3427	0	90	530	0	0	88980	0	0	26	
448554	66702	66848	1894	0	0	2150	0	0	66848	0	0	110	
449038	23064	22471	592	0	0	0	0	0	22471	0	0	1	
449430	27286	27244	254	0	0	0	0	0	27244	0	0	-212	
449832	16198	16914	343	0	0	134	0	0	16914	0	0	-925	
449935	29362	29508	919	0	0	1000	0	0	29508	0	0	-65	
450632	77100	75640	2688	0	0	1133	0	0	75640	0	0	-95	
450669	3816	3911	541	0	0	0	0	0	3911	0	0	-636	
450753	-28492	-20055	-875	0	0	0	0	0	-20055	0	0	-7562	
450856	819334	780943	27224	0	0	2500	0	0	780943	0	0	13667	
450959	72365	68234	1816	0	3000	0	0	0	68234	0	0	-685	
451068	46020	46234	1376	0	0	2062	0	0	46234	5	0	467	
451246	16489	16635	211	0	0	35	0	0	16635	0	0	-322	
451273	99026	98829	211	0	0	0	0	0	98829	0	0	-14	
451965	163345000	162969000	5363000	0	0	4000000	0	-28000	162941000	0	0	-959000	
452159	38986	37977	1015	0	0	112	0	0	37977	0	0	106	
452739	14263	14210	151	0	0	0	0	0	14210	0	0	-98	
452841	23122	23319	155	0	0	0	0	0	23319	0	0	-352	
453147	14390	13912	540	0	0	0	0	0	13912	0	0	-62	
453446	56401	57942	933	0	0	0	0	0	57942	0	0	-2474	
454546	36727	36824	968	0	0	425	0	0	36824	0	0	-640	
454658	15340	17184	729	0	0	1372	0	0	17184	0	0	-1201	
454676	161259	158748	2170	0	0	0	0	0	158748	0	0	341	
454975	26624	26404	220	0	0	0	0	0	26404	0	0	0	
455150	30021	29323	1194	0	0	0	0	0	29323	0	0	-496	
455253	56160	55933	613	0	0	600	0	0	55933	0	0	214	
455459	29250	29203	697	0	0	0	0	0	29203	0	0	-650	
455552	69091	69658	1878	0	0	4000	0	0	69658	0	0	1555	
455945	23641	22815	883	0	0	78	0	0	22815	0	0	21	
455972	281674	279883	3434	0	0	1724	0	0	279883	0	0	81	
456045	3689181	3676561	103819	0	0	68844	0	0	3676561	0	0	-22355	
456054	32039	31947	628	0	0	321	0	0	31947	0	0	-215	
456344	7657	7548	109	0	0	0	0	0	7548	0	0	0	
456755	28595	28994	829	0	0	469	0	0	28994	0	0	-759	
457060	32957	32225	787	0	0	125	0	0	32225	0	0	70	
457220	52654	56022	807	0	0	750	0	0	56022	0	0	-3425	
457426	11879	10676	599	0	0	0	0	0	10676	0	0	604	
457752	40984	41490	-69	0	0	0	0	0	41490	0	0	-437	
458142	31077	30719	494	0	0	0	0	0	30719	0	0	-136	
458544	56621	56925	1015	0	0	1190	0	0	56925	0	0	-129	
458665	44705	42840	2433	0	0	93	0	0	42840	0	0	-475	
458946	13163	13088	373	0	0	175	0	0	13088	0	0	-123	
459130	53992	53754	1049	0	0	0	0	0	53754	0	0	-811	
459372	74903	74128	775	0	0	0	0	0	74128	0	0	0	
459644	5156	5271	299	0	0	191	0	0	5271	0	0	-223	
459671	265202	259196	4816	0	0	0	0	0	259196	0	0	1190	
460033	341246	339922	4941	0	0	4000	0	0	339922	86	0	297	
460275	6411	6323	70	0	0	0	0	0	6323	0	0	18	
460332	57110	54908	2202	0	0	0	0	0	54908	0	0	0	
460350	6971	7009	142	0	0	62	0	0	7009	0	0	-118	
460556	9160	9203	-108	0	56	0	0	0	9203	0	0	9	
460770	18118	18954	164	0	0	1000	0	0	18954	0	0	0	
461058	13492	13083	665	0	0	611	0	0	13083	0	0	355	
463605	35210	35301	710	0	0	150	0	0	35301	-82	0	-569	
463650	158396	153731	4629	0	0	0	0	0	153731	0	0	36	
463735	3746272	3712718	110941	0	0	45000	0	0	3712718	0	0	-32387	
464853	5170	5089	269	0	0	188	0	0	5089	0	0	0	
465038	40965	39730	1234	0	0	0	0	0	39730	0	0	1	
465243	32837	32676	1099	0	0	673	0	0	32676	0	0	-265	
465524	12404	12584	310	0	0	255	0	0	12584	0	0	-235	
465618	123973	123451	2913	0	0	1260	0	0	123451	0	0	-1131	
465672	22063	22032	222	0	0	0	0	0	22032	0	0	-191	
466044	23886	23782	506	0	0	390	0	0	23782	0	0	-12	
466240	77141	80780	518	0	0	0	0	0	80780	0	0	-4157	
466754	85924	83936	2415	0	0	0	0	0	83936	18	0	-445	
466932	17139	16775	419	0	0	0	0	0	16775	0	0	-55	
467144	9194	9222	88	0	0	0	0	0	9222	0	0	-116	
467470	18013	17998	-1	0	0	0	0	0	17998	0	0	16	
467658	76930	76465	2712	0	0	700	0	0	76465	0	0	-1547	
467733	5643	5850	-57	0	0	0	0	-38	5812	0	0	-112	
468673	35527	34134	1311	0	0	0	0	0	34134	22	0	60	
468806	351913	327540	13865	0	1182	75	0	0	327540	9429	0	-28	
469250	2364	2352	12	0	0	0	0	0	2352	0	0	0	
469559	23347	23910	1162	0	0	300	0	0	23910	0	0	-1425	
469737	24866	27345	3087	0	0	4736	0	0	27345	0	0	-830	
470032	14105	14150	546	0	0	250	0	0	14150	0	0	-341	
470050	1322970	1320249	49558	0	0	9500	0	0	1320249	342	0	-37679	
470434	15708	15943	-215	0	0	0	0	0	15943	0	0	-20	
470452	164781	169374	2541	0	0	3230	0	0	169374	0	0	-3904	
471057	7834	7856	98	0	0	0	0	0	7856	0	0	-120	
472018	13125	12942	435	0	0	0	0	0	12942	0	0	-252	
472045	12365	12965	150	0	0	464	0	-132	12833	0	0	-154	
472148	2857	2832	110	0	0	0	0	-1	2831	0	0	-84	
472250	3047	2949	87	0	0	26	0	37	2986	0	0	0	
472531	13481	13329	608	0	0	200	0	0	13329	0	0	-256	
472616	52260	51542	1251	0	0	289	0	0	51542	0	0	-244	
472951	8184	7899	285	0	0	0	0	0	7899	0	0	0	
472979	49521	50079	631	0	0	0	0	0	50079	0	0	-1189	
473042	157728	155938	5076	0	0	2000	0	0	155938	0	0	-1286	
473257	13587	14690	475	0	0	1300	0	-6	14684	0	0	-272	
473266	190896	191777	5173	0	0	3000	0	0	191777	0	0	-3054	
473501	1038738	1029883	-18556	0	0	0	0	0	1029883	-1189	0	28600	
473930	58013	56528	1685	0	0	0	0	0	56528	0	0	-200	
474058	10114	11236	-2014	0	0	200	0	0	11236	0	0	1092	
474245	9701	9486	325	0	0	110	0	0	9486	0	0	0	
474254	342933	348236	13314	0	0	8615	0	0	348236	0	0	-10002	
474357	15236	15187	262	0	0	200	0	0	15187	0	0	-13	
474450	24288	24146	468	0	0	200	0	0	24146	0	0	-126	
474544	7094	6953	258	0	0	117	0	0	6953	0	0	0	
474656	10858	10606	286	0	0	0	0	0	10606	0	0	-34	
474759	917226	906230	15373	0	0	0	0	0	906230	357	0	-4734	
474919	2855337	2784011	67060	0	0	0	0	0	2784011	1253	0	3013	
475345	20589	20894	338	0	0	577	0	0	20894	0	0	-66	
475354	35136	39251	561	0	0	1435	0	0	39251	0	0	-3241	
475653	48163	48025	226	0	0	0	0	0	48025	0	0	-88	
475756	22863	22956	926	0	0	1125	0	0	22956	0	0	106	
476445	10504	10318	456	0	0	181	0	0	10318	0	0	-89	
476472	24270	24113	165	0	0	0	0	0	24113	0	0	-8	
476539	18125	18356	260	0	0	0	0	0	18356	0	0	-491	
476810	165900000	162945000	3373000	0	11000	0	0	0	162945000	-166000	0	-263000	
477303	36409	37623	775	0	0	441	0	0	37623	0	0	-1548	
477321	62167	63590	2116	0	0	560	0	0	63590	0	0	-2979	
477349	39791	39372	1058	0	0	354	0	0	39372	0	0	-285	
477648	45198	44006	1594	0	50	199	0	0	44006	0	0	-253	
477844	23371	22719	959	0	0	150	0	0	22719	0	0	-157	
478140	14874	14947	365	0	0	93	0	0	14947	0	0	-345	
478195	44626	44514	230	0	11	0	0	0	44514	0	0	-129	
478533	8591	8667	205	0	0	110	0	0	8667	0	0	-171	
479071	27109	25795	1329	0	0	30	0	0	25795	0	0	15	
479268	684019	660588	20598	0	0	0	0	0	660588	0	0	2833	
479370	40196	40447	894	0	0	750	0	0	40447	0	0	-395	
479446	25776	25987	474	0	0	0	0	0	25987	0	0	-685	
479567	4206	4368	226	0	0	134	0	-500	3868	0	0	246	
479754	19521	19184	688	0	0	324	0	0	19184	0	0	-27	
479839	69294	69571	2603	0	0	2200	0	0	69571	0	0	-680	
480059	12778	13385	216	0	0	549	0	0	13385	0	0	-274	
480228	237333000	236206000	6410000	0	0	5000000	0	0	236206000	0	0	-283000	
480246	4365	4534	59	0	0	0	0	0	4534	0	0	-228	
480330	3669	3708	-36	0	0	0	0	0	3708	0	0	-3	
480433	26489	26125	750	0	0	347	0	0	26125	0	0	-39	
480723	18175	18413	-28	0	0	0	0	0	18413	0	0	-210	
480853	23501	22269	1148	0	0	0	0	0	22269	0	0	84	
481159	32376	34258	3054	0	0	4974	0	0	34258	0	0	38	
481177	150777	151717	2953	0	156	2200	0	0	151717	0	0	-1849	
481430	51833	53120	962	0	0	1443	0	0	53120	0	0	-806	
481579	12971	13031	112	0	0	221	0	0	13031	0	0	49	
481627	58399	57143	1744	0	0	392	0	0	57143	0	0	-96	
481748	2382	2482	250	0	0	200	0	0	2482	0	0	-150	
481944	27194	26810	406	0	0	0	0	0	26810	0	0	-22	
482053	49584	48353	1439	0	0	570	0	0	48353	0	0	362	
482156	199962	197490	3779	0	0	0	0	0	197490	0	0	-1307	
482370	4414	4484	-45	0	0	0	0	0	4484	0	0	-25	
482446	17245	17524	339	0	0	0	0	0	17524	0	0	-618	
483274	117929	117920	9	0	0	0	0	0	117920	0	0	0	
483537	11400	11329	396	0	0	100	0	0	11329	0	0	-225	
483751	54150	52233	1560	0	0	25	0	0	52233	0	0	382	
484057	12146	12136	532	0	0	0	0	0	12136	0	0	-522	
484776	33994	33409	803	0	0	86	0	0	33409	0	0	-132	
485054	9919	10256	394	0	0	546	0	0	10256	0	0	-185	
485139	10922	11250	259	0	0	350	0	0	11250	0	0	-237	
485214	23133	22786	406	0	0	16	0	0	22786	0	0	-43	
485456	35620	35733	878	0	0	0	0	0	35733	0	0	-991	
485559	8788756	8952831	225159	0	0	310000	4882	8312	8961143	16	0	-82680	
487142	19306	19518	204	0	0	305	0	0	19518	0	0	-111	
487357	59912	60027	2638	0	0	1431	0	0	60027	0	0	-1322	
488318	90043	87527	2530	0	12	0	0	0	87527	0	0	-26	
488420	7610	7400	217	0	0	0	0	118	7518	0	0	-125	
488653	28852	26738	2187	0	0	0	0	0	26738	0	0	-73	
488756	20053	19730	534	0	0	400	0	0	19730	0	0	189	
489155	12368	12154	272	0	-58	0	0	0	12154	0	0	0	
489249	8407	8155	286	0	0	6	0	0	8155	0	0	-28	
489548	59213	59712	2509	0	0	700	0	-1446	58266	0	0	-862	
489623	1007828	991028	37004	0	0	20000	0	0	991028	0	0	-204	
490179	5509	5553	-34	0	0	0	0	0	5553	0	0	-10	
490348	12837	12547	290	0	0	0	0	0	12547	0	0	0	
490450	164836	163995	715	0	0	256	0	0	163995	0	0	382	
490843	8908	9029	192	0	0	0	0	0	9029	0	0	-313	
490955	2970	2957	13	0	0	0	0	0	2957	0	0	0	
491224	21723000	21324000	748000	0	0	250000	0	0	21324000	-9000	0	-90000	
491402	62183	62444	1107	0	-193	0	0	0	62444	0	0	-1175	
491653	8365	8019	331	0	0	194	0	0	8019	0	0	209	
491934	288451	281337	5816	0	0	0	0	0	281337	0	0	1298	
492650	140585	136152	7906	0	0	0	0	0	136152	0	0	-3473	
492810	5922	5817	190	0	0	0	0	0	5817	0	0	-85	
493077	9106	9391	15	0	0	0	0	0	9391	0	0	-300	
493152	22109	22281	733	0	0	500	0	0	22281	0	0	-405	
493741	36580	35836	2066	0	0	0	0	0	35836	0	0	-1322	
493844	88551	86884	2298	0	0	616	0	0	86884	0	0	-15	
494261	3777369	3735469	41828	0	0	0	0	0	3735469	4394	0	-4322	
494654	55541	54440	1094	0	0	0	0	0	54440	0	0	7	
495419	77423	79672	1014	0	0	800	0	0	79672	0	0	-2463	
495558	16400	16304	483	0	0	403	0	0	16304	0	0	16	
496434	11790	11866	90	0	0	115	0	0	11866	0	0	-51	
496845	42238	42105	1014	0	0	500	0	0	42105	0	0	-381	
496957	3442	3476	-12	0	0	13	0	0	3476	0	0	-9	
497039	199238	194003	8254	0	0	3000	0	0	194003	0	0	-19	
497404	46758867	46280437	34716	0	0	125000	0	0	46280437	0	0	568714	
497655	22278	21630	648	0	0	0	0	0	21630	0	0	0	
497851	19085	19159	171	0	0	0	0	0	19159	0	0	-245	
497954	78454	78008	1179	0	0	0	0	0	78008	13	0	-746	
498148	91767	92648	2611	0	0	3000	0	0	92648	0	0	-492	
498317	137891	137087	2522	0	0	1250	0	0	137087	0	0	-468	
498362	205935	202777	3263	0	0	0	0	0	202777	0	0	-105	
498456	8889	8864	25	0	0	0	0	0	8864	0	0	0	
498531	123056	121895	2499	0	0	905	0	0	121895	0	0	-433	
498625	17517	17422	160	0	0	0	0	0	17422	0	0	-65	
498942	8637	8600	231	0	0	59	0	0	8600	0	0	-135	
499154	12010	12067	314	0	0	0	36	0	12067	0	0	-335	
499453	94425	94168	2077	0	0	2000	0	0	94168	0	0	180	
499501	140357	139308	1547	0	0	0	0	0	139308	0	0	-498	
499743	19068	19369	691	0	0	1022	0	0	19369	0	0	30	
499752	17383	17488	995	0	0	1100	0	0	17488	0	0	0	
499855	49109	49641	1004	0	0	1300	0	0	49641	0	0	-236	
500256	58046	55643	2403	0	0	0	0	0	55643	0	0	0	
500658	11221	11014	397	0	0	188	0	0	11014	0	0	-2	
501105	25983939	25707178	547506	0	0	200000	0	0	25707178	58368	0	-129113	
501132	72077	72251	2288	0	0	0	0	0	72251	0	0	-2462	
501459	137764	137489	1875	0	0	1865	0	0	137489	0	0	265	
501655	7261	7280	188	0	0	76	0	0	7280	0	0	-131	
501767	34440	31937	2700	0	0	0	0	0	31937	0	0	-197	
501815	65854	64912	1300	0	0	400	0	0	64912	0	0	42	
502111	105402	103158	9352	0	0	7114	0	0	103158	0	0	6	
502447	10269	10539	202	0	0	0	0	0	10539	-321	0	-151	
502559	25612	24872	1165	0	0	400	0	0	24872	0	0	-25	
502652	49667	49414	257	0	0	46	0	0	49414	14	0	28	
502746	37944	36286	1430	0	0	0	0	0	36286	0	0	228	
502849	185988	189078	-191	0	0	0	0	0	189078	0	0	-2899	
503547	6285	6241	63	0	0	0	0	9	6250	0	0	-28	
503640	10435	9803	-101	0	750	0	0	0	9803	0	0	-17	
504142	9880	10133	368	0	0	600	0	0	10133	0	0	-21	
504311	41515	41080	545	0	0	150	0	0	41080	0	0	40	
504535	32556	30583	1919	0	0	150	0	0	30583	0	0	204	
504647	12543	12570	329	0	0	400	0	0	12570	0	0	44	
504713	61590731	61526628	1411196	0	0	1100000	0	0	61526628	0	0	-247093	
505550	67564	65114	2264	0	0	0	0	0	65114	32	0	154	
505916	5942	5966	111	0	0	110	0	0	5966	0	0	-25	
506922	1831851	1831552	22831	0	0	18290	0	0	1831552	1231	0	-5473	
507068	252455	255409	4872	0	0	2229	0	0	255409	0	0	-5597	
507152	73596	74300	3587	0	0	4249	0	0	74300	0	0	-42	
507349	5381	5653	193	0	0	300	0	0	5653	0	0	-165	
507509	136440	135938	1296	0	0	0	0	0	135938	0	0	-794	
508270	8704	8660	44	0	0	0	0	0	8660	0	0	0	
508346	172344	174093	5494	0	0	5000	0	0	174093	0	0	-2243	
508355	40446	39289	1073	0	0	0	0	0	39289	0	0	84	
509811	728031	724013	18463	0	0	9000	0	-1961	722052	0	0	-3484	
509857	2439	2517	20	0	0	25	0	0	2517	0	0	-73	
509950	1378140	1348961	23070	0	0	4000	0	0	1348961	0	0	10109	
510330	41638	42716	1285	0	0	1414	0	0	42716	0	0	-949	
510648	15091	14811	471	0	0	0	0	0	14811	0	0	-191	
510871	1608030	1627172	73950	0	0	78824	2093	0	1627172	2890	0	-15065	
510938	60112	59706	1465	0	0	620	0	0	59706	0	0	-439	
510947	8944	8956	306	0	0	170	0	0	8956	0	0	-148	
511832	60642	58798	1846	0	0	0	0	0	58798	0	0	-2	
513256	52605	52366	2774	0	0	1050	0	0	52366	0	0	-1485	
513322	7424	7607	45	0	0	168	0	0	7607	0	0	-60	
513340	52846	52708	1396	0	0	989	0	0	52708	0	0	-269	
513546	20311	20315	688	0	0	0	0	0	20315	0	0	-692	
513854	8894	9560	481	0	0	1110	0	0	9560	0	0	-37	
513920	190	560	-83	0	0	0	0	0	560	0	0	-287	
514048	57849	57694	2299	0	0	2144	0	0	57694	0	0	0	
514057	2742	2659	83	0	0	0	0	0	2659	0	0	0	
514066	148535	147950	1715	0	0	95	0	0	147950	0	0	-1035	
514132	51373	53699	2274	0	0	4000	0	0	53699	0	0	-600	
514356	4134	4105	29	0	0	0	0	0	4105	0	0	0	
514655	74033	74632	562	0	0	150	0	0	74632	0	0	-1011	
514936	32735	31590	1163	0	0	0	0	0	31590	0	0	-18	
515979	6834	6740	94	0	0	0	0	0	6740	0	0	0	
516154	20895	20374	871	0	0	350	0	0	20374	0	0	0	
516855	91825	88069	4148	0	0	600	0	0	88069	0	0	208	
516873	16526	17797	-1005	0	0	0	0	0	17797	0	0	-266	
517049	164434	162964	5407	0	0	4000	0	0	162964	0	0	63	
517357	110208	106453	6098	0	0	2250	0	0	106453	0	0	-93	
517441	32763	32816	603	0	0	388	0	0	32816	0	0	-268	
517674	109015	110016	756	0	0	0	0	0	110016	0	0	-1757	
518037	44521	44890	2949	0	0	0	0	0	44890	0	0	-3318	
518176	13282	13693	-317	0	0	0	0	0	13693	0	0	-94	
518354	10490	10386	104	0	0	0	0	0	10386	0	0	0	
518877	13426	13006	375	0	0	0	0	0	13006	0	0	45	
519146	20852	21173	1033	0	0	608	0	0	21173	0	0	-746	
519360	38662	38844	-182	0	0	0	0	0	38844	0	0	0	
519445	11455	11300	307	0	0	37	0	0	11300	0	0	-115	
519874	7247	7542	-329	0	0	0	0	0	7542	0	0	34	
520003	125756	126249	1000	0	0	0	0	0	126249	0	0	-1493	
520423	49961	50547	593	0	0	683	0	0	50547	0	0	-496	
520777	45419	46867	-692	0	0	0	0	0	46867	0	0	-756	
521064	4577	4498	222	0	0	0	0	0	4498	0	0	-143	
521158	58494	57047	1979	0	0	778	0	-10	57037	0	0	256	
521970	35977	35335	650	0	0	0	0	0	35335	0	0	-8	
522034	2875	3341	-7	0	0	31	0	0	3341	0	0	-428	
522454	6216	6378	-47	0	0	0	0	0	6378	0	0	-115	
522605	487592	483954	11572	0	0	5249	0	0	483954	0	0	-2685	
