"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
2562164																																																																																						302595	34896	34896	8.5647%	10.9971%	9.7289%	267699	2751599	3125621	-2334	0			2.9971%							124904	3125698								0	0	0		0		142872	9.7289%	1	0	265442	0	77	0	-2334	0	0	0		0	267699	0	0	267699	0	0	0	0	0	0	0	0	0	34896	0	77	0			
2567123																																																																																						805280	0	0	95.5444%	334.9110%	334.9110%	805280	240446	842833	-423	0	842833	95.5444%	326.9110%			0				214529	1423917								0	0	0		0		1171835	334.9110%	1	0	1385941	566393	14691	0	-423	0	0	0		0	805280	0	0	805280	0	0	0	0	0	0	0	0	0	0	0	581084	0		2.5000%	
2568063																																																																																						86263	2879	2879	7.8350%	16.2141%	15.6730%	83384	532024	1064249	-1183	0			8.2141%							71884	1064249								0	0	0		0		11500	15.6730%	1	0	82201	0	0	0	-1183	0	0	0		0	83384	0	0	83384	0	0	0	0	0	0	0	0	0	2879	0	0	0			
2576134																																																																																						306618	25667	25667	14.7288%	14.9613%	13.7089%	280951	2049404	1907490	0	51064			6.9613%							266777	1970855								0	0	0		0		26475	13.7089%	1	0	293252	9474	2827	0	0	0	0	0		0	280951	0	0	280951	0	0	0	0	0	0	0	0	0	25667	0	12301	0			
2577739																																																																																						22884	1113	1113	8.0040%	16.9383%	16.1145%	21771	135102	272003	-6828	0			8.9383%							14982	272236								0	0	0		0		7022	16.1145%	1	0	15176	233	0	0	-6828	0	0	0		0	21771	0	0	21771	0	0	0	0	0	0	0	0	0	1113	0	233	0			
2580243																																																																																						96483	9074	9074	9.4182%	12.6598%	11.4691%	87409	762123	928086	-3479	0			4.6598%							49033	928086								0	0	0		0		38376	11.4691%	1	0	83930	0	0	0	-4837	1358	0	0		0	87409	0	0	87409	0	0	0	0	0	0	0	0	0	9074	0	0	0			
2587916																																																																																						55802	5361	5361	7.7299%	13.0265%	11.7750%	50441	428374	652540	-20052	0			5.0265%							17420	652540								0	0	0		0		33021	11.7750%	1	0	30389	0	0	0	-20052	0	0	0		0	50441	0	0	50441	0	0	0	0	0	0	0	0	0	5361	0	0	0			
2594240																																																																																				3552312	0				10.3789%			318832		3071930	-49909	0										-669	3082321	0	0.0000%	31858	0	723855	755713	21.2738%	0	0	0	0	1		329892		1	0	279314	0	0	10391	-49909	0	0	0		0	318832	0	0	318832	0	0	0	0	0	0						10391	0	834		
2594419																																																																																						38732	2008	2008	7.1338%	23.8285%	22.5931%	36724	162545	514792	-7032	0			15.8285%							10269	514792								0	0	0		0		26455	22.5931%	1	0	29692	0	0	0	-7032	0	0	0		0	36724	0	0	36724	0	0	0	0	0	0	0	0	0	2008	0	0	0			
2596646																																																																																						232541	18445	18445	9.0182%	10.5250%	9.6902%	214096	2209415	2374042	-37465	0			2.5250%		0					161832	2374644								0	0	0		0		52866	9.6902%	1	0	177233	549	53	0	-37465	0	0	0		0	214096	0	0	214096	0	0	0	0	0	0	0	0	0	18445	0	602	0			
2597223																																																																																						28079	0	0	84.9155%	184.5967%	184.5967%	28079	15211	33067	-990	0			176.5967%							23079	33067								0	0	0		0		5000	184.5967%	1	0	27089	0	0	0	-990	0	0	0		0	28079	0	0	28079	0	0	0	0	0	0	0	0	0	0	0	0	0			
2597232																																																																																				18464	0				78.7995%			15176		19259	0	0										0	19413	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		15330		0	0	15330	0	0	154					0	0	15176	0	0	15176	0	0	0	0	0	0						154	0	0		
2598396																																																																																						14662	1266	1266	7.9243%	14.5769%	13.3182%	13396	100584	169049	-3061	0			6.5769%							1479	169846								0	0	0		0		12714	13.3182%	1	0	11132	0	0	797	-3061	0	0	0		0	13396	0	0	13396	0	0	0	0	0	0	0	0	0	1266	0	797	0			
2600039																																																																																						319924	0	0	58.0709%	167.1363%	167.1363%	319924	191415	550920	0	0			159.1363%							164015	1222735								0	0	0		0		827724	167.1363%	1	0	991739	134206	537609	0	0	0	0	0		0	319924	0	0	319924	0	0	0	0	0	0	0	0	0	0	0	671815	0			
2602828																																																																																				52959	0				15.5142%			7599		48981	0	0										-418	48981	0	0.0000%	2327	0	1654	3981	7.5171%	0	0	0	0	1		8017		1	0	7599	0	0	0	0	0	0	0		0	7599	0	0	7599	0	0	0	0	0	0						0	0	0		
2605566																																																																																						75488	0	0	17.5623%	19.7347%	19.7347%	75488	382514	429831	0	0			11.7347%							37988	429831								0	0	0		0		37500	19.7347%	1	0	75488	0	0	0	0	0	0	0		0	75488	0	0	75488	0	0	0	0	0	0	0	0	0	0	0	0	0			
2607412																																																																																				81949	0				41.1549%			33296		80904	0	0										27954	80904	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		5342		1	0	33296	0	0	0	0	0	0	0		0	33296	0	0	33296	0	0	0	0	0	0						0	0	0		
2608754																																																																																						618552	42246	42246	11.5518%	13.6014%	12.6724%	576306	4547710	4988900	-65341	0			5.6014%			0				203302	5021533								0	0	0		0		405638	12.6724%	1	0	543599	32171	463	0	-65341	0	0	0		0	576306	0	0	576306	0	0	0	0	0	0	0	0	0	42246	0	32633	0			
2610784																																																																																						8781	832	832	8.6196%	12.6271%	11.4307%	7949	69541	92220	-481	0			4.6271%							708	92220								0	0	0		0		7241	11.4307%	1	0	7468	0	0	0	-481	0	0	0		0	7949	0	0	7949	0	0	0	0	0	0	0	0	0	832	0	0	0			
2614344																																																																																				369605	0				10.3354%			37998		367648	-8025	0										20854	367648	0	0.0000%	36112	0	236	36348	9.8343%	0	0	0	0	1		17144		1	0	29973	0	0	0	-8025	0	0	0		0	37998	0	0	37998	0	0	0	0	0	0						0	0	0		
2615190																																																																																						1319949	69337	69337	22.6484%	27.1368%	25.7113%	1250612	4864062	5521854	-8200	0			19.1368%							1185731	5521854								0	0	0		0		64881	25.7113%	1	0	1242412	0	0	0	-8200	0	0	0		0	1250612	0	0	1250612	0	0	0	0	0	0	0	0	0	69337	0	0	0			
2615220																																																																																				258240	0				10.9615%			28234		257575	-5972	0										19490	257581	0	0.0000%	22603	0	1639	24242	9.3874%	0	0	0	0	1		8750		1	0	22268	0	6	0	-5972	0	0	0		0	28234	0	0	28234	0	0	0	0	0	0						6	0	2438		
2618780																																																																																						3987720	265346	419542	11.4803%	16.3235%	14.6061%	3568178	24429366	31080789	-418943	-9404			8.3235%			2				2435509	31110931								0	0	0		0		1012215	13.9512%	1	0	3028781	1496	1011	0	-304310	-66393	0	-48240		37039	3408178	0	0	3408178	160000	0	0	160000	0	160000	154196	0	0	419542	0	39546	0			
2619714																																																																																				351364	0				12.6931%			44319		349158	-2516	0										21687	349158	0	0.0000%	14669	0	10352	25021	7.1211%	0	0	0	0	1		22632		1	0	41803	0	0	0	-2516	0	0	0		0	44319	0	0	44319	0	0	0	0	0	0						0	0	46051		
2621285																																																																																				131664	0				9.5034%			11936		125597	-2812	0										1730	125783	0	0.0000%	22999	0	0	22999	17.4679%	0	0	0	0	1		10392		1	0	9310	0	186	0	-2812	0	0	0		0	11936	0	0	11936	0	0	0	0	0	0						186	0	0		
2621940																																																																																						18869	1331	1331	10.9778%	17.7587%	16.5060%	17538	106252	159759	-6513	0			9.7587%							13898	159759								0	0	0		0		3640	16.5060%	1	0	11025	0	0	0	-6513	0	0	0		0	17538	0	0	17538	0	0	0	0	0	0	0	0	0	1331	0	0	0			
2624400																																																																																						154891	9377	9377	9.4761%	11.3540%	10.6667%	145514	1364193	1535590	-11711	0			3.3540%			2				76881	1535590								0	0	0		0		68904	10.6667%	1	0	134074	0	0	0	-11410	-29	0	-1		0	145514	0	0	145514	0	0	0	0	0	0	0	0	0	9377	0	0	0			
2625724																																																																																						127365	10174	10174	12.3578%	15.7440%	14.4863%	117191	808976	948313	-2373	0			7.7440%							63230	948313								0	0	0		0		53961	14.4863%	1	0	114818	0	0	0	-2373	0	0	0		0	117191	0	0	117191	0	0	0	0	0	0	0	0	0	10174	0	0	0			
2631172																																																																																						45101	2852	2852	9.3253%	14.6181%	13.6937%	42249	308529	453060	-16013	0			6.6181%							20459	455780								0	0	0		0		24510	13.6937%	1	0	28956	2704	16	0	-16013	0	0	0		0	42249	0	0	42249	0	0	0	0	0	0	0	0	0	2852	0	2720	0			
2631846																																																																																						97092	7597	7597	7.2614%	12.5572%	11.5747%	89495	773195	1232480	-73766	0			4.5572%							30495	1232480								0	0	0		0		59000	11.5747%	1	0	15729	0	0	0	-73782	16	0	0		0	89495	0	0	89495	0	0	0	0	0	0	0	0	0	7597	0	0	0			
2634191																																																																																						2544147	184735	184735	8.9700%	13.5845%	12.5981%	2359412	18728304	26303388	-474338	0			5.5845%			2				813490	27320444								0	0	0		0		2562978	12.5981%	1	0	2902130	984714	31089	1253	-465416	0	0	-8922		0	2359412	0	0	2359412	0	0	0	0	0	0	0	0	0	184735	0	1017056	0			
2634351																																																																																						285559	15285	15285	9.4352%	17.3670%	16.4374%	270274	1644258	2864538	-31576	0			9.3670%							113678	2864538								0	0	0		0		156595	16.4374%	1	0	238697	0	0	0	-31649	0	0	72		0	270274	0	0	270274	0	0	0	0	0	0	0	0	0	15285	0	0	0			
2641827																																																																																						6677	0	0	90.7694%	274.5477%	274.5477%	6677	2432	7356	0	0			266.5477%							4217	7356								0	0	0		0		2460	274.5477%	1	0	6677	0	0	0	0	0	0	0		0	6677	0	0	6677	0	0	0	0	0	0	0	0	0	0	0	0	0			
2642598																																																																																						60453	3779	3779	9.5240%	16.4323%	15.4051%	56674	367892	595067	-23879	0			8.4323%							32814	598117								0	0	0		0		26910	15.4051%	1	0	35845	3050	0	0	-23879	0	0	0		0	56674	0	0	56674	0	0	0	0	0	0	0	0	0	3779	0	3050	0			
2643595																																																																																						35497	2744	2744	11.9117%	16.2520%	14.9957%	32753	218416	274966	-2526	0			8.2520%			0				23263	274966								0	0	0		0		9490	14.9957%	1	0	30227	0	0	0	-2526	0	0	0		0	32753	0	0	32753	0	0	0	0	0	0	0	0	0	2744	0	0	0			
2649122																																																																																						238190	14588	14588	8.1152%	13.2274%	12.4173%	223602	1800734	2755344	-89716	0			5.2274%			0				159713	2781058								0	0	0		0		89603	12.4173%	1	0	159600	25081	633	0	-69052	0	0	-20664		0	223602	0	0	223602	0	0	0	0	0	0	0	0	0	14588	0	25714	0			
2649177																																																																																				789920	0				10.0599%			80592		801118	-39480	0						0	0	0	0	16382	801118	0	0.0000%	2291	0	0	2291	0.2900%	0	0	0	0	1		64210		1	0	41112	0	0	0	-39480	0	0	0		0	80592	0	0	80592	0	0	0	0	0	0						0	0	3573852		
2651899																																																																																						10941	0	0	75.2321%	120.0856%	120.0856%	10941	9111	14543	-169	0			112.0856%							6328	14543								0	0	0		0		4613	120.0856%	1	0	10772	0	0	0	-169	0	0	0		0	10941	0	0	10941	0	0	0	0	0	0	0	0	0	0	0	0	0			
2652092																																																																																						1412879	71532	71532	11.7836%	14.9889%	14.2300%	1341347	9426193	11383132	-198732	0			6.9889%			2				853954	11487365								0	0	0		0		591626	14.2300%	1	0	1246848	104168	65	0	-154773	0	0	-43959		0	1341347	0	0	1341347	0	0	0	0	0	0	0	0	0	71532	0	104233	0			
2654911																																																																																						635592	5749	5749	6.9562%	14.5090%	14.3778%	629843	4380668	9054374	-429314	0			6.5090%			0				279973	9054374								0	0	0		0		349870	14.3778%	1	0	200529	0	0	0	-429314	0	0	0		0	629843	0	0	629843	0	0	0	0	0	0	0	0	0	5749	0	0	0			
2661861																																																																																				804494	0				11.8909%			100326		843718	-22722	0										26338	847520	0	0.0000%	36396	0	215	36611	4.5508%	0	0	0	0	1		77790		1	0	81406	3335	467	0	-22722	0	0	0		0	100326	0	0	100326	0	0	0	0	0	0						3802	0	59955		
2666400																																																																																						158789	10466	10466	11.7093%	12.5363%	11.7100%	148323	1266632	1266715	9	0			4.5363%							84418	1281447								0	0	0		0		78636	11.7100%	1	0	163063	14732	0	0	8	0	0	0		0	148323	0	0	148323	0	0	0	0	0	0	0	0	0	10466	0	14732	0			
2667920																																																																																						133353	0	0	99.5135%	475.4287%	475.4287%	133353	28049	134005	0	0	134005	99.5135%	467.4287%			0				123353	134005								0	0	0		0		10000	475.4287%	1	0	133353	0	0	0	0	0	0	0		0	133353	0	0	133353	0	0	0	0	0	0	0	0	0	0	0	0	0		2.5000%	
2667939																																																																																				376504	0				14.3718%			51545		358653	-4510	0										46017	359125	0	0.0000%	0	0	344	344	0.0914%	0	0	0	0	1		6000		1	0	47507	472	0	0	-4510	0	0	0		0	51545	0	0	51545	0	0	0	0	0	0						472	0	52038		
2667957																																																																																				934997	0				9.8641%			90049		912892	-12411	0										24049	912892	0	0.0000%	83191	0	6017	89208	9.5410%	0	0	0	0	1		66000		1	0	77638	0	0	0	-12233	-178	0	0		0	90049	0	0	90049	0	0	0	0	0	0						0	0	56717		
2668598																																																																																						53478	3061	3061	10.2817%	15.9276%	15.0160%	50417	335756	490356	-10902	0			7.9276%							38366	490426								0	0	0		0		12121	15.0160%	1	0	39585	70	0	0	-10902	0	0	0		0	50417	0	0	50417	0	0	0	0	0	0	0	0	0	3061	0	70	0			
2684552																																																																																						39996	2853	2853	10.3382%	12.8876%	11.9683%	37143	310344	359278	0	0			4.8876%							15548	359389								0	0	0		0		21706	11.9683%	1	0	37254	111	0	0	0	0	0	0		0	37143	0	0	37143	0	0	0	0	0	0	0	0	0	2853	0	111	0			
2686211																																																																																				548324	0				23.5827%			131275		556658	-1945	0										98023	558778	0	0.0000%	45832	0	0	45832	8.3586%	0	0	0	0	1		35372		1	0	131450	2120	0	0	-1945	0	0	0		0	131275	0	0	131275	0	0	0	0	0	0						2120	0	845		
2687133																																																																																						37053	2814	2814	9.0611%	13.1250%	12.1282%	34239	282308	377866	-8287	0			5.1250%							13840	377866								0	0	0		0		20398	12.1282%	1	0	25951	0	0	0	-1156	0	0	-7132		0	34239	0	0	34239	0	0	0	0	0	0	0	0	0	2814	0	0	0			
2687487																																																																																						65681	3948	3948	19.2539%	21.2969%	20.0168%	61733	308406	320626	-355	0			13.2969%							44266	324268								0	0	0		0		21109	20.0168%	1	0	65020	0	3642	0	-355	0	0	0		0	61733	0	0	61733	0	0	0	0	0	0	0	0	0	3948	0	3642	0			
2693264																																																																																						314351	16852	16852	8.4201%	11.2790%	10.6744%	297499	2787038	3533196	-36671	0			3.2790%			2				139646	3602511								0	0	0		0		227272	10.6744%	1	0	330247	69156	159	0	-36749	199	0	-17		0	297499	0	0	297499	0	0	0	0	0	0	0	0	0	16852	0	69315	0			
2694681																																																																																						313524	24589	24589	11.8856%	13.8280%	12.7435%	288935	2267319	2430972	-4575	0			5.8280%							245423	2430972								0	0	0		0		43512	12.7435%	1	0	284360	0	0	0	-4575	0	0	0		0	288935	0	0	288935	0	0	0	0	0	0	0	0	0	24589	0	0	0			
2694944																																																																																				170912	0				9.7789%			15687		160416	-739	0										9687	160416	0	0.0000%	18516	0	1426	19942	11.6680%	0	0	0	0	1		6000		1	0	14948	0	0	0	-739	0	0	0		0	15687	0	0	15687	0	0	0	0	0	0						0	0	0		
2696180																																																																																				145201	0				9.2818%			13523		145694	-6608	0										9028	145694	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		4495		1	0	6915	0	0	0	-6608	0	0	0		0	13523	0	0	13523	0	0	0	0	0	0						0	0	134		
2697963																																																																																				1183734	0				15.7518%			181304		1151007	-17473	0										59984	1180153	0	0.0000%	13768	0	0	13768	1.1631%	0	0	0	0	1		150466		1	0	192977	25858	1782	1506	-17473	0	0	0		0	181304	0	0	181304	0	0	0	0	0	0						29146	0	0		
2700984			595377	49159	49159	10.2249%	15.2131%	13.9570%	546218	3913589	5342025	-143892	0			7.2131%						425743	5342025								0	0	0		122842	13.9570%	0	404693	0	0	0	-141525	0	0	0		0	546218	0	0	546218	0	0	0	0	0	0	0	0	0	49159	0	0	0																																						0																	0				1																															
2702764																																																																																						13578	667	667	12.4932%	18.7118%	17.7926%	12911	72564	103344	-1382	0			10.7118%							10031	103344								0	0	0		0		2880	17.7926%	1	0	11529	0	0	0	-1382	0	0	0		0	12911	0	0	12911	0	0	0	0	0	0	0	0	0	667	0	0	0			
2705112																																																																																						23964	1253	1253	10.7964%	17.3976%	16.4880%	22711	137743	210357	-5668	0			9.3976%							18265	210357								0	0	0		0		4446	16.4880%	1	0	17043	0	0	0	-5668	0	0	0		0	22711	0	0	22711	0	0	0	0	0	0	0	0	0	1253	0	0	0			
2705895																																																																																						673874	45051	45051	10.0243%	13.1380%	12.2596%	628823	5129217	6272994	-54298	0			5.1380%							258210	6282727								0	0	0		0		380347	12.2596%	1	0	584259	9733	0	0	-61771	7474	0	0		0	628823	0	0	628823	0	0	0	0	0	0	0	0	0	45051	0	9733	0			
2708122																																																																																						174151	5612	5612	9.6200%	17.3831%	16.8229%	168539	1001843	1751956	-49024	0			9.3831%							66980	1766310								0	0	0		0		115913	16.8229%	1	0	133869	7768	6586	0	-49024	0	0	0		0	168539	0	0	168539	0	0	0	0	0	0	0	0	0	5612	0	14354	0			
2713920																																																																																						75375	0	0	8.4111%	29.8164%	29.8164%	75375	252797	896142	-38080	0			21.8164%			0				14367	896142								0	0	0		0		61008	29.8164%	1	0	37295	0	0	0	-38080	0	0	0		0	75375	0	0	75375	0	0	0	0	0	0	0	0	0	0	0	0	0			
2716088																																																																																				954107	0				10.8097%			105388		974943	-13588	0										28656	974943	0	0.0000%	123833	0	6504	130337	13.6606%	0	0	0	0	1		76732		1	0	91800	0	0	0	-13588	0	0	0		0	105388	0	0	105388	0	0	0	0	0	0						0	0	52539		
2716828																																																																																						27016	2	2	12.2080%	19.9208%	19.9193%	27014	135617	221281	-21	0			11.9208%							8956	236015								0	0	0		0		32792	19.9193%	1	0	41727	9409	4808	517	-21	0	0	0		0	27014	0	0	27014	0	0	0	0	0	0	0	0	0	2	0	14734	0			
2718596																																																																																						37058	1742	1742	10.5351%	14.9248%	14.2232%	35316	248298	335223	-14167	0			6.9248%							24899	338244								0	0	0		0		13438	14.2232%	1	0	24170	2562	459	0	-14167	0	0	0		0	35316	0	0	35316	0	0	0	0	0	0	0	0	0	1742	0	3021	0			
2719810																																																																																						117142	0	0	98.9793%	470.7901%	470.7901%	117142	24882	118350	-433	0			462.7901%							22026	120806								0	0	0		0		97572	470.7901%	1	0	119165	2419	37	0	-433	0	0	0		0	117142	0	0	117142	0	0	0	0	0	0	0	0	0	0	0	2456	0			
2723376																																																																																				109892	0				16.3426%			19547		119608	-11359	0										13450	120021	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		6510		1	0	8601	413	0	0	-11359	0	0	0		0	19547	0	0	19547	0	0	0	0	0	0						413	0	0		
2724766																																																																																				52948	0				12.1124%			6657		54960	-1154	0										4322	55681	0	0.0000%	4146	0	0	4146	7.8303%	0	0	0	0	1		3056		1	0	6224	721	0	0	-1154	0	0	0		0	6657	0	0	6657	0	0	0	0	0	0						721	0	0		
2726050																																																																																				149509	0				9.3252%			14099		151193	-45	0										2249	151193	0	0.0000%	19175	0	363	19538	13.0681%	0	0	0	0	1		11850		1	0	14054	0	0	0	-45	0	0	0		0	14099	0	0	14099	0	0	0	0	0	0						0	0	0		
2728661																																																																																						155536	13872	13872	11.5363%	14.0270%	12.7760%	141664	1108833	1227980	-10183	0			6.0270%							82330	1228717								0	0	0		0		60071	12.7760%	1	0	132218	737	0	0	-10183	0	0	0		0	141664	0	0	141664	0	0	0	0	0	0	0	0	0	13872	0	737	0			
2729677																																																																																						30463	0	0	20.6439%	64.5567%	64.5567%	30463	47188	147564	-9372	0			56.5567%							10254	160328								0	0	0		0		32973	64.5567%	1	0	33855	0	0	12764	-9372	0	0	0		0	30463	0	0	30463	0	0	0	0	0	0	0	0	0	0	0	12764	0			
2730431																																																																																						35694	1650	1650	8.8337%	12.9778%	12.3779%	34044	275038	385388	0	0			4.9778%			0				15589	385413								0	0	0		0		18480	12.3779%	1	0	34069	25	0	0	0	0	0	0		0	34044	0	0	34044	0	0	0	0	0	0	0	0	0	1650	0	25	0			
2732565																																																																																						51997	3219	3219	9.3973%	14.1303%	13.2555%	48778	367982	519066	-34046	0			6.1303%							38685	521954								0	0	0		0		12981	13.2555%	1	0	17620	2835	53	0	-34046	0	0	0		0	48778	0	0	48778	0	0	0	0	0	0	0	0	0	3219	0	2888	0			
2733263																																																																																						46723	3683	3683	8.3743%	13.7168%	12.6356%	43040	340626	513953	-20828	0			5.7168%							7397	515782								0	0	0		0		37473	12.6356%	1	0	24042	0	0	1830	-20828	0	0	0		0	43040	0	0	43040	0	0	0	0	0	0	0	0	0	3683	0	1829	0			
2734729																																																																																						366511	30885	30885	8.5566%	12.4588%	11.4089%	335626	2941791	3922427	-81188	0			4.4588%							130080	3922440								0	0	0		0		205558	11.4089%	1	0	254450	0	13	0	-77575	0	0	-3614		0	335626	0	0	335626	0	0	0	0	0	0	0	0	0	30885	0	13	0			
2735137																																																																																						23908	2318	2318	8.9556%	11.1109%	10.0336%	21590	215176	241077	0	0			3.1109%							8390	241077								0	0	0		0		13200	10.0336%	1	0	21590	0	0	0	0	0	0	0		0	21590	0	0	21590	0	0	0	0	0	0	0	0	0	2318	0	0	0			
2735146																																																																																						3654624	212395	212395	9.1234%	15.3734%	14.4799%	3442229	23772428	37729573	26792	26792			7.3734%							-267834	37788718								0	0	0		0		3742416	14.4799%	1	0	3501374	0	28794	3559	-230348	257140	0	0		0	3442229	0	0	3442229	0	0	0	0	0	0	0	0	0	212395	0	32353	0			
2736219																																																																																				1170585	0				11.8004%			140572		1191244	-7948	8604										100760	1203046	0	0.0000%	278881	0	4169	283050	24.1802%	0	0	0	0	1		43146		1	0	135958	0	3198	0	-7953	141	0	0		0	140572	0	0	140572	0	0	0	0	0	0						3198	0	0		
2736291																																																																																						1463512	68239	68239	13.0756%	15.5928%	14.8658%	1395273	9385810	10670797	-80704	0			7.5928%			2				-518067	11333215								0	0	0		0		2575757	14.8658%	1	0	1976986	336351	3654	322412	-80704	0	0	0		0	1395273	0	0	1395273	0	0	0	0	0	0	0	0	0	68239	0	662418	0			
2736451																																																																																						93028	6727	6727	10.3957%	16.4996%	15.3065%	86301	563819	830158	-13941	0			8.4996%							33367	830158								0	0	0		0		52934	15.3065%	1	0	72360	0	0	0	-13941	0	0	0		0	86301	0	0	86301	0	0	0	0	0	0	0	0	0	6727	0	0	0			
2736714																																																																																				1492501	0				10.0877%			158587		1572079	-21449	483										119714	1572622	0	0.0000%	224324	0	6262	230586	15.4496%	0	0	0	0	1		38933		1	0	137198	14	4	0	-21449	0	0	0		42	158587	0	0	158587	0	0	0	0	0	0						60	0	118262		
2737980																																																																																						470972	6365	21053	10.5430%	12.4664%	11.9091%	449919	3777941	4267479	-686	0			4.4664%							249197	4271816								0	0	0		0		205059	11.9091%	1	0	453570	0	4337	0	-686	0	0	0		0	449919	0	0	449919	0	0	0	0	0	0	14688	0	0	21053	0	4337	0			
2743244																																																																																						344867	20628	20628	10.3547%	16.8490%	15.8412%	324239	2046814	3131308	-71166	0			8.8490%							223320	3132854								0	0	0		0		102465	15.8412%	1	0	254619	1546	0	0	-58565	0	0	-12601		0	324239	0	0	324239	0	0	0	0	0	0	0	0	0	20628	0	1546	0			
2745426																																																																																						78099	5408	5408	8.6125%	12.1622%	11.3201%	72691	642143	844022	-7950	0			4.1622%							51465	844022								0	0	0		0		21226	11.3201%	1	0	64741	0	0	0	-8764	777	0	37		0	72691	0	0	72691	0	0	0	0	0	0	0	0	0	5408	0	0	0			
2745529																																																																																						11074	0	0	78.7233%	294.1301%	294.1301%	11074	3765	14067	-469	0			286.1301%							5174	14067								0	0	0		0		5900	294.1301%	1	0	10605	0	0	0	-469	0	0	0		0	11074	0	0	11074	0	0	0	0	0	0	0	0	0	0	0	0	0			
2746245																																																																																				152983	0				11.8540%			18196		153501	-6505	0										10792	153501	0	0.0000%	7903	0	304	8207	5.3646%	0	0	0	0	1		7404		1	0	11691	0	0	0	-6505	0	0	0		0	18196	0	0	18196	0	0	0	0	0	0						0	0	0		
2746263																																																																																				2160944	0				10.6341%			226905		2133740	-10379	0										127820	2192268	0	0.0000%	136684	0	12488	149172	6.9031%	0	0	0	0	1		157613		1	0	275054	54913	3615	0	-10379	0	0	0		0	226905	0	0	226905	0	0	0	0	0	0						58528	0	190724		
2747279																																																																																				137992	0				13.2794%			18537		139592	-649	0										11539	139592	0	0.0000%	13323	0	0	13323	9.6549%	0	0	0	0	1		6998		1	0	17888	0	0	0	-649	0	0	0		0	18537	0	0	18537	0	0	0	0	0	0						0	0	0		
2747466																																																																																						22589	1748	1748	9.3364%	13.1984%	12.1770%	20841	171150	223223	-6626	0			5.1984%							14641	225623								0	0	0		0		8600	12.1770%	1	0	16615	2400	0	0	-6626	0	0	0		0	20841	0	0	20841	0	0	0	0	0	0	0	0	0	1748	0	2400	0			
2747587																																																																																						192422	8847	8847	17.1248%	26.2947%	25.0858%	183575	731789	1071981	-7694	0			18.2947%							137994	1073694								0	1713	0		0		47294	25.0858%	1	0	177594	0	0	0	-7694	0	0	0		0	185288	0	1713	183575	0	0	0	0	0	0	0	0	0	8847	0	1713	0			
2748502																																																																																				811027	0				10.1954%			85623		839816	-5110	0										61545	839816	0	0.0000%	31956	0	2957	34913	4.3048%	0	0	0	0	1		24078		1	0	80513	0	0	0	-4619	0	0	-491		0	85623	0	0	85623	0	0	0	0	0	0						0	0	72053		
2749059																																																																																						10099	0	0	9.8005%	9.8814%	9.8814%	10099	102202	103046	-3	0			1.8814%	107						107	105904								0	0	0		0		12850	9.8814%	1	0	12954	162	2696	0	-3	0	0	0		0	10099	0	0	10099	0	0	0	0	0	0	0	0	0	0	0	2858	0			
