"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
1863097																																																																456	19665	0	0	41788	0	41788	7730		0	362056	21	0	0	149758	2338	15712	10802	1127	2613	4476	4606	50037	85450	32241	9809	30538	65902	69036	4757	0	0	0	0	10712	0		0	0	2446	5527	57481	62950	0	0	0			384	0	0	0	0	0	0	0	0	0	0	0	0	0		175836				384	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1216	0	0	CONF	CONF		
1864197																																																															0	86501	52665	0	21177	67030	0	67030	9635		7959	914503	1255	0	0	22822	759	16003	56858	1609	864	5554	7636	6605	554	86515	22345	149923	164727	468143	1284	0	0	0	0	194	0		0	0	1954	42469	199000	402078	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		915758				0	1306	0	1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	CONF	CONF		
1867983																																																															0	2820	56576	0	0	347372	0	347372	68398		161889	1222148	0	0	0	256731	3039	43313	85831	18727	47996	24067	11748	27356	126171	433397	5292	105863	49509	103395	267110	0	0	0	0	420	0		0	0	6043	78974	88175	140344	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		256357				0	0	0	0	0	0	9	0	1712	0	0	855	0	0	0	0	0	0	0	0	0	0	0	0	10512	0	0	CONF	CONF		
1872941																																																															0	82695	8203		56160			81237	20999		1123	432075	0	0	0	58376	1897	2201	84831	3743	3296	6326	31325	9323	4144	85274	18093	75938	126056	61039	7251				0	1162			0	0	9863	10845	31833	63321			0			293	0														124068	0	0	0	390		0	0	0	0	0	0	0	0	0	3102	0	0	0	0	0			41	0	41	0	0	1259	56	0	CONF	CONF		
1872996																																																																22863	141901		6298			100701	32257		25205	987524	0	120	0	192226	4042	81608	218699	1673	5964	14516	31458	121828	16612	153307	57755	135582	263135	174847	9859				4539	30			0	0	6311	91804	110196	237958			0			28	0														521596	957727	1253854	0	28		8434	184	0	0	0	0	0	0	0	2043	0	0	0	0	0			0	0	0	0	0	412	0	0	CONF	CONF		
1879016																																																															0	10340	5625		314			18369	1461		73	223588	0	0	0	68260	1047	36668	46707	1064	5365	11717	10894	22557	16463	10924	29354	40164	21581	42618	8169				0	0			5758	5049	18808	15345	24993	55389			0			0	0													1285	94205	0	0	0	0		0	35	0	0	0	0	0	0	0	1801	0	0	0	0	0			0	0		0	0	1728	0	0	CONF	CONF	0	
1883321																																																																0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		
1885932																																																															0	0	940	0	0	16773	0	16773	0		0	1226158	0	0	0	38787	22	21322	70040	8824	9665	7255	3984	2950	5503	28430	33707	110907	350884	647017	0	0	0	0	0	0	0		0	0	0	115	8859	22319	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		867962				1767	49	0	49	0	0	0	0	0	0	0	1132739	0	0	0	0	0	0	0	1767	0	0	1767	0	5555	0	0	CONF	CONF		
1890525																																																																80	17105		0			79470	64595		0	2109392	0	0	0	616506	20522	351231	178079	31611	89819	87143	116171	99098	189198	233291	165542	336861	513472	145447	92675				0	273			0	0	188294	142611	558402	411774			0			0	2372													11258	889329	0	0	0	1422		0	206	0	0	0	0	0	0	0	877	0	0	0	1422	0			0	0	0	0	0	8677	0	11202	CONF	CONF	151	
1892154																																																																16895	15443		0			12908	2500		0	199886	252	0	0	46939	890	7047	20813	2229	3249	9206	13948	17823	484	26628	6403	22213	20883	71943	4230				0	30			0	0	3851	11845	26269	59857			0			0	0													0	2269	0	0	0	968		0	0	0	0	0	0	0	0	0	1447	0	0	0	0	3			965	965	0	0	0	1264	0	0	CONF	CONF	0	
1893049		0	0	102000	1000	44000	0	0	0	0	257000	0	111000	0	0	257000	257000	0	0	0	0	0	0	0	0	0	0	0	110000	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44000	0	0	0	0	0	0	0	0	0	0		0	0	0	1000	44000	0		0	0	0	257000	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	110000					0	0	0	0			0			0	0													0						102000	0		0	0	0	0	0	0		0	0	0	0	0	0				0				0		0	CONF	CONF	0	
1917301	941418			15166	0	2997193	694181		0	15000	5447231	0	12258			2513504	2504038	1756609	175740	261543	585161	1540	0	0	0	0	9863	0	3782	0								0	110299	0	0	0	0	0	0	0	0	0	0	0	0	880324	3806	0	0	182	0	0	0	0	0	660329		0	111072	12639	0	2997193	0		35121	0	15000	4701592	0	110299		145270	1574	97947		13641	7322	15541	9752	61991	37023							0	0	9863	0	3782					4936	110679	200546	332220			0			2480	0																			2527	0		0	0	0	0	0	0		0	0	0	0	1144	0				0				608871		0	CONF	CONF		
1918344																																																															20000	0	504599	0	0	1327692	0	1327692	979		0	5084854	0	0	0	601258	6976	575354	1582052	171350	10412	190054	157413	44673	21876	4102631	25726	117902	158302	76323	2712	20000	0	0	0	0	0				200256	203983	214356	2004175	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		874568				1511	580	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	1511	0	0	0	0	0	0	0	1511	979	CONF	CONF		
1929247																																																																103956	708682	4490	8748	3859392	0	3859392	1384267		712705	30206830	0	0	0	5709515	12888	2904314	2093989	139818	351526	490941	708683	1786183	2212665	5639140	1385066	3230799	5329647	7392030	1436107	0	0	0	31813	40468	27273				883608	1959607	5449886	7364280	0	0	0			165	3246	1187079	1210339	23260	851475	862731	11256	212951	213019	68	0	0	0		6759443				5797	432236	334041	436726	0	0	0	0	0	0	0	351762	0	0	0	4192	1114	326	0	0	0	0	0	0	854486	326	38136	CONF	CONF		
1940747																																																																0	3396		0			1660	5098		0	245220	0	0	0	227328	0	111511	408	9556	50875	28848	110419	27630	0	10615	4211	1224	1726	117	0				0	0					0	0	0	723			0			0	0														26487	0	0	0	0		0	3	0	0	0	0	0	0	0	32	0	0	0	0	0			0	0		0	0	6980	0	0	CONF	CONF		
1945247																																																															0	0	0		0			9383	0		0	32702	0	0	0	1990	195	0	4061	823	308	355	107	236	0	21741	154	373	1379	2097	2273				40	9			0	0	0	373	20017	307			0			0	0														0	0	0	0	1915		0	0	0	0	0	0	0	0	0	0	0	0	0	1915	0			0	0		0	0	388	0	0	CONF	CONF		
2002222																																																															0	17023	0		6307			31965	152		148	178694	2	0	268	40766	3831	20062	57843	4510	7751	4612	2785	7243	13787	21400	35623	22557	14781	11732	31764				0	16			0	0	10102	25985	20453	12234			0			0	0														0	0	0	0	0		0	219	0	0	0	0	0	0	0	3951	0	0	0	0	0			0	0	0	0	0	5544	0	0	CONF	CONF		
2006024																																																																806	28809		0			39399	1454		0	724090	0	0	0	257206	5304	121336	170598	7732	18457	76563	122013	5443	26728	118187	31880	164910	115652	17239	3376				0	8			7569	7569	4004	37289	116460	233025			0			389	850														279525	0	0	0	3652		0	47	0	0	0	0	0	0	0	100	0	0	638	0	2625			0	0	0	0	0	179	0	0	CONF	CONF		
2007991																																																															0	32737	28635		7522			20342	5121		7383	254258	0	200	0	47970	494	287	66158	1080	4840	10603	17252	6289	7775	33828	42508	70254	40855	17866	0				0	128			0	0	14561	26734	19580	39774			0			88	0														39633	0	0	0	5142		0	3	0	0	0	0	0	0	0	641	0	34	0	264	0			4756	4756	0	0	0	2433	0	89	CONF	CONF		
2009605																																																															0	100860	92308	1938	91579	152170	0	152170	10582		22454	1080792	0	22357	0	105636	6239	26614	172037	2728	4754	9153	32942	31420	24522	177004	82784	194331	319833	191964	5163	0	0	0	356	7862	0		0	0	21771	63066	151539	208210	0	22357	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		477585				0	2536	0	4474	0	0	0	0	0	0	0	13505	0	0	0	0	0	0	0	0	0	0	0	0	5824	0	0	CONF	CONF		
2010722																																																															0	675	17485		0			48101	4783		4245	250069	0	0	0	46136	876	2175	32646	267	1349	6390	11962	7866	18112	8453	22702	27282	46188	75564	23569				0	95			0	0	4191	13092	60703	48559			0			71	0														117240	0	0	0	426		0	58	0	0	0	0	0	0	0	551	0	0	0	355	0			0	0	0	0	0	519	0	5	CONF	CONF		
2037185																																																															0	400	5009		0			12359	2342		727	144441	0	0	387	56969	636	6674	9942	506	369	1087	5411	43200	5942	14586	2108	14289	18724	33497	4216				0	46			0	0	4821	6983	13009	30560			0			0	353														60629	0	0	0	0		6224	0	0	0	0	0	0	0	0	200	0	0	0	0	0			0	0		0	0	4156	0	0	CONF	CONF		
2044811																																																															7587	0	52323	609	0	866792	0	866792	33865		8782	2065890	0	51354	8192	111189	827	57775	1216744	3936	3551	12970	12748	36285	40774	845106	845071	103328	98257	60196	1989	0	0	7587	0	45	0				4635	75584	154262	151689	0	51354	0			2568	150	0	0	0	0	0	0	0	0	0	0	0	0		311937				2569	405	163	1014	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	1	0	0	0	0	545725	0	0	CONF	CONF		
2044820																																																															0	0	10746		0			14740	13866		345	109680	0	0	0	23134	615	0	35011	1959	2420	5050	8448	1607	3650	25042	5947	11255	41421	2856	19				0	28			0	0	1161	0	32047	12464			0			310	0														0	0	0	0	503		0	0	0	0	0	0	0	0	0	330	0	0	0	0	0			0	0		0	0	204	193	0	CONF	CONF		
2051127																																																															0	389	2577		108			59627	5455		0	255021	0	0	0	21946	164	74	35566	795	588	5857	5218	8820	667	16533	21001	52770	68601	56827	17344				0	1			0	0	1757	22226	77061	63082			0			0	480														110963	0	0	0	620		0	8	0	0	0	0	0	0	0	202	0	0	0	79	541			0	0	0	0	0	418	0	0	CONF	CONF		
2059990																																																															0	2350	0		622			1325	2850		0	78635	0	0	0	56375	496	2330	23844	2596	8219	18527	5488	6236	13462	3480	9607	7350	1822	0	0				0	0			0	0	3625	4260	2070	3470			0			41	227														54161	0	0	0	41		0	0	0	0	0	0	0	0	0	931	0	0	0	0	0			0	0		0	0	261	0	0	CONF	CONF		
2068107																																																															0	0	49547		0			112679	3876		0	554156	2605	0	0	11853	0	11853	145215	1829	0	1628	8396	0	0	204873	29911	93215	179453	33198	155				0	33			0	0	23062	56025	123621	78590			0			0	0														179725	0	0	0	564		0	5394	0	0	0	0	0	0	0	0	0	0	0	0	0			564	0	0	0	0	92081	0	0	CONF	CONF		
2078290																																																																383704	555003	1647	482596	2660802	15299	2676101	291716		593458	11687816	0	3649	222605	788339	15401	161096	2018524	21529	10825	27889	44254	290459	393164	3550359	184707	698128	1334194	4920309	198549	0	0	0	0	21736	0				221667	319387	2492247	2334510	0	3649	0			1181	0	0	0	0	0	0	0	0	0	0	0	0	0		4660704				5344	221021	265631	222667	0	0	0	0	0	0	0	2493	0	0	0	164	0	1917	0	2082	0	2082	0	0	17511	1917	7730	CONF	CONF		
2107181																																																																0	0		0			791	0		0	1583	0	0	0	0	0	0	1583	0	0	0	0	0	0	1583	0	0	0	0	0				792	0			0	0	0	0	0	0			0			0	0													0	1583	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	
2107341																																																																5343	188		278			2746	2452		0	101437	0	0	0	50128	0	45940	13410	30	2252	3387	745	1745	41923	4794	6334	8316	9526	8279	14060				0	4			0	0	5972	3527	18414	9723			0			0	0													0	68582	0	0	0	606		0	0	0	0	0	0	0	0	0	1647	0	0	0	606	0			0	0		0	0	1015	0	0	CONF	CONF	0	
2119773																																																															11380	0	253731	33	0	1407891	0	1407891	28989		1528	3277003	0	52734	6654	218600	1608	140082	1691106	24641	8187	23391	28626	91209	41569	1384850	971577	259852	315981	110880	9074	0	0	11380	0	1601	0				50657	112421	211408	315985	0	52734	0			1531	158	0	0	0	0	0	0	0	0	0	0	0	0		747682				1633	201	140596	234	0	0	0	0	0	0	0	6	0	0	0	102	0	0	0	0	0	0	0	0	467634	0	0	CONF	CONF		
2121196																																																															0	0	35936	0	0	41056	0	41056	13		34388	9807332	0	0	12750	3372	0	143	74456	60	0	40	0	2179	0	9550506	3202	185746	2393	41685	20395	0	0	0	9595134	0	0	183540	0	0	0	29118	24431	2389	0	0	0			0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0				93488	33819	7676	33819	0	0	0	0	0	0	93488	0	0	0	0	0	0	0	0	93488	0	0	0	0	0	0	13	CONF	CONF	0	
2122997																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
2123930																																																																2276	680		269			6764	2134		0	55278	0	0	676	21206	24	680	5338	120	480	1399	5063	10983	3161	4569	2222	7638	14606	5037	0				0	216			0	0	545	3381	8196	8804			0			0	0													0	0	0	0	0	0		0	8	0	0	0	0	0	0	0	401	0	0	0	0	0			0	0		0	0	374	0	0	CONF	CONF	0	
2132594																																																															0	0	39773		388			10615	641		0	414579	0	0	989	148703	460	29387	20637	1835	11	337	489	27127	118904	55909	7383	15600	40568	106002	38947				0	40			0	0	0	17254	39556	152411			0			375	0														136407	0	0	0	2152		4500	28	0	0	0	0	0	0	0	11	0	0	0	1041	736			0	0	0	0	0	199	0	0	CONF	CONF		
2132941																																																															0	271	42888		0			353112	136093		0	1650318	0	0	0	291156	2017	96824	263735	3985	4332	2654	31241	124434	123364	870146	28793	154358	220706	82739	0				1797	32904			0	0	29292	133929	397154	168380			0			1369	308														790635	0	0	0	1576		0	58279	0	0	0	0	0	0	0	143	0	0	0	158	0			0	0	0	0	0	2903	49	0	CONF	CONF		
2140348																																																															0	0	0		0			4146	3232		0	65442	0	0	0	48161	1082	7781	4081	1687	2808	1810	1677	7060	32353	4751	2643	4401	2696	1701	846				0	0			0	0	1298	0	3582	2934			0			1031	0														47984	64235	194214	1013	1971		0	0	0	0	0	0	0	0	0	639	0	0	0	0	940			0	0		0	0	368	0	0	CONF	CONF		
2142155																																																																13619	274991	591	2085	523199	0	523199	18321		46180	1828267	0	31889	4563	191753	2339	8359	203315	2126	946	7456	16329	132630	31445	765220	112405	276723	369186	72724	37253	0	0	0	0	4140	0				18928	264161	131908	166349	0	31889	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351480				31	83507	47985	84098	0	0	0	0	0	0	0	1743	0	0	0	0	0	31	0	0	0	0	0	0	4579	31	0	CONF	CONF	0	
2163477																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	
2164111																																																															0	5183	39490		138			1635	960		0	143696	0	0	0	56904	171	6359	18119	3514	5186	17818	26734	3652	0	11316	6803	22730	31737	14155	51				0	9			0	0	2039	1351	15903	19713			0			0	0														102957	0	0	0	0		0	5	0	0	0	0	0	0	0	55	0	0	0	0	0			0	0		0	0	140	0	0	CONF	CONF		
2182786		19000	858000	72586000	10000	21265000	9315000	79000	722000	72000	162506000	0	3180000	14594000	33000	31980000	129049000	4143000	4936000	3210000	4167000	1104000	0	0	0	0	128000	15703000	0	869000	256000			48000	3024000	235000	7416000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7059000	32000	32000	24000	0	0	32000	0	0	0	16375000		19000	858000	1194000	10000	21246000	7284000		79000	722000	72000	158712000	0	0		14594000	33000	9706000		238000	546000	1065000	2465000	5807000	4404000							0	0	28000	15703000	0					48000	2967000	235000	7234000			15000			0	0													0						9620000	60367000		0	0	0	0	0	0		24000	0	0	0	0	0				0				16375000		58000	CONF	CONF	0	
2193616		1323	1259958	1970663	0	8327507	2168803	26209	0	1622262	32067429	0	396318	7738278	186	8598252	21926050	190796	165966	430724	1550188	20050	0	0	0	0	0	0	0	1232788				16257	187147	352	3132898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7623377	6658	0	0	0	0	0	0	0	0	5615586		1323	1216639	0	0	8327507	1908000		26209	0	1622262	30539568	0	0		7738278	186	7505672		57484	188813	254715	607863	3557239	3056825							0	0	0	0	0					16257	158358	352	1998882			0			6658	4653													0						45195	1864534		0	0	0	0	0	0		0	0	0	0	0	0				0				5615586		87	CONF	CONF	0	
2209553																																																																4423	253351	0	234	459577	0	459577	143008		0	3301006	0	0	68573	539911	1412	539911	530484	4604	445	10501	10667	61325	452369	785235	153563	357802	434376	1016982	12397	0	0	0	0	13789	0				123213	42237	622612	1086062	0	0	0			42	0	0	0	0	0	0	0	0	0	0	0	0	0		1254451				171	10173	0	10173	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	1004	129	2063	CONF	CONF		
2218443																																																																19663	21697		21134			14899	9500		287	191933	0	0	0	37783	901	30498	23152	263	1161	2895	21355	9007	3103	23051	14431	24723	50229	41353	362				0	17			0	0	9233	7922	16227	29387			0			0	0														10208	0	0	0	1125		0	436	0	0	0	0	0	0	0	1842	0	0	837	0	288			0	0	0	0	0	1005	0	91	CONF	CONF		
2232757																																																																113	1837		35			14309	9100		651	113571	0	0	0	36272	3224	3004	15541	2303	2458	10837	17580	2038	824	21664	4267	14396	27729	8729	0				485	18			0	0	4307	3865	17665	15331			0			0	0														38314	0	0	0	54		0	393	0	0	0	0	0	0	0	1414	0	0	0	54	0			0	0		0	0	4552	0	52	CONF	CONF		
2233875																																																																0	0		0			44	1869		0	162225	0	0	44	154686	0	107559	13731	6384	40181	45615	62506	0	0	1165	175	2103	768	1708	1566				0	1746			0	0	0	3673	0	36			0			0	0													0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	32	0	0	0	0	0			0	0		0	0	138	0	0	CONF	CONF	0	
2236821																																																																0	52561		5			105560	44016		0	853527	0	0	0	127153	5266	60322	73254	3316	10106	12219	29569	35181	34292	78839	68039	115804	297338	98540	51690				296	1235			0	0	0	20513	91441	285626			0			1246	0													0	221193	0	0	0	1351		25943	8	0	0	0	0	0	0	0	0	0	0	0	0	105			0	0	0	0	0	93904	0	0	CONF	CONF	0	
2239288																																																															15574	0	538337	16387	498	3725719	0	3725719	65044		27724	7834729	0	175795	52753	475428	2005	329557	2903514	32818	17219	39148	74505	238630	70601	4705136	1270720	528066	578872	271986	1057	0	0	15574	0	7466	0				30993	392421	350660	1275974	0	175795	0			2033	285	0	0	0	0	0	0	0	0	0	0	0	0		2105652				4678	1355	17500	17742	0	0	0	0	0	0	0	10	0	0	0	0	2645	0	0	0	0	0	0	0	715839	0	0	CONF	CONF		
2262718																																																																0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
2265456																																																															0	0	0	0	0	0	0	0	38670		0	60240	0	0	0	21570	0	419	176	71	493	674	858	8013	9868	32029	21	158	425	3447	1330	0	0	0	0	0	0				0	0	0	0	0	0	0			1622	1140	0	0	0	0	0	0	0	0	0	0	0	0		0				1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21421	CONF	CONF		
2297998																																																															0	0	55094		0			117797	2451		0	606635	0	0	0	104554	41	81365	169050	28822	3436	0	1057	448	70791	366128	35856	54711	38223	6985	0				0	0			0	0	21060	56705	65609	183320			0			0	0														526374	0	0	0	0		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF		
2298995																																																																0	63947	0	0	980401	0	980401	25889		0	2046175	0	39756	7158	108259	0	48502	1057255	5911	3770	5706	12111	38954	41807	807457	736987	107166	126978	146988	10510	0	0	0	0	2285	0				7215	45376	149907	139162	0	39756	0			1187	0	0	0	0	0	0	0	0	0	0	0	0	0		383472				1625	2861	10000	2861	0	0	0	0	0	0	0	136	0	0	0	0	0	438	0	0	0	0	0	0	470981	438	0	CONF	CONF		
2304636																																																															0	1865	3229		0			13588	4389		0	120838	0	625	0	42912	3416	35730	14806	2282	3629	1249	332	7686	27733	5632	13460	9592	10897	22355	15967				0	26			0	0	4306	3642	15274	25537			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		48939				0		0	4	0	0	0	0	0	0	0	1209	0	0	0	0	0			0	0		0	0	816	0	0	CONF	CONF		
2305969																																																																87	8550		117			9497	21553		0	204027	0	0	0	49895	554	36363	38747	4222	3856	7906	14039	9028	10504	60389	13088	19338	27590	29499	3653				0	51			0	0	18960	12836	36944	42538			0			244	0													0	84422	0	0	0	478		0	4	0	0	0	0	0	0	0	0	0	0	0	0	234			0	0		0	0	2441	0	0	CONF	CONF	0	
2316714																																																																0	89699		0			8629	28565		0	370255	191	0	0	78293	4947	64347	115416	11547	2989	10169	20640	32640	308	156636	4500	17770	29651	82738	308				0	0			0	0	67809	35483	29449	3806			0			0	0													91970	182958	0	0	0	0		23475	219	0	0	0	0	0	0	0	72	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF	1044	
2317672																																																															0	2021	6105		0			6827	8690		0	203864	570	0	0	81073	3248	34814	17376	1309	6928	4853	15343	12488	40151	14966	11035	27527	53526	12986	3323				0	60			0	0	0	5707	20349	70246			0			0	0														153427	0	0	0	0		0	9	0	0	0	0	0	0	0	25	0	0	0	0	0			0	0		0	0	74	0	0	CONF	CONF		
2325882																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	
2328137																																																															0	1231	24526	0	0	48435	0	48435	30723		27996	982636	0	0	0	164102	854	29998	72918	3583	8942	26911	37783	46121	40731	78621	38036	132870	216467	347670	6	0	0	0	0	6447	0		117	91	8749	73675	267215	321714	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		5545				88	162	0	162	0	0	0	0	0	0	0	3	0	0	0	0	88	0	0	0	0	0	0	0	6804	0	0	CONF	CONF		
2328285																																																																0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
2329200																																																																0	5681		1			18440	722		0	85402	0	0	0	16595	2013	0	14092	0	279	3425	4814	8034	0	8978	6605	13892	20621	11815	6671				533	8			0	0	2097	3982	26479	1953			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		21521				0		0	16	0	0	0	0	0	0	0	5895	0	0	0	0	0			0	0		0	0	987	0	0	CONF	CONF		
2332910																																																															85000	0	34779		0			48109	0		0	714941	672	0	0	172196	0	170072	210590	43473	0	3229	0	2467	123027	472099	15000	4806	21367	30145	0				0	0			0	0	15282	30937	62854	266456			0			0	0														536285	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF		
2333140																																																																0	21139		0			6456	1		0	79692	0	0	0	2383	3724	291	3723	0	39	56	2288	0	0	0	10520	7342	32048	24989	488				0	0			0	0	0	0	31811	14171			0			0	0													0	39298	0	0	0	1		0	6	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0		0	0	1	0	0	CONF	CONF	0	
2337335																																																																0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0													0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	
2339599																																																															0	0	112483		0			69139	8479		3969	446757	0	0	0	48458	2232	19632	46253	444	1948	3241	12315	29379	1082	133478	25019	47988	134133	57683	0				0	744			0	0	658	44731	50079	102890			0			0	0														151594	0	0	0	0		0	53	0	0	0	0	0	0	0	170	0	0	0	0	0			0	0	0	0	0	2672	0	0	CONF	CONF		
2339795																																																																0	132295	0	135	703134	0	703134	26465		1692	1810961	0	14548	2068	133800	2018	72129	776332	21035	4093	9051	16737	45674	37210	901941	502677	80376	124899	58459	525	0	0	0	0	1260	0				2223	75520	138087	250829	0	14548	0			2664	0	0	0	0	0	0	0	0	0	0	0	0	0		438566				2680	144	0	144	0	0	0	0	0	0	0	68	0	0	0	16	0	0	0	0	0	0	0	0	328743	0	0	CONF	CONF		
2343167																																																																0	84998		0			57644	11681		6755	372870	0	0	143	61522	1105	35258	44931	4004	2387	8521	24689	21657	0	14721	23819	51318	112947	104462	781				0	11			0	0	1419	12219	46896	71746			0			0	264														234885	0	0	0	2100		0	0	0	0	0	0	0	0	0	205	0	0	0	0	2100			0	0	0	0	0	16669	0	0	CONF	CONF		
2344753																																																															4275	81539	15511		2609			230706	55138		4687	1266733	0	0	0	389753	8958	241603	362665	67189	48644	114582	106967	23400	28483	320594	124050	197121	103094	81392	50671				0	10461			0	0	37575	99966	149265	162395			0			0	0														226568	0	0	0	0		0	784	0	0	0	0	0	0	0	3407	0	0	0	0	0			0	0	0	0	0	9704	0	0	CONF	CONF		
