"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
2218443																																																																21083	21586		20720			14423	8085		185	192215	0	0	0	36051	1151		22887	655	268	2816	20301	8937	3075	19850	18036	23965	54283	39675	355				0	10					9076	5632	16222	34664							0														9354				1104		0	520								1899													908			CONF	CONF		
2232757																																																																97	1794		4			15240	8768		636	112820	0	0	0	36233	3442		14614	3265	1094	12260	16936	2226	227	22411	3555	16101	25013	9503	0				491	0					3932	4716	16381	15067							0														38469				0		0	372								1422													4225			CONF	CONF		
2233875																																																																0	0		0			34	4555		0	167024	0	0	34	155556	0		13034	7158	34997	51986	61419	0	0	494	1611	3381	45	4480	1453				0	1672					0	3562	0	0							0													0	0				0		0	2								26													1617			CONF	CONF	0	
2236821																																																																0	78993		5			116731	38655		0	885651	0	0	0	121828	5111		81080	6052	10095	13416	24147	34256	31411	89047	61194	111596	315507	101330	63833				253	1301					0	22952	93047	286619						1226	0													0	260701				1331		29506	3								0					105								90647			CONF	CONF	0	
2239288																																																															15742	0	597714	16042	490	3454309	0	3454309	65739		22491	7672208	0	162818	52134	508114	1902	360010	2837166	43424	18257	39958	73363	259208	71568	4666249	1191185	481235	580035	236883	1047	0	0	15742	0	7720	0				27566	399886	348757	1269078	0	162818				0	439														1953904				7901	1988	57749	18030							0	46	0	0	0	0	0	7901	0	0	0	0	0	0	714057	7901	0	CONF	CONF		
2262718																																																																0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0						0	0														0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
2265456																																																															0	0	0	0	0	0	0	0	35254		0	55918	0	0	0	20664	0	401	130	210	306	472	598	7736	9804	28980	9	195	367	3273	1316	0	0	0	0	0	0				0	0	0	0	0	0				0	2062														0				0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26490	CONF	CONF		
2297998																																																															0	0	61432		0			100723	2638		0	585900	0	0	0	104839	40		175403	28200	4102	356	1053	447	70681	338075	60026	36229	38067	8602	0				0	0					18624	60167	61967	175470							0														504431				0		0	0								0													0			CONF	CONF		
2298995																																																																0	64540	0	0	1094397	0	1094397	27219		0	2152884	0	51333	7390	105012	96	45704	1124636	5422	3657	5210	12283	36261	41911	837393	793634	124406	129496	147865	13153	0	0	0	0	2277	0				8362	52838	144359	155738	0	51333				0	0														402176				371	3541	0	3541							0	116	0	0	0	371	0	0	0	0	0	0	0	0	443056	0	0	CONF	CONF		
2304636																																																															0	1835	3072		0			11574	5276		0	116967	0	386	0	42601	3427	35714	11341	1365	5132	2544	348	6596	26617	4220	15245	10048	10098	19937	14800				0	25					2594	3933	15108	25257						0	0														50750				0		0	5							0	1072	0	0	0	0	0			0	0		0	0	802	0	0	CONF	CONF		
2305969																																																																77	8198		117			9788	22330		0	204693	0	0	0	51199	599		35891	3975	3946	9526	13035	6993	13022	63126	9084	19155	28869	29451	3618				0	54					18769	14123	36751	40627							0													0	81074				475		0	13								58													1990			CONF	CONF	0	
2316714																																																																0	88231		0			10317	26458		0	380300	92	0	0	76907	4920		115000	9465	3209	9703	21720	32505	306	160748	13645	52210	63777	12797	306				0	0					69738	41943	29214	3894							0													103584	200060				0		28631	77								62													0			CONF	CONF	1182	
2317672																																																															0	2009	6078		0			6962	11230		0	202696	531	0	0	80564	2768		16435	3647	4302	5947	15487	11403	39776	16368	11250	26057	51573	13358	4059				0	48					0	5677	20344	67463							0														151150				0		0	6								11													67			CONF	CONF		
2325882																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0						0	0													0	0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	
2328137																																																															0	1233	21771	0	0	47278	0	47278	31018		27046	994032	0	0	0	167011	2194	35062	71969	2036	9410	27425	38541	47114	42456	71376	40694	146042	228337	336188	288	0	0	0	0	6350	0				10175	90312	259911	323032	0	0				0	0														5055				86	183	0	183							0	2	0	0	0	0	86	0	0	0	0	0	0	0	6516	0	0	CONF	CONF		
2328285																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2329200																																																																0	5631		0			19060	659		0	87640	0	0	0	18953	2650	0	12150	324	1279	6716	3396	7204	0	7304	6266	17547	18864	12161	6329				509	11					425	1690	26949	3330						0	0														22800				0		0	17							0	6793	0	0	0	0	0			0	0		0	0	963	0	0	CONF	CONF		
2332910																																																															95000	0	34553		0			46884	0		0	717657	612	0	0	174034	0		228875	41374	0	3206	0	4628	124826	467332	1613	18932	25694	28769	0				0	0					16099	32976	62371	256352							0														527310				0		0	0								0													0			CONF	CONF		
2333140																																																																0	24883		0			4238	0		0	86079	0	0	0	2347	3628		1114	0	35	0	2274	38	0	567	1750	7445	32308	29685	10158				0	0					0	0	34824	15403							0													0	64769				0		0	755								0													1			CONF	CONF	0	
2337335																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0													0	0				0		0	0								0													0			CONF	CONF	0	
2339599																																																																0	104440		0			65441	8235		3780	449976	0	0	0	54581	1568		36566	748	2468	3894	17727	28673	1072	134533	16302	58264	137616	48680	0				0	831					465	52948	52339	102532							0														156474				0		0	4								164													2648			CONF	CONF		
2339795																																																																0	146486	0	0	635407	0	635407	29857		1465	1782048	0	13681	2152	132987	1990	63701	718493	12698	6313	8697	25237	41305	38186	985006	342807	113685	140916	58691	497	0	0	0	0	1286	0				1825	91121	145572	252303	0	13681				0	0														487573				0	87	0	87							0	58	0	0	0	0	0	0	0	0	0	0	0	0	327923	0	0	CONF	CONF		
2343167																																																																0	85950		0			52103	10517		8888	388121	0	0	141	62144	1209		48070	3662	2081	14651	17640	23839	0	18352	23975	52568	114050	116726	306				0	13					1232	18813	46042	73814							264														238517				2100		0	0								344													27052			CONF	CONF		
2344753																																																															1725	80189	15348		3088			244549	54930		4005	1316660	0	0	0	383287	14206		418733	54321	53134	123036	103849	20698	27759	305886	194338	180286	109269	98143	45415				0	10590					49943	113936	168788	162559							0														252333				0		0	411								3037													6069			CONF	CONF		
2353595																																																																12136	148746		12042			125870	73762		45252	2388897	0	0	0	932514	2320		81226	15731	44428	26505	33321	229819	572930	170853	53852	110173	222605	498728	394395				5522	2207					10276	115023	300552	470411							1406														721667				8638		0	3683								81040													47541			CONF	CONF		
2354323																																																																2103	5731	0	962	48115	0	48115	5893		0	221763	0	1986	0	28222	442	20841	31891	1545	1644	5386	10125	3660	5861	53457	11790	54259	60747	7671	5441	0	0	0	0	1417	0				9609	17613	44645	45189	0	1986				0	0													0	73684				0	35	0	35							0	2169	0	0	0	0	0	0	0	0	0	0	0	0	7632	0	0	CONF	CONF	0	
2354985																																																															0	6048	2336033	168	16747	2610239	3049	2613288	13817		2239	15063033	0	168770	740894	613233	13612	81678	3027640	41619	7903	20249	48914	28176	458460	6961475	868904	1261374	4077539	1117728	138557	0	0	0	943	8914	0				568	147572	864256	1036112	0	168770				0	2001														9926812				4818	663105	4862005	663273							0	0	0	0	0	0	0	0	0	4818	0	0	0	4818	1695603	0	346	CONF	CONF		
2356091																																																																17468	18145		6501			54656	14026		1858	345826	0	0	0	113005	1244		56882	10116	15677	20760	37362	13371	15610	46981	20873	43955	100892	17357	2504				0	676					5033	18458	40730	45658							45														82671				196		0	250								3445													4673			CONF	CONF		
2358769																																																																18034	33903		9596			106937	13255		6496	669808	0	8	5157	60730	7156		46721	543	27	1712	9852	8534	40062	88824	13272	136743	157248	208893	2628				0	1152					5122	37221	104371	211153							0														228349				0		0	0								10397													44277			CONF	CONF		
2362458	2839006			0	0	0	0		0	0	2839113	0	0			565	1488	0	29	58	1772	3147	0	0	0	0	0	0	30	3498								0	0													152178	0	0	0	0	0	0	0	0	0	77		0	1366	0	0	0	0		2748	0	0	2839113	0	0		2832232	2660	729414		219200	329254	157822	144536	201033	1726348							0	0	0	0	30					0	0	0	0						0	4436													0						0	0									0	0	0	0	0	0				0				77		2748	CONF	CONF	0	
2371816																																																																0	20249		0			40916	3473		0	292286	220	0	0	78862	123		64875	8655	4553	28171	37439	19	0	69499	11985	70715	56877	1773	2795				0	15					253	19464	49126	79771							0													0	32000				275		0	15								84													155			CONF	CONF	0	
2372774																																																															0	29419	273846	0	5112	445365	0	445365	70168		2398	3099935	0	0	0	498742	8046	110007	479540	18536	23139	31139	63115	92097	266603	1044082	77562	265423	468818	426042	316094	0	0	0	1467	877	1020				18643	374263	440141	762512	0	0				178	311														2167000				456	1030	132253	1030							0	17874	0	0	0	0	0	278	0	0	0	0	0	0	17779	278	285	CONF	CONF		
2385514																																																																75723	80521	0	15040	735331	0	735331	151462		31652	4973849	4527	2056	6881	941291	17321	459322	437492	36974	43706	77813	146550	187660	444111	672243	272143	611862	1012569	1266964	188468	0	0	0	1594	6147	0				166250	525034	1181485	999899	0	2056				11170	2163													95428	1889887				110030	543	0	543							16	15080	30681	36777	2787	9912	7338	9881	0	1484	1403	0	24	41	31947	9881	522	CONF	CONF	317	
2390929																																																																1	244851	0	0	494215	0	494215	45427		2264	2305516	0	195925	10115	225890	1698	47052	361706	2154	13877	6756	25309	49777	126717	373256	145336	359270	820035	364895	6833	0	0	0	0	3131	0				18971	41413	421405	582855	0	195925				0	0														1187107				0	321	0	321							0	10882	0	0	0	0	0	0	0	0	0	0	0	0	16267	0	0	CONF	CONF		
2391588																																																															0	3348	1867		324			22617	2520		0	162488	0	93	0	38473	2269		30112	680	1475	8104	21612	2963	3640	33257	13463	26391	28472	13280	9152				0	11					14897	21364	22031	30203							0													318	44340				243		0	1								477													1993			CONF	CONF	6	
2396592																																																																5199	8903		821			27497	3017		0	326468	0	0	0	87170	9203		94222	4420	6965	15384	33751	14913	11354	37948	44889	49859	71486	26570	7781				0	0					39010	31107	73713	31974							0													0	70170				0		0	12								6306													2536			CONF	CONF	0	
2396604																																																															0	9344	3773		1922			28969	13291		0	197213	0	0	91	47748	1560		40112	1237	922	2116	1475	7223	34631	8939	29014	11980	17014	39211	43265				0	203					18016	11752	22678	16910							0													0	0				278		0	19								10484													10544			CONF	CONF	0	
2398701																																																																0	61958		0			371418	0		0	657561	1	0	0	24023	0		52333	0	1602	4708	10070	7642	0	363315	34416	81844	110450	31784	30				0	0					0	0	0	200106							0														205992				0		0	57								0													0			CONF	CONF		
2434113																																																																0	311739		0			405943	101286		0	2476290	0	113525	0	359657	8495		223518	17480	25435	20780	32066	71944	190227	575982	90097	292812	455849	569812	131044				0	436					4202	75332	445872	649199							0														1142329				0		0	144								0													460			CONF	CONF		
2451240																																																															0	0	25106	0	0	129134	0	129134	222		0	267673	252	0	0	768	0	768	23576	0	768	0	0	0	0	203789	13140	12617	22760	12765	2086	0	0	0	0	0	0				0	1084	9843	101768	0	0				0	0														261934				0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		
2465881																																																																82315	4335		112314			159380	16270		5821	741734	85	0	0	166168	7138		182079	4911	9112	35599	93750	16582	5704	185725	31723	87468	148967	73474	40065				2919	141					5398	9000	76884	25770							82														290022				4		0	705								55972													11289			CONF	CONF		
2467670																																																																0	8		0			67	483		0	47345	130	0	0	4998	0		9258	1728	0	63	3207	0	0	12873	3064	2631	18115	5795	0				21	0					6812	3882	4230	26945							0													0	0				0		0	29								0													0			CONF	CONF	0	
2471239																																																																4632	952283		0			684535	442		0	3438817	0	492	0	22777	1266		768890	442	728	1289	13254	1635	5114	2722998	167078	165829	233907	67180	8064				0	2					16503	229789	896695	628417							0													0	227082				0		0	0								0													984			CONF	CONF	0	
2482824																																																															0	102449	51791		54108			255812	6633		585	1241769	0	0	0	185440	3256		336678	29871	22706	22792	19118	32029	58058	301332	178924	154985	201414	128511	84436				0	0					75415	120680	128575	219258							363													0	556929				184		0	672								15877													21218			CONF	CONF	0	
2483120																																																															0	4435	4623		10669			63182	18660		0	252997	0	0	7957	27264	262		27545	1328	1179	4079	5268	9678	5732	47130	12950	38685	54193	41644	30791				0	692					1694	13190	68128	37546							0														3500				2010		0	459								846													1347			CONF	CONF		
2483438																																																																4425	110260		0			71845	17752		0	666864	0	0	3053	40753	2207		105519	1025	2527	1180	2588	1718	31715	63570	53795	76370	73343	343850	15041				0	2022					48711	17892	121050	229934							0													0	200888				122		0	0								0													13			CONF	CONF	0	
2489805		0	1735000	34138000	0	4686000	475000	120000	0	158000	128723000	0	536000	55304000	0	48887000	55806000	1680000	6809000	6221000	2856000	0	0	585000	0	0	0	0	1348000	0				0	0	172000	4708000	0	0													47360000	1000	0	0	0	0	0	0	0	0	25294000		0	1735000	3185000	0	4686000	475000		120000	0	158000	128723000	0	0		55304000	0	29800000		613000	651000	1023000	3994000	24778000	24122000							585000	0	0	0	1348000					0	0	172000	4708000						1000	27000													0						25872000	5081000									0	0	0	0	0	0				0				25294000		1000	CONF	CONF	0	
2490285																																																																5932	0		14382			6484	0		261	31860	0	0	0	127	0		10514	0	0	17	33	77	0	10002	3630	5300	6708	1369	4054				0	0					0	0	178	1776							0														0				0		0	15								896													1809			CONF	CONF		
2497181																																																																89361	149983		17746			144063	40219		1483	1338558	2449	0	5112	197831	7180		348644	6457	21258	28841	61692	62386	16766	262381	129324	252548	196924	299006	2789				0	1685					138187	204075	128221	192026							0													0	582138				0		17841	603								4899													5604			CONF	CONF	0	
2502656	0			0	0	0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0													0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0						0	0													0						0	0									0	0	0	0	0	0				0				0		0	CONF	CONF	0	
2502825																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2505424																																																																3221	13626		1044			16932	4842		1925	200412	0	0	0	60367	1934		21514	3466	6670	12045	23375	11164	3318	17018	11611	35848	63801	11585	93				0	1071					7579	8364	61690	15067							0														46091				670		0	4								1904													842			CONF	CONF		
2505451																																																															0	1239	4187		47			20560	17991		0	262434	133	0	0	42117	263		44179	3215	2787	9995	17623	8497	0	34148	22178	41398	58941	63784	0				0	20					17005	26800	56488	71229							0														96814				0		0	6								2363													2252			CONF	CONF		
2505460																																																															0	11639	1352		21006			48100	0		0	312237	0	0	3554	113762	476		55688	4783	11359	27430	68195	742	769	13206	28000	50849	94325	11692	17				0	0					5247	26747	16286	19340							342														142830				648		0	56								27937													20289			CONF	CONF		
2508751																																																															7671	0	79570	0	0	920759	0	920759	23621		4293	2791458	0	10672	387895	895206	1731	75957	1356173	288631	1311	5802	18717	62144	484939	686894	698799	57682	125850	310792	14330	0	0	7671	0	459	0				3565	41493	54930	169530	0	10672				0	51500														651690				0	123	0	123							0	0	0	0	0	0	0	0	0	0	0	0	0	0	577835	0	0	CONF	CONF		
2515320																																																																0	29073		0			115002	9016		0	999290	0	0	0	346773	130		57703	1678	5235	375	4709	8961	325815	17185	33606	141780	157468	175477	127002				0	345					97378	62527	138668	150594							0													0	414928				0		0	3785								0													45999			CONF	CONF	0	
2529176																																																															0	761	12051		281			9452	1112		0	123882	606	0	0	38621	1175		5844	52	0	1003	963	12128	24475	4134	2903	6154	18871	53805	0				0	67					2959	11737	15251	22863							0														37040				0		0	9								2107													6042			CONF	CONF		
2531562																																																																0	32800		0			7530	5412		0	100169	40	0	0	20024	168		77216	11047	1255	1673	2963	2926	0	58400	6515	10757	4102	365	0				0	110					401	2132	7320	24166							0														18213				647		0	0								36													110			CONF	CONF		
2531991	0			0	0	0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0													0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0						0	0													0						0	0									0	0	0	0	0	0				0				0		0	CONF	CONF	0	
2533043																																																															0	0	4223		0			200	2507		0	65215	0	0	0	24085	0	7394	14382	890	3157	6929	7185	326	5597	12744	976	7170	15615	3518	1106				0	0					679	2484	14369	13638							0														60521				0		0	3030								0													0			CONF	CONF		
2533119																																																																0	38155		0			9324	2446		0	200973	0	0	0	12658	25		37596	1333	705	4682	5155	783	0	28095	22061	54335	66882	16934	8				0	591					3898	2675	19318	111498							0														23336				0		0	32								45													308			CONF	CONF		
2536633																																																															0	11146	1849		9617			9109	2016		0	95065	0	0	0	27995	1551		21927	355	2615	5793	15755	1856	1621	7265	11692	13305	21904	11558	1346				0	6					5551	4607	11228	7446							0														42537				0		0	0								2286													658			CONF	CONF		
2539960																																																																158432	3105		159139			59614	364		20999	469624	0	0	0	21591	1485		170636	652	412	3175	1107	4578	11667	122179	57083	44739	59642	74108	88884				0	186					1025	2015	26559	5523							0													0	99432				0		0	704								8199													684			CONF	CONF	0	
2562137																																																															0	45460	2856		24297			4969	2170		284	116553	0	0	0	21297	827		29583	279	898	5370	7486	4967	2297	27584	4082	6885	16344	40079	282				0	57					2634	3670	2264	3784							0														40474				0		0	88								1080													816			CONF	CONF		
2562164																																																															48649	11390	290326	0	181	277504	0	277504	295976		104	2864496	6575	0	5472	178206	8616	122982	523435	41914	9062	7915	40586	43159	35570	614186	212698	685039	607641	566319	0	40749	7900	0	324918	3763	0				44149	162478	339839	461224	0	0				0	0														910502				0	3899	0	3899							0	399	0	0	0	0	0	0	0	0	0	0	0	0	419450	0	345	CONF	CONF		
2567123																																																															0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0				0	0													0	0				0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	
2568063																																																																0	0		0			116149	0		0	407259	0	0	0	0	0		72946	0	0	0	0	0	0	34562	38585	52452	127248	154412	0				24140	11850					0	4598	62161	0							0													0	0				326		0	0								36813													151548			CONF	CONF	0	
2576134																																																																0	0		0			1046698	0		0	1846437	0	0	0	0	0		1350866	0	0	0	0	0	0	779706	571160	457580	36013	1191	0				75907	0					0	0	78	1191							0													0	438244				0		0	0								0													722563			CONF	CONF	0	
2577739																																																																3388	0		1032			7562	3905		638	57957	0	0	0	8696	1092		10194	1400	1026	1312	1665	3119	174	5917	3929	8135	11424	17065	2711				0	107					2652	9866	7120	9113							0													0	8696				137		0	0								789													1997			CONF	CONF	0	
2580243																																																																517	56036	0	0	81951	0	81951	4452		0	682659	0	0	0	99494	4215	16880	94726	15994	8854	18731	27893	7705	20318	101217	45733	182603	212418	40170	666	0	0	0	481	45	0				6600	32659	103858	291020	0	0				0	0														549269				0	1126	0	1126							0	21	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	CONF	CONF		
2587916																																																																4430	7567		0			30075	21798		2727	437074	0	0	0	163164	2717		12076	2289	10236	14306	29304	77281	28276	45570	2640	23253	52967	123896	25586				0	38					15282	12802	76034	93322							1472													0	194508				0		0	6128								289													701			CONF	CONF	0	
2594240																																																															0	35501	192952		3084			475798	38427		0	2744760	0	0	13947	526563	5048		224667	11026	8794	34454	149646	204742	117900	287354	94659	241083	755810	804383	34835				0	3954					43745	196663	389167	819290							0														2088108				0		0	11393								218													2957			CONF	CONF		
2594419																																																																0	0	36	0	12458	0	12458	6995		0	150522	0	0	222	71562	2490	15370	9639	735	2274	2364	2431	21910	41849	19951	3105	12142	6435	31450	5878	0	0	0	0	7422	0				5744	4995	31662	5797	0	0				0	0													0	68444				0	2	0	38							0	112	0	0	0	0	0	0	0	0	0	0	0	0	1247	0	0	CONF	CONF	0	
2596646																																																															0	83346	81876		12454			301293	25275		13894	2085694	0	145	0	496519	17125		548554	19734	53687	212726	172671	24108	11564	190025	285108	464336	466107	175631	5973				5307	1606					134228	246259	364970	194249							126													0	754524				357		0	684								10501													95963			CONF	CONF	0	
2597223																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2597232																																																															0	0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2598396																																																															0	1363	4884		9			11843	4273		536	98265	0	0	0	19049	2111	2867	23827	808	1482	5954	7040	1659	2106	25708	7034	17345	23076	3974	1932				0	181					4192	8645	26283	14153						0	0														18293				0		0	12							0	453	0	0	0	0	0			0	0		0	0	278	0	0	CONF	CONF		
2600039																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2602828																																																															0	0	1572		0			6001	144		0	35558	0	0	0	3487	51		5975	0	255	651	2288	104	69	3170	2550	3825	21313	1214	0				0	98					746	249	17480	5198							121														2536				0		0	0								312													220			CONF	CONF		
2605566																																																															0	0	0	0	0	0	0	0	0		0	416078	0	0	0	0	0	0	87	0	0	0	0	0	0	4	83	17556	171707	226728	0	0	0	0	0	0	0				0	0	0	0	0	0				0	0														0				0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	416078	0	0	CONF	CONF		
2607412																																																																0	1837		0			283	70		0	81567	0	0	0	40719	37		14445	1776	12668	5269	2429	17825	452	1356	7844	2981	3038	25630	0				0	0					5378	0	23863	9380							0														39626				0		0	0								0													0			CONF	CONF		
2608754																																																																4510	167339	0	4965	1094138	0	1094138	41922		31633	3969348	0	14257	74367	686691	12386	520081	851752	14909	15392	55242	119387	406432	73467	2070134	95494	341561	558598	163866	47085	0	0	0	778	1407	0				96257	305991	592584	873743	0	14257				0	171														664935				0	29997	0	29997							0	6810	0	0	0	0	0	0	0	0	0	0	0	0	3940	0	4151	CONF	CONF		
2610784																																																																235	2942		281			8005	2336		0	74361	0	0	0	14710	1312		7012	1234	1170	1477	10025	804	0	4755	4253	5560	34698	10385	0				0	2063					0	540	25101	14607							0													0	46318				352		0	230								648													1351			CONF	CONF	0	
2614344																																																																3783	6791		0			11652	14769		1522	203906	0	0	0	69032	2016		49319	9898	25236	23479	2871	1859	5231	31664	45295	40188	11869	4034	1197				0	161					18489	13839	25563	28038							67														69032				602		0	77								3597													4577			CONF	CONF		
2615190																																																															0	0	0	0	0	0	0	0	0		0	4659430	0	0	0	0	0	0	451	0	0	0	0	0	0	3848319	61420	393760	286172	46951	2041	0	0	0	3747465	0	0	161403			0	0	0	0	0	0				0	0														450000				101690	0	0	0							101690	0	0	0	0	0	0	0	0	101690	0	0	0	0	911965	0	0	CONF	CONF		
2615220																																																																33208	2330		6760			20655	462		878	179904	0	118	0	70842	1387		28663	2274	3459	7027	15332	13187	29563	17803	16587	18807	37408	15050	3407				0	1					3330	501	19677	10540							0														3995				205		0	23								4190													5002			CONF	CONF		
2618780																																																																13198	580817	257715	3639	8033224	350	8033574	4519		71957	20102675	63247	134413	1066185	348137	0	323844	6667257	24611	12380	37049	85852	186571	1674	18607055	92948	151727	263867	589071	19166	0	0	0	0	200268	4899				380629	1627456	731322	1366028	0	134413				0	0														11689763				47079	45521	6331121	303236							0	3191	0	0	0	0	0	47079	0	0	0	0	0	0	32417	47079	0	CONF	CONF		
2619714																																																																45276	7053		19382			28135	9499		329	270095	0	0	0	61689	1317		59825	3297	5904	19233	19967	4284	8865	52110	23551	55436	59539	15825	1649				0	0					7458	10939	60699	11689							0														134390				0		0	28								5196													1406			CONF	CONF		
2621285																																																																117	1093		0			13934	8419		242	90136	0	0	0	6546	60		39926	425	851	1306	3794	0	0	34730	3920	11624	22865	10451	0				0	499					8082	5150	34796	11120							0														29741				0		0	0								0													78			CONF	CONF		
2621940																																																																1888	0		3946			10490	1097		0	76775	0	0	0	0	0		14491	0	0	0	0	0	0	33347	848	8562	18141	15397	0				0	4					0	1901	18997	19932							0													0	0				1560		0	44								17405													1071			CONF	CONF	0	
2624400																																																																826	73299	0	0	485395	0	485395	15226		0	1261785	0	29157	1506	72153	1754	20483	649423	7376	676	7139	14165	12212	30450	633049	357672	58809	101415	31020	727	0	0	0	0	8015	0				24362	61348	104927	146580	0	29157				0	0														264689				0	20	0	20							0	77	0	0	0	0	0	0	0	0	0	0	0	0	238646	0	0	CONF	CONF		
2625724																																																															0	5973	22618		0			13724	0		0	822886	0	0	0	62353	259		95284	2220	6716	17824	30487	5106	0	153418	46796	258202	269805	32312	0				0	0					0	67475	280268	368878							0														339426				0		0	0								7													1331			CONF	CONF		
2631172																																																																28761	38709	0	5950	30450	0	30450	3626		5582	264296	0	0	0	32224	733	7952	26329	1	478	5344	9062	15977	1363	84253	9438	50715	67496	19445	0	0	0	0	0	107	0				1228	6457	46810	60551	0	0				100	40														149564				433	2	1696	2							0	416	0	0	0	0	0	333	0	0	0	0	0	0	994	333	0	CONF	CONF		
2631846																																																															0	99	49517	2711	0	109785	0	109785	10678		15721	636936	0	16595	899	47968	5201	6400	120075	2956	5299	9615	18750	11347	0	92149	19671	68960	148892	214911	44385	0	0	0	0	66	0				8512	41111	128964	169341	0	16595				0	0														112127				0	70	28703	2781							0	296	0	0	0	0	0	0	0	0	0	0	0	0	1598	0	128	CONF	CONF		
