"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
2621940	20811	0	1467	54945	0	77500	0	0	0	0	70969	0	16903		5390	18686		76033	54066	0	0	872	0	0	4208	5377	1840	300	8484	11061	5999	1876	811	6335	19747	0	0	15588	0													
2624400	151345	0	37879	366397	0	374272	0	0	160486	0	942606	250	96157		54273	573403	28112	331043	845951	5350	248	9801	160486	159126	12051	67955	37728	774	80006	4416	33268	60831	835	64235	99350	40434	0	37684	248	119038	0	46968	0	130955	true	47938	3671	125634	365329	138269	13076	
2625724	15588	0	0	140302	0	210171	0	0	35855	0	633856	0	0		61022	103493		210171	633856	0	0	3695	34101	34101	29435	234097	11901	4	263532	19462	212775	7102	0	214415	239338	0	0	232237	0													
2631172	28585	0	4239	17762	0	39724	0	0	0	0	328119	0	53681		7235	271454	2331	34986	273934	499	504	146	0	0	7711	16738	2421	215	24449	0	995	0	0	19849	995	41174	0	995	0	0	0	19360	0	19360	true							
2631846	0	0	0	575528	0	1014314	0	0	40000	0	120970	0	2506		50771	0	3911	1013884	117216	430	1248	1616	40000	38000	34710	28655	12695	5450	63364	9825	24516	5119	0	30739	39460	0	0	30326	10042	0	0	0	0	0	true	0	90966	0	0	0	0	
2634191	2985351	3463	763989	8653351	0	12173357	0	0	420390	0	8085086	578	534548		811715	3527397	198040	11395355	7126764	10550	423196	45134	420139	420139	587215	416159	156794	43657	586157	38862	235292	85833	8526	392110	368513	892348	251	274154	0	0	0	716029	251	712484	true	1229004	3517264	1804865	1722532	2407784	577567	
2634351	1208737	0	21695	192723	0	298045	0	0	0	0	2041011	0	138950		71420	659685		276350	1902061	0	0	1164	0	0	9401	89352	17056	662	98753	8500	38433	9185	0	45051	56118	0	0	46933	0													
2641827	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
2642598	24984	0	3971	359779	0	359779	0	0	0	0	202516	0	1935		3390	143899	1472	355808	200581	0	0	290	0	0	6342	8785	707	206	5967	0	15184	2411	0	12650	17595	66561	0	15184	0	0	0	57401	0	57401	true							
2643595	0	0	0	7974	0	18104	0	0	13491	0	199364	0	4483		42210	80560		18104	185932	0	8949	2561	13491	6542	7704	31985	47663	3572	39689	1498	16844	9188	350	48714	27880	11808	0	18342	8451													
2649122	267227	2	101906	351835	0	569375	0	0	150199	0	1787431	0	326677		154763	1262012	16514	467467	1460754	0	0	7344	10104	10104	22848	154064	27182	2400	176911	27109	13216	11373	0	51731	51698	92448	140095	40325	0	0	0	78886	0	69790	true	8586	130740	407471	652562	194399	72828	
2649177	618582	0	0	0	0	0	0	0	1000	0	619582	18298	147532		1000	0		0	437976	0	15776	0	1000	1000	0	1000	0	0	1000	0	0	0	0	0	0	0	0	0	0													
2651899	2000	0	0	0	0	0	0	0	0	0	2000	0	0		0	0		0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
2652092	2265779	0	61864	766508	0	940847	2900	0	2143751	4238	6566728	0	170876		963561	2963145	216134	871101	6352908	4982	38706	5968	2086142	1552260	115320	538111	572019	11094	653431	15956	54673	23598	7034	272982	101261	841806	57609	70629	26179	0	0	1563138	353	653354	true	8605	4941	178876	2471685	166398	2097553	
2654911	7424856	0	0	0	0	0	0	0	1338	0	7797495	7014	5808		186501	0	4421421	0	7784673	0	0	186138	1338	1281	39330	90963	130971	48097	130293	3477	13489	33761	12551	122860	63278	0	0	16966	0	722644	5807	234264	1959994	2922460	true	0	0	0	0	7412034	12822	
2661861	365408	0	1313	47039	0	111374	0	0	0	0	574179	0	8384		6941	180956	0	110061	555702	0	10093	0	0	0	1451	5465	12043	815	6915	264	2592	5184	0	12833	8040	82554	0	2856	0	0	0	82554	0	0	true							
2666400	74366	0	0	258261	0	279699	0	0	84954	0	824578	0	8653		157674	374500		279699	815431	0	494	3911	84954	71705	73963	179690	44991	2379	179757	15388	45809	11514	1976	143350	74687	78225	0	61197	0													
2667920	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2667939	28117	0	22546	101085	0	143642	0	0	98361	0	191092	0	13526		18946	24081		119602	142715	1494	34851	3628	60363	60363	21443	31678	21317	8885	52353	15948	6941	15217	17465	64377	55571	58594	10036	22889	34610													
2667957	41602	0	108816	107954	0	301049	0	0	63859	0	418049	0	65729		88830	163715	16653	192176	352300	57	20	7668	63859	3197	13304	37773	69490	18593	51077	15341	40931	15297	2003	50329	73572	1	0	56272	0	0	0	0	0	0	true							
2668598	40848	0	15646	99548	0	150028	0	0	0	0	277202	0	17529		57945	112173		133994	257970	388	1703	4446	0	0	18778	56586	32244	7222	68424	1051	4108	3907	284	56885	9350	23667	0	3576	0													
2684552	31936	0	17628	71597	0	136939	0	0	0	0	164572	169	9656		24324	45326	8489	119302	151612	9	3135	3779	0	0	11223	36315	12684	1577	47508	4675	17501	3333	0	37477	25509	0	0	22176	3774	0	0	0	0	0	false							
2686211	44369	1	1212	106367	0	136267	0	0	17427	0	253014	4750	10384		42435	52567	4524	135054	227775	0	10105	1000	17427	0	22762	53237	39284	1784	75999	9086	21464	8460	0	74633	39010	0	0	30550	8228	0	0	0	0	0	false							
2687133	38269	0	39667	135623	0	183323	0	0	15627	0	123460	0	7136		8667	47984	0	143656	116324	0	0	0	738	250	3329	11097	1611	951	14426	1363	18021	260	575	8321	20219	0	0	19384	0	0	0	0	0	0	true							
2687487	0	0	0	969	0	969	0	0	153290	0	234474	0	0		0	0		969	0	0	234474	0	0	0	16064	41369	22003	200	57432	24500	58657	60396	11286	79635	154839	0	67657	83157	48195													
2693264	330489	1	45938	1152573	0	1258591	0	0	368352	0	1811340	1500	126307		204115	1142241	22166	1195580	1683036	17072	497	7345	368352	367102	133897	95635	39185	885	229532	4740	51160	13108	0	65487	69008	430941	0	55900	0	41444	0	291121	0	272894	true	174474	80132	222745	795150	12180	318309	
2694681	59123	1563	0	417377	0	472475	0	0	0	0	1702730	791	0		187138	151916		470912	1701939	0	0	7403	0	0	92410	783440	13674	3	875850	53589	538984	9591	0	702389	602164	0	0	592573	0													
2694944	7250	0	1867	57146	0	59983	0	0	0	0	84962	0	274		10143	49773		58116	84663	0	25	2252	0	0	5509	8904	6832	1248	14413	576	2620	2250	0	12350	5446	0	0	3196	0													
2696180	28857	2	30991	16953	0	66799	0	0	0	0	57525	0	2962		13157	8575		35806	54563	0	0	1052	0	0	1615	4105	12209	1061	5161	0	0	850	253	5833	1103	0	0	0	0													
2697963	60162	0	75440	91756	0	401647	0	0	64279	0	337519	0	34932		24196	119278	492	319997	286147	6210	16440	369	64279	64279	30832	83902	15533	174	114542	5042	14597	7999	0	106245	27638	265925	0	19639	0	0	0	0	0	0	true	26914	10195	38539	79741	46764	13398	
2700984	3546080	0	0	294090	0	294090	0	0	1509215	0	5284759	0	0		1551311	183130	264099	294090	5284759	0	0	0	1509215	1215562	503321	713532	338696	0	1216853	0	0	0	0	4238	0	0	0	0	4238	0	0	0	0	0	true	8335	0	0	183130	0	3546080	
2702764	4738	0	20	7487	0	29315	0	0	4787	0	58936	0	13323		8326	16361		29295	36902	0	8711	736	3541	1148	2842	6891	13607	1024	9682	4768	7148	1557	0	16038	13473	0	0	11916	6511													
2705112	12870	0	0	57375	0	72071	0	0	0	0	109025	0	400		14605	55070		72071	108625	0	0	1391	0	0	3291	12980	13356	391	16271	252	3879	6936	0	15413	11067	0	0	4131	0													
2705895	264836	0	482161	3897756	0	3908635	0	0	1958952	0	1257272	0	0		3307	938660	0	3426474	1255247	0	2025	0	1958952	0	3712	10588	5647	50	14300	11017	15505	6830	426	16690	33778	1706885	0	26522	0	0	0	1706885	0	1138769	true	54553	2457529	0	938660	8688	256148	
2708122	107685	0	20406	491976	0	811286	0	0	0	0	588515	0	40647		51476	311110		788890	545876	1990	1992	9380	0	0	38091	66199	9266	2908	104290	16392	33726	3138	0	64987	53256	130575	0	50118	0													
2713920	0	0	0	12915	0	12915	0	0	0	0	749559	0	0		0	749559		12915	749559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
2716088	543534	0	701	7679	0	11571	0	0	0	0	784320	0	62613		22654	62527		10870	721707	0	0	0	0	0	16315	36894	3630	742	53209	19786	100441	453	0	34927	120680	1477	0	120227	0													
2718596	73509	0	18257	67872	0	145757	0	0	0	0	158194	0	8082		29050	12525		127500	150112	0	0	3137	0	0	11877	30747	10179	458	39862	603	15089	3205	0	24211	18897	0	0	15692	0													
2719810	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2723376	100246	0	0	0	0	0	0	0	0	0	100994	0	0		0	0		0	100246	0	748	0	0	0	499	249	0	0	748	0	0	0	0	748	0	0	0	0	748													
2724766	8575	0	109	12651	0	21780	0	0	0	0	24249	0	806		7797	3784		21671	23443	0	0	361	0	0	1865	3899	4725	768	5764	268	365	0	0	3460	633	0	0	633	0													
2726050	9168	0	2957	22006	0	35753	0	0	31182	0	88316	0	4092		10340	26647		32796	84224	0	0	441	22747	7350	4281	21168	12213	5340	25449	263	1292	999	6944	32663	9498	0	0	1550	0													
2729677	0	0	0	500	0	500	0	0	0	0	0	0	0		0	0		500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
2730431	63876	0	0	86194	0	95498	11049	0	98689	0	201181	0	4032		104640	0		84449	195336	0	1813	2200	93038	27842	9585	31696	51860	25690	41281	2421	11613	840	3600	14191	18474	0	5651	14034	198													
2732565	43340	0	124237	97312	0	284475	0	0	20730	0	217343	0	13274		47799	74559		159941	204069	297	0	1496	20730	13500	15443	32297	24660	1360	47740	4117	17673	3633	259	25962	25682	0	0	21790	0													
2733263	35186	0	17532	153176	0	239726	0	0	1879	0	207068	0	18861		14697	129439		222194	188207	0	0	1223	0	0	3109	15509	6034	1224	18591	5372	7717	3480	0	11178	16569	0	0	13089	0													
2734729	23501	0	0	1984809	0	1984809	0	0	0	0	1091344	0	0		1166	974219	0	1984809	1091344	0	0	0	0	0	3477	3584	0	0	7061	25434	61127	0	0	5897	86560	82	0	86560	0	0	0	0	0	0	true	118111	149748	133168	841051	5950	17551	
2735137	14778	0	3491	28205	0	54572	0	0	44044	0	135451	0	7400		48008	33411		51081	122783	0	5268	222	44044	3039	9050	20555	22123	23916	29586	4311	4758	2549	0	27636	11618	26948	0	2263	5268													
2735146	2036260	0	7101	5054456	0	5054456	0	0	1973419	0	20169354	0	27519		3760377	10398328	2230532	5047348	19262430	7	879405	219403	1973419	1853322	1848140	3193165	887272	207164	5041305	208368	1077118	259971	53568	2375365	1599025	49889	0	1285486	282119	691705	226490	2811146	237568	3966909	true	249466	2527176	8982841	515097	2036260	0	
2736219	149752	0	14699	183457	0	188273	0	0	375511	0	737771	0	3150		295184	72934		171832	611487	1742	123134	9499	375511	275227	74839	235637	160624	11572	310476	7699	14530	8685	1498	187490	32412	0	0	22229	108915													
2736291	1157170	0	394838	1847332	0	3115377	0	500000	484560	0	6503138	0	142282		918615	2039214	54241	2716055	5857123	4484	3733	18911	484560	132701	159928	834078	608188	171238	994006	619772	533454	333982	46114	854817	1533322	620594	0	1153226	1302539	0	0	508195	0	508195	true	166968	775	6781	1895089	986	1156184	
2736451	125960	0	15493	254658	0	337193	0	0	0	0	372767	0	18227		109883	39571	21539	321700	353070	0	1470	4183	0	0	18181	96797	61381	9071	114978	805	11424	8668	909	75547	21806	37381	0	12229	0	0	0	31183	0	31183	true							
2736714	638331	882	8449	153798	0	157749	0	0	0	0	1205149	384	70514		6545	540411		147910	1130998	508	3253	968	0	0	2880	7023	2545	120	9903	1689	7258	4892	0	6023	13839	221412	0	8947	0													
2737980	223200	0	0	371463	0	399627	0	0	1840236	0	2494539	0	1111		1703556	303259	16287	347461	2351035	52166	142393	9759	1837490	1837490	1416686	423144	42065	1331	1839830	6280	65658	12624	292	179670	84854	0	2746	71938	183412	0	0	159426	2746	0	true	21150	16851	286791	16467	158003	65197	
2743244	1421171	0	197364	233433	0	375982	0	0	0	0	2364975	0	17286		117478	542573	34152	172906	2347689	5712	0	15096	0	0	33908	151833	70638	22558	185718	21287	75940	22446	2621	161459	122294	97196	0	97227	0	0	0	84495	0	84495	true	6481	6265	358957	180849	608806	809776	
2745426	355818	0	19940	52906	0	52946	0	0	40550	0	708692	0	147900		40767	278871	5167	31263	547794	1743	12998	3500	40550	21499	13853	22146	13402	10708	35999	1920	8798	2217	959	19342	13894	91417	0	10718	494	0	0	78302	0	78302	true							
2745529	0	0	0	0	0	0	0	0	0	0	2000	0	0		0	0		0	2000	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	2000	0	0	2000	0													
2746245	18816	0	48	59015	0	75337	0	0	0	0	69545	0	345		16117	12075		75289	69200	0	0	3756	0	0	2743	14240	9615	3915	16983	0	5779	1836	525	14396	8140	0	0	5779	0													
2746263	818686	11	3092	159332	0	170895	0	0	39982	0	1548624	0	69371		43279	337269	12399	167792	1450909	0	28344	7949	39982	39982	97286	163456	22657	1698	260742	12866	67401	25364	1941	241818	107572	156164	0	80267	25269	0	0	19907	0	19907	true	27936	11188	133114	204155	99808	718876	
2747279	45034	0	2628	25580	0	44954	0	0	0	0	67590	0	4728		7437	5902		42326	62862	0	0	2068	0	0	2459	3264	6507	1670	5390	0	1088	1398	268	6463	2754	0	0	1088	0													
2747466	25009	0	12031	54877	0	83378	0	0	0	0	112738	0	12772		30838	31079		71347	99966	0	0	6011	0	0	4895	15041	28957	1545	19936	1125	3943	1144	0	19600	6212	0	0	1125	0													
2747587	4286	0	2276	507637	0	594331	0	0	35853	0	269027	0	553		26864	184034		592055	253268	0	15206	3985	35853	35853	6298	29616	37326	2928	35914	517	896	3126	0	49304	4539	15769	0	1413	15206													
2748502	52652	0	11897	241072	0	348328	0	0	0	0	401138	0	25115		50799	189479		336269	374522	162	1501	9033	0	0	8154	42523	37886	13587	50659	9215	26902	13832	6908	51351	56857	10994	0	36117	0													
2749059	9694	0	1273	20503	0	26033	0	0	0	0	60808	0	1384		11610	22033		24742	59424	18	0	1172	0	0	6297	14415	2981	174	20712	2642	1905	667	0	12257	5214	0	0	4547	0													
2753917	3744	0	0	45759	0	93363	0	0	0	0	73888	0	0		610	66525		93363	73888	0	0	102	0	0	498	657	251	0	1155	875	836	0	503	795	2214	3950	0	1711	0													
2754222	2056	0	0	30058	0	30058	0	0	19256	0	82235	0	0		22794	47801		30058	82235	0	0	0	19256	19256	1513	25353	2248	255	20926	0	1670	1339	0	6575	3009	14801	0	1670	735													
2756730	19295	0	0	39315	0	69373	0	0	7016	0	155423	0	0		14230	55621		65191	140430	4182	14993	3951	0	0	3885	19352	21147	212	23237	4012	20426	212	11260	30366	35910	0	0	24438	0													
2756909	61446	0	500	257279	0	318814	0	0	0	0	192128	0	216		12028	80568		318314	191912	0	0	1709	0	0	5471	9745	14529	568	15216	1654	4730	13418	0	18284	19802	0	0	6384	0													
2757205	75295	0	242793	1966066	0	2248575	0	0	590152	0	918995	0	30008		475445	202937	6325	2001539	834019	4243	54968	1938	590152	589927	293708	218522	122810	2914	172190	971	1293	546	0	162509	2810	181879	0	2264	53572	0	0	204360	0	159215	true	33170	48179	61227	7337	28166	1068	
2758613	373191	0	38488	96756	0	270009	0	0	673330	0	3366276	0	291978		524042	1545223		226782	3007630	4739	66668	13646	664505	421854	147113	508114	264626	174722	653203	50870	230064	37854	34498	570533	353286	0	7621	280934	110061													
2759629	21888	0	11409	79794	0	112700	0	0	0	0	94922	0	5217		11371	21109		101092	89705	199	0	884	0	0	7477	16147	2741	0	23624	4102	20865	593	0	14994	25560	0	0	24967	0													
2760232	51015	0	0	254043	0	334308	0	0	0	0	285523	0	0		21801	187907		334308	285523	0	0	5539	0	0	5422	18741	11052	3790	24163	1095	4580	1382	538	17204	7595	0	0	5675	0													
2764212	152604	0	17025	280247	0	357230	0	0	157305	0	1109683	0	233085		177805	338927	58238	294609	845296	45596	31302	30588	157305	156564	71290	277432	133912	9678	348722	6643	75721	38445	5032	314506	125841	0	0	82364	29438	0	0	0	0	0	true	15066	54139	81542	30569	130347	22257	
2769570	21928	4	12947	45777	0	87268	0	0	0	0	105711	0	4452		20590	19694		74317	101259	0	0	2118	0	0	7462	26023	14616	6208	33485	1340	2857	5583	0	33719	9780	0	0	4197	0													
2769954	27339	0	35581	34097	0	102026	0	0	0	0	97151	0	347		7647	41981		66445	96804	0	0	2423	0	0	1939	9727	4258	892	11666	0	6623	4393	0	9168	11016	0	0	6623	0													
2771694	17938	0	15947	197050	0	374257	0	0	30002	0	559835	0	6687		31809	346331		356815	540811	1495	12337	357	30002	30002	49669	64370	20504	442	114039	7330	43822	9429	0	103176	60581	70629	0	51152	11590													
2774707	0	0	0	0	0	0	0	0	0	0	500	0	0		0	0		0	500	0	0	0	0	0	0	100	0	0	100	0	400	0	0	100	400	0	0	400	0													
2775151	14677	0	18177	123112	0	154012	0	0	0	0	69263	0	831		4719	41852		135835	68432	0	0	398	0	0	1257	4868	1173	231	6125	1006	3395	548	257	2810	5206	0	0	4401	0													
2775179	78485	4	105535	187052	0	400658	0	0	0	0	181422	0	5415		24739	40170		295119	176007	0	0	3076	0	0	8332	28177	8721	3157	36509	2056	11154	1170	0	23648	14380	0	0	13210	0													
2775692	17452	0	842	27426	0	40452	0	0	0	0	51810	0	262		5807	4667		39610	51548	0	0	2013	0	0	2671	10022	1968	563	12693	908	9300	4258	0	9417	14467	0	0	10208	741													
2785477	12183	0	0	71283	0	75571	0	0	42101	0	253720	0	25445		36822	64500		75571	204812	0	23463	973	42101	42101	9174	38051	47720	4481	47225	25016	33973	17493	1129	62605	77611	4367	0	58988	17576													
2785646	33888	0	22210	204829	0	204829	0	0	97655	0	870769	0	78407		118424	268376		181625	738656	994	53706	13224	34223	34223	24046	189803	148826	2467	213849	17524	103779	60906	21154	246718	203363	92101	23310	121303	50245													
2787770	121574	0	24187	167772	0	480403	0	0	0	0	387243	0	6913		75764	96705	27307	456216	380330	0	0	7890	0	0	9944	39668	77534	18675	49612	969	6133	14083	1959	70056	23144	10215	0	7102	0	0	0	0	0	0	true							
2788656	65457	0	0	110421	0	220084	0	0	58545	0	205779	0	6432		8285	66519		220084	185822	0	13525	382	40803	33477	15023	16048	10433	916	31071	10800	5957	14626	0	34135	31383	27293	0	16757	0													
2791085	9187	0	1658	140558	0	165310	0	0	0	0	218981	6000	541		22297	77217		163652	206023	0	6417	1405	0	0	11330	44293	14514	32	55623	8163	43751	10494	0	47872	62409	1497	0	51914	6322													
2791517	14176	0	5128	49003	0	125598	0	0	25071	0	208521	0	25934		60071	81345	10657	120470	169993	0	12594	4011	25071	25071	23721	28156	23694	2160	51877	11547	20123	3599	0	17660	35269	0	0	31670	0	0	0	0	0	0	true							
2793593	8984	1	6729	56972	0	82616	0	0	0	0	245862	0	12390		18111	136503	11793	75886	233472	0	0	8110	0	0	6487	36878	8294	355	43365	4199	33358	10804	0	33903	48361	0	0	37557	0	0	0	0	0	0	true							
2794732	24859	0	249	80802	0	80802	0	0	249	0	259331	0	47951		12618	34504	936	80552	197679	1	13701	581	249	249	22834	86940	12303	7177	109774	6808	40449	16978	6478	116637	70713	124400	0	47257	0	0	0	18515	0	18515	true							
2796277	0	0	0	2	0	2	0	0	0	0	4906	0	0		1881	0	523	2	4906	0	0	225	0	0	1831	3075	0	0	4906	0	0	0	0	3025	0	0	0	0	0	0	0	0	0	0	false							
2797162	46696	0	89517	154005	0	271254	0	0	27551	0	252583	0	44119		46250	115913	2970	180510	205169	1227	3295	999	27551	5589	7038	35175	19549	13631	42213	1066	12056	1459	0	29143	14581	53288	0	13121	1987	0	0	47235	0	0	true							
2797210	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
2797359	99640	0	2844	123397	0	155579	0	0	48202	0	659068	0	0		109610	97796		151989	655081	746	3987	14688	28235	15869	53218	166096	90215	9138	219314	10882	80886	47637	3560	209057	142965	13338	6004	91768	3987													
2797724	595751	16	268160	6847759	0	6847759	0	0	225101	0	6826433	0	678008		530988	4581849	157816	6575104	6143194	4479	5231	29279	225101	224015	288387	550457	120209	16316	838844	208121	401195	60577	3571	444381	673464	836959	0	609316	0	0	0	625238	0	625238	true	656898	823131	2081554	2500295	503024	92727	
2800491	90397	0	14562	189179	0	354861	0	0	0	0	334814	0	814		25723	175898		340299	334000	0	0	594	0	0	9646	25293	8182	2572	34805	1618	19399	1414	397	19969	22828	0	0	21017	0													
2805535	53786	0	18606	52180	0	92655	0	0	0	0	310928	0	14902		84177	43351		74049	295671	0	355	9212	0	0	12730	103013	56464	1712	115743	3120	26520	9500	732	89741	39873	965	0	29640	0													
2805928	24167	0	5460	39670	0	63602	0	0	0	0	95117	0	10598		11132	32096	2959	58065	84271	77	248	1171	0	0	3918	16767	5557	676	20684	1441	8071	2100	324	15785	11936	0	0	9512	0	0	0	0	0	0	true							
2806635	90896	0	19773	264683	0	313943	0	0	0	0	229703	0	16688		15574	82637		292177	212915	1993	100	1243	0	0	6826	21807	9355	1179	28613	1321	8937	6744	0	23593	17002	92979	0	10257	0													
2806840	20858	0	6305	66919	0	105752	0	0	0	0	92243	0	9212		6355	35778	1766	99447	83031	0	0	606	0	0	6905	12699	4466	334	19403	5148	5014	635	404	18051	11201	5884	0	9162	0	0	0	0	0	0	true							
2806877	1827	1	0	67811	0	72876	0	0	52297	0	419502	0	415		44730	93532	27728	72875	411137	0	7950	20768	52297	249	8240	40555	157623	34121	48795	2807	13879	49596	17322	195809	83604	0	0	16685	0	0	0	0	0	0	false							
2807173	8999	0	4914	27792	0	34514	0	0	0	0	82008	0	2462		12963	31504		29600	75384	0	4162	229	0	0	6921	14348	8573	116	21248	1016	8185	2347	0	16995	11548	8900	0	9201	4162													
2808602	190644	0	1823	742059	0	742059	0	0	181820	0	1203698	1	237818		31241	632087	1730	735092	962385	5144	3494	251	181820	157042	141405	85504	40472	410	226909	5581	49909	56673	1012	236550	113175	189214	0	55490	0	0	0	0	0	0	true	14985	5841	321930	310157	2180	188431	
2809373	0	0	0	0	0	0	0	0	0	0	500	0	0		0	0		0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	500	0	0	500	0													
2811086	7202	0	7030	11176	0	23815	0	0	0	0	31862	0	462		6334	9258		16785	31400	0	0	300	0	0	2143	7969	3777	333	9918	488	0	693	0	7887	1181	0	0	488	4143													
2815879	23331	0	2400	71227	0	108655	0	0	0	0	163800	0	3741		17129	76443		106246	145129	9	14930	1595	0	0	3363	14843	27739	7816	18206	253	5157	4000	855	36632	10265	6598	0	5101	12798													
2819167	0	0	0	26512	0	60736	0	0	18325	0	926736	0	13866		283193	183623		60736	849741	0	63129	19919	18325	4100	53852	203795	265717	81334	257647	18741	48248	54338	17088	321505	138415	34100	0	66989	61479													
2819242	77962	0	15364	91749	0	175202	0	0	13	0	233738	0	13050		43194	35581		159838	220675	0	13	14566	13	0	7711	45306	30930	6529	52484	3816	15841	9501	559	47284	29717	0	0	19657	0													
2820604	21074	0	22259	128912	0	224895	0	0	17619	0	213256	0	1069		20979	108971		202636	212187	0	0	2911	17619	0	7180	29643	8237	2345	36823	2609	30261	2627	310	26425	35807	811	0	32870	0													
2823221	36574	0	52382	128615	0	177668	0	0	0	0	165673	0	3416		28840	30572		125286	162257	0	0	9859	0	0	15005	32742	12911	2050	47747	17094	15100	3625	0	33868	35819	0	0	32194	0													
2826017	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2833882	58930	0	905	199462	0	199462	0	0	36382	0	504425	0	5605		59761	23347		198557	483859	0	14961	2732	36382	31363	22357	198022	22751	248	220379	2321	167967	8482	0	183617	178770	0	0	170288	15709													
2834759	56602	0	8698	95118	0	123505	0	0	195954	0	1082244	0	11223		352191	190998		114807	1071021	0	0	22415	195954	100290	103287	362423	169221	31561	364920	20262	106982	40908	0	314301	168152	3631	0	127244	21151													
2835103	52373	0	57308	84548	0	235405	0	0	0	0	313536	0	35595		54019	102802		178097	277941	0	0	8996	0	0	19580	46922	44100	2881	63242	8490	27431	7043	1915	59463	44879	3260	0	35921	0													
2836306	8124	0	5171	84599	0	87342	0	0	11026	0	103322	0	15336		19049	60255		82113	85009	58	2977	125	11026	11026	5320	20258	1271	47	25578	4449	2697	901	0	7848	8047	25402	0	7146	1980													
2838207	43998	0	3235	90118	0	223426	0	0	25056	0	452382	0	2576		95141	25760		218948	438587	1243	11219	18090	25056	56	31727	108335	93864	68927	140062	5838	51338	10449	12146	207712	79771	40818	0	57176	10982													
2839053	22155	4	7779	26588	0	47545	0	0	0	0	63552	0	7120		12325	17086		39762	56432	0	0	5977	0	0	1087	6753	10295	3117	7840	0	1821	1239	0	8926	3060	0	0	1821	0													
2839790	54247	0	4185	392500	0	392500	0	0	37858	0	448084	0	1393		29880	265264		388315	446691	0	0	0	37858	0	25015	47321	18876	6761	45638	10575	13457	6280	288	68094	30600	3568	0	20154	0													
2845755	24380	0	1145	123271	0	145312	0	0	2435	0	239298	0	39801		12356	118824		144167	199497	0	0	918	2435	1688	9996	43755	7835	1246	53751	1374	24122	7254	511	50476	33263	7359	0	25496	13784													
2845782	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
2847085	16294	0	18022	38972	0	63970	0	0	0	0	66202	0	8877		7629	34741		45948	57325	0	0	651	0	0	1038	2873	5239	175	3911	0	422	5419	0	1696	5842	0	0	422	0													
2847142	5195	0	22075	667462	0	667462	0	0	54416	0	681308	0	5731		8882	564816		641257	666056	4130	9521	2138	54416	54416	9228	57558	1304	803	64160	10802	23730	7871	0	60012	42402	128091	0	34531	8577													
2849285	152198	0	327	147016	0	147016	0	0	18362	0	246102	0	17964		12907	21632		146689	216028	0	12110	1146	18362	18362	17510	34125	5894	676	51635	0	10519	3548	0	45298	14067	26859	0	10519	10370													
2849463	2515	0	3738	97279	0	97279	0	0	58476	0	429260	0	18186		27186	171549		93043	410077	498	997	1155	58476	20320	13210	81613	36742	11603	94823	6876	64898	28094	12160	115983	112028	48157	0	71774	60606													
2849801	39706	0	13805	751359	0	1055102	0	0	330874	0	2391043	0	412817		368352	1756706	18545	1040800	1973582	497	4644	11816	330874	330874	177327	260428	16912	131	437353	29523	96169	13359	784	86445	139834	290592	0	125692	0	0	0	226706	0	226706	true	179593	16158	649425	709503	39706	0	
2850722	0	0	0	4	0	4	0	0	6029546	0	7914807	0	0		7088809	659119	730623	4	7759214	0	155593	0	6029546	3053683	758592	2241590	3417245	838261	3000182	0	0	0	0	166879	0	0	0	0	155593	0	0	0	0	0	false							
