"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
540056			33	1420	20	2379	17	6169	97	2263	32	2883	25	5886			34	1328	58	7509	45	12229	122	3004	62	5038	32	7546	false	false	
540542			5	173	3	343	10	2634	36	188	3	190	3	397			1	12	1	71	5	1136	0	0	0	0	0	0	false	false	
540551			60	2418	106	12926	106	41985	777	17068	180	16037	103	20538			118	4873	156	18493	135	34664	1098	24267	320	30471	144	29436	false	false	
540739			53	1943	34	3290	13	5708	185	4189	14	1495	6	1972			22	772	21	2011	13	3178	128	2730	7	731	0	0	false	false	
540775			236	5607	188	22863	224	79712	809	11374	121	9604	107	20224			110	3783	114	14555	72	17887	0	0	0	0	0	0	false	false	
540850			7	388	3	447	4	1659	89	2503	0	0	1	254			11	318	12	1396	3	626	190	5322	21	2717	13	3388	false	false	
541101			0	0	2	0	1	0	5	0	2	0	7	4000			0	0	0	0	0	0	0	0	0	0	0	0			
541231			37	1135	40	4971	50	21714	364	7550	43	4293	24	7890			85	2874	24	2720	7	2239	150	3202	7	719	2	524	false	false	
541307			4	31	5	346	12	6214	0	0	5	93	8	887															false	false	
541642			12	453	9	1661	7	2699	14	261	2	75	3	1971			11	278	4	485	2	337	6	137	0	0	0	0	false	false	
541754			16	723	14	1268	29	8686	197	4666	49	4571	31	7250			17	703	31	3907	22	6235	99	1944	56	5345	38	8787	false	false	
541857			99	4473	73	9590	65	26685	598	14749	82	9616	19	7016			56	2213	57	6769	27	8099	39	1221	14	1272	5	639	false	false	
542153			17	638	38	4872	17	7484	98	2528	38	4392	27	5840			15	522	33	3701	36	8610	108	3429	57	7546	43	10150	false	false	
542340			17	1076	37	6107	30	10962	253	8215	43	7081	27	9510			14	904	25	4091	10	4053	47	1359	17	2980	3	945	false	false	
542528			119	3693	313	35637	524	200002	542	9954	204	14902	225	52743			25	818	35	2737	28	6347	53	863	14	1246	10	1040	false	false	
542667			18	957	34	4861	86	31162	99	2784	40	4261	26	5834															false	false	
542854			7	333	5	517	13	3412	32	879	4	331	3	258			1	22	4	501	1	384	18	436	5	353	0	0	false	false	
543262			149	8508	301	41373	494	192202	1233	33917	303	26797	155	28652			93	4486	185	22824	133	39701	919	25131	308	27547	123	22799	false	false	
543459			87	2865	52	7027	44	17316	303	8972	79	8813	74	26925			67	2960	89	10751	58	16383	268	7167	101	11726	54	11246	false	false	
543945			33	1602	21	2685	29	11146	176	5853	55	5413	34	10029			20	778	20	2517	22	5415	92	2642	36	2418	28	7513	false	false	
544335			58	2322	78	9098	89	30478	571	13016	82	8390	24	7363			55	2123	55	6500	44	17666	32	738	14	1294	4	672	false	false	
544447			13	494	2	292	1	341	29	810	9	780	3	626			31	1316	32	3779	24	6511	128	2843	34	3352	9	2210	false	false	
544652			43	1219	68	9253	141	61214	196	5337	66	5961	55	13258			7	202	11	1050	9	2455	2	0	1	123	0	0	false	false	
544951			8	422	11	1804	16	7161	28	905	8	859	5	2232			2	72	0	0	2	521	18	492	8	765	3	424	false	false	
545604			31	1083	75	9300	176	64685	128	2821	45	3728	51	14047			0	0	4	421	5	1068	0	0	0	0	1	278	false	false	
546003			44	1060	194	24666	348	133956	245	4236	112	8056	125	32764			0	0	0	0	0	0	2	110	0	0	0	0	false	false	
546320			33	1166	14	1233	22	8028	154	1072	9	895	5	2059			14	433	9	1099	2	360	74	439	4	131	0	0	false	false	
546535			429	11498	114	13904	146	52690	387	10151	64	7401	50	16076			1	28	0	0	1	394	8	57	0	0	0	0	false	false	
546544			70	2995	98	12551	179	75002	497	12940	86	8500	217	62188			27	1065	42	4999	51	14198	217	6984	86	8500	48	9710	false	false	
547251			7	225	19	2237	14	4497	34	956	15	1043	16	4614			1	39	1	0	7	1682	5	39	1	0	0	0	false	false	
547550			22	968	39	5351	29	9357	70	2375	18	2510	17	4465			6	128	3	391	8	2054	14	269	3	314	2	355	false	false	
547840			69	1012	109	7498	175	62773	482	5697	222	14545	316	68551			13	536	26	3076	21	4302	27	275	19	1672	17	4276	false	false	
548052			21	1174	31	4202	63	25341	49	1246	14	1137	14	4990			2	84	2	218	6	1788	18	355	4	417	4	493	false	false	
548267			30	959	29	3878	11	4075	128	2368	14	1735	12	3515			53	2148	41	5745	17	4938	104	1593	19	2096	10	2141	false	false	
548351			255	12221	372	50813	475	197179	2277	68503	328	33345	156	44405			119	5268	107	12833	65	23677	890	21843	101	9332	31	7636	false	false	
548472			22	1104	22	2310	13	3676	65	1068	7	577	2	780			1	36	3	307	0	0	1	76	0	0	0	0	false	false	
548771			11	934	39	6317	202	84745	96	2114	39	4005	51	9452			0	0	0	0	2	683	0	0	0	0	0	0	false	false	
548829			7	270	9	1221	16	6782	14	413	3	284	1	752			1	51	0	0	4	1010	7	108	0	0	0	0	false	false	
549862			18	772	25	3611	34	12869	337	7840	59	5428	42	10839			0	0	3	483	1	251	1	48	0	0	0	0	false	false	
550279			4	190	14	2073	36	14595	74	3759	63	9104	28	8277															false	false	
550354			3	96	16	1771	36	13929	20	408	1	115	2	0															false	false	
550448			8	374	3	230	7	3254	11	249	2	140	6	1952			2	77	1	180	6	1384	9	194	7	452	6	1269	false	false	
550635			11	463	27	3516	52	23006	65	2004	22	2688	30	11573			4	159	2	354	9	3016	0	0	0	0	0	0	false	false	
550653			3	124	2	295	0	0	54	1607	14	1327	8	1649			9	287	8	1013	11	2314	103	2389	26	3263	10	2470	false	false	
550952			7	389	15	1811	35	14451	74	1990	19	2416	14	3281			0	0	2	249	0	0	10	278	1	139	1	25	false	false	
551016			131	1250	37	3222	41	12857	166	1800	30	2555	17	3824			35	263	7	359	5	1249	19	113	2	192	0	0	false	false	
552059			18	1071	21	2936	29	13428	216	6219	59	5726	53	18383			47	1982	66	8147	36	9354	201	5634	45	8889	21	5959	false	false	
552161			38	2811	121	18928	296	133585	356	17178	156	24804	112	41941			5	195	8	1369	7	1946	5	123	2	126	0	0	false	false	
552545			17	859	25	2975	26	9453	56	1277	31	3375	43	13687			14	796	22	2835	30	8166	59	1278	40	3020	26	5816	false	false	
552956			5	275	5	820	7	2248	25	598	6	799	1	600			31	1365	38	4770	20	5819	68	1693	12	1219	5	1184	false	false	
552974			8	362	18	1853	17	6726	470	10244	97	7503	70	13112			37	1582	29	3910	18	5417	82	1913	17	1682	8	1510	false	false	
553038			47	2131	23	2571	20	6682	247	5932	30	2909	15	4248			28	1034	16	1840	16	4607	2	105	4	121	2	221	false	false	
553926			24	1324	26	3426	32	13762	167	4657	38	4146	8	1028			10	481	22	2472	12	3499	49	1110	12	1506	0	0	false	false	
553944			15	705	54	6323	42	13139	458	8228	40	3507	6	1088			72	2778	80	9646	32	8809	205	3810	7	509	4	1141	false	false	
554268			1	14	4	395	1	237	19	563	1	17	1	862			5	209	9	843	5	1552	38	539	1	142	0	0	false	false	
554343			14	592	10	1336	6	2663	240	6481	30	3095	27	7861			8	198	12	1334	6	1486	36	968	30	3242	15	3407	false	false	
554857			95	3793	112	15571	173	80364	3946	44160	211	24262	160	48953			48	1866	67	8388	65	18618	203	7199	85	9877	39	10572	false	false	
555256			8	486	17	2178	15	6464	114	2679	15	1736	3	873			20	1089	19	2376	19	5758	66	1305	6	799	0	0	false	false	
556011			28	1494	66	9205	67	28007	370	9245	49	4743	4	861			22	1015	32	4537	28	8976	30	694	1	106	1	309	false	false	
556459			13	395	25	2863	46	18296	137	3004	56	5193	56	11485			6	309	5	468	0	0	0	0	3	170	3	594	false	false	
556815			59	3177	170	24006	242	93848	510	15244	172	18256	142	35484			25	1396	61	9480	58	17387	148	3844	12	1130	5	1069	false	false	
556936			20	854	21	1889	19	8833	186	4848	64	6203	26	9246			22	870	57	5954	36	9072	206	4872	70	6805	36	9609	false	false	
557317			83	6748	183	23349	503	218306	452	8588	211	13311	275	59498			31	788	39	4708	42	10873	100	1224	13	1215	6	741	false	false	
557438	43	135															17	807	25	6223	8	3011	135	4051	50	5960	21	6434	false	true	
557858			56	2031	101	11227	242	97616	328	7307	190	15573	290	63739			15	511	15	1369	11	2521	29	527	12	950	12	1400	false	false	
559179			4	213	1	204	5	1273	16	325	5	616	4	1045			0	0	1	93	1	150	0	0	0	0	0	0	false	false	
560214			8	260	4	279	1	523	5	68	2	141	0	0			11	293	21	1651	9	3465	4	166	0	0	1	0	false	false	
560353			0	0	0	0	6	1788	16	466	4	273	7	1914			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
560438			14	620	13	1713	6	2738	52	1446	11	1201	5	3321			11	217	5	456	4	1381	1	7	1	131	0	0	false	false	
560830			10	385	10	979	6	2518	59	1682	22	2676	0	0			2	102	7	730	3	731	23	553	8	614	3	510	false	false	
561145			68	2359	63	7635	59	20213	370	10429	81	8131	48	15574			40	1809	96	12722	104	30563	373	11405	159	18360	82	20685	false	false	
561574			3	84	30	4781	144	77588	53	2563	54	5337	63	24635			0	0	1	175	6	2082	0	0	3	386	0	0	false	false	
561659			63	2866	117	13828	168	66304	357	7094	97	7881	75	16518			30	1329	78	9790	64	17713	209	4733	113	9254	65	12078	false	false	
561864			25	1436	52	6747	104	45770	312	10121	145	15595	130	40836			0	0	1	208	0	0	1	25	0	0	0	0	false	false	
562058			38	1347	61	8029	67	24200	253	5017	100	7083	52	12739			5	165	8	863	3	598	8	150	1	113	0	0	false	false	
563233			18	735	21	2538	42	15127	47	1223	19	1827	9	1603			0	0	3	469	0	0	0	0	0	0	0	0	false	false	
563336			7	478	24	3356	19	6570	101	2713	9	878	5	1099			2	131	1	145	1	1	14	348	3	343	0	0	false	false	
563457			7	328	2	215	0	0	26	558	7	707	1	205			1	34	5	442	7	1646	34	813	8	720	5	1398	false	false	
563934			5	193	8	1576	4	1244	9	366	5	762	0	0			1	58	1	136	0	0	1	27	0	0	0	0	false	false	
564052			49	1471	31	3765	58	25927	64	1493	13	1333	18	4897			25	720	24	2688	8	1974	28	494	6	423	2	173	false	false	
564324			26	1218	73	9047	152	55828	318	10987	96	9238	114	38871			8	153	9	1003	3	328	2	65	5	303	0	0	false	false	
564463			70	3114	36	4850	43	17022	274	6381	33	3140	30	9189			5	70	3	199	1	105	127	2267	15	1638	0	0	false	false	
564557			60	2645	126	14690	175	65952	445	11495	78	9376	55	17444			19	890	27	3502	16	4076	3	153	0	0	0	0			
564678			0	0	0	0	45	23956	0	0	0	0	5	3459															false	false	
564838			36	1310	37	4681	29	12399	227	5198	17	1333	11	4019			1	61	2	238	2	616	2	45	0	0	0	0	false	false	
564977			0	0	0	0	6	1181	4	129	6	363	10	2585															false	false	
565143			22	1025	22	2061	13	4495	52	1398	6	770	7	3382			42	1512	21	2599	8	2401	39	573	2	254	1	33	false	false	
565170			0	0	0	0	10	5541	0	0	0	0	3	1252															false	false	
565536			328	8342	30	3628	10	2778	78	2198	25	2358	10	2160			3	181	6	667	12	2784	62	1723	22	2303	13	2574	false	false	
565750			13	463	42	5470	66	27406	159	3869	50	5607	104	35228			3	137	4	196	5	1207	11	272	0	0	0	0	false	false	
565844			9	544	15	1530	9	2218	34	1025	7	1081	3	557			11	424	11	1158	4	1046	44	771	9	720	9	2266	false	false	
566056			29	1279	21	2193	12	3086	105	2280	26	1868	21	4486			23	1190	37	4962	46	12567	254	6477	89	8260	73	13917	false	false	
566243			46	3246	32	3969	27	12358	112	3796	22	4297	7	2469			16	679	5	589	7	1933	77	2027	15	2041	10	2687	false	false	
567240			7	247	12	1568	40	17630	71	1167	5	478	1	853			33	1172	17	2027	8	1898	49	893	2	238	0	0	false	false	
567679			20	636	14	2048	28	9589	114	1541	36	3210	35	9944			1	49	2	245	1	266	2	80	0	0	0	0	false	false	
567736			27	1082	25	3275	22	9912	226	5210	40	4309	12	3265			14	453	5	560	5	1498	2	101	3	331	2	294	false	false	
568126			21	729	37	5049	42	14811	60	2325	29	3063	34	17668			15	511	43	5222	41	11673	26	757	5	572	1	238	false	false	
568135			26	1154	52	6000	40	15287	77	2109	35	3520	21	5241			7	202	16	1859	8	1565	20	413	5	244	6	820	false	false	
568359			26	1236	48	6687	95	43950	32	1612	27	5615	22	20977			1	55	3	474	4	1153	4	307	2	76	0	0	false	false	
568377			4	226	4	501	0	0	0	0	0	0	0	0															false	false	
568470			51	3435	158	21456	294	129274	166	16200	73	8426	68	24055															false	false	
568939			48	2143	42	5192	40	13322	214	5348	17	1896	3	1182			15	391	11	1262	3	535	2	69	0	0	0	0	false	false	
570558			9	592	19	2454	48	16442	236	5445	29	3100	15	3175			7	293	5	724	11	3017	229	4134	16	1432	8	2043	false	false	
570651			4	175	3	329	1	722	20	555	7	805	8	3528			8	388	15	1690	14	4099	37	1140	16	2231	18	5010	false	false	
571135			70	1487	7	1055	2	864	258	2751	16	2585	4	1256			68	1681	17	3016	4	1423	158	3074	4	733	7	2407	false	false	
571265			4	199	38	3758	52	17753	49	1496	34	3311	52	14977															false	false	
571920			57	2361	65	7168	63	21409	199	3671	27	2369	18	5639			27	1093	27	3146	21	5853	58	1208	4	171	1	224	false	false	
571957			7	206	1	91	1	524	37	761	4	489	0	0			6	302	3	399	10	2771	102	2202	14	1368	8	2187	false	false	
572347			13	609	12	1525	8	1966	58	1354	11	971	5	1576			17	823	13	1495	5	634	66	1634	15	1693	6	1568	false	false	
572374			44	1420	81	8153	183	70558	223	5438	89	5421	107	26820			37	1391	36	3022	16	3897	36	697	7	711	3	707	false	false	
572459			16	657	12	1299	14	7310	143	3358	37	3823	13	3132			66	2528	120	15284	77	21796	457	11650	121	11137	63	13047	false	false	
572655			25	1242	45	5970	64	22959	168	5168	39	4565	24	6745			0	0	0	0	0	0	4	46	0	0	0	0	false	false	
573036			74	1288	109	6927	222	58429	143	3743	38	2894	58	8691			6	138	3	326	4	1134	1	17	0	0	0	0	false	false	
573335			47	1819	71	7942	59	19549	251	5651	48	4449	29	8219			28	1065	33	3480	7	1568	18	395	7	468	3	618	false	false	
574079			11	587	38	5414	46	18330	24	419	6	148	14	2334			1	41	2	325	3	926	0	0	0	0	0	0	false	false	
574949			27	1094	28	3670	58	25680	144	3334	40	4453	52	20043			30	1071	34	4529	22	5841	35	1080	7	978	6	1754	false	false	
574976			8	435	43	5584	99	37544	1199	41969	473	44229	97	19143			4	167	9	966	3	933	9	98	4	356	3	683	false	false	
575133			58	1422	9	977	6	1403	87	1860	7	955	1	332			21	616	17	1623	15	4146	40	721	1	100	0	0	false	false	
575254			55	2654	131	17049	266	111202	788	19049	229	21646	209	53644			28	964	30	3748	31	8027	97	2194	42	4163	35	5669	false	false	
575348			2	89	9	1531	24	7584	36	958	7	696	11	3454			13	653	9	1099	4	1802	7	107	1	158	0	0	false	false	
575375			5	243	11	1340	15	4904	15	439	4	424	3	2366															false	false	
575759			67	2088	44	5359	31	12991	154	4288	28	3178	21	7397			47	1629	54	6992	49	13530	243	7919	117	13686	52	12750	false	false	
575834			20	483	50	6456	94	36417	298	6084	96	8868	109	30065			3	109	4	306	0	0	0	0	0	0	0	0	false	false	
576354			15	677	14	2155	25	8707	57	1889	39	4245	21	6708			3	98	1	180	1	412	1	4	0	0	0	0	false	false	
576578			44	645	19	2098	32	11217	103	1265	19	1637	7	1477			3	152	0	0	1	287	0	0	0	0	0	0	false	false	
576608			46	1766	118	13418	204	74404	304	6294	81	7483	72	14521			0	0	0	0	2	735	0	0	0	0	0	0	false	false	
576644			28	1302	61	8251	77	30007	1230	33298	1721	85860	69	19087			7	315	19	2362	11	3489	17	275	2	57	0	0	false	false	
576952			22	930	26	3529	33	13410	240	5841	66	7253	41	10327			24	890	39	4453	38	9503	176	3866	66	4899	37	8184	false	false	
577128			397	13766	552	59724	785	283783	10167	88856	817	74820	799	205779			199	6900	160	17098	89	26080	299	4924	38	4048	40	11681	false	false	
577137			0	0	5	614	36	18786	3	61	4	279	7	1991															false	false	
577230			5	246	2	303	0	0	0	0	0	0	0	0			10	197	3	170	1	170	0	0	0	0	0	0	false	false	
578116			24	961	46	6203	66	23730	200	5716	50	4082	28	9392			4	127	6	825	5	1212	3	16	2	293	1	500	false	false	
578237			12	489	24	2753	17	6763	55	1678	18	1778	6	1834			2	80	1	137	2	382	0	0	0	0	0	0	false	false	
578255			54	2144	85	11038	140	51615	613	14308	165	14993	131	41077			48	2128	58	7577	57	15994	201	5365	55	4818	60	10928	false	false	
578554			41	1229	13	1208	0	0	113	1843	16	741	5	1709			146	4126	94	11351	62	17474	221	3596	22	1753	12	2004	false	false	
578741			35	1237	49	7288	108	44333	153	4016	61	6060	59	12523			0	0	6	648	2	510	2	52	3	508	0	0	false	false	
578862			2	39	3	431	2	1225	75	1493	11	915	11	3217			10	420	5	545	0	0	49	541	3	141	0	0	false	false	
579140			107	4988	70	8245	61	20312	288	5791	50	4634	37	9394			134	6201	187	22802	82	23385	631	13293	88	8947	25	6732	false	false	
579319			4	110	0	0	0	0	55	1984	8	544	1	188			9	243	14	1568	12	1961	28	701	3	301	1	120	false	false	
579364			7	323	28	3562	72	27533	76	1599	16	1954	27	8437			21	1005	22	2654	16	3936	22	372	10	689	1	479	false	false	
579636			26	869	24	3052	30	12229	145	3486	21	2376	24	8158			32	1237	7	703	2	625	12	209	0	0	1	162	false	false	
580155			30	1031	60	8440	87	39374	1522	43492	187	16691	66	19920			24	1194	38	5111	25	7668	134	3042	35	2371	24	3921	false	false	
580548			106	5075	140	19146	191	71311	898	24591	146	15038	69	21686			22	900	27	3716	18	5291	73	2055	16	1767	4	705	false	false	
580847			34	1211	18	2167	14	6096	127	2804	12	1238	4	1349			41	1493	40	4978	26	5924	83	1823	14	1361	6	1603	false	false	
580874			18	881	65	8822	75	28701	72	1356	22	1117	20	3514															false	false	
581237			0	0	3	512	10	2867	34	1039	6	825	6	1610															false	false	
581358			6	382	8	1086	4	1729	90	2734	32	3504	34	11396			5	142	13	1793	11	2579	23	467	13	1167	17	2734	false	false	
582654			14	742	9	931	6	2058	60	1330	8	952	6	2511			18	987	16	2158	9	2152	67	1657	25	3010	10	2576	false	false	
582878	32	0													1	0													true	true	
582953			29	1422	51	6573	64	25691	403	9020	78	7579	45	12689			25	1031	38	4810	32	8192	401	9516	100	9772	54	10881	false	false	
582971			58	3247	93	12217	168	70106	544	14411	75	8220	64	23766															false	false	
583071			8	317	14	1899	16	7098	24	380	5	579	2	731															false	false	
583268			18	597	32	4332	91	39368	74	1736	35	2906	24	14390			0	0	3	438	1	315	3	31	1	226	0	0	false	false	
583352			48	2498	57	7667	62	21649	334	8515	58	5659	27	7397			5	168	9	1094	6	1733	109	2121	11	1241	3	104	false	false	
583754			2	73	9	1364	56	30302	34	1282	34	3427	34	9369			1	80	1	103	1	459	0	0	0	0	0	0	false	false	
583905			172	7451	159	23559	143	66866	233	7112	74	8083	50	15866															false	false	
584377			19	600	56	7253	152	66744	300	9686	258	31783	238	74380			0	0	0	0	0	0	2	67	0	0	0	0	false	false	
584724			40	1615	73	7982	86	33793	251	6808	102	8222	56	14724			0	0	1	37	1	302	0	0	0	0	0	0	false	false	
584920			192	7602	456	53122	932	356505	1063	17819	280	22985	322	67811			46	1724	50	5823	23	5369	22	692	5	596	3	497	false	false	
585235			4	172	5	770	7	3705	16	416	10	725	7	1821															false	false	
585749			92	3505	60	8179	36	14149	686	15811	107	12783	42	13252			132	6340	180	23445	134	40007	732	16529	99	12538	45	12966	false	false	
586027																													false	false	
586072			71	3317	155	19463	279	118973	294	5695	81	7115	41	10719			3	82	8	1049	6	1303	5	122	7	851	3	745	false	false	
586335			31	1167	18	2357	22	8984	145	3000	27	3250	17	5193			5	150	2	207	1	234	0	0	0	0	0	0	false	false	
586960			8	294	10	1263	20	7494	27	635	7	463	1	1000			15	650	10	1355	2	544	4	179	1	235	0	0	false	false	
587677			35	1527	24	3016	12	4306	45	1142	17	2051	17	6982			4	153	4	406	6	1359	14	341	7	1113	2	535	false	false	
587752			1	86	4	205	7	3449	5	41	1	89	0	0			0	0	0	0	0	0	2	29	1	34	0	0	false	false	
587800			27	1229	188	25287	325	117535	2418	53616	923	76907	315	75381															false	false	
588245			18	823	44	6042	32	12102	125	3683	18	1770	11	2607			9	304	17	1819	21	7537	34	882	23	1053	1	385	false	false	
588348			58	2223	38	5123	20	8510	328	9427	70	6772	34	9873			45	1695	44	5717	64	15271	602	17829	163	19029	53	11875	false	false	
588478			2	143	23	3170	83	36497	0	0	0	0	1	31															false	false	
589158			3	86	4	347	8	2773	22	487	8	998	9	1381			5	212	13	1410	19	5299	32	645	18	1911	23	4655	false	false	
589523			30	1414	122	15980	287	113388	452	10999	132	11588	94	21709			1	32	0	0	1	321	0	0	0	0	0	0	false	false	
589943			53	2393	79	10755	134	56282	313	6432	131	13318	153	51042			71	2727	126	16523	100	28852	211	5217	119	11674	61	12428	false	false	
590220			57	2547	92	10997	103	42928	336	8121	101	8675	88	22387			9	332	10	1103	5	1320	0	0	1	96	0	0	false	false	
590640			12	583	29	3643	57	24378	87	2014	35	2935	27	6594			6	242	6	295	2	514	0	0	0	0	0	0	false	false	
590976			3	197	15	2258	66	33110	163	8552	99	13014	109	46159			0	0	1	116	1	492	0	0	0	0	0	0	false	false	
591209																													false	false	
591320			57	2415	92	11389	130	48811	129	3479	57	7050	77	28300			6	328	5	636	4	1079	0	0	0	0	0	0	false	false	
591357			27	996	17	2199	17	5699	99	2346	15	1456	4	2202			15	676	10	1201	4	1212	14	300	3	139	0	0	false	false	
591366			16	765	41	4850	63	28414	194	5355	43	4723	43	12091			16	556	12	1203	8	2365	36	836	14	1773	0	0	false	false	
592439			0	0	12	1652	19	9671	8	228	10	1291	29	7918															false	false	
592448			63	3636	95	13304	121	51969	421	12549	154	15181	138	49875			4	100	1	143	0	0	1	30	1	47	0	0	false	false	
592550			15	405	16	2167	30	15159	44	1430	22	2586	9	3689			14	587	19	2422	18	4408	28	680	13	1507	11	2508	false	false	
592644			29	976	48	5543	67	27270	79	1325	22	2051	17	3055			12	543	11	955	8	2077	43	865	7	751	9	2664	false	false	
593007			143	5042	381	45049	498	190750	1877	24590	366	29511	264	56929			1	49	4	516	1	125	219	3197	61	4443	40	7898	false	false	
593052			16	759	31	3989	44	18888	146	4565	96	9902	69	17431			30	1087	53	5459	67	21129	203	6490	76	7387	79	21009	false	false	
593249			40	1259	33	3406	24	5895	231	5354	50	5988	24	7629			81	2384	17	2308	4	878	3	29	1	240	1	50	false	false	
593333			26	1253	10	1249	16	5846	78	1790	9	1081	14	4540			15	648	23	2812	18	3577	37	789	23	2471	12	2080	false	false	
593771			0	0	1	32	0	0	2	62	0	0	0	0															false	false	
593940			11	401	4	435	5	2984	75	1844	7	627	2	789			8	456	16	2426	11	3037	138	3299	17	2001	2	417	false	false	
594433			135	6144	203	27082	304	119909	423	11398	139	14856	65	23140			74	2991	52	6899	15	4130	99	1970	20	2321	6	1518	false	false	
594451			0	0	1	183	18	7670	335	6649	74	9472	74	29728															false	false	
594853			65	2892	110	13665	189	85626	400	10629	102	11764	90	24419			15	799	16	1794	7	1831	1	55	1	115	0	0	false	false	
594938			70	2569	61	7755	70	24755	213	5081	76	7851	36	9965			41	1658	62	7358	52	13835	138	3347	49	5141	22	4233	false	false	
594947			318	12209	510	59051	700	262357	771	23866	293	32257	299	99394			131	4052	190	15814	101	21435	194	5042	57	7323	33	9785	false	false	
595270			110	4755	380	53402	1491	709626	3890	34521	479	24822	720	122344			0	0	0	0	0	0	1	3	0	0	1	273	false	false	
595337			63	1969	21	2477	11	3430	188	3843	20	1910	5	2806	30	21													true	false	
595430			23	1206	72	8481	109	40213	12415	115888	831	75134	488	125915			1	66	0	0	0	0	0	0	0	0	0	0	false	false	
595869			5	362	93	14022	1183	620669	761	32553	397	53268	260	120500			0	0	0	0	1	402	0	0	0	0	0	0			
595944			11	534	3	248	0	0	61	1277	9	605	3	1012			19	879	37	3904	18	4040	73	1847	14	1734	24	5428	false	false	
596062			149	6684	207	26074	131	45718	1485	32731	109	12062	44	13449			313	13892	211	26983	125	46956	1111	19315	44	4115	12	2475	false	false	
596156			42	2078	103	14864	205	89378	148	4228	26	3259	22	7793															false	false	
596277			15	663	15	1891	11	3657	0	0	0	0	0	0															false	false	
596455			14	591	31	4222	63	24054	135	3063	18	1972	10	1029			2	59	6	637	2	680	12	241	12	1190	2	154	false	false	
596978			5	96	16	1786	33	15476	43	1368	25	2463	12	2108															false	false	
597041			9	442	12	1592	17	6077	33	180	24	1853	19	3366			5	213	8	789	5	1362	19	350	8	701	6	1062	false	false	
597313			70	2670	108	13232	103	37191	418	11212	133	11769	53	16324			12	439	5	584	10	1599	12	253	4	317	1	149	false	false	
597452			36	1560	53	7172	107	37696	98	3341	28	2456	24	5219			11	276	2	155	4	920	0	0	0	0	0	0	false	false	
597546			124	5726	89	11239	89	30146	141	3459	44	3400	25	7148			60	2355	72	9530	69	19601	140	3114	19	1633	9	3213	false	false	
597658			44	1924	30	3920	11	3022	104	4349	17	3524	13	3401			30	2289	25	3592	10	4860	142	5888	43	9091	21	6239	false	false	
598002			20	815	60	7262	142	54331	273	5328	81	6609	76	14478			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
598048			93	3833	126	15223	150	55572	295	8775	89	9860	77	25458			1	41	2	143	1	306	1	4	0	0	0	0	false	false	
598132			70	2019	19	2099	18	7868	175	3842	11	1007	8	2170	60	18													true	false	
598543			6	185	3	238	1	261	25	676	6	947	1	410			8	394	15	2090	15	3742	458	14503	195	19802	34	8414	false	false	
599643			30	1269	26	3140	28	11294	85	2149	27	2693	29	8735			36	1388	49	5533	42	7859	164	3411	35	3767	17	4344	false	false	
599764			42	1265	174	18972	411	148289	690	11263	282	18609	224	47941			52	2529	171	22418	51	15696	40	575	15	1298	7	1236	false	false	
600419			78	2404	99	11815	154	61262	569	13787	191	18070	173	46334			83	2791	61	6375	32	7815	135	1957	13	1194	3	472	false	false	
601032			11	463	4	530	0	0	41	734	5	920	3	1094			8	317	7	1014	6	1055	30	393	7	527	2	421	false	false	
601041	148	158															26	1294	21	2792	12	3996	121	2643	19	2287	5	1406	false	true	
601050			177	7118	339	38539	580	208473	8729	80847	970	80818	904	235482			199	8530	266	32174	132	33350	878	18166	170	18915	86	18904	false	false	
601153			11	390	4	579	6	1882	73	2538	32	3096	13	5280			9	270	19	2191	20	4317	60	1451	45	5034	31	6548	false	false	
601416			90	867	114	9474	214	77514	1660	12620	245	13147	240	45622			8	17	11	661	8	1078	170	1515	15	411	4	713	false	false	
601443			52	1801	70	8883	65	23963	251	5150	42	3894	15	2759			2	48	6	857	5	1631	8	259	0	0	0	0	false	false	
601658			43	1542	55	7708	113	56482	200	5100	50	5230	55	19786			12	532	3	268	2	314	64	1166	2	291	0	0	false	false	
602048			51	2390	110	15255	309	137396	12	499	68	6284	113	37322			12	499	17	2221	17	6229	11	309	2	143	0	0	false	false	
602543			37	1622	26	4161	18	8844	93	2785	25	2314	10	2949			21	888	28	4153	22	7191	107	2876	30	2816	19	5004	false	false	
602842	10	15													12	31													true	true	
603232			30	568	4	549	3	932	71	1243	5	802	5	2057			25	670	5	728	2	602	0	0	5	873	3	994	false	false	
603540			16	617	12	1476	9	4015	88	1973	8	807	3	706			44	1816	33	4154	10	2326	120	2248	11	1633	1	252	false	false	
603559			6	143	3	422	3	1562	40	1536	3	226	0	0			7	341	15	1799	5	1802	77	1858	15	1375	0	0	false	false	
603755			2	69	5	787	11	2733	60	1341	6	858	2	381			5	237	6	866	5	921	25	389	0	0	0	0	false	false	
604024			64	2516	80	10554	120	48345	127	3149	51	4248	72	17665			13	504	16	1801	32	7402	38	990	16	1772	12	1981	false	false	
