"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
244037	19580	797	7212	54756	0	79198	0	0	0	0	81740	466	6524	10251	12979	30082	4361	71189	74750	0	0	1303	0	0	6481	15133	2182	183	21535	2534	4229	1336	0	11000	8099	0	0	6763	0	0		0		0		0		0	true							
244149	21273	0	21580	115482	0	164615	0	0	0	0	140677	0	19529	34404	21479	40403	8688	143035	120525	0	623	3594	0	0	15411	36612	6821	1655	52023	5210	10867	1523	902	39021	18502	2891	0	16076	0	0		0		0		0		0	true							
244158	27017	0	25211	100341	0	123993	0	0	0	0	166295	0	8779	21729	19584	75779	4155	98782	156269	0	1247	0	0	0	13459	25193	5688	385	38652	3466	15308	0	0	25141	18774	13185	0	18774	0	0		0		9567		0		9567	true							
244251	100915	0	32410	156080	0	348482	0	0	0	0	201785	0	8683	34347	19637	32955	5924	316072	193102	0	0	1953	0	0	8642	23566	7287	2336	32208	3130	19060	3468	425	22194	26083	0	0	22190	0	0		0		0		0		0	true							
245016	3871	0	0	320654	52869	320679	0	0	60000	0	1080568	0	0	0	184660	228985	25625	267810	1080568	0	0	14978	60000	47500	138634	315872	34638	1755	454506	120709	224227	11010	869	306239	356815	0	0	344936	66071	0		0		0		0		0	false							
245276	2091441	752	1530718	2541287	0	6054174	0	0	160718	0	3720663	0	85581	1609901	533955	8535	206861	4514608	3623686	8096	11396	46987	160718	160718	312890	248140	253599	58903	561030	144642	277520	308199	16794	339577	747155	0	0	422162	0	0		0		8535		0		8535	true	527208	1857184	0	8535	1175729	915712	
245351	16626	0	40702	160261	0	197886	0	0	167098	0	157451	0	17025	57727	17138	53939	5139	154941	139778	2243	648	1787	167098	18838	23384	26794	719	25260	50178	5692	5037	0	0	59019	10729	141818	0	10729	0	0		0		108008		0		108008	true							
245557	219991	0	89129	236039	0	352966	0	0	30000	0	512756	0	9689	0	78212	31785	35185	263837	503067	0	0	18074	0	0	28483	95369	18796	6660	123852	41258	62254	5050	3111	71095	111673	23825	30000	103512	0	0		0		23825		0		23825	false							
246022	292402	0	7212	10037	0	103587	0	0	4485	0	423156	0	16266	21342	3898	105961	2531	96375	406890	0	0	127	0	0	2680	5037	1696	576	4455	9485	5320	0	0	6091	14805	0	4485	14123	0	0		0		0		0		0	true							
246134	71054	0	25074	58874	0	118240	0	0	3999	0	606857	0	123927	125380	79639	270840	23457	93166	482880	0	50	11921	3999	3999	53522	80170	10349	14271	129692	31085	50860	18102	6604	78673	106651	0	0	81945	0	0		0		0		0		0	true							
246451	14195	0	418	25539	0	33090	0	0	1900	0	76804	0	379	297	14015	17918	3402	32672	76425	0	0	1406	1900	1900	11298	11095	6803	0	20482	5345	2565	7585	0	15181	15495	0	0	7910	0	0		0		0		0		0	true							
246657	45190	0	97059	587645	0	705462	0	0	109492	0	169501	0	10765	43706	16544	88176	8291	603418	157489	4985	1247	2017	109492	109492	5098	13920	5212	497	19018	3134	7598	673	0	8184	11405	291856	0	10732	0	0		0		0		0		0	true							
246947	16003	0	9061	13609	0	39275	0	0	0	0	52371	0	25119	31785	4430	27766	1864	30214	27252	0	0	1154	0	0	2240	2518	1541	137	4702	1409	0	757	0	2005	2166	0	0	1409	0	0		0		0		0		0	true							
246956	53740	0	7867	92983	0	187179	0	0	17857	0	224773	0	22780	7681	34988	17672	6087	179078	200463	234	1530	536	0	0	40528	74655	3940	557	66907	9602	22362	1717	0	84692	33681	46479	0	31964	1296	0		0		305		0		305	false							
247140	206474	0	153668	605274	0	640765	0	0	202273	0	990936	0	32435	141382	297403	279390	40780	486099	942730	998	15771	15486	202273	77222	61284	198750	128524	25136	260034	36486	43839	10798	255	116292	91378	68143	0	80325	0	0		0		30369		0		30369	true	119663	122507	205875	47036	174252	17848	
247355	176602	0	415	10337	0	22286	0	0	0	0	1629802	0	174072	174487	73321	1064533	11887	21871	1455730	0	0	4162	0	0	155565	88559	14322	1042	244124	92505	31571	3994	1109	186167	129179	78679	0	124076	0	0		0		145574		0		145574	true	6884	2097	422408	470594	146902	29699	
247476	5748	0	0	2347	0	14317	0	0	4893	0	58223	0	466	0	10549	22872	2255	14317	57757	0	0	1216	0	0	5200	11408	2900	160	16608	770	7272	1893	0	9119	9935	0	0	8042	0	0		0		0		0		0	true							
247551	41861	0	7996	118866	0	118866	0	0	1004	0	193571	0	32614	10575	15084	100352	5784	110768	159210	102	1747	3171	1004	1004	12308	15926	7978	3706	28233	6458	943	1962	2077	24833	11440	67416	0	7401	497	0		0		49637		0		48882	true							
247908	993494	0	18491	145300	0	169061	0	0	0	0	1429481	0	13239	29652	18417	412416	26120	150570	1416242	0	0	2019	0	0	3760	9207	7165	2706	12967	251	0	483	0	4421	734	118066	0	251	0	0		0		0		0		0	true	123848	26722	333249	79167	335425	66519	
248240	615097	0	12091	363525	0	363525	0	0	53861	0	956438	0	40664	45106	52831	183721	5529	350706	915192	728	582	1830	53861	53861	29149	67162	27737	5710	96311	14035	8100	5728	0	76926	27863	341034	0	22135	0	242		672		0		0		914	true	78880	125761	73885	105342	162839	7408	
248352	13234	0	5162	14252	0	53212	0	0	10320	0	90547	0	2187	5149	24309	22976	3555	48050	86122	0	2238	1459	10320	10320	7247	28276	11879	229	34172	1342	2874	2490	0	23322	6706	12692	0	4216	2238	0		0		0		0		0	true							
248455	73598	0	13445	111994	0	235269	0	0	0	0	211426	0	52841	66286	17276	57767	4601	221824	158585	0	0	1895	0	0	6740	21230	4240	1369	27593	8318	34519	3379	266	16303	46482	200	0	42837	0	0		0		0		0		0	true							
248633	18126	0	265	43945	0	93023	0	0	19124	0	247970	0	57432	48119	42226	39039	26369	92758	190538	0	0	15993	19124	0	32674	56001	9945	12480	88675	19021	30690	3587	26407	68874	79705	0	0	49711	0	0		0		0		0		0	false							
248745	38923	0	3716	83098	0	98740	0	0	3021	0	213240	0	5675	0	46260	73981	11174	94775	207565	249	0	3696	3021	3021	26804	42321	3207	1473	69125	17110	9421	0	0	27545	26531	7778	0	26531	0	0		0		6790		0		6790	true							
249416	37559	0	10385	43554	0	58458	0	0	0	0	94122	0	5360	14122	29962	6303	11944	48073	88762	0	0	4718	0	0	9450	23961	8910	3986	33411	0	3953	0	0	16345	3953	0	0	3953	0	0		0		0		0		0	true							
249612	3670462	0	50	1293605	0	1800516	0	0	342970	0	13031351	0	250	0	2427337	2092122	445164	1800456	13030851	10	250	149097	342970	342970	1914387	2731961	236197	111768	4646348	867276	1302595	81904	22678	2566976	2274453	18902	0	2169871	0	0		0		0		0		0	true	810378	471598	1447951	644171	3226827	443625	
249658	8701	0	4045	46563	0	46775	0	0	4962	0	54116	0	8034	4153	2580	26264	916	42730	46082	0	0	402	4962	0	717	4125	1288	5814	4842	3904	2867	436	0	9364	7207	8406	0	6771	0	0		0		8406		0		8406	true							
250430	20353	0	5523	28841	0	42736	0	0	0	0	56898	0	2175	5151	14393	208	4583	37213	54723	0	0	2153	0	0	7779	19560	2527	1611	27339	1626	3234	0	0	17083	4860	0	0	4860	0	0		0		0		0		0	true							
250476	21032	0	0	6979	0	13662	0	0	0	0	40954	0	22	0	3664	5453	778	13662	35447	0	5485	167	0	0	1640	7831	2252	224	9471	1264	1257	0	0	8284	2521	0	0	2521	0	0		0		0		0		0	true							
250850	7604	0	0	23393	0	39639	0	0	8000	0	71965	0	13000	12500	14161	6315	931	39639	58965	0	0	0	8000	0	9128	16180	6875	2282	25308	10176	12408	1000	0	20303	23584	0	0	22584	0	612		0		0		0		0	false							
251352	22804	0	19998	64387	0	110001	0	0	16670	0	192079	0	22895	34507	35400	12288	4653	89392	102822	611	66362	1330	16670	8281	35132	57785	33778	2701	92917	6191	19353	2047	0	93996	27591	12149	0	25544	66064	0		0		0		0		0	false							
251558	79463	9	6419	179171	0	209697	0	0	0	0	135247	4	5169	0	18302	19782	12439	203269	130074	0	0	4864	0	0	8374	7534	9072	4723	15179	3036	2020	956	287	11400	6299	70826	0	4457	0	0		0		62054		0		62054	false							
251745	43645	0	22533	200205	0	273691	0	0	0	0	227255	0	38716	59296	41081	29738	18193	251151	188539	7	0	7955	0	0	30431	52967	6099	1868	83396	31658	28539	2310	0	50284	62507	0	0	60197	0	0		0		0		0		0	false							
251978	31210	0	10204	89318	0	109757	0	0	0	0	363897	0	16731	16479	42406	84427	18362	99553	347166	0	0	11869	0	0	42674	95200	17576	2428	137874	23393	36482	14689	15817	115472	90381	10004	0	59875	21700	0		0		8511		0		8511	true							
252041	61118	0	47811	137587	0	303468	0	0	0	0	351007	0	45349	58136	33397	166233	3780	252914	305420	2743	238	1665	0	0	14531	47109	21485	2119	61640	4812	22636	9714	1250	51847	38412	113150	0	27448	0	0		0		48383		0		48383	true							
252452	17885	1	8972	39858	0	62148	0	0	0	0	65175	0	3797	9350	9234	30815	4114	53175	61378	0	0	838	0	0	3771	5667	3316	0	9425	2891	830	0	0	3520	3721	0	0	3721	0	0		0		0		0		0	true							
252658	9120	0	3912	17320	0	62426	0	0	18106	0	222987	0	2220	4865	17668	64418	14683	58514	155752	0	65015	12051	7608	2184	11486	50169	17015	806	61655	20228	37543	12202	0	61808	69973	1804	0	57771	5701	0		0		0		0		0	true							
253356	47617	0	70903	434036	0	533892	0	0	0	0	926585	0	93950	164546	42241	587821	6693	462965	780271	24	52364	2641	0	0	17544	88082	10892	0	105626	21412	101166	52051	0	74277	174629	30169	0	122578	0	0		0		30169		0		30169	true	413844	49121	270269	247225	41038	6579	
253468	121605	0	628411	1894304	0	2278907	0	0	810241	0	2041770	0	750422	1077207	30741	1047575	9288	1638037	1284576	12459	6772	2149	810241	810241	306487	294389	12403	349	600876	168587	79415	10459	500	582888	258961	1713101	0	248002	0	0		0		1079858		0		1079858	true	65087	111049	0	483644	0	121605	
253646	43042	0	8455	82904	0	146621	0	0	0	0	229776	0	33262	39432	23341	132424	10703	138166	196514	0	0	4150	0	0	7708	16639	16036	1984	24346	4840	3529	3135	438	19027	11942	0	0	8369	0	0		0		0		0		0	true							
253730	18455	0	20986	35396	0	48130	0	0	0	0	60324	0	1421	19219	11131	2408	2063	27144	58903	0	0	885	0	0	6689	19888	2798	0	24139	3443	4470	2173	0	18244	10086	0	0	7912	0	0		0		0		0		0	true							
254317	121579	0	38151	65538	0	198668	0	0	0	0	753339	0	32285	63887	208097	208106	96722	160517	721054	0	0	40524	0	0	62507	109680	78881	95237	172187	13824	26814	7439	29272	138208	77349	0	0	40638	0	0		0		0		0		0	true	0	70250	145662	46225	96408	19199	
254504	102604	0	2698	93087	0	129954	0	0	47849	0	195457	0	39866	14716	13552	10542	6610	126590	155591	666	0	0	47849	46600	33349	39121	2504	125	72470	1530	4667	1015	0	61547	7212	9365	0	6197	0	9365		0		0		0		9365	true							
254849	46179	0	78180	180451	0	233460	0	0	194079	0	249467	0	62250	0	9370	83912	2390	153035	169181	2245	18036	1074	194079	194079	16013	91624	812	497	107637	2764	2667	5000	0	99575	10431	194079	0	5431	0	0		0		6021		0		6021	true							
255350	19813	0	9957	34709	0	54876	0	0	0	0	64286	0	7957	0	15135	16911	4463	43848	54859	1071	1470	1679	0	0	5209	16443	3095	728	21650	869	1218	0	0	10340	2087	987	0	2087	1470	0		0		0		0		0	true							
255547	16907	2	466	7703	0	38641	0	0	0	0	68971	0	2969	1512	19348	3611	2355	38173	66002	0	0	0	0	0	15047	18454	4428	3281	33501	3242	4002	0	0	21861	7244	0	0	7244	6610	0		0		0		0		0	true							
255556	0	0	17640	120753	0	192691	0	0	6000	0	61246	0	3105	18795	15424	2143	5750	175051	58141	0	0	3841	6000	6000	4231	18281	6169	5471	20986	5656	15029	2529	1736	18729	24950	1500	0	20339	0	0		0		0		0		0	true							
255574	130073	0	659	279100	0	279100	0	0	90556	0	502317	23	216	197	186302	108778	44624	278441	501815	0	263	11072	90556	54780	50773	121609	51507	16405	171855	8958	13173	1041	0	53992	23172	0	0	22131	0	0		0		0		0		0	false							
255659	834864	3	490413	2362946	0	3215583	0	0	0	0	2979755	0	240449	618359	245128	992658	65941	2719301	2738268	5866	1038	31073	0	0	283052	274501	39306	10298	557354	256581	264900	20211	3384	362029	545076	302150	0	521480	0	0		0		240295		0		240295	true	468870	472989	409038	465716	657632	144113	
256058	54695	0	11542	103927	0	162930	0	0	14958	0	357040	0	20213	18169	58563	13953	17186	151332	336827	56	0	10268	8591	4813	29165	92386	62691	19436	121403	18702	42742	21168	2101	145115	84713	0	1440	61444	58087	0		0		0		0		0	true							
256076	32451	0	1089	24412	0	48464	0	0	0	0	76281	0	6941	4647	10952	5237	3338	47375	69340	0	0	1264	0	0	10436	10373	3656	0	20809	2426	9451	2251	0	13513	14128	0	0	11877	0	0		0		0		0		0	true							
256179	22585	0	6768	39620	0	53679	0	0	0	0	58853	0	620	0	10376	12763	2337	46911	58233	0	0	981	0	0	3559	13619	1170	240	17056	945	3225	747	0	8212	4917	0	0	4170	0	0		0		0		0		0	true							
256553	956318	0	257764	1252106	0	1471427	0	0	0	0	2262214	0	274480	345044	348001	424951	47077	1213335	1987734	328	0	11814	0	0	168000	423911	32290	7581	591025	47116	192070	4966	5010	283782	249162	448854	0	239186	0	0		0		395597		0		395597	true	327727	197221	424951	0	956318	0	
257233	100393	0	31178	443913	0	443913	0	0	0	0	468244	0	127118	0	85415	75781	38233	412663	326772	72	14354	17579	0	0	56157	81823	31973	7813	137980	39593	52765	17495	4451	92351	114304	133137	0	92358	13032	0		0		0		0		0	true							
257345	37742	0	18585	70400	0	93498	0	0	2288	0	137832	0	13856	24680	29084	43240	13252	74913	123726	0	250	6492	2288	0	4257	30531	13781	3830	34737	306	2808	1337	0	23314	4451	0	0	3113	0	0		0		0		0		0	true							
257578	0	0	1993	275847	0	284953	0	0	57056	0	216073	0	34066	0	63728	0	9578	281963	182007	997	0	2787	10037	10037	38602	73219	4355	1403	111771	66074	28855	3564	0	53852	98493	5000	47019	94929	0	0		0		9290		0		0	false							
257653	11924	0	5777	15010	0	26204	0	0	0	0	32140	0	5394	11109	6567	2411	2244	20427	26746	0	0	908	0	0	4067	7219	978	75	11286	697	4769	0	0	5772	5466	0	0	5466	0	0		0		0		0		0	true							
257756	31552	0	2109	74615	0	107294	0	0	248	0	137499	0	2091	2713	24220	13097	1810	105185	135408	0	0	893	248	248	29243	23595	6253	150	52838	13745	16269	3594	0	35021	33608	0	0	30014	0	0		0		0		0		0	true							
258146	7066	0	1113	11499	0	15121	0	0	0	0	24345	0	1961	1566	9633	3535	913	14008	22384	0	0	0	0	0	3667	7020	1771	53	10687	609	625	0	0	2877	1234	0	0	1234	0	0		0		0		0		0	false							
258306	118764	54	1524	142289	0	188725	0	0	0	0	316749	0	3404	4034	31210	94476	8874	187124	313345	23	0	1877	0	0	23896	52269	4456	887	76165	4656	17345	0	0	50297	22001	28035	0	22001	0	0		0		0		0		0	true							
258379	21631	0	3356	10134	0	47682	0	0	6174	0	92826	0	12	2654	33091	5257	8092	44326	92814	0	0	2370	6174	0	6509	17775	24727	5083	24284	1885	2609	5732	1618	21003	11844	5064	0	4494	0	0		0		0		0		0	true							
258539	25697	0	563	20421	0	27913	0	0	0	0	77207	0	2050	2613	14049	8154	11100	27350	75157	0	0	3042	0	0	6143	15404	3136	2989	21547	11331	2125	526	1702	13623	15684	0	0	13456	0	0		0		0		0		0	true							
258771	261505	0	0	1341697	0	1672777	0	0	1216074	0	5109759	0	254910	254910	1800453	1622484	111471	1672777	4854849	0	0	43671	1177385	1177385	983466	1853978	183705	11088	2837444	70075	113168	9411	880	1231783	193534	247607	0	183243	0	0		0		0		0		0	true	332794	220720	854907	512666	244143	17362	
258874	16843	0	41	4192	0	18227	0	0	0	0	66843	0	828	0	21163	10695	3520	18186	66015	0	0	1854	0	0	8172	14834	11448	1710	23006	1427	1714	0	0	15001	3141	0	0	3141	0	0		0		0		0		0	true							
259059	19085	1	12094	34304	0	55712	0	0	0	0	58518	0	4524	14870	6114	26523	2669	43515	53994	102	0	1061	0	0	2791	3931	1463	299	6559	555	3871	0	0	2370	4426	0	0	4426	0	0		0		0		0		0	true							
259330	69311	0	78256	361979	0	361979	0	0	82693	0	590069	0	30137	47291	184320	192246	32619	283716	559814	7	118	15257	82693	33813	25546	119109	129991	5890	143985	6917	21727	18719	614	96216	47977	468	0	28643	0	0		0		0		0		0	true							
259442	35442	16	33933	71424	0	161007	0	0	16054	0	248673	0	14113	3269	57701	82716	17469	127058	233348	0	1212	7310	2015	862	17909	46480	33271	6403	64389	2179	5357	17496	1420	46362	26452	23811	0	7536	249	0		0		16148		0		16148	true							
259956	22358	0	24548	13610	0	86885	0	0	0	0	51072	0	4531	0	9917	2628	2928	62325	46541	12	0	1151	0	0	3963	12259	6359	17	16222	718	2208	562	0	12681	3488	0	0	2926	0	0		0		0		0		0	true							
260055	124816	70	129033	1988601	0	2669650	0	0	530990	0	3050440	0	254185	264317	672033	1806535	23037	2532703	2790505	7844	5750	8119	530990	360000	235021	432637	192084	2234	667658	114972	123517	15237	3388	189943	257113	270906	0	238489	0	0		0		243168		0		243168	true	393738	607924	826932	527856	118906	5471	
260831	10115	0	10047	62313	0	63605	0	0	0	0	108764	0	15015	21248	13927	15147	1664	53558	93749	0	0	1088	0	0	11689	35662	2729	0	47351	6406	25675	1341	0	36153	33422	2517	0	32081	240	0		0		0		0		0	true							
261146	18644	0	45672	154447	0	156072	0	0	89826	0	242208	0	1066	32655	123032	32475	12421	110400	241142	0	0	5891	89826	73625	18813	120932	17487	165	139744	11406	20074	315	1899	34364	33694	11442	0	31480	0	11442		0		0		0		11442	true							
261360	101006	72	54637	161501	0	212240	0	0	0	0	723451	388	50611	92851	62133	383085	13429	157531	672452	0	0	5113	0	0	62064	105026	5487	1420	167090	34940	29566	857	0	111864	65363	0	0	64506	0	0		0		0		0		0	false							
261940	63512	2	84918	129285	0	363011	0	0	511	0	532088	0	59220	125601	117514	86378	34449	278091	472634	0	234	12677	0	0	52024	190007	17668	800	242031	30200	87609	3890	0	142985	121699	21403	511	117809	0	0		0		0		0		0	true							
262059	21731	10	65434	98274	0	198438	0	0	20021	0	224694	0	19246	58488	35905	70368	7389	132245	204772	749	676	4662	20021	20021	35718	61860	2898	641	76679	14607	14855	2017	0	65212	31479	65969	0	29462	0	0		0		0		0		0	true							
262237	17415	0	20774	99417	0	143031	0	0	15006	0	295561	0	20524	23322	37399	119900	10149	122257	274285	0	752	5406	15006	15006	33881	62816	13350	1302	96469	8601	31771	5360	1166	73950	46898	32829	0	40372	0	0		0		29671		0		29671	true							
262358	40577	0	13392	162488	0	341840	0	0	30310	0	488281	0	33846	46555	55512	135694	6205	252705	379149	75743	75286	2167	30310	30310	65555	177180	12315	639	242700	18474	36294	1554	0	200176	56322	153787	0	54768	130326	0		0		132207		0		132207	true							
262741	58132	4	51757	289473	0	383534	0	0	39282	0	249790	0	9627	19367	94253	0	10990	327537	221982	4236	18181	3972	39282	39282	71404	110307	3006	1083	179792	1822	3383	654	0	91546	5859	166465	0	4918	18430	0		0		151988		0		151988	true							
262844	148438	0	50211	249082	0	342813	0	0	12918	0	433133	0	19901	26928	65265	91292	26981	291356	412991	1246	241	0	12918	8233	24223	82170	10579	1692	103402	22724	37088	12146	2780	53400	74738	42819	0	59812	0	0		0		0		0		0	true							
262956	45835	0	21768	48393	0	83497	0	0	0	0	74811	0	1383	0	12618	0	5478	61729	73428	0	0	2714	0	0	4000	8755	5888	3579	10705	656	2993	2105	1000	9604	6754	0	0	3649	0	0		0		1993		0		1993	true							
263243	74926	1	30302	110191	0	233683	0	0	11987	0	271719	0	731	28052	57097	30172	19787	203380	270988	0	0	8396	11987	4987	22366	74554	17471	3724	96920	7532	30066	8909	2000	61017	48507	0	0	35611	0	0		0		0		0		0	true							
263627	33559	0	31077	44327	0	98751	0	0	10015	0	66547	0	2944	31229	19016	2649	2239	67674	63603	0	0	341	10015	10015	1838	19328	3754	650	21166	3025	1744	0	0	6554	4769	0	0	4769	0	0		0		0		0		0	false							
264455	84602	5	65042	236355	0	354928	0	0	0	0	264556	0	42842	104025	27214	39448	8632	289881	221714	0	0	4257	0	0	20030	32249	5865	871	50625	66047	11330	3812	302	31801	81491	0	0	77377	0	0		0		0		0		0	true							
264772	4211700	0	2252	1378188	0	1378188	0	0	899756	0	6048257	0	19167	0	1204551	121669	0	1374856	6017165	1080	11925	0	899756	761814	332924	1079904	141473	10459	1412828	5673	141051	2634	769	360209	150127	69269	0	146724	1954434	0		0		0		0		0	true	0	90084	0	102319	4179425	32275	
265340	34943	0	50597	65021	0	89346	0	0	0	0	158464	0	5749	50247	24910	52127	12906	38749	152715	0	0	6278	0	0	8320	32445	10685	3367	40765	1376	11212	2314	1675	29907	16577	0	0	12588	0	0		0		0		0		0	true							
265407	272671	51	219735	887860	0	1141014	0	0	69567	0	965005	0	25259	17325	144975	305090	37202	912756	939746	8472	0	13770	69567	69567	108770	158561	9362	3129	267331	50127	57295	0	0	134847	107422	409219	0	107422	0	0		0		74537		0		0	true	0	0	156617	132895	234765	37906	
265452	15164	0	19938	32295	0	46767	0	0	1000	0	36932	0	1359	16569	9080	0	1319	26829	35573	0	0	188	0	0	3671	9001	3017	1550	12672	929	2053	1033	515	8158	4530	1000	1000	1982	0	0		0		0		0		0	false							
265676	17249	0	2122	56325	0	63223	0	0	0	0	63821	0	11424	11632	10828	6707	1850	61101	52397	0	0	270	0	0	8082	14310	545	40	22392	10801	6086	0	0	12149	16887	0	0	16887	0	0		0		0		0		0	true							
266066	16921	0	17148	61510	0	88780	0	0	0	0	137712	0	9086	23211	14696	38094	3668	70964	128626	668	0	1100	0	0	13490	24835	5983	80	36325	3902	30203	4204	0	29692	38309	1293	0	34105	10454	0		0		0		0		0	true							
266244	36591	45	7082	59679	0	68353	0	0	0	0	171863	0	5085	5909	54344	14236	9257	61226	166284	0	494	4475	0	0	12363	41348	37325	3123	53711	10292	5797	9334	1454	39815	26877	0	0	16089	0	0		0		0		0		0	true							
266253	8928	0	10835	20618	0	45275	0	0	0	0	68018	0	9722	10487	5875	3276	635	34440	47246	0	11050	240	0	0	11453	18001	4907	285	29454	6874	14294	0	0	28771	21168	9451	0	21168	12534	0		0		0		0		0	false							
266655	14908	0	1071	12803	0	24697	0	0	8151	0	54306	0	4985	4337	20984	6814	2917	23626	49321	0	0	841	8151	2997	7987	12443	6284	3522	20430	2026	322	0	0	9252	2348	0	0	2348	1730	0		0		0		0		0	true							
266851	46304	0	18847	110963	0	111917	0	0	1222	0	183497	0	21152	36294	49757	24452	8898	93070	162345	0	0	3755	1222	1222	23328	54593	12012	841	42351	3758	15286	2667	256	41017	21967	0	0	19044	0	0		0		0		0		0	false							
266945	82169	3	73111	147989	0	250579	0	0	62686	0	689549	0	22709	81221	148430	272500	65636	177465	665724	0	1116	42398	62686	31419	48263	130670	61579	4597	178933	19261	54615	15895	0	96679	89771	0	0	73876	1860	0		0		0		0		0	true	100923	20099	146680	125820	80211	1958	
267652	19517	0	12091	37860	0	51883	0	0	0	0	52609	0	4039	12302	5739	20254	1616	39792	48570	0	0	453	0	0	1899	5851	1495	260	7570	1521	1812	0	0	3765	3333	0	0	3333	0	0		0		0		0		0	false							
268006	911733	23	46200	401585	0	401585	0	0	104	0	2091892	0	94809	3	222128	608888	92742	350376	1991610	4986	5473	43175	104	104	152829	236157	26595	10264	388333	69517	72312	3278	319	203718	145426	501688	0	141829	0	0		0		453579		0		453579	true	11241	30029	370975	236506	587902	255428	
