"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
3320576																																																															0	0	161620		0			10636	670		0	258066	613	0	0	21351	196	21351	17829	0	3840	0	0	6615	10897	5872	31694	6654	3478	67998	119662				0	0					0	0	28184	36019			0			0	0														187252	0	0	0	0		0	3							0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF		
3320781																																																																20365	27572		13187			90975	6395		1302	697092	0	0	0	152881	7931	80763	86863	4326	11754	5998	11327	19258	99508	77360	28282	134303	190461	98753	8492				0	505					6477	74129	86490	199540			0			0	108													0	343188	0	0	0	0		0	710							0	4417	0	0	0	0	0			0	0	0	0	0	4216	0	13	CONF	CONF	0	
3322468																																																																299	1661		0			11125	3112		0	156172	0	0	373	16682	101	12062	22899	455	505	4038	4889	6796	0	16428	11728	11183	34273	65877	0				0	75					0	8737	24459	89921			0			0	0													0	89062	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	
3325759																																																															0	4538	133754	0	2039	515619	0	515619	62808		85	3229592	0	0	0	647150	3311	423870	333061	67667	42286	69161	133187	261185	72683	691042	404214	348365	648468	458090	7956	0	0	0	60	2749	0				48047	127094	448624	597254	0	0	0			861	260	0	0	0	0	0	0	0	0	0	0	0	0		962886				1279	3876	71880	3876							0	1671	0	0	0	418	0	0	0	0	0	0	0	0	559033	0	0	CONF	CONF		
3337097																																																															0	0	67302		0			109600	29906		0	1416320	0	0	1471	47285	13069	2750	106537	2839	227	19565	21148	3506	0	645084	31322	280683	381966	28707	0				0	210					1759	30012	499961	616345			0			0	0														1416320	0	0	0	3297		0	46							0	0	0	0	0	0	3297			0	0	0	0	0	825	0	0	CONF	CONF		
3340725																																																															0	0	1741		0			13072	1799		0	417994	2703	0	0	402419	0	36817	402	700	4453	2501	26392	3109	353844	1755	331	13637	1267	0	0				0	0					0	0	0	1665			0			511	6652														18197	0	0	0	511		0	0							0	0	0	0	0	0	0			0	0	0	0	0	1	0	0	CONF	CONF		
3340903																																																																1212	7694		0			2326	6676		0	98892	0	0	0	17344	269	13664	3973	198	373	243	1696	9032	5802	12008	8382	17545	11028	12155	20430				0	75					950	1174	24559	36533			0			0	0													0	18365	0	0	0	329		0	0							0	1	0	0	0	329	0			0	0		0	0	79	0	0	CONF	CONF	0	
3341393																																																															0	19741	1298		1445			24899	13223		0	263338	0	0	0	93086	769	42596	51076	4495	5157	38560	28151	14802	1141	34734	25799	33988	40857	32764	1314				0	648					11024	5024	62287	26849			0			0	0														67533	0	0	0	0		0	126							0	1043	0	0	0	0	0			0	0		0	0	1876	0	0	CONF	CONF		
3342671																																																															0	0	13892		0			21944	3073		0	252285	0	0	7581	81535	0	37608	8045	212	10272	6341	6025	9163	49499	16263	6731	17404	43824	78888	6780				0	168					5529	1574	39467	72646			0			0	24														103023	0	0	0	0		0	0							0	16	0	0	0	0	0			0	0		0	0	12441	0	88	CONF	CONF		
3343146																																																															0	922	2159		21			10214	17788		0	185920	235	0	0	56503	1936	3618	34596	1566	4434	9551	31975	5549	3428	8575	20021	18034	42588	38839	1595				0	683					10284	7380	51805	25482			0			0	0														0	0	0	0	0		0	0							0	809	0	0	0	0	0			0	0		0	0	169	0	0	CONF	CONF		
3344321																																																																3709	89260	22917	0	267731	0	267731	66392		1006	1895533	0	0	21684	433118	3613	208798	392498	4448	8464	11718	62166	137569	207043	405407	76833	269122	344072	353871	13110	0	0	0	0	5871	0				188803	187709	201710	309097	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	107127	949489				609	3597	104620	26514							0	135	0	609	0	0	0	0	0	0	0	0	0	0	6245	0	300	CONF	CONF	1350	
3346268																																																																4760	14057		3655			64546	17803		18601	467624	287	0	0	53523	4235	23952	16369	4846	1857	12273	9419	21605	3523	57454	18168	65138	99388	165725	8431				0	107					3831	22193	114224	81665			0			0	0														125413	0	0	0	0		0	0							0	53517	0	0	0	0	0			0	0	0	0	0	11194	0	0	CONF	CONF		
3346633																																																																2945	1137		1572			19470	5484		0	87267	0	0	0	6817	563	0	34790	339	752	2168	2735	0	823	3293	30406	16715	24691	5345	0				0	0					4635	8863	9649	24184			0			0	0														34633	0	0	0	0		0	0							0	1707	0	0	0	0	0			0	0		0	0	241	0	0	CONF	CONF		
3347603																																																																569	25627		0			27044	18173		0	427140	0	0	0	165856	169	107083	32193	373	4833	18897	44851	70457	26432	26604	29703	59617	117724	27145	13				0	793					7649	25260	38892	91506			0			0	0													0	306046	0	0	0	0		0	24865							0	612	0	0	0	0	0			0	0	0	0	0	125	0	0	CONF	CONF	0	
3347911																																																																0	0		0			13515	0		0	241231	9	0	0	61133	0	7810	4179	1607	363	180	41	2493	56388	2655	3263	12292	44809	117088	0				0	191					0	0	1825	2576			0			0	61													0	34007	0	0	0	0		0	4							0	0	0	0	0	0	0			0	0	0	0	0	161996	0	0	CONF	CONF	0	
3348468																																																																7010	18390		0			19834	19291		0	368567	599	0	2026	94240	432	30395	60497	3339	3234	15705	17728	33508	20726	61058	20892	101473	62315	28539	649				0	73					17548	59103	51340	78720			0			0	0													0	12785	0	0	0	0		0	0							0	395	0	0	0	0	0			0	0	0	0	0	2790	0	0	CONF	CONF	0	
3348888																																																																91264	993587	0	88351	2894996	0	2894996	232333		9198	11608875	0	0	43328	926817	12069	330077	2442851	372222	14463	107471	133383	63956	232233	4758440	402959	1631579	2169926	1639245	66101	0	0	0	13879	29122	0				222798	1174934	2294002	2601584	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	832	0	832							0	1993	0	0	0	0	0	0	0	0	0	0	0	0	21116	0	0	CONF	CONF	0	
3349241																																																																1712	60051		0			35898	8106		0	504679	0	0	0	146472	4760	129089	42672	2122	3477	6782	23739	108963	1389	89900	6786	34500	65728	158809	1712				0	118					34131	21416	99615	91937			0			129	0													0	504679	0	0	0	129		0	0							0	40	0	0	0	0	0			0	0	0	0	0	423	0	0	CONF	CONF	0	
3350658																																																															0	12071	10502		2330			25459	23946		0	352924	0	0	0	81647	5602	45730	112273	8762	5440	22249	25813	5104	14278	102232	38698	49252	58514	16738	5741				0	36					47240	38046	32829	63968			0			156	0													0	75551	0	0	0	165		1883	32							0	3098	0	0	0	0	0			9	0	0	3	6	4235	0	0	CONF	CONF	0	
3350724																																																																10638	35040	0	7007	113516	0	113516	37911		0	875709	0	0	0	213923	3985	85890	218946	15384	24071	50699	87685	30832	5252	88041	126094	156141	203439	87845	133	0	0	0	1164	1957	0				67582	66355	129519	171709	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	15122	437779				0	0	0	0							0	12086	0	0	0	0	0	0	0	0	0	0	0	0	3317	0	0	CONF	CONF	68	
3353154																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
3354599																																																															1000	6213	36846		0			277067	27682		3053	738287	0	0	0	42150	1089	14075	148327	13977	3427	4082	17209	3364	90	379969	49423	90820	130750	41904	0				0	3					8312	41705	107043	164584			0			34	0														231605	0	0	0	34		0	8799							0	772	0	0	0	0	0			0	0	0	0	0	11969	0	0	CONF	CONF		
3356191																																																																8659	45299		0			200835	78563		22722	1150157	0	2122	7180	161408	3324	33078	272400	68494	10698	25926	53783	2334	112	578574	30373	131237	223421	16787	32				0	1792					40654	126068	172362	264761			0			0	0													0	196982	0	0	0	0		15089	0							0	397	0	0	0	0	0			0	0	0	0	0	6102	0	0	CONF	CONF	0	
3357077																																																																5594	14845		0			24494	3251		0	190981	0	0	0	46004	0	36029	51789	11267	2809	15170	13931	2828	0	25634	12080	46374	49392	11498	0				0	0					1145	13589	43076	38746			0			0	0														93653	0	0	0	0		0	0							0	157	0	0	0	0	0			0	0		0	0	80	0	0	CONF	CONF		
3357219																																																																8809	24586		0			125966	890		0	1716197	0	0	0	564714	0	20	132670	9952	18896	36007	216745	71679	208881	476535	52305	260010	321334	35287	0				0	997					0	11237	452930	525903			0			0	0														1304692	0	0	0	317		0	0							0	0	0	0	0	0	0			0	0	0	0	0	165	317	0	CONF	CONF		
3357385																																																																2071	42039	0	0	69090	0	69090	1112		0	510339	0	0	1949	257454	2378	253826	34752	1679	15525	16	978	2824	236432	52229	12927	25265	65802	92582	0	0	0	0	0	0	0				9378	10702	54346	60698	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419231				0	81	0	81							0	0	0	0	0	0	0	0	0	0	0	0	0	0	990	0	0	CONF	CONF	0	
3357620																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	
3357947																																																															0	17789	7757		3162			4053	1779		0	102460	0	0	0	40354	1078	36311	11325	1525	5592	8336	15767	7739	1381	6702	12079	5979	11332	5432	20583				0	14					3790	3584	11497	5487			0			0	0														60250	0	0	0	0		0	0							0	1470	0	0	0	0	0			0	0		0	0	646	0	0	CONF	CONF		
3358270																																																															41	0	5276		0			16056	5458		0	158561	0	0	0	19711	13	3887	18217	3050	39	0	9504	147	6971	21898	8399	38911	56694	12949	0				0	17					425	3203	70950	36123			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		17360				0		0	284							0	968	0	0	0	0	0			0	0		0	0	36	0	0	CONF	CONF		
3368635																																																															0	991	2317	0	214	19795	0	19795	39277		0	219608	2055	0	0	28970	2230	28970	50595	28757	0	0	0	0	212	168719	1485	4031	14110	190	4155	0	0	0	0	124	0				18164	5964	86020	16870	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		20806				0	0	0	0							0	635	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	CONF	CONF		
3368925																																																																0	31097		0			19265	92		0	233086	1366	0	0	38039	289	20654	35274	20654	1361	3547	8969	1872	474	89646	13773	40890	37198	11311	0				0	1613					2970	9448	39069	92560			0			0	0														90436	0	0	0	277		0	10							0	0	0	0	0	0	0			57	0	0	0	57	0	220	0	CONF	CONF		
3370133																																																																0	20697		0			40011	20075		0	369901	743	0	0	43766	354	29442	42019	4686	4751	10698	21535	2096	0	46313	19117	47243	140684	66060	7461				0	0					3252	30041	79903	131829			0			0	0														113063	0	0	0	0		0	1							0	131	0	0	0	0	0			0	0	0	0	0	584	0	0	CONF	CONF		
3370357																																																																0	0		0			17301	692		0	126669	91	0	0	1809	93	0	4599	0	0	313	225	1271	0	5135	7681	35691	40181	36263	0				0	25					0	331	44481	61433			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8703				0		0	0							0	581	0	0	0	0	0			0	0		0	0	14	0	0	CONF	CONF	0	
3374234																																																																180	28508		730			19100	2171		0	187923	0	0	0	55747	2149	0	36975	3028	3552	14771	29592	4805	0	29744	6386	20626	44951	30455	13				0	246					12301	11618	26054	27743			0			0	0													0	53436	0	0	0	0		0	625							0	71	0	0	0	0	0			0	0		0	0	680	0	0	CONF	CONF	0	
3374382																																																															2500	1228	30211		0			137916	6679		0	599597	342	0	0	107691	2816	29674	183350	33240	4994	31609	37847	0	0	147078	33091	138365	162865	9741	0				0	0					23703	51052	102544	116822			0			0	0														200562	0	0	0	0		0	13902							0	2864	0	0	0	0	0			0	0	0	0	0	11	0	0	CONF	CONF		
3374403																																																																8205	16539		0			57690	4285		0	325162	0	0	0	79428	2354	1836	53305	1017	3784	11998	37034	25595	0	40453	19580	62171	110372	10886	2272				0	2					11120	18592	68771	54936			0			0	0													0	208249	0	0	0	0		0	554							0	2534	0	0	0	0	0			0	0	0	0	0	152	0	0	CONF	CONF	0	
3374412																																																																179451	153832		28779			191788	48993		0	1787979	0	49814	9938	334219	5156	194062	223722	36492	59277	44189	78696	57479	57205	283457	94796	213237	431505	236604	186916				0	403					47087	149163	233630	299031			0			0	0													0	512877	0	0	0	15		0	0							0	6320	0	15	0	0	0			0	0	0	0	0	60313	0	0	CONF	CONF	0	
3377235																																																															0	0	7889		0			34278	3537		0	102322	1167	0	27701	6649	782	227	24718	923	228	2360	2729	231	0	42474	6530	14370	30121	1188	1				0	1					3589	1200	27262	18283			0			0	416														33958	0	0	0	752		0	19							0	0	0	0	0	0	0			0	0		0	0	0	752	0	CONF	CONF		
3378773																																																															0	676	1272878	0	0	430650	0	430650	60082		108354	3728493	7718	0	189703	334904	5722	36899	768478	34886	13601	71227	143287	71249	654	722885	330196	551895	677328	1057974	60367	0	0	0	0	4924	0				69648	303306	159088	970856	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		2413277				9793	117	10466	117							0	99	0	0	0	0	9714	79	0	0	0	0	0	0	4441	79	0	CONF	CONF		
3383665																																																																7720	11746		3929			23684	2855		0	161736	0	0	0	43010	2573	22946	32349	1443	6212	12445	5216	13326	4096	34861	16271	30421	28883	8229	61				0	0					6970	10177	21976	23857			0			58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161736				58		0	2							0	659	0	0	0	0	0			0	0		0	0	2578	0	0	CONF	CONF	0	
3384952																																																																5529	22888		2727			62388	22603		0	506837	0	0	5216	79139	438	59709	79448	0	3483	15909	31584	19581	8581	155394	21662	89196	142062	19383	0				0	2853					25752	55160	88062	138358			0			0	0													34707	259217	0	0	0	0		0	5							0	541	0	0	0	0	0			0	0	0	0	0	394	0	0	CONF	CONF	260	
3385744																																																															3500	1158	7166		507			31225	8207		3456	249785	359	0	405	49922	2941	5066	39319	1516	3309	7846	18742	18201	308	13714	24273	42321	53760	65432	408				638	61					15214	12649	55400	50952			0			164	0														8346	0	0	0	177		0	0							0	2306	0	0	0	0	0			13	0	0	0	0	4842	0	0	CONF	CONF		
3386264																																																															0	163	152291		0			27065	12381		0	972961	0	0	0	44373	461	44373	208359	39313	0	3519	896	644	0	889351	4669	33254	276	0	0				0	0					3888	86349	168446	477544			0			0	0														487411	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF		
3386536																																																															0	7874	51487	976	1483	400343	0	400343	40169		16055	1289902	0	0	16911	226712	1537	74709	288815	23007	5183	39581	28029	18613	111551	399250	59258	103002	307579	162176	28021	0	0	0	0	2433	0				87846	137263	110322	190549	0	0	0			233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921415				758	7276	0	8252							0	3010	0	0	0	0	0	525	0	0	0	0	0	0	4567	525	0	CONF	CONF	0	
3387140																																																																450	9600		0			14532	963		0	141656	360	0	0	18236	960	0	38098	1774	398	9194	5879	922	69	21311	21518	34738	35984	10229	0				0	4					8994	30690	30208	27156			0			0	0													0	32173	0	0	0	0		0	0							0	142	0	0	0	0	0			0	0		0	0	81	0	0	CONF	CONF	0	
3388482																																																																12914	75057		1581			71241	16317		17508	945389	1669	0	5481	152148	0	77721	64945	0	2299	4716	8690	24482	111961	78742	20029	64064	108725	469112	51421				0	53					7729	38160	150710	403501			0			0	0														373785	0	0	0	0		0	0							0	6	0	0	0	0	0			0	0	0	0	0	133	0	190	CONF	CONF		
3390337																																																															0	0	1940		0			18645	0		0	81980	0	0	4549	198	0	198	13340	0	0	0	198	0	0	14977	1768	10828	9633	43636	0				0	0					0	850	30363	21104			0			0	0														14654	0	0	0	0		7029	0							0	1851	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
3390627																																																																0	0		0			10657	3087		0	142434	315	0	0	1047	0	315	25497	315	0	321	410	0	0	51198	7765	30705	29424	22557	57				0	0					4412	23253	49785	50463			0			0	0														0	0	0	0	0		0	2							0	0	0	0	0	0	0			0	0		0	0	43	0	0	CONF	CONF		
3391718																																																															238	1798	30118		0			174974	1679		0	654616	322	0	0	49764	897	4288	114247	5329	2968	11885	23998	3273	0	194365	27876	142177	204726	34196	1834				0	0					8211	18914	137365	229712			0			0	0													0	272509	0	0	0	0		0	0							0	134	0	0	0	0	0			0	0	0	0	0	1134	0	0	CONF	CONF	0	
3393851																																																															0	1182	8533		0			14146	4476		0	110301	0	0	0	29834	2125	1551	30432	2444	3159	8110	13062	1041	2017	14782	14554	10565	27662	5909	6991				0	765					9151	7646	13099	17226			0			0	0														0	0	0	0	0		0	83							0	571	0	0	0	0	0			0	0		0	0	1464	0	0	CONF	CONF		
3394278																																																																0	12533	0	0	0	0	0	60		0	20613519	0	0	0	0	0	0	31675	0	0	0	0	0	0	8627440	8185	82478	240471	6259187	5395699	0	0	0	0	0	0				0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7320444				427517	8476	0	8476							0	0	0	0	0	0	0	0	0	427517	0	0	0	427517	20592450	0	0	CONF	CONF	0	
3394380																																																																2145	589		0			13095	0		0	40886	0	0	0	0	0	0	5774	0	0	0	0	0	0	31876	2612	2739	1487	1088	1083				0	0					0	558	17903	6596			0			0	0														6623	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
3397233																																																																0	36717		0			120026	10912		0	745665	0	0	0	266633	36466	30453	78003	1493	4910	769	19324	48862	188466	186390	59004	58207	71907	83359	14968				0	4					0	70020	21848	174291			0			0	0														355934	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0	0	0	0	8748	0	0	CONF	CONF		
3398623																																																																36075	276516		31288			179299	3105		9101	871786	0	489	3759	12827	1197	8399	199246	868	369	3758	706	2714	4412	198637	66400	88635	96377	193065	209737				0	4					0	75471	127239	101145			0			0	0														522461	0	0	0	0		10936	7094							0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF		
3401970																																																																0	223785	0	0	419834	0	419834	24585		0	2436708	3499	0	0	91261	5397	21641	322819	5300	2322	13350	12474	29964	26087	344208	234389	518347	649205	558494	38039	0	0	0	0	1485	0				17285	119330	560879	965339	0	0	0			0	636	0	0	0	0	0	0	0	0	0	0	0	0	0	744037				0	7503	0	7503							0	29	0	0	0	0	0	0	0	0	0	0	0	0	3495	0	1287	CONF	CONF	0	
3402913	2294125			139480	0	166915	65256		0	0	2667369	3604	11363			425256	562650	162575	377700	713788	289863	1718	0	0	0	0	5000	0	0	79310								0	0	0	0	0	0	0	0	0	0	0	0	0	0	1231982	30205	0	20	307	0	0	0	0	0	177		4778	84939	0	0	105690	54216		2766	0	0	2216453	2544	0		555842	0	377918		53784	52658	26711	47043	24907	349607							0	0	5000	0	0					16888	128638	200902	937950			0			120	304													0						36858	84333									20	0	0	0	0	29778				0				177		1955	CONF	CONF	0	
3404207																																																																0	88455	0	0	792009	0	792009	18965		6696	1725647	0	24160	15895	102681	725	51936	1045077	3308	1444	4029	6761	48954	37130	608098	761190	115788	89444	45839	714	0	0	0	0	368	0				4544	17295	123108	145127	0	24160	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		818838				0	155	0	155							0	301	0	0	0	0	0	0	0	0	0	0	0	0	401058	0	0	CONF	CONF		
3404373																																																																6595	54945		0			34911	3361		0	1228451	0	0	6698	181890	6878	131670	97206	3776	15818	63577	66306	28587	0	144439	43501	232780	569463	44061	408				0	1					73435	68127	328094	470200			0			2399	0														582594	0	0	0	3411		0	0							0	0	0	0	0	355	0			0	0	0	0	0	14	657	0	CONF	CONF		
3404467																																																																0	66339		0			117837	10556		0	671070	0	0	0	21378	1127	5621	45601	5613	5	1354	1453	12849	0	260022	14632	100414	114523	122451	37432				0	250					1543	68896	138771	243865			0			0	0													0	252410	0	0	0	0		0	0							0	80	0	0	0	0	0			0	0	0	0	0	428	0	0	CONF	CONF	0	
3404506																																																																6924	66818		3078			60071	16718		171	713143	0	0	0	51555	668	9317	145139	6523	3767	9931	24228	7041	0	222373	29651	62847	170857	150210	25631				0	140					46712	86408	99534	261543			0			0	0													58989	155103	0	0	0	0		0	251							0	304	0	0	0	0	0			0	0	0	0	0	12248	0	0	CONF	CONF	0	
3404999																																																																2756	16483		0			48530	13580		0	470404	0	0	5181	41557	0	0	47811	2375	2391	3359	18093	4330	11010	82272	6603	60545	124799	66443	87777				0	340					11231	45329	110820	176490			0			0	0													0	240880	0	0	0	0		0	176							0	650	0	0	0	0	0			0	0	0	0	0	2462	0	0	CONF	CONF	0	
3407084																																																															0	0	499		0			28783	0		0	224002	307	195027	0	0	0	0	5649	0	0	0	0	0	0	267	5382	70136	112564	32875	2230				0	0			0	0	0	0	0	0			0			0	0														8009	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
3408728																																																															15266	206411	111463	402	48249	1073858	0	1073858	96670		0	4899172	0	0	623	456239	11525	88136	1166132	35869	22507	118101	153643	79641	40806	1474206	370525	632112	1166895	739720	48141	15266	0	0	11885	19306	55000	0			103463	615617	897328	1028305	0	0	0			0	75	0	0	0	0	0	0	0	0	0	0	0	0	139016	4899172				502	68084	105350	68486							0	6275	0	0	0	0	0	456	0	46	0	0	0	46	23476	456	271	CONF	CONF	0	
3410141																																																																3274	9947		0			7584	12824		0	243782	104	0	0	116881	1813	111240	45726	6190	7499	46469	47318	4692	4713	25001	7036	32266	58700	3657	0				0	0					5652	12336	17370	56068			0			0	110														196618	0	0	0	0		0	0							0	15	0	0	0	0	0			0	0	0	0	0	122	0	0	CONF	CONF		
3411773																																																																76016	2269		84146			17272	3655		0	263958	0	0	0	42235	1293	18069	87336	1522	4610	8816	7820	18694	774	86368	25065	45717	38728	17253	8483				0	30					11800	1072	18198	4674			0			0	0														121574	0	0	0	0		0	16							0	897	0	0	0	0	0			0	0	0	0	0	385	0	0	CONF	CONF		
3412417																																																																18535	15728		693			53970	6321		0	332237	740	365	5080	41978	5002	19805	37857	2364	1878	5153	10905	5347	16331	28962	29785	56282	56033	69126	50811				1456	439					6349	16531	93360	71525			0			0	0														112680	0	0	0	0		0	507							0	153	0	0	0	0	0			0	0	0	0	0	65	0	0	CONF	CONF		
3419416																																																															0	0	85871	0	0	40509	0	40509	17365		0	1769801	0	0	0	429172	2290	383310	158019	2696	4699	43381	88295	289920	180	262742	38340	180630	228565	618579	11774	0	0	0	0	92	0				75067	104047	361516	653282	0	0	0			410	0	0	0	0	0	0	0	0	0	0	0	0	0		692032				410	0	0	0							0	36	0	0	0	0	0	0	0	0	0	0	0	0	554	0	0	CONF	CONF		
3428258																																																																0	10496		0			1850	3025		0	411253	0	0	0	134388	460	39497	48823	0	0	3658	1526	18520	110519	23255	25568	16499	8834	92613	110096				0	2					4488	12047	19703	72775			0			0	0														164142	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0	0	0	0	152019	0	0	CONF	CONF		
3429219																																																															0	10157	3076		762			8780	12211		0	246197	0	0	0	89966	8997	46962	41156	9153	8079	17098	25444	16047	13590	36650	14919	35585	45021	20890	3087				0	13					18879	14444	34042	39481			0			0	0													0	77109	0	0	0	0		0	59							0	1421	0	0	0	0	0			0	0		0	0	3909	0	0	CONF	CONF	0	
3435948																																																															0	7004	8297		925			11997	795		0	205454	0	0	0	16126	0	671	2709	671	459	581	211	13608	595	7601	283	12182	26512	140723	749				0	0					0	5411	58598	83812			0			0	0														164627	0	0	0	0		0	30							0	12134	0	0	0	0	0			0	0	0	0	0	325	0	0	CONF	CONF		
3437148																																																															0	2969	7971		93			98210	34926		0	503022	437	0	14201	57192	2502	36860	108875	1263	2582	15069	25264	9852	3161	123113	48422	80454	149478	43823	416				0	249					35672	33371	22865	160857			0			0	557														198295	0	0	0	0		14201	76							0	840	0	0	0	0	0			0	0	0	0	0	31465	0	628	CONF	CONF		
3437157																																																															0	57773	15576	84	61561	230068	0	230068	77806		39555	2055775	7313	0	0	686716	11485	350311	283964	7007	14415	39631	101365	86792	436434	287735	83555	192561	325229	428111	55222	0	0	0	0	2281	0				120426	157262	313139	228906	0	0	0			185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086467				801	9142	0	9226							0	13032	0	125	0	479	0	0	0	12	0	0	0	0	38276	0	0	CONF	CONF	0	
3437456																																																															0	16848	0	0	0	63502	0	63502	0		0	3024391	8810	0	0	2289055	0	1085258	73161	12071	129790	331945	426071	1174197	204638	533568	18222	82152	65480	38677	3363	0	0	0	0	0	0				0	51759	561599	50336	0	0	0			0	3283	0	0	0	0	0	0	0	0	0	0	0	0		2820070				9611	102	0	102							0	0	0	0	0	6924	1973	714	0	0	0	0	0	0	0	714	0	CONF	CONF		
3437483																																																																0	24425		0			500555	17007		0	1136115	1353	0	0	22420	2995	0	383587	217	275	10355	11021	554	0	626245	52664	81598	206062	138266	4545				0	11519					11019	83590	216886	236763			0			0	0													0	688857	0	0	0	0		4606	94							0	25	0	0	0	0	0			0	0	0	0	0	5564	0	0	CONF	CONF	0	
3438958																																																															0	3141	22310		771			21745	6487		0	192584	804	0	0	32338	944	19881	42184	744	153	6340	12869	12069	163	41437	6936	17196	50725	44496	0				0	226					3394	12449	38177	46889			0			0	0														80458	0	0	0	0		0	4256							0	38	0	0	0	0	0			0	0		0	0	223	0	0	CONF	CONF		
3440803																																																																7754	40131		796			31199	7542		3099	238318	0	0	638	22462	1116	13986	18384	540	771	5284	4268	10855	744	24950	5912	13953	22759	135800	12482				0	405					6323	3953	63288	49292			0			0	0													0	111259	0	0	0	0		0	848							0	43	0	0	0	0	0			0	0	0	0	0	67	0	381	CONF	CONF	0	
3445901																																																																793	6539		0			14005	13045		0	181385	0	0	195	48209	975	33156	21801	1134	1327	5561	30689	8009	1489	29468	10287	32299	48929	11739	454				90	186					12894	13279	32488	33008			0			0	0													0	32566	0	0	0	0		0	0							0	1231	0	0	0	0	0			0	0		0	0	4643	0	0	CONF	CONF	0	
