"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
1435092			13	447	4	470	2	834	100	2866	24	2704	6	1568			11	459	17	2253	4	1337	72	1529	5	622	6	1339	false	false	
1436204			7	227	59	6364	343	165540	967	2498	95	3897	120	18450			0	0	0	0	3	708	2	7	5	691	9	1432	false	false	
1440117			42	1583	66	8775	115	45209	83	2483	36	3926	27	7494			0	0	0	0	1	244	0	0	0	0	1	300	false	false	
1443266			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1444021			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1445943			116	4504	182	19694	206	74569	626	11434	65	5966	40	9659			167	6332	109	12277	37	9269	189	3324	13	1225	8	1318	false	false	
1447639			13	735	45	6012	130	51359	174	3663	108	7893	123	26439			2	47	1	19	1	340	1	65	1	150	0	0	false	false	
1456501			0	0	29	5000	101	63000	46	2000	59	8000	186	75000			0	0	0	0	0	0	0	0	0	0	0	0			
1458608			208	10335	472	61406	642	208898	2688	72492	917	65389	766	162940			2	69	3	458	0	0	0	0	0	0	0	0	false	false	
1459717			117	5699	174	20680	200	73212	677	20099	102	11838	75	19243			31	1238	53	5818	33	7913	30	1001	9	944	6	2016	false	false	
1459735			22	597	41	5164	93	39742	157	3711	66	5603	38	7367			1	20	6	1035	10	3706	1	38	1	109	1	366	false	false	
1459799	0	257													0	7													true	true	
1462986			4	163	4	561	31	15292	2	11	0	0	0	0															false	false	
1469677			72	7089	211	26838	286	108566	335	12354	190	22393	104	38572			5	111	17	1851	3	1015	9	361	4	348	1	280	false	false	
1470150			15	674	11	1619	12	6019	42	1160	22	2532	24	7537			6	273	7	804	11	2589	31	832	12	1154	11	3024	false	false	
1474309			15	433	11	1421	7	2529	51	840	3	208	6	2051			1	50	0	0	0	0	0	0	0	0	0	0	false	false	
1478231			6	288	32	4063	95	44222	51	1575	26	2091	17	5390			1	94	0	0	5	1270	0	0	0	0	0	0	false	false	
1479470			30	675	48	5250	85	30969	213	5300	61	6069	52	16280			4	224	7	1021	4	1081	15	221	0	0	0	0	false	false	
1481745			16	531	67	8062	108	56026	131	3702	44	2487	58	17607			8	331	6	858	3	634	0	0	0	0	0	0	false	false	
1492817			18	407	14	1563	8	2618	35	832	6	567	7	1883			27	959	36	4209	27	6982	43	988	17	1179	12	2330	false	false	
1493319			0	0	0	0	12	8131	1	5	1	30	0	0															false	false	
1494482			0	0	14	1945	17	8592	11	415	10	1203	6	1983			0	0	1	177	0	0	0	0	1	177	0	0	false	false	
1494914			7	610	40	5536	197	90269	183	8981	74	9615	86	27953															false	false	
1629903																													false	false	
1718188			33	1481	142	19493	366	158879	278	10485	163	22528	154	62574			0	0	1	230	2	670	23	1153	28	3300	27	7890	false	false	
1718469			0	0	0	0	0	0	0	0	0	0	1	520															false	false	
1820979																													false	false	
1836701			2	116	9	1283	50	24209	43	1238	41	4272	44	13068			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
1842065			8	437	25	2770	179	87910	519	9921	221	20170	510	170878			0	0	0	0	0	0	0	0	0	0	1	223	false	false	
1852569																													false	false	
1863097			10	473	44	4523	93	34037	100	2686	53	3688	67	15734			0	0	1	161	1	274	0	0	0	0	0	0	false	false	
1864197			12	545	73	9414	223	100289	100	1830	77	5349	116	24023			2	86	12	1717	24	6889	12	289	8	674	18	3152	false	false	
1867983			21	658	51	5727	114	47934	158	3959	52	4236	46	12648			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
1872941			25	968	18	2325	60	30096	116	3074	64	5540	77	22026			29	1437	39	5648	42	11506	70	1668	52	5210	35	6275	false	false	
1879016			18	762	19	2359	54	22605	86	2469	31	3006	19	6582			21	825	12	1551	6	1643	11	142	1	117	0	0	false	false	
1883321																													false	false	
1885932			0	0	4	532	17	9040	51	1605	23	2238	24	8555															false	false	
1890525			22	585	132	13696	374	130607	64	5053	74	7282	93	23863	1	80													true	false	
1892154			15	567	35	3771	51	23877	49	1501	21	2124	26	6640			24	748	16	1995	17	3264	0	0	0	0	0	0	false	false	
1893049			0	0	0	0	0	0	1	0	4	1000	8	4000			0	0	0	0	0	0	0	0	0	0	0	0			
1917301			16	859	41	5608	104	48523	20968	310087	1578	218022	1569	588391			0	0	0	0	0	0	0	0	0	0	0	0			
1918344			0	0	5	888	61	32814	1148	50410	414	48867	133	53988															false	false	
1929247			814	30885	2176	267487	5311	2225303	9827	261147	2865	305957	2399	780687			54	2286	95	9938	86	21974	51	1306	21	1895	12	3239	false	false	
1940747			0	0	0	0	2	672	9	408	3	311	2	998															false	false	
1945247			26	901	25	1575	32	3613	6	213	28	2104	0	0															false	false	
2002222			21	746	24	3423	30	12548	333	6322	68	6899	23	5984			8	293	10	1019	5	1701	73	1418	16	1793	4	936	false	false	
2006024			7	423	39	5622	181	84987	45	1228	8	1348	15	6319			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2007991			25	1192	37	4667	35	13170	129	3592	30	3526	20	7868			13	517	16	1738	8	2445	45	1077	7	758	5	1669	false	false	
2009605			35	1905	74	9087	166	61288	379	7655	256	13887	276	41674			42	1686	64	7423	53	10688	109	2290	146	4771	130	11952	false	false	
2010722			7	280	31	4309	90	35509	150	4953	46	4330	48	16996			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2037185			7	533	14	1491	28	9246	92	2244	17	1815	14	4724			2	69	0	0	1	309	0	0	0	0	0	0	false	false	
2044811			6	220	48	6719	147	60132	12631	119181	832	76864	542	160286															false	false	
2044820			2	102	12	1510	39	19320	104	6763	31	3228	13	3693															false	false	
2051127			16	893	46	6645	60	25566	106	2923	49	5129	57	15376			1	62	1	99	0	0	0	0	1	105	0	0	false	false	
2059990			8	293	7	1009	9	2948	31	667	4	340	2	816			9	383	9	1105	2	832	17	297	2	148	0	0	false	false	
2068107			3	130	17	1898	92	43779	134	4424	61	7084	103	41423															false	false	
2107181	0	27																											false	true	
2107341			20	622	18	1959	30	12656	50	1451	6	649	2	730			11	580	7	1004	7	1584	8	71	1	157	0	0	false	false	
2119773			15	556	72	8651	207	101470	16381	150951	1044	95807	735	222652															false	false	
2121196			0	0	1	18	1	751	0	0	0	0	1	14															false	false	
2122997																													false	false	
2123930			63	2252	30	4184	17	7955	62	1412	16	1964	9	2102			5	255	7	920	1	463	1	24	1	78	0	0	false	false	
2132594			4	173	35	2971	72	26221	81	1697	47	3627	36	5264			0	0	0	0	0	0	0	0	0	0	1	384	false	false	
2132941			4	264	22	2937	116	53605	97	2329	107	7343	189	40031			0	0	2	255	0	0	0	0	0	0	0	0	false	false	
2140348			2	153	14	1773	11	5994	0	0	10	1211	8	1891															false	false	
2142155			35	1534	54	6629	109	46866	3061	103247	1245	134155	305	91486			1	70	7	884	4	914	4	185	3	527	2	748	false	false	
2163477																													false	false	
2164111			8	374	21	2555	28	11875	39	869	10	664	1	155			7	134	5	688	8	2189	9	101	0	0	1	135	false	false	
2182786			0	0	0	0	0	0	26332	247000	553	64000	344	105000			0	0	0	0	0	0	1950	9000	6	0	0	0			
2193616			0	0	0	0	1	349	28	1885	81	10628	283	100285			0	0	3	483	0	0	0	0	0	0	0	0			
2209553			2	110	43	4480	427	199871	198	5402	204	12251	504	85888			0	0	0	0	0	0	1	72	1	48	1	180	false	false	
2218443			13	439	17	2163	37	16775	51	1239	14	1107	18	4546			7	313	24	3277	22	4135	50	769	18	678	21	4129	false	false	
2232757			46	2082	42	4776	49	14257	163	4742	26	3402	14	5860	3	1													true	false	
2233875			1	0	0	0	0	0	8	69	1	0	2	0															false	false	
2236821			1	20	10	897	68	26387	69	1018	42	3119	76	18298			0	0	0	0	0	0	1	4	0	0	0	0	false	false	
2239288			13	698	71	10474	276	125648	13357	109324	1060	89135	876	272353			0	0	0	0	0	0	0	0	0	0	1	483	false	false	
2262718																													false	false	
2265456																													false	false	
2297998			0	0	2	383	27	11060	2	124	10	997	30	6035			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2298995			9	461	56	7387	145	57992	10284	84312	748	61346	722	207440															false	false	
2304636			10	412	20	2432	44	19209	95	2369	32	3167	25	5641			0	0	2	162	5	1659	0	0	0	0	0	0	false	false	
2305969			18	685	42	5534	94	56636	91	1932	4	420	8	3965			0	0	0	0	1	67	1	13	1	104	0	0	false	false	
2316714			2	52	15	1661	28	9147	21	406	9	622	17	3796															false	false	
2317672			0	0	6	909	37	20325	7	91	11	1131	12	4057			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2325882																													false	false	
2328137			137	5784	247	31984	431	166223	415	9487	101	8508	56	13038			5	304	6	913	0	0	0	0	0	0	0	0	false	false	
2328285																													false	false	
2329200			15	587	20	3509	28	13350	201	7255	34	5161	13	5225															false	false	
2332910			0	0	0	0	31	15693	12	100	17	2426	47	12796															false	false	
2333140			5	296	4	800	39	24959	13	418	5	741	7	3395															false	false	
2337335																													false	false	
2339599			12	717	49	3259	47	27358	76	3182	46	7633	42	21266															false	false	
2339795			24	1277	75	9934	165	68370	5182	55814	414	43336	341	118505															false	false	
2343167			38	484	77	3997	175	36268	504	5424	256	11437	132	7304															false	false	
2344753			32	1134	105	14125	201	87801	296	7038	148	12508	178	47860			29	1167	35	4739	28	7588	8	194	4	353	4	1063	false	false	
2353595			420	12927	578	55668	782	246562	2026	30492	451	31197	240	52326			60	1527	57	4511	21	3120	200	3814	36	2465	15	3054	false	false	
2354323			21	826	41	4947	68	24809	114	3101	42	4080	59	13668			6	301	11	939	3	978	0	0	2	254	1	429	false	false	
2354985			58	2003	159	20553	268	98674	13779	81961	643	43282	621	139760			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2356091			76	3302	87	11603	91	35167	364	9119	64	6392	48	11503			27	1060	34	4453	15	3691	34	814	0	0	0	0	false	false	
2358769			23	1066	49	7135	122	46773	305	8437	174	18494	144	34184			9	305	13	1524	14	4318	87	2389	34	3207	8	940	false	false	
2362458			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
2371816			190	10940	116	18063	71	31847	114	5828	49	7016	27	13506															false	false	
2372774			150	7856	275	38313	486	208484	649	19379	214	23919	159	53469			43	2201	50	7148	34	9783	115	3114	21	2511	6	1742	false	false	
2385514			221	10187	593	72898	877	320509	2531	74568	891	98141	795	241370			83	3050	86	8295	47	12082	91	2101	7	348	12	2188	false	false	
2390929			24	2104	138	20307	457	213801	234	10805	156	20874	231	97370			1	0	0	0	0	0	0	0	0	0	0	0	false	false	
2391588			7	147	18	2184	39	13285	79	2153	26	2281	30	5635			0	0	4	465	2	609	12	107	4	158	1	166	false	false	
2396592			56	3005	65	10376	57	26894	240	7263	33	5134	21	10373			0	0	2	355	1	284	4	95	0	0	2	713	false	false	
2396604			18	867	34	5871	39	15994	293	9523	24	4143	17	5887			16	734	17	2978	6	2325	40	1115	6	933	0	0	false	false	
2398701			0	0	0	0	2	1910	1	18	1	15	3	821															false	false	
2434113			17	985	109	14340	355	157155	598	7992	201	11109	222	44118															false	false	
2451240			1	2	0	0	3	1966	0	0	0	0	6	3646															false	false	
2465881			98	4459	96	12170	77	30516	431	11228	132	12976	110	32706			32	1567	60	8015	56	16858	187	4286	93	7786	87	18726	false	false	
2467670			1	0	2	106	3	1199	0	0	0	0	0	0															false	false	
2471239			2	40	8	581	46	23238	110	3842	112	9972	123	47610			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2482824			178	6867	166	19939	228	94960	850	20552	139	13706	156	45081			187	7987	174	21539	60	16205	653	15292	89	7564	33	6411	false	false	
2483438			1	56	8	1235	71	38146	106	2106	58	3207	114	28591			0	0	0	0	2	828	0	0	0	0	0	0	false	false	
2489805			0	0	0	0	0	0	590	28000	713	99000	1161	510000			0	0	0	0	0	0	0	0	0	0	0	0			
2490285			7	345	1	47	6	1630	126	2003	4	440	5	1289			31	907	11	1459	5	1589	193	3923	35	3976	13	2877	false	false	
2497181			55	2495	75	9130	120	51260	196	8841	74	9206	61	26156			56	2337	66	8351	47	13572	87	2864	30	3359	18	3549	false	false	
2502656			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
2502825																													false	false	
2505424			18	804	51	5886	78	31089	60	1520	17	1053	24	4622			6	84	6	636	1	293	2	126	7	620	2	233	false	false	
2505451			11	398	41	4835	126	49800	148	3691	42	4127	42	11834			2	135	3	356	2	700	1	41	0	0	0	0	false	false	
2505460			48	2501	54	7852	35	13300	938	23166	99	10005	35	12722			19	879	20	2638	9	3111	201	5451	49	5362	25	5059	false	false	
2508751			7	550	40	5155	88	42252	10401	101228	866	82886	853	251783															false	false	
2515320			1	63	2	384	37	23805	60	1960	34	5824	46	24233															false	false	
2529176			0	0	6	715	13	6296	22	606	2	100	6	3547			0	0	1	83	2	688	0	0	0	0	0	0	false	false	
2531562			2	107	2	141	20	11227	11	352	12	2244	8	4306															false	false	
2531991			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
2533043			2	112	19	2913	31	13870	0	0	2	199	0	0															false	false	
2533119			8	520	21	2521	50	18959	7	87	12	929	11	1323															false	false	
2536633			15	746	17	2213	21	6374	89	1589	27	2003	22	3568			6	566	20	2595	13	3372	89	1930	20	2251	12	2361	false	false	
2539960			37	1510	35	4702	33	12891	400	10666	92	9079	58	17437			61	2543	113	14427	107	30978	401	13260	246	29816	144	40148	false	false	
2562137			34	1153	11	962	8	3006	55	1279	11	1171	2	468			11	551	42	4659	34	9167	166	4966	47	4717	17	3897	false	false	
2562164			12	540	57	8112	224	107389	3024	66642	116	8389	166	32903			1	7	1	103	1	0	0	0	0	0	1	166	false	false	
2567123																													false	false	
2568063			1	79	8	1178	48	21551	165	3481	47	3981	94	35826															false	false	
2576134			0	0	2	76	0	0	137906	409891	1445	165348	410	132134															false	false	
2577739			7	362	10	1379	16	4662	38	808	17	1433	12	2779			4	363	3	457	3	958	4	117	0	0	1	181	false	false	
2580243			57	3023	79	13633	143	77433	172	9006	88	14398	86	42332			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2587916			26	920	74	10801	158	61994	135	4319	39	4123	28	8741			0	0	3	476	1	236	0	0	0	0	0	0	false	false	
2594240			9	636	37	5839	244	129165	263	9242	228	24614	334	129627			3	198	6	846	5	1564	3	50	2	202	1	161	false	false	
2594419			1	51	9	680	31	10866	31	829	11	266	16	2352															false	false	
2596646			216	10343	305	40522	350	145125	6501	74656	249	26905	156	47353			165	7732	138	18006	63	15826	261	5633	25	2829	13	2840	false	false	
2597223																													false	false	
2597232																													false	false	
2598396			12	586	32	4291	38	14834	36	1081	9	879	11	3355			2	82	3	362	0	0	2	28	0	0	0	0	false	false	
2600039																													false	false	
2602828			9	425	5	697	27	14363	10	396	5	772	4	1960															false	false	
2605566																													false	false	
2607412			20	1449	39	7491	42	13740	0	0	3	258	0	0															false	false	
2608754			111	4724	204	27177	362	157419	711	20419	266	28514	285	95323			12	578	7	622	7	1831	13	445	1	149	1	75	false	false	
2610784			8	309	23	3505	48	22049	57	1226	17	1661	15	3357			0	0	1	232	0	0	0	0	0	0	1	281	false	false	
2614344			37	1513	66	8137	78	33369	300	5873	25	2475	11	1781			18	749	7	855	2	630	0	0	0	0	0	0	false	false	
2615190																													false	false	
2615220			53	2217	49	6286	26	10407	171	4321	26	2754	17	7395			44	1672	35	4514	38	11523	175	3439	15	1115	3	521	false	false	
2618780			5	214	33	4426	173	73663	149	4007	200	17152	566	171006			0	0	0	0	2	652	0	0	1	154	0	0	false	false	
2619714			48	1794	52	6296	49	16017	184	5284	50	5105	32	7305			27	1463	33	4122	34	9825	112	2992	30	2264	17	4201	false	false	
2621285			9	352	17	2528	48	20357	54	1958	36	3590	27	8101			0	0	1	117	0	0	0	0	0	0	0	0	false	false	
2621940			30	1194	31	4121	28	11561	118	2641	14	1625	12	3721			5	224	8	683	6	848	14	236	2	45	3	391	false	false	
2624400			19	738	86	11603	125	44985	7787	82412	524	53373	351	108698			0	0	0	0	1	6	0	0	0	0	0	0	false	false	
2625724			5	157	15	2869	140	70663	9	282	18	1582	24	6612			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2631172			14	591	24	3529	51	21413	141	1791	31	2107	39	7775			5	102	10	961	6	1418	12	252	12	708	10	1180	false	false	
2631846			7	292	27	3838	89	39714	114	3198	68	5836	88	23777			0	0	1	139	0	0	0	0	0	0	0	0	false	false	
2634191			399	17984	1296	169322	2927	1190355	3757	72079	1169	94540	1285	299611			164	6237	300	37396	273	76813	591	15039	324	28738	209	39613	false	false	
2634351			70	1280	116	7994	189	55505	901	15973	394	29048	327	67175			6	56	7	871	9	758	4	70	4	126	7	283	false	false	
2641827			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2642598			6	245	32	3709	92	34711	213	6636	85	8779	40	10036			2	89	7	581	1	191	11	206	4	334	8	1329	false	false	
2643595			0	0	3	194	22	11725	0	0	0	0	0	0															false	false	
2649122			74	2563	134	17128	252	98217	645	11084	224	16700	199	45119			23	699	33	3771	20	5619	158	3379	46	2811	36	6553	false	false	
2649177			0	0	0	0	0	0	488254	187312	97	14852	47	24558			0	0	0	0	0	0	924	188	0	0	0	0	false	false	
2651899																													false	false	
2652092			11	509	90	10550	258	102056	409	6488	474	24795	482	97113															false	false	
2654911																													false	false	
2661861			22	1141	85	11835	186	74717	575	12261	127	13480	87	25318			3	114	5	611	6	1775	3	104	2	120	4	1283	false	false	
2666400			7	147	9	1248	22	9612	97	3408	58	6247	36	7505			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2667920																													false	false	
2667939			44	1639	24	3564	33	14843	103	2661	24	2652	32	16272			14	671	25	3205	25	7826	111	3105	36	5351	22	6293	false	false	
2667957			14	736	37	5314	93	38628	218	4959	71	5852	90	25942			7	310	13	2034	18	5330	33	646	17	1297	11	1571	false	false	
2668598			55	1984	111	13638	102	36387	173	4709	92	8033	45	12884			0	0	1	49	1	100	0	0	0	0	0	0	false	false	
2684552			194	9230	189	24199	81	24865	619	14917	151	16959	75	24853			18	619	18	2346	10	3162	143	3645	22	2095	2	611	false	false	
2686211			9	221	43	5178	124	45345	12	65	13	1001	18	6800															false	false	
2687133			38	964	56	6513	105	38182	220	6057	83	7272	72	21033			18	504	10	1072	15	3367	21	485	6	648	0	0	false	false	
2687487	0	41628																											false	true	
2693264			26	1071	84	11538	149	60157	10723	98142	758	68699	533	156194			14	690	41	5355	26	5683	33	809	17	1797	7	1423	false	false	
2694681			2	74	43	5602	313	142762	84	2545	101	12100	144	41953			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2694944			8	222	14	1871	19	7950	267	5271	27	2804	32	11403			4	194	2	257	2	353	6	38	0	0	1	245	false	false	
2696180			27	986	22	2917	5	1486	103	1846	14	728	5	805			25	773	47	5224	30	6555	123	3502	23	2225	9	2227	false	false	
2697963			0	0	5	805	40	22021	9	276	5	1468	9	2481															false	false	
2700984			0	0	0	0	0	0	818673	1417193	9793	423295	2125	310711			0	0	0	0	0	0	0	0	0	0	0	0			
2702764			15	763	7	978	20	15535	71	1538	14	1814	10	4338			4	205	9	1443	15	4659	52	1260	17	863	6	1220	false	false	
2705112			9	580	15	2168	36	17285	176	5408	32	3976	13	4251			2	100	9	1514	13	4292	15	414	3	461	1	450	false	false	
2705895			0	0	3	639	27	20310	855	49898	550	87953	291	136703															false	false	
2708122			10	472	62	7565	164	64251	221	4953	44	3869	90	38829			0	0	3	323	5	1659	1	57	0	0	0	0	false	false	
2713920																													false	false	
2716088			37	1928	101	14548	182	82790	289	4980	58	3978	35	5449			1	53	2	279	2	632	0	0	0	0	0	0	false	false	
2718596			23	274	19	1811	30	9032	80	1865	34	3197	44	13577			7	290	9	1038	11	3142	20	743	10	1186	11	1430	false	false	
2719810																													false	false	
2723376			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2724766	13	31															8	333	15	1895	3	517	45	913	11	956	5	1257	false	true	
2726050			13	627	12	1461	10	4254	76	2319	29	2555	24	10701			6	271	16	2102	13	3708	48	1027	20	2232	14	3164	false	false	
2729677																													false	false	
2730431			10	415	53	7517	144	62711	16	656	15	2315	36	13930			0	0	1	250	0	0	0	0	0	0	0	0	false	false	
2732565			34	1598	33	4195	49	21578	180	4617	55	5535	43	13078			30	1535	39	5922	38	11184	156	3099	34	3193	13	2774	false	false	
2733263			26	1486	37	5128	64	26818	87	2463	56	6050	79	26662			0	0	0	0	1	292	0	0	0	0	0	0	false	false	
2734729			0	0	10	1966	245	137775	118	1333	155	17972	314	109695															false	false	
2735137			5	283	15	2123	31	13813	50	1453	10	1464	15	8784			1	27	1	143	2	760	0	0	0	0	2	868	false	false	
2735146			2	18	0	0	23	8776	885	31209	1527	151102	968	230011															false	false	
2736219	16	8104																											false	true	
2736291			1	83	39	5091	216	101981	130	4598	42	4368	119	39805															false	false	
2736451			126	4285	202	22046	241	78845	617	13102	96	6750	70	15480			54	1510	61	6726	26	4461	173	1902	12	660	6	434	false	false	
2736714			4	142	60	8094	243	107537	90	2243	76	5941	176	40101			0	0	0	0	11	3788	3	175	7	644	14	1967	false	false	
2737980			7	164	12	1150	0	0	1	46	0	0	0	0			1	70	1	118	0	0	0	0	0	0	0	0	false	false	
2743244			75	3540	160	21794	300	138158	1759	28602	310	29262	209	63250			18	775	15	1780	8	2211	23	749	11	1160	8	1496	false	false	
2745426			14	612	28	3790	96	41692	177	6004	52	6063	58	22850			2	134	4	753	0	0	3	126	1	167	1	171	false	false	
2745529																													false	false	
2746245	112	952													37	2													true	true	
2747279			46	1638	26	3228	15	3341	62	1357	6	552	6	2884			1	10	4	280	1	181	2	11	0	0	0	0	false	false	
2747466			65	2557	18	2995	12	5305	246	5758	20	3104	10	4886			152	7140	113	18399	39	13812	384	8619	30	4572	10	3710	false	false	
2747587			3	93	9	1421	45	24370	101	2070	52	2926	18	4599															false	false	
2748502			60	2805	103	17872	158	65891	785	10609	98	10237	78	26299			0	0	0	0	0	0	0	0	2	370	0	0	false	false	
2749059			15	604	31	3728	26	9732	20	720	1	1	5	1100															false	false	
2753917			2	119	6	884	36	16907	22	587	10	653	13	4295															false	false	
2754222			8	281	9	936	9	4336	17	974	9	1347	9	3264			1	92	3	369	1	130	0	0	0	0	0	0	false	false	
2756730			57	2543	29	4653	32	27551	304	6537	25	4129	7	6016			82	2829	42	4697	25	7404	111	3081	25	2107	28	4835	false	false	
2756909			10	404	16	2990	58	30309	86	2645	72	6710	97	32540															false	false	
2757205			12	244	38	3996	112	38972	107	1159	33	1955	130	23611			0	0	4	397	0	0	0	0	0	0	0	0	false	false	
2758613			6	201	37	5514	397	200502	224	10626	142	13277	859	326165															false	false	
2759629			18	786	18	2553	19	7227	249	6889	29	2788	44	12005			3	132	9	1421	8	2494	151	3727	65	6761	32	6697	false	false	
2760232			32	720	66	8848	186	68863	350	10209	122	8103	112	30923			0	0	1	32	1	30	0	0	0	0	0	0	false	false	
2764212			13	778	124	16286	238	96384	9	342	16	1428	17	3333			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2769570			51	2219	46	6439	39	16249	263	6547	66	5874	35	8882			0	0	4	472	1	183	0	0	0	0	3	434	false	false	
2769954			23	804	35	4804	62	24490	144	4909	42	3794	13	2430			3	18	6	1013	3	947	0	0	0	0	0	0	false	false	
2771694			9	460	51	5664	206	70741	1110	11822	2864	73927	1414	88064			0	0	0	0	1	320	0	0	0	0	0	0	false	false	
2774707																													false	false	
2775151			3	33	18	1774	30	11365	37	1068	26	1462	29	7703			2	90	2	290	1	275	1	2	2	136	2	710	false	false	
2775179			172	7795	134	17835	127	51582	597	12543	81	7532	60	14173			1	69	2	294	0	0	1	25	0	0	1	225	false	false	
2775692			9	373	17	2425	28	12083	82	3379	27	4556	18	7834			3	141	1	97	0	0	7	256	3	397	1	265	false	false	
2785477			17	775	133	16916	260	99968	13	426	3	71	6	1696															false	false	
2785646			48	2305	50	7071	85	39088	239	7676	141	13490	106	34560			82	3583	81	10892	75	20799	240	7051	109	11800	71	17181	false	false	
2787770			97	3162	152	16782	183	62456	272	3716	80	4813	87	21980			3	148	7	975	3	790	4	143	1	131	2	409	false	false	
2788656			5	166	26	2699	103	43719	105	3322	33	3177	36	8633			4	211	2	360	8	2485	5	85	1	0	0	0	false	false	
2791085			1	27	20	2566	49	18334	53	902	15	857	22	4359			0	0	0	0	1	356	0	0	0	0	0	0	false	false	
2791517			24	924	41	4882	33	9798	129	4566	45	3640	35	9189			30	1623	57	6441	43	9579	53	1574	27	2366	23	4536	false	false	
2793593			8	462	21	2781	65	28456	157	5709	36	3255	6	2143			2	46	3	314	6	1972	2	32	0	0	0	0	false	false	
2794732			10	398	35	3873	30	8244	85	4885	50	8340	34	11967			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2796277			0	0	0	0	1	915	0	0	0	0	1	355															false	false	
2797162			49	2046	62	11001	56	26730	207	4678	79	6994	70	18335			20	754	37	5139	42	12634	70	1564	42	3452	37	7998	false	false	
2797210																													false	false	
2797359			0	0	7	1179	63	36728	9	427	3	311	26	9563															false	false	
2797724			267	14540	572	86901	1483	762387	5334	231133	905	91458	909	248506			36	1307	48	5125	34	7549	4	15	5	446	0	0	false	false	
2800491			26	1146	55	6093	67	23711	204	3879	31	1742	22	3358			16	815	22	2409	12	2641	32	842	18	1292	5	397	false	false	
2805535			5	288	31	4177	89	45570	58	1347	39	4075	76	21925			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2805928			23	942	22	2546	22	7931	108	1664	24	2210	10	2609			23	701	13	1552	11	2140	29	655	4	294	2	799	false	false	
2806635			15	657	71	9080	111	44338	180	3267	39	2638	37	8842			17	756	25	2787	20	5768	52	1318	14	1262	10	2174	false	false	
2806840			6	189	39	4537	26	9302	78	2095	32	3092	29	8797			9	351	27	3497	21	6560	71	1562	25	2111	13	2469	false	false	
2806877			1	240	0	0	1	216	18	5743	0	0	0	0															false	false	
2807173			22	731	13	1990	15	7433	102	2463	39	3845	22	10694			19	648	7	991	3	880	5	70	4	512	8	2939	false	false	
2808602			2	17	37	5342	199	100305	434	18321	187	23007	92	30226			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2809373																													false	false	
2811086			68	2026	23	2544	13	6381	81	2438	33	3786	21	7616			5	155	3	403	2	585	0	0	0	0	1	403	false	false	
2815879			16	663	40	5433	104	41914	80	2255	32	3576	26	11331			1	67	1	102	3	1041	1	11	0	0	0	0	false	false	
2819167			2	89	17	2645	23	10002	4108	63283	143	18035	30	11805	0	4048													true	false	
2819242			47	1776	73	9770	44	13681	262	6372	54	4902	41	11293			41	1346	40	4477	10	2411	57	1712	29	2253	17	4141	false	false	
2820604			15	613	50	7000	112	47143	137	3052	71	5807	52	15231			7	273	6	544	1	405	0	0	0	0	0	0	false	false	
2823221			87	2942	52	6340	40	13506	372	8874	58	6272	24	7000			33	1055	19	2127	7	1936	46	1243	15	1878	13	3793	false	false	
2826017																													false	false	
2833882			2	77	38	3798	173	61012	37	943	90	5037	106	19715			1	88	1	45	1	48	0	0	0	0	0	0	false	false	
2834759			3	88	8	877	22	9731	17	191	13	1076	16	2541															false	false	
2835103			76	2845	71	9003	37	17904	466	11118	80	9407	28	7561			196	8897	171	23950	89	23257	613	11263	59	5681	14	3412	false	false	
