"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
661223				0	0	0	0	0	0				0	26	0	79	11	0	0	0	0	0	0	0	0	0	0	0	0	0							
661308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	0	737	0	0	0	0	0	0	0	0	0	0	0	0							
661474				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
662350				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
662369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
662949				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
663058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0							
663245	0	0	0	0	0	0	0	0	0	0	0	0	591	0	513	487	0	102	0	0	26	0	0	0	0	0	0	0	0	0							
663638				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
663656				0	0	8	0	0	0				0	0	0	0	0	21	82	0	37	0	0	0	0	0	0	0	0	8							
663834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
663955				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
664176				0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
664206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	65	0	0	0	0	0	0	0	0	0	0	0	0							
664653				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
664756	0	0	0	0	0	0	0	0	0	0	0	0	79	0	35	104	0	9	0	0	0	0	0	0	0	0	0	0	0	0							
665146				0	0	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
665258				0	0	0	0	0	0	0	0	0	33	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0							
665865				0	0	0	0	0	0	0	0	0	17	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
666059				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
666358				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
666554				0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
666844				0	0	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
666974				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
667029				0	0	0	0	0	0	0	0	0	3	0	0	287	233	16	0	0	0	0	0	0	0	0	0	0	0	0							
667252				0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
667346				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
667524				0	0	0	0	0	0				6	0	0	3	2	3	0	0	68	0	0	0	0	0	0	0	0	0							
667551				0	0	0	0	0	0	0	0	0	9	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	0							
667757	0	0	0	0	0	0	0	0	0	0	0	0	4	0	37	267	0	54	39	0	186	0	0	0	0	0	0	0	0	0							
668053				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
668147				0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
669555				0	0	0	0	0	0	0	0	0	19	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
670430				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
670467				0	5032	0	0	0	0	0	5032	0	1832	0	798	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
670654				0	0	0	0	0	0				6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
670748				0	0	0	0	0	0				5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
670878				0	0	0	0	0	0	0	0	0	283	0	270	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
671053				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
671147				0	0	0	0	0	0	0	0	0	0	0	0	31	2	5	0	0	0	0	0	0	0	0	0	0	0	0							
671334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0							
671464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
671558				0	0	0	0	0	0	0	0	0	48	0	3	122	0	25	0	0	0	0	0	0	0	0	0	0	0	0							
672238				0	0	0	0	0	0	0	0	0	0	62	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0							
672247				0	0	0	0	0	0				30	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
672537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
672573				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
673244				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
673440	0	0	0	0	0	0	0	0	0	0	0	0	16	0	8	27	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
673477				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
673851				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
673909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
674344				0	0	0	0	0	0				0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
674849				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
675042				0	0	0	0	0	0	0	0	0	32	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
675051				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
675079	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0							
675248				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
675341				0	0	0	0	0	0	0	0	0	6	0	0	4	0	51	0	0	0	0	0	0	0	0	0	0	0	0							
675659				0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	55	0	0	0	0	0	0	0	0	0							
675855				0	0	0	0	0	0				38	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
676049				0	0	0	0	0	0				82	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
676151				0	0	0	0	0	0	0	0	0	79	0	13	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
676478				0	0	2203	0	0	0	0	0	0	0	0	0	25	931	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	124	0	0	0	0	0	0	0	0	0	0	0	0							
677354				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
677448				0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
677644				0	0	0	0	0	0	0	0	0	12	0	0	158	0	23	0	0	0	0	0	0	0	0	0	0	0	0							
677756				0	0	0	0	0	0	0	0	0	6	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0							
677970				0	0	0	0	0	0				191	0	52	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678052				0	0	0	0	0	0				0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
678070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
678258				0	0	0	0	0	0	0	0	0	6	24	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
678454				0	0	0	0	0	0				165	0	44	37	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678557				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
678744				0	0	0	0	0	0	0	0	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
679451				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
680055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
680130	0	0	0	0	0	0	0	0	0	0	0	0	15	0	65	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
680457				0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
680747				0	0	0	0	0	0				7	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
680813	0	0	0	0	0	156	0	0	0	0	0	0	669	36	314	687	22	205	0	0	332	0	0	0	0	0	0	0	0	0							
681043				0	0	0	0	0	0				352	173	0	74	49	0	0	0	0	0	0	0	0	0	0	0	0	0							
681249				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
682143				0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
682563	0	0	0	0	0	0	0	0	0	0	0	0	210	22	0	2973	230	0	0	0	16020	0	0	0	0	0	0	0	0	0							
682648				0	0	0	0	0	0	0	0	0	0	0	0	1	0	44	0	0	0	0	0	0	0	0	0	0	0	0							
683449				0	0	0	0	0	0	0	0	0	20	0	0	45	0	0	0	0	50	0	0	0	0	0	0	0	0	0							
683814				0	0	0	0	0	0				161	77	0	39	8	0	0	0	0	0	0	0	0	0	0	0	0	0							
684455				0	0	0	0	0	0	0	0	0	19	0	0	104	0	4	0	0	0	0	0	0	0	0	0	0	0	0							
685023				0	0	0	0	0	0				12	0	0	62	14	0	0	0	50	0	0	0	0	0	0	0	0	0							
685649	0	0	0	0	0	0	0	0	0	0	0	0	249	39	27	21	0	17	0	0	0	0	0	0	0	0	0	0	0	0							
685676				0	0	863	0	0	415	0	0	448	10	0	88	43	0	0	140	0	0	0	0	0	0	0	0	0	0	0							
685779				0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
686459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
686570				0	0	0	0	0	0				41	0	30	38	0	14	0	0	0	0	0	0	0	0	0	0	0	0							
686758				0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
687009	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	131	0	30	0	0	0	0	0	0	0	0	0	0	0	0							
687054				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
687830				0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
687951				0	0	0	0	0	0	0	0	0	213	6	0	255	15	34	0	0	753	0	0	0	0	0	0	0	0	0							
688079							0	0	0																												
688257				0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
688453				0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0							
688556				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
689209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0							
689357	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
689759				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
691042				0	0	0	0	0	0	0	0	0	0	0	3	2	4	29	0	0	0	0	0	0	0	0	0	0	0	0							
691556				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
691743				0	0	0	0	0	0				16	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
691958				0	0	0	0	0	0	0	0	0	0	0	0	11	19	0	0	0	0	0	0	0	0	0	0	0	0	0							
692450				0	0	0	0	0	0	0	0	0	321	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
692704				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
692946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
693073				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
693224	0	0	0	0	0	0	0	0	0	0	0	0	3440	243	291	548	74	3	0	0	916	0	0	0	0	0	0	0	0	0							
693345	0	0	0	0	0	0	0	0	0	0	0	0	11392	1	2602	161	0	336	0	0	0	0	0	0	0	0	0	0	0	0							
693952				0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
694146				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0							
694771				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
694847				0	0	0	0	0	0	0	0	0	27	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
694904	0	0	0	0	0	0	0	0	0	0	0	0	21	0	21	9405	0	4541	0	0	0	0	0	0	0	0	0	0	0	0							
695349	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	12	0	5	0	0	0	0	0	0	0	0	0	0	0	0							
695947				0	0	0	0	0	0	0	0	0	17	0	22	20	0	7	0	0	0	0	0	0	0	0	0	0	0	0							
696047				0	0	0	0	0	0				22	10	0	79	23	0	0	0	0	0	0	0	0	0	0	0	0	0							
696168				0	0	170	0	0	0	0	0	0	6349	43	1028	327	18	81	0	0	0	0	0	0	0	0	170	0	0	0							
696430				0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
696645				0	0	0	0	0	0	0	0	0	4	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
697035				0	0	0	0	0	0	0	0	0	9	0	0	85	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
697147				0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
697156				0	0	0	0	0	0	0	0	0	45	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
697231				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
697763	0	0	0	0	0	0	0	0	0	0	0	0	5371	511	0	145	21	0	0	0	0	0	0	0	0	0	0	0	0	0							
697950				0	0	0	0	0	0				0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
697978	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	8	0	0	24	0	0	0	0	0	0	0	0	0							
698144				0	0	0	0	0	0	0	0	0	159	0	48	636	0	388	0	0	0	0	0	0	0	0	0	0	0	0							
698546				0	0	0	0	0	0	0	0	0	0	2	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
698649				0	0	0	0	0	0	0	0	0	18	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
699105				0	0	0	0	0	0	0	0	0	0	0	0	22	24	0	0	0	0	0	0	0	0	0	0	0	0	0							
699253				0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
700140				0	0	0	0	0	0	0	0	0	13	0	50	27	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
700252				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
700430				0	0	0	0	0	0				1942	159	3	43	17	6	0	0	0	0	0	0	0	0	0	0	0	0							
700458				0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
701062	0	0	0	0	0	0	0	0	0	0	0	0	787	22	0	4883	2185	632	0	0	0	0	0	0	0	0	0	0	0	0							
701222				0	0	200	0	0	119	0	0	80	26	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0							
701839				0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
701857				0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0							
702117	0	0	0	0	0	0	0	0	0	0	0	0	8113	653	986	7831	1792	446	0	0	0	0	0	0	0	0	0	0	0	0							
702359				0	0	0	0	0	0				0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
702612				0	0	0	0	0	0	0	0	0	66	10	0	98	96	0	0	0	28	0	0	0	0	0	0	0	0	0							
702836				0	0	0	0	0	0				0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
702911				0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
702966				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
703039				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
703552				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
703767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
705378				0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
705556				0	0	0	0	0	0				14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
706030				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
706058				0	0	0	0	0	0				0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0							
706236				0	0	1	0	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
706254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
706450				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
706656				0	0	0	0	0	0	0	0	0	20	0	0	16	10	10	0	0	0	0	0	0	0	0	0	0	0	0							
707354	0	0	0	46	0	0	0	0	0	0	0	0	522	0	239	85	0	71	0	0	0	0	0	0	46	0	0	0	0	0							
708379				0	0	0	0	0	0	0	0	0	50	0	50	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709143	0	0	0	0	0	205	0	0	205	0	0	0	207	0	24	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0							
709451				0	0	0	0	0	0				14	12	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
709554				0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
709602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	391	0	0	9	0	0	0	0	0	0	0	0	0							
709639				0	0	172	0	0	0	0	0	0	190	0	0	189	1	172	0	0	0	0	0	0	0	0	0	0	0	0							
709956				0	0	0	0	0	0				16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
710176				0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
710859				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
711472							0	0	0																												
711520				0	0	0	0	0	0				171	0	8	130	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
711548				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
711753				0	0	0	0	0	0	0	0	0	0	0	0	0	2	26	0	0	0	0	0	0	0	0	0	0	0	0							
711801				0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
712059				0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
712648				56	0	98	0	0	0				1533	17	1002	1034	38	773	0	0	0	0	0	0	0	0	12	56	0	86							
712956				0	0	0	0	0	0	0	0	0	308	31	30	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
713252				0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
713476				0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
713926	0	0	0	5	0	0	0	0	0	0	0	0	948	0	200	111	0	6	0	0	0	0	0	0	0	0	0	0	0	0							
714165				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
714437				0	0	0	0	0	0				53	0	0	47	11	12	0	0	0	0	0	0	0	0	0	0	0	0							
714839				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
714978				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
715032				0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
715050				0	0	2896	0	0	1047	0	0	1849	21	1	60	85	0	149	0	0	0	0	0	0	0	0	0	0	0	0							
715144				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
715340				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
715470				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
715630				0	0	0	0	0	0				19	0	6	6	0	24	0	0	0	0	0	0	0	0	0	0	0	0							
715872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
715975				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
716374				0	0	0	0	0	0	0	0	0	272	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
716833	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0							
716851				0	0	0	0	0	0	0	0	0	0	0	0	171	78	0	0	0	0	0	0	0	0	0	0	0	0	0							
716954				0	0	0	0	0	0	0	0	0	26	0	22	47	0	41	0	0	0	0	0	0	0	0	0	0	0	0							
717232				0	0	0	0	0	0				0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
717670				0	0	14	0	0	0				0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	14							
717737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
717924	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	40	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
718145				0	0	0	0	0	0	0	0	0	504	0	85	340	0	591	0	0	0	0	0	0	0	0	0	0	0	0							
718275				8	0	187	0	0	0				101	0	41	719	0	594	0	0	0	0	0	0	0	0	0	0	0	0							
718538				0	0	0	0	0	0	0	0	0	124	16	0	99	46	13	0	0	941	0	0	0	0	0	0	0	0	0							
719030				0	0	0	0	0	0				9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
719610				0	0	0	0	0	0				53	64	0	92	51	0	0	0	0	0	0	0	0	0	0	0	0	0							
719656				0	0	0	0	0	0	0	0	0	13	52	0	12	14	0	0	0	390	0	0	0	0	0	0	0	0	0							
719964				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
720157				0	0	0	0	0	0	0	0	0	23	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
720344				0	0	0	0	0	0				31	0	0	76	7	0	0	0	0	0	0	0	0	0	0	0	0	0							
720746				0	0	0	0	0	0	0	0	0	11	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
720858				0	0	0	0	0	0	0	0	0	0	0	38	10	0	25	0	0	0	0	0	0	0	0	0	0	0	0							
721350				0	0	0	0	0	0	0	0	0	7	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
721752				0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0							
721949				0	0	0	0	0	0	0	0	0	34	1	0	89	16	0	0	0	0	0	0	0	0	0	0	0	0	0							
722227				0	0	0	0	0	0				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
722432				0	0	0	0	0	0	0	0	0	280	0	38	74	0	39	0	0	0	0	0	0	0	0	0	0	0	0							
722544				0	0	0	0	0	0	0	0	0	14	0	0	54	0	8	0	0	0	0	0	0	0	0	0	0	0	0							
722777							0	0	0																												
722816				0	0	0	0	0	0	0	0	0	93	24	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
723112							0	0	0																												
723158				0	0	0	0	0	0	0	0	0	62	3	0	45	0	11	0	0	0	0	0	0	0	0	0	0	0	0							
723550				0	0	0	0	0	0	0	0	0	17	21	4	35	0	22	0	0	0	0	0	0	0	0	0	0	0	0							
723653				0	0	0	0	0	0	0	0	0	0	0	0	20	16	0	0	0	0	0	0	0	0	0	0	0	0	0							
723756				0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
723868				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
724230				0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
724744				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
724904				0	0	0	0	0	0	0	0	0	579	0	778	130	0	205	0	0	0	0	0	0	0	0	0	0	0	0							
724940				0	0	0	0	0	0				0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
725077				0	0	0	0	0	0	0	0	0	17	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
725732							0	0	0																												
725741				0	0	0	0	0	0				9	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
726458				0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
