"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
514057																																							10093	381	0	0	0	6	0	268	19156	16457	111	16568	0	143	0	0	2588	65	19156	0	0	2268	0	0	255	0	5322	11135			0	8551	8408	0	0	0	0	0	2588	0	0	
514066																																							10565	19728	737326	0	7319	40289	0	98547	2086522	1874452	42821	1950273	0	14696	33000	0	136249	1201	2086522	0	0	198277	0	0	23458	0	692899	1181553			0	1187444	1172748	-86687	0	0	0	0	136249	0	0	
514132																																							52108	9567	63781	0	0	8605	308	13175	445108	395616	3059	400541	0	4112	1866	0	44567	347	445108	0	0	33296	0	0	20888	599	126856	268760			0	299512	295400	-9964	1565	0	0	0	44567	0	0	
514356																																							1015	810	1	0	0	1986	30	1731	27805	23751	48	23799	0	225	0	0	4006	202	27805	0	0	986	0	0	2818	0	5312	18439			0	18212	17987	0	4230	0	0	0	4006	15	0	
514655																																							7808	8304	205898	0	1093	12346	0	5829	684361	578460	1937	617039	0	4635	36642	0	67322	3090	684361	0	0	70330	0	0	9424	0	182155	396305			0	447718	443083	-15522	0	0	0	0	67322	0	0	
514936																																							90960	2754	7370	0	0	3909	828	6518	275327	244999	1139	246138	0	2963	0	0	29189	720	275327	0	0	5054	0	0	23888	0	92559	152440			0	165951	162988	-473	0	0	0	0	29189	0	0	
515979																																							6755	459	0	0	0	274	0	53	36511	29919	13	29932	0	562	0	0	6579	0	36511	0	0	6579	0	0	0	0	3847	26072			0	10393	9831	0	0	0	0	0	6579	0	19139	
516154																																							24707	3593	0	0	692	764	0	3721	152491	109723	516	133199	0	1191	22960	0	19292	125	152491	0	0	3292	0	0	15875	0	13369	96354			0	116154	114963	0	3997	0	0	0	19292	54	0	
516855																																							99434	8285	32601	0	0	4271	0	5162	788776	701600	1994	703594	0	14196	0	0	85182	375	788776	0	0	61234	0	0	25686	0	149383	552217			0	653219	639023	-2113	0	0	0	0	85182	0	0	
516873																																							5715	3769	33182	0	6886	5335	0	3688	90458	71544	688	72232	0	120	0	0	18226	159	90458	0	0	-628	0	0	20769	0	8918	62626			0	31590	31470	-2074	0	0	0	0	18226	0	413	
517049																																							1996	12197	66815	0	6891	26905	51	40077	1274514	1035254	9973	1119945	0	14268	74718	0	154569	0	1274514	0	0	69464	0	0	85877	2694	161886	873368			0	988456	974188	-772	142700	0	0	0	154569	0	0	
517357																																							21192	20571	58255	0	23287	15367	610	24882	1000222	858778	8213	901991	0	12730	35000	0	98231	200	1000222	0	0	43460	0	0	63594	0	265193	593585			0	790706	777976	-9023	53569	0	0	0	98231	1980	2533	
517441																																							7951	5900	48258	0	2520	2518	0	9675	287871	232672	991	256863	0	2091	22200	0	31008	900	287871	0	0	21157	0	0	12792	0	60031	172641			-92	197811	195720	-3749	2575	0	0	1000	31008	0	12754	
517674																																							86841	15283	149696	0	1962	21233	0	38670	1128859	995534	8895	1024509	0	4818	20080	0	104350	0	1128859	0	0	130457	0	0	0	333	173537	821997			0	624398	619580	-26107	0	0	0	0	104350	443	194818	
518037																																							47183	10812	282736	0	0	23186	1214	31610	1091110	1042620	4735	1047355	0	11526	0	0	43755	1095	1091110	0	0	40932	0	0	64905	0	244307	798313			0	705053	693527	-63177	0	0	0	0	43755	0	842	
518176																																							1030	112	18996	0	501	359	0	6204	56055	42100	650	42949	0	300	199	0	13106	0	56055	0	0	16227	0	0	0	0	64	42036			0	29051	28751	-3121	0	0	0	0	13106	102	0	
518354																																							3200	2741	0	0	0	1806	0	3352	62334	50795	1236	52031	0	821	0	0	10303	334	62334	0	0	8956	0	0	1013	0	17300	33495			0	28733	27912	0	0	0	0	0	10303	0	23323	
518877																																							8209	3655	23643	0	0	3802	0	1401	145418	128087	479	133566	0	1229	5000	0	11852	3144	145418	0	0	4280	0	0	5447	0	53124	74963			0	105937	104708	-1019	0	0	0	0	11852	0	0	
519146																																							23	6195	54358	0	0	6694	15	11694	305680	273270	4317	286136	0	4054	8549	0	19544	76	305680	0	0	18146	0	0	13820	0	35445	237825			0	230755	226701	-12498	0	0	0	0	19544	0	0	
519360																																							31307	5645	0	0	0	1695	0	5487	177617	128329	2057	140386	0	2250	10000	0	37231	2264	177617	0	0	22516	0	0	12451	0	50170	78159			0	132138	129888	0	3595	0	0	0	37231	0	0	
519445																																							300	891	26208	0	0	1141	0	2461	137157	118347	1100	126639	0	725	5000	0	10518	50	137157	0	0	815	0	0	13342	0	41394	76953			0	106881	106156	-3689	0	0	790	1402	10518	0	0	
519874																																							48	1069	22973	0	0	288	0	2051	72727	51784	577	65061	0	716	12000	0	7666	50	72727	0	0	8465	0	0	1000	0	17881	33903			0	47014	46298	-1849	0	0	700	0	7666	0	0	
520003																																							29555	16813	311225	0	0	26958	0	60608	1455126	1135506	20707	1335942	0	8282	97699	0	119184	1	1455126	0	0	155240	5372	0	0	0	262336	873170			0	1012877	1004595	-36057	0	0	0	82030	119184	0	0	
520423																																							11967	1065	49509	0	76	1922	0	16844	272633	211288	1130	223418	0	2970	11000	0	49215	488	272633	0	0	51060	0	0	2222	172	46021	165267			0	191782	188812	-4555	602	0	0	0	49215	1664	0	
520777																																							9562	4478	163742	0	0	6888	0	17209	423339	366398	996	376394	0	2157	9000	0	46945	0	423339	0	0	64395	0	0	0	0	5079	361319			0	223430	221273	-17450	187	0	0	0	46945	0	0	
521064																																							508	1010	18761	0	0	352	0	1390	58885	48542	200	54472	0	516	5730	0	4413	50	58885	0	0	6064	0	0	200	0	15786	32756			0	36480	35964	-1901	900	0	0	0	4413	0	0	
521158																																							47858	8247	135370	0	0	4085	0	16168	521028	438570	1843	467413	0	4352	27000	0	53615	550	521028	0	0	50236	0	0	6601	0	148030	290540			0	309323	304971	-3772	4329	0	0	0	53615	0	0	
521970																																							31811	3690	25508	0	54	8771	132	12989	348424	297235	4794	315132	0	1875	9631	0	33292	0	348424	0	0	35894	0	0	0	448	55073	242162			0	123421	121546	-2602	0	0	0	3472	33292	0	143475	
522034																																							6684	1078	40076	0	0	1212	0	5764	112122	108661	1042	109703	0	478	0	0	2419	450	112122	0	0	8020	0	0	1158	0	21433	87228			0	57786	57308	-7209	0	0	0	0	2419	0	0	
522454																																							312	1582	21372	0	293	529	66	1658	70736	64328	235	64563	0	543	0	0	6173	433	70736	0	0	7102	0	0	1207	0	13008	51320			0	41493	40950	-2569	3974	0	0	0	6173	0	0	
522605																																							77333	45894	538171	0	127931	46612	0	204986	4024714	3097302	64912	3561187	0	27362	387084	0	463527	1200	4024714	0	0	264368	0	0	255432	3669	609725	2487577			0	3007480	2980118	-57473	0	0	0	11889	463527	0	0	
522669																																							26913	4482	17816	0	703	3327	975	4944	316504	273131	1804	284435	0	3604	9500	0	32069	1775	316504	0	0	25750	0	0	7125	0	131210	141921			0	255838	252234	-2581	5110	0	0	0	32069	0	0	
522753																																							18239	9013	213556	0	2157	3800	0	13894	436384	395595	1934	410178	0	3059	12649	0	26206	1500	436384	0	0	26551	0	0	21635	0	145855	249740			0	178784	175725	-23480	0	0	0	0	26206	0	0	
523161																																							81	3941	136408	0	0	570	0	8237	383298	349943	3788	353731	0	2658	0	0	29567	647	383298	0	0	37264	0	0	5780	0	97894	252049			0	231344	228686	-14124	5375	0	0	0	29567	0	0	
524579																																							7399	5529	51611	0	3113	4264	1804	36543	940003	574075	8116	788691	0	4004	206500	0	151312	0	940003	0	0	155206	0	0	0	0	32529	541546			0	831487	827483	-3894	0	0	0	0	151312	2257	0	
524757																																							10116	1412	7913	0	0	1530	0	538	49285	43066	316	43382	0	403	0	0	5903	428	49285	0	0	5136	0	0	428	0	12695	30371			0	26246	25843	-89	0	0	0	0	5903	0	1933	
524766																																							10371	4597	14040	0	2646	3671	0	1142	126414	104333	270	104603	0	2276	0	0	21811	500	126414	0	0	11461	0	0	10236	0	26526	77807			0	74873	72597	-386	17350	0	0	0	21811	0	0	
524953																																							6579	3662	0	0	0	4809	73	8375	387751	349460	1716	351176	0	5162	0	0	36575	2000	387751	0	0	25240	0	0	11716	0	70397	279063			-2381	325279	320117	0	12130	0	0	0	36575	0	32006	
524971																																							21283	13657	131941	0	116	18896	0	30369	900171	760510	9498	827008	0	6576	57000	0	73163	1	900171	0	0	50840	0	0	36386	1671	245198	515312			0	687243	680667	-14064	0	0	0	0	73163	0	1571	
525053																																							77109	8644	54430	0	0	11332	271	16988	754046	654803	9694	686997	0	7407	22500	0	67049	500	754046	0	0	57705	0	0	13887	0	140202	514601			0	592679	585272	-5043	0	0	0	0	67049	0	0	
525549																																							10155	32908	336192	0	74925	39064	104	122321	2926892	2226173	26577	2635750	0	24372	383000	0	291142	149	2926892	0	0	107790	0	0	209808	2068	574878	1651295			0	2326394	2302022	-26605	900	0	0	0	291142	510	5723	
526452	104037	11410	0	0	3156	39697	272	55238	1116106	33413	889877	0	18643	47878	0	226229	88	1116106	0	0	117604	6980	0	109912	0		0	881992	863349	-1375	0	0	226229	0	30817	0	0	0			0							808586					47878												15397	793189							1150	0	0	0		0		
526519																																							761	12760	287019	0	339	15726	469	45483	1351272	1154720	11035	1256501	0	7966	88746	2000	94771	771	1351272	0	0	116142	0	0	9363	0	128324	1026396			0	753293	745327	-31505	0	0	0	0	94771	2338	241050	
526854																																							12842	4334	65762	2882	45	10661	169	21810	595247	534475	10102	544577	0	5492	0	0	50670	1025	595247	0	0	46600	0	0	14450	135	138283	396192			0	482099	476607	-11405	0	0	0	0	50670	0	0	
527057																																							4907	4422	24771	0	0	2050	0	5189	166748	149845	374	154219	0	1562	4000	0	12529	300	166748	0	0	14765	0	0	300	0	26719	123126			0	126971	125409	-2836	0	0	0	0	12529	0	0	
527178																																							1728	1411	30478	0	76	1785	620	6270	175974	149744	3590	158334	0	1433	5000	0	17640	1	175974	0	0	8237	0	0	10858	0	23315	126429			0	118750	117317	-1456	14368	0	0	0	17640	0	1921	
527600																																							60040	14249	148262	0	22414	26233	0	59470	1535995	1351714	15533	1400860	0	5019	30065	0	135135	0	1535995	3548	3548	152469	565	0	0	0	250194	1101520			0	1103191	1098172	-17334	0	0	0	0	135135	444	102598	
527749																																							10105	1321	49576	0	393	537	0	1174	105355	94001	105	98797	0	630	0	0	6558	100	105355	0	0	3255	0	0	6600	0	22959	71042			0	42701	42071	-3397	0	0	4691	0	6558	178	0	
527954																																							884800	728440	4999652	0	380087	508022	1269	1459777	29437959	25170504	560271	26938074	17948	875894	1201355	0	2481937	9423	29437959	0	0	2055677	125120	0	840652	95384	7000456	18170048			0	20946455	20070561	-423815	18000	0	5944	0	2499885	9952	156895	
528102																																							8900	1948	91105	0	225	7639	0	19582	399360	349838	3965	368328	0	1577	14525	0	31032	1	399360	0	0	0	0	0	43415	0	64742	285096			0	271538	269961	-12384	0	0	0	0	31032	0	0	
528241																																							122	3020	35392	0	5018	2229	0	8426	215663	181775	405	188680	0	1996	6500	0	26983	874	215663	0	0	16947	0	0	11941	0	47207	134568			0	162058	160062	-2779	0	0	0	0	26983	58	1336	
528849																																							7261	17690	209663	0	2379	30746	0	15372	1252036	1082264	16537	1154977	0	10203	56176	0	97059	260	1252036	0	0	67155	0	0	41192	788	299948	782316			-272	968417	958214	-11276	161	0	0	0	97059	362	9400	
528960																																							281673	25863	619991	0	1738	39732	0	20293	1955717	1724899	11211	1736110	0	18140	0	0	219607	750	1955717	0	0	166385	0	0	62530	0	806469	918430			0	982028	963888	-10058	0	0	0	0	219607	2539	0	
529275																																							171	4200	75052	0	0	12594	0	7404	377526	290760	3296	341456	48	4000	47400	0	36022	2001	377526	0	0	45501	1113	0	0	9252	15432	275327			0	271740	267740	-11480	0	0	0	0	36070	0	0	
529341																																							5513	8077	170600	0	7887	11488	400	37560	697340	486611	19467	650210	0	4727	144132	0	47130	200	697340	0	0	24211	0	0	34800	112370	85332	401279			0	345621	340894	-12081	2551	0	0	0	47130	0	0	
529659																																							4355	5102	84551	0	0	9377	0	8224	377465	321253	3059	341043	0	3427	9051	0	36422	500	377465	0	0	33672	0	0	10000	380	60820	260433			0	268776	265349	-7750	0	0	0	7680	36422	127	0	
529958																																							587663	32905	281995	5138	2226	20310	0	122614	2961934	2250277	39493	2636281	0	24353	307780	0	325653	7000	2961934	0	0	238555	0	0	106027	2382	439134	1811143			0	1540445	1516092	-25929	378609	12000	38731	0	325653	0	0	
530655																																							15760	8323	210784	0	9593	665	0	11830	494471	422893	2679	465572	0	3286	40000	0	28899	4000	494471	0	0	41548	0	0	10250	0	176720	246173			0	229519	226233	-26899	0	0	0	0	28899	0	11283	
530851																																							103263	6592	133808	0	0	823	0	7048	383436	343578	1521	358099	0	1286	13000	0	25337	1600	383436	0	0	21575	0	0	13400	0	62263	281315			0	133188	131902	-11238	0	0	0	0	25337	0	0	
531157																																							1242	1735	27663	0	0	1794	19	5816	88901	67011	362	78320	0	693	8850	0	10581	360	88901	0	0	9362	0	0	3056	0	17987	49025			0	51325	50632	-2197	0	0	2097	0	10581	0	0	
531250																																							11289	19158	72479	0	5570	13794	57	28889	675112	572036	6460	601310	0	9416	22814	0	73802	150	675112	0	0	19557	0	0	59597	0	155276	416760			0	530892	521476	-5502	2400	0	0	0	73802	0	0	
532042																																							9524	14146	32014	0	3306	9045	0	19069	717006	636619	5021	641640	0	7237	0	0	75366	120	717006	0	0	58950	0	0	18073	2164	192292	444327			0	488609	481372	-1777	1593	0	0	0	75366	0	144773	
532453																																							12821	1926	24184	0	0	266	0	3242	69910	60346	694	61040	0	255	0	0	8870	100	69910	0	0	3425	0	0	6570	0	16975	43371			0	25206	24951	-1225	2520	0	0	0	8870	0	0	
532752																																							5476	1970	17505	0	0	1191	0	1841	113916	96631	278	103409	0	1272	6500	0	10507	150	113916	0	0	8638	0	0	2927	0	18919	77712			0	69816	68544	-1208	0	0	0	0	10507	0	17389	
533124																																							57550	3492	76225	0	0	5688	0	10142	372757	332404	3781	336185	0	2458	0	0	36572	1432	372757	0	0	-6745	0	0	44983	0	121888	210516			0	206722	204264	-3098	8397	0	0	0	36572	0	6999	
533227																																							100	4615	22031	0	0	1419	0	3531	94687	85369	774	88143	0	771	2000	0	6544	375	94687	0	0	6634	0	0	1137	0	30676	54693			0	62811	62040	-1602	951	0	0	0	6544	0	0	
533535																																							10281	469	163483	0	0	545	0	13099	247669	202897	770	223667	0	1066	20000	0	24002	80	247669	0	0	48519	0	0	1520	0	54397	148500			0	60633	59567	-26117	225	0	0	0	24002	0	0	
534073																																							3285	484	22120	0	0	837	65	4227	59113	49960	54	51514	0	77	1500	0	7599	0	59113	0	0	9494	0	0	0	0	14800	35160			0	28160	28083	-1895	0	0	0	0	7599	0	12	
534242																																							7102	325	15271	0	0	50	0	995	45711	40637	267	40904	0	201	0	0	4807	200	45711	0	0	4590	0	0	500	0	6534	34103			0	11246	11045	-483	0	0	0	0	4807	0	10923	
534466																																							26818	1459	4412	0	0	4186	0	3175	219175	179628	3868	192496	0	2870	9000	0	26679	1000	219175	0	0	24806	0	0	1000	0	22658	156971			0	181845	178975	-127	150	0	0	0	26679	0	0	
534756																																							526	7005	93703	0	242	4351	0	8743	311152	282311	1711	284022	0	1911	0	0	27130	200	311152	0	0	32080	0	0	1871	0	86061	196250			0	183040	181129	-7021	15453	0	0	0	27130	0	0	
534859																																							13157	2512	0	0	0	782	0	3108	91142	74702	382	81942	0	701	4658	0	9200	270	91142	0	0	6925	0	0	2005	0	10786	63916			0	48064	47363	0	0	0	2200	0	9200	0	24220	
534877																																							44894	1754	138663	0	1724	2003	0	31832	929668	708230	5044	834962	0	6008	121688	0	94706	3000	929668	0	0	83361	0	4000	15944	1268	73528	634702			0	709164	703156	-11599	0	0	0	0	94706	3974	400	
535034																																							2492	3389	30256	0	0	5118	955	6190	185074	160882	549	170007	0	1618	8576	0	15067	394	185074	0	0	9237	0	0	8606	0	51739	109143			0	137254	135636	-3170	1000	0	0	0	15067	0	38	
535575																																							13171	1204	15904	0	470	1783	0	2008	152059	131630	445	142075	0	890	10000	0	9984	1013	152059	0	0	9930	0	0	1111	0	28034	103596			0	105331	104441	-2070	0	0	0	0	9984	0	13078	
535753																																							143317	57805	272693	0	13565	31661	0	59135	2509631	2046630	38279	2122054	0	26171	30000	0	387577	12400	2509631	0	0	110940	0	0	294955	10383	429588	1617042			0	1943441	1917270	-30718	0	0	0	7145	387577	3802	0	
535931																																							502	9682	33673	0	0	5225	0	7348	201284	185581	1587	192168	0	1977	5000	0	9116	3673	201284	0	0	5600	0	0	5493	0	77024	108557			0	140506	138529	-5650	6325	0	0	0	9116	0	0	
535940																																							2298	9117	94058	0	3026	5671	0	11057	306209	269589	1121	282133	0	1744	0	0	24076	600	306209	0	0	26247	0	0	6935	0	19436	250153			0	182652	180908	-9706	74	0	0	11423	24076	0	0	
536059																																							144825	11688	63500	0	1561	12461	0	37214	1604724	1331240	26548	1395788	0	16512	38000	0	208936	5000	1604724	0	0	196501	0	0	12514	0	177005	1154235			0	1344945	1328433	-5079	0	0	0	0	208936	5042	0	
536349																																							16394	6257	138714	0	11911	4267	0	19589	524883	471290	1577	472867	0	3279	0	0	52016	1970	524883	0	0	24777	0	0	34958	956	122592	348698			0	327222	323943	-9689	0	0	0	0	52016	12	2840	
536527																																							20903	3940	268190	0	30	19223	0	32826	707401	601532	6270	611193	0	8161	0	0	96208	3186	707401	0	0	36992	0	0	77759	0	190579	410953			0	369611	361450	-21729	0	0	0	3391	96208	839	0	
536554																																							107	18124	3618	0	0	12264	806	7636	898983	767460	6144	793604	0	10698	20000	0	105379	2175	898983	0	0	32072	0	0	71325	140	114335	653125			0	776421	765723	-193	82302	0	0	0	105379	0	8263	
536853																																							8263	2130	26383	0	0	122	0	488	68034	55396	62	55458	0	407	0	0	12576	1107	68034	0	0	11021	0	0	1107	0	19633	35763			0	28813	28406	-659	2242	0	0	0	12576	0	0	
537243																																							358	3939	81276	0	60	1829	0	8077	239355	211875	441	221316	0	1440	9000	0	18039	150	239355	0	0	23422	0	0	3795	0	39051	172824			0	143867	142427	-9328	1389	0	0	0	18039	0	0	
537449																																							80503	32299	253626	0	12073	12081	0	216755	3265828	2529264	83225	2957693	0	28115	345204	0	308135	700	3265828	0	0	217446	0	0	103866	2191	419706	2109558			0	2674585	2646470	-13877	0	0	0	0	308135	0	9830	
537551																																							203	3177	1282	0	0	2910	0	4454	195232	159175	1220	175395	0	2120	15000	0	19837	921	195232	0	0	10499	0	0	8452	0	27172	132003			0	162249	160129	-35	23053	0	0	0	19837	24	0	
537560																																							365445	45423	118566	0	0	34546	0	37309	2172270	1728368	10088	1985516	0	29577	120000	0	186754	3750	2172270	0	0	148354	0	0	28761	3214	498406	1229962			0	1153093	1123516	5889	0	0	0	127060	186754	1284	442967	
538222																																							19529	1875	16754	0	0	1482	0	6630	103983	85105	1599	86704	0	500	0	0	17279	1000	103983	0	0	15875	0	0	1000	0	14396	70709			0	51484	50984	-596	6729	0	0	0	17279	0	0	
538473																																							51619	1747	48537	7013	0	9776	0	24148	846094	670552	13198	758750	0	9034	75000	0	87344	429	846094	0	0	84336	0	0	6381	39743	28745	641807			0	654956	645922	-3802	0	0	0	0	87344	1713	15876	
538754																																							10324	3991	95987	0	0	2012	0	16465	359332	318323	3777	322100	0	3734	0	0	37232	800	359332	0	0	43874	0	0	800	0	62911	255412			0	234287	230553	-8242	0	0	0	0	37232	0	0	
538802	267533	3450	237262	0	0	4966	191	52085	2212915	34766	2001152	0	8162	46200	0	211763	4065	2212915	0	0	192732	0	0	19251	0		0	1260275	1252113	-4285	0	0	211763	952	394363	0	0	0			237262							1920186					46200												933128	987058							0	0	0	0		952		
539032																																							118299	51278	395790	0	23764	86165	45	78014	2480144	2117634	45354	2278754	0	20878	95000	0	201390	592	2480144	0	0	123760	304	0	102423	2912	543918	1573716			0	1744451	1723573	-25385	0	0	0	20766	201390	0	0	
539340																																							5499	9157	196064	0	0	7528	0	29079	547300	458164	2491	512083	0	3410	51000	0	35217	100	547300	0	0	52119	0	0	12900	0	136926	321238			0	237573	234163	-29902	32260	0	0	428	35217	61	33489	
539377																																							21842	12034	2721	0	0	8431	0	4832	282056	215654	2708	257159	0	3396	38797	0	24897	100	282056	0	0	14869	0	0	10267	2	38602	177052			0	235590	232194	-339	0	0	0	0	24897	0	0	
539452																																							9	5124	55068	0	0	2462	0	1717	159619	136140	133	151621	0	1808	15046	0	7998	400	159619	0	0	14112	0	0	3450	0	44280	91860			0	97047	95239	-9964	0	0	302	0	7998	0	0	
539872																																							89184	5178	142984	0	0	6999	0	27153	448440	346209	3183	441192	0	1624	91800	0	7248	0	448440	0	0	21184	0	0	24058	0	48833	297376			0	178566	176942	-37994	0	0	0	0	7248	0	0	
540056																																							1450	5061	212151	0	1028	1879	0	11042	415036	338307	2578	387608	0	3633	7329	0	27428	678	415036	0	0	26821	0	0	17322	0	102109	236198			0	186058	182425	-17393	0	0	0	39394	27428	0	0	
540542																																							47860	3324	10755	0	0	812	279	761	120346	111442	891	112333	0	266	0	0	8013	150	120346	0	0	5318	0	0	3850	0	76238	35204			0	24963	24697	-1305	0	0	0	0	8013	0	31858	
540551																																							2784	21616	482316	0	4608	30076	530	63045	1650319	1381566	16423	1533989	0	11909	80000	0	116330	2000	1650319	0	0	86758	0	0	64500	3898	342822	1038744			0	1023100	1011191	-36928	0	0	56000	0	116330	404	29851	
540739																																							20789	4029	116339	0	0	6829	0	11430	301638	284274	2052	286326	0	2199	0	0	15312	100	301638	0	0	34633	0	0	600	0	64960	219314			0	142996	140797	-20021	1425	0	0	0	15312	0	0	
540775																																							73940	17319	39154	0	1533	14342	0	19164	730142	646697	3385	672123	0	4958	15041	0	58019	0	730142	0	0	55907	770	0	7179	909	152484	494213			0	567803	562845	-5067	166	0	7000	0	58019	0	0	
540850																																							980	571	24414	0	0	2072	0	1915	50057	45745	317	46762	0	302	0	0	3295	60	50057	0	0	5583	0	0	175	0	8044	37701			0	20407	20105	-2523	0	0	700	0	3295	0	0	
541101	126597000	4283000	80744000	1229000	6942000	2820000	3000	18318000	348626000	8833000	321417000	0	162000	2492000	0	27209000	1135000	348626000	4969000	2642000	18070000	0	0	12112000	3000		0	30382000	30220000	-4108000	19336000	12159000	27209000	0	53162000	101602000	5813000	95789000			58655000							193689000					1468000					3472000	1155000						65533000	128156000							0	16218000	0	10787000		0		
541231																																							3190	5895	113401	0	0	3795	0	15854	334801	289726	4314	301265	0	3322	3000	0	33536	21	334801	0	0	36962	0	0	7745	0	81869	207857			0	190623	187301	-11192	5365	0	0	4225	33536	0	0	
541307																																							27530	497	0	0	0	607	0	12676	228897	172276	2486	206762	0	1846	32000	0	22135	250	228897	0	0	-50619	0	0	72504	0	645	171631			0	189433	187587	0	0	0	0	0	22135	0	0	
541642																																							3629	3164	89056	0	0	2324	0	7550	147529	126042	494	134839	0	554	0	0	12690	200	147529	0	0	21102	0	0	2800	0	43096	82946			0	41960	41406	-11412	400	0	8303	0	12690	0	0	
541754																																							250	3239	30264	0	2578	2946	0	7546	213749	187460	851	191611	0	2513	3300	0	22138	250	213749	0	0	13617	0	0	10629	0	42807	144653			0	167652	165139	-2358	0	0	0	0	22138	1787	0	
541857																																							4671	13296	59476	0	755	16566	0	16273	461830	396902	2430	428578	0	2556	29246	0	33252	2400	461830	0	0	28062	0	0	10021	118	88703	308199			0	348421	345865	-7231	3365	0	0	0	33252	1445	0	
542153																																							23584	12101	66369	0	0	5135	0	4987	348254	310924	752	313319	0	3039	1643	0	34935	150	348254	0	0	13199	0	0	23850	0	96853	214071			0	239117	236078	-2264	0	0	0	0	34935	0	0	
542340																																							9984	10895	11046	0	8222	6486	0	4100	452088	359803	1080	390883	0	4315	30000	0	61205	200	452088	0	0	14126	0	0	47971	0	58344	301459			0	405636	401321	-1092	12	0	0	0	61205	22	0	
542528																																							6245	33853	615712	0	135407	60899	0	153480	3609742	2956392	56672	3177279	0	35149	157427	0	432463	11612	3609742	0	0	98504	0	0	372829	3014	1016079	1940313			0	2636281	2601132	-50482	0	0	0	6788	432463	0	0	
542667																																							5101	2648	196270	0	0	23609	0	28712	614828	521186	4496	530682	0	4155	5000	0	84146	0	614828	0	0	99023	0	0	12695	2958	134639	386547			0	230252	226097	-27572	0	0	0	0	84146	0	129433	
542854																																							12025	1373	209	0	0	173	0	326	29174	26309	82	26391	0	199	0	0	2783	40	29174	0	0	563	0	0	2186	0	8384	17925			0	15255	15056	-6	0	0	0	0	2783	12	0	
543262																																							143928	49370	750180	0	0	58795	144	104216	3071088	2543486	20698	2845154	0	21961	140000	0	225934	901	3071088	0	0	189859	0	0	104625	3649	987507	1555979			0	1437439	1415478	-69451	0	0	0	140970	225934	0	545328	
543459																																							3413	4069	78933	0	2638	9425	0	21803	511089	454624	2417	462877	0	8161	5836	0	48212	2500	511089	0	0	31005	0	0	20874	193	92334	362290			0	398733	390572	-6167	0	0	0	0	48212	43	0	
543945																																							1996	2467	77340	0	0	3755	0	7190	565060	474717	1755	519236	0	6403	18000	0	45824	1235	565060	0	0	47499	0	0	3515	490	30161	444556			0	478168	471765	-6425	0	0	0	24764	45824	57	0	
544335																																							13613	8817	74686	0	1300	5139	281	6359	458696	354796	1051	412056	0	3060	40014	0	46640	835	458696	0	0	19751	0	0	34366	0	183467	171329			0	299401	296341	-8312	0	0	6900	9295	46640	0	52160	
544447																																							163	1665	68653	0	0	421	0	6353	132247	105083	496	119504	0	1226	13925	0	12743	30	132247	0	0	22690	0	0	470	0	12092	92991			0	56207	54981	-10447	11	0	0	0	12743	0	0	
544652																																							1218	9922	136995	0	4136	23172	0	12401	934165	781180	5422	854161	0	9543	67559	0	80004	1000	934165	0	0	8665	0	0	78713	2153	133696	647484			0	753711	744168	-8374	0	0	0	0	80004	0	0	
544951																																							5134	1496	8008	0	0	3065	0	780	46970	41527	66	41593	0	484	0	0	5377	200	46970	0	0	1348	0	0	3931	0	9188	32339			0	28525	28041	-102	37	0	0	0	5377	409	0	
545604																																							5720	11283	177621	0	217	9914	0	43889	1088172	956207	12137	1021265	0	9496	52815	0	66907	0	1088172	0	0	98220	0	0	1	0	191954	764253			0	848078	838582	-31314	0	0	0	106	66907	946	0	
546003																																							12069	13413	438609	0	1871	46158	0	73595	2583866	2061148	31265	2343278	0	17090	250865	0	240588	3000	2583866	0	0	193930	0	0	86698	279	499637	1561511			0	2014093	1997003	-43040	0	0	0	0	240588	869	0	
546320																																							132	1780	18277	0	0	2424	0	3592	92037	78101	520	81575	0	812	2954	0	10462	500	92037	0	0	6244	0	0	5050	0	21099	57002			0	66521	65709	-1332	123	0	0	0	10462	0	0	
546535																																							46058	3344	48932	0	0	7662	0	13407	362520	326852	732	327584	0	2854	0	0	34936	150	362520	0	0	28118	0	0	9850	0	111246	215606			0	245971	243117	-3182	0	0	0	0	34936	0	0	
